RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,6.617154000282287,10,60,3,1,1652040194305,1652040134305,7,8,15
1,10.911397000312805,10,60,5,1,1652040204305,1652040144305,7,8,15
1,12.831758999824524,10,60,6.25,1,1652040214305,1652040154305,7,8,15
1,11.303302000045777,10,60,7.8125,1,1652040224305,1652040164305,7,8,15
1,6.189833000183105,10,60,9.765625,1,1652040234305,1652040174305,7,8,15
1,6.615374000072479,10,60,7.32421875,1,1652040244305,1652040184305,7,8,15
1,22.39649099969864,10,60,5.4931640625,1,1652040254305,1652040194305,7,8,15
1,10.048771999835967,10,60,6.866455078125,1,1652040264305,1652040204305,7,8,16
1,7.682102000236511,10,60,8.58306884765625,1,1652040274305,1652040214305,7,8,16
1,7.205350999832153,10,60,10.728836059570312,1,1652040284305,1652040224305,7,8,16
1,7.654821000099182,10,60,13.41104507446289,1,1652040294305,1652040234305,7,8,15
1,6.3152950000762935,10,60,16.763806343078613,1,1652040304305,1652040244305,7,8,15
1,6.383170000076294,10,60,12.57285475730896,1,1652040314305,1652040254305,7,8,15
