RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,0.975128695,15,6000,16,1,1654635198044,1654629198044,2590,2600,8,0,1654635218060,1654635218561,1654635219025,0
1,1.40812144,15,6000,16,3,1654635213044,1654629213044,2590,2600,8,0,1654635233061,1654635233561,1654635234459,1
1,1.416107792,15,6000,16,4,1654635228044,1654629228044,2590,2600,8,1,1654635248061,1654635249063,1654635249467,2
1,2.4316829859999998,15,6000,16,5,1654635243044,1654629243044,2590,2600,8,2,1654635263061,1654635264563,1654635265483,3
1,1.388531808,15,6000,16,5,1654635258044,1654629258044,2590,2600,8,0,1654635278064,1654635278566,1654635279441,4
1,1.380145673,15,6000,16,6,1654635273044,1654629273044,2590,2600,8,0,1654635293065,1654635293565,1654635294433,5
1,0.908474234,15,6000,16,7,1654635288044,1654629288044,2590,2600,8,0,1654635308064,1654635308564,1654635308962,6
1,1.403614973,15,6000,16,8,1654635303044,1654629303044,2590,2600,9,0,1654635323064,1654635323564,1654635324457,7
1,2.207461649,15,6000,16,9,1654635318044,1654629318044,2590,2600,9,0,1654635338066,1654635338567,1654635340262,8
1,2.21765264,15,6000,16,10,1654635333044,1654629333044,2590,2600,9,0,1654635353068,1654635353569,1654635355272,9
1,2.650385524,15,6000,16,11,1654635348044,1654629348044,2590,2600,9,0,1654635368067,1654635368568,1654635370706,10
1,1.594579907,15,6000,16,12,1654635363044,1654629363044,2590,2600,9,0,1654635383068,1654635383568,1654635384651,11
1,2.449406895,15,6000,16,13,1654635378044,1654629378044,2590,2600,9,0,1654635398067,1654635398570,1654635400506,12
1,1.489025329,15,6000,16,14,1654635393044,1654629393044,2590,2600,9,0,1654635413067,1654635413568,1654635414545,13
1,2.329714199,15,6000,16,15,1654635408044,1654629408044,2590,2600,10,0,1654635428068,1654635428568,1654635430386,14
1,1.3065425620000002,15,6000,16,16,1654635423044,1654629423044,2590,2600,10,0,1654635443155,1654635443655,1654635444362,15
1,1.117190809,15,6000,16,17,1654635438044,1654629438044,2590,2600,10,0,1654635458066,1654635458569,1654635459173,16
1,0.928489122,15,6000,16,18,1654635453044,1654629453044,2590,2600,10,0,1654635473068,1654635473568,1654635473985,17
1,1.304281878,15,6000,16,19,1654635468044,1654629468044,2590,2600,10,0,1654635488068,1654635488569,1654635489360,18
1,2.118291048,15,6000,16,20,1654635483044,1654629483044,2590,2600,10,0,1654635503072,1654635503572,1654635505174,19
1,1.568992917,15,6000,16,20,1654635498044,1654629498044,2590,2600,10,0,1654635518069,1654635518570,1654635519625,20
1,1.237363525,15,6000,16,21,1654635513044,1654629513044,2590,2600,11,0,1654635533068,1654635533569,1654635534294,21
1,1.451016955,15,6000,16,22,1654635528044,1654629528044,2590,2600,11,0,1654635548067,1654635548569,1654635549507,22
1,2.145895317,15,6000,16,23,1654635543044,1654629543044,2590,2600,11,0,1654635563071,1654635563571,1654635565204,23
1,2.127292147,15,6000,16,24,1654635558044,1654629558044,2590,2600,11,0,1654635578070,1654635578571,1654635580185,24
1,2.122514194,15,6000,16,25,1654635573044,1654629573044,2590,2600,11,0,1654635593072,1654635593571,1654635595180,25
1,2.750311401,15,6000,16,26,1654635588044,1654629588044,2590,2600,11,0,1654635608070,1654635608571,1654635610808,26
1,1.554282451,15,6000,16,27,1654635603044,1654629603044,2590,2600,11,0,1654635623071,1654635623571,1654635624612,27
1,2.526958747,15,6000,16,28,1654635618044,1654629618044,2590,2600,11,0,1654635638070,1654635638571,1654635640585,28
1,1.571711823,15,6000,16,29,1654635633044,1654629633044,2590,2600,12,0,1654635653072,1654635653572,1654635654630,29
1,2.396806869,15,6000,16,30,1654635648044,1654629648044,2590,2600,12,0,1654635668075,1654635668575,1654635670457,30
1,0.8858367439999999,15,6000,16,31,1654635663044,1654629663044,2590,2600,12,0,1654635683077,1654635683577,1654635683946,31
1,1.0843976560000002,15,6000,16,32,1654635678044,1654629678044,2590,2600,12,0,1654635698184,1654635698686,1654635699147,32
1,1.1134944310000001,15,6000,16,33,1654635693044,1654629693044,2590,2600,12,0,1654635713080,1654635713581,1654635714176,33
1,1.581491773,15,6000,16,34,1654635708044,1654629708044,2590,2600,12,0,1654635728079,1654635728580,1654635729644,34
1,1.948887589,15,6000,16,35,1654635723044,1654629723044,2590,2600,12,0,1654635743171,1654635743671,1654635745011,35
1,3.509459679,15,6000,16,36,1654635738044,1654629738044,2590,2600,13,1,1654635758251,1654635759251,1654635761572,36
1,0.971633421,15,6000,16,36,1654635753044,1654629753044,2590,2600,13,0,1654635773075,1654635773575,1654635774034,37
1,1.528198691,15,6000,16,37,1654635768044,1654629768044,2590,2600,13,0,1654635788075,1654635788575,1654635789590,38
1,2.2596979310000003,15,6000,16,38,1654635783044,1654629783044,2590,2600,13,0,1654635803091,1654635803591,1654635805322,39
1,2.27686428,15,6000,16,39,1654635798044,1654629798044,2590,2600,13,0,1654635818088,1654635818589,1654635820339,40
1,2.585166725,15,6000,16,40,1654635813044,1654629813044,2590,2600,13,0,1654635833368,1654635833868,1654635835652,41
1,2.7876428129999997,15,6000,16,41,1654635828044,1654629828044,2590,2600,13,0,1654635848081,1654635848580,1654635850854,42
1,1.649380412,15,6000,16,42,1654635843044,1654629843044,2590,2600,13,0,1654635863162,1654635863662,1654635864715,43
1,2.612016611,15,6000,16,43,1654635858044,1654629858044,2590,2600,14,0,1654635878082,1654635878582,1654635880678,44
1,1.731805123,15,6000,16,44,1654635873044,1654629873044,2590,2600,14,0,1654635893092,1654635893592,1654635894798,45
1,2.622557264,15,6000,16,45,1654635888044,1654629888044,2590,2600,14,0,1654635908083,1654635908583,1654635910689,46
1,1.2303003289999999,15,6000,16,46,1654635903044,1654629903044,2590,2600,14,0,1654635923091,1654635923591,1654635924296,47
1,2.54743933,15,6000,16,47,1654635918044,1654629918044,2590,2600,14,0,1654635938092,1654635938592,1654635940614,48
1,1.104279671,15,6000,16,48,1654635933044,1654629933044,2590,2600,14,0,1654635953084,1654635953585,1654635954171,49
1,1.9121177029999998,15,6000,16,49,1654635948044,1654629948044,2590,2600,14,0,1654635968135,1654635968635,1654635969980,50
1,1.430029743,15,6000,16,50,1654635963044,1654629963044,2590,2600,14,1,1654635983165,1654635984165,1654635984497,51
1,1.481429306,15,6000,16,50,1654635978044,1654629978044,2590,2600,15,0,1654635998096,1654635998596,1654635999549,52
1,1.0435934789999999,15,6000,16,51,1654635993044,1654629993044,2590,2600,15,0,1654636013085,1654636013585,1654636014112,53
1,0.997938567,15,6000,16,52,1654636008044,1654630008044,2590,2600,15,0,1654636028084,1654636028584,1654636029067,54
