RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.896447013,0.031159993,15,5000,15,10,1655659453816,1655654453816,2.5,3,16,0,1655659758838,1655659759339,1655659760723,0
1,1.780633327,0.065922258,15,5000,15,20,1655659468816,1655654468816,2.5,3,16,0,1655659773839,1655659774340,1655659775608,1
1,1.931788142,0.101043479,15,5000,15,30,1655659483816,1655654483816,2.5,3,16,0,1655659788843,1655659789343,1655659790760,2
1,2.029347624,0.108557397,15,5000,15,40,1655659498816,1655654498816,2.5,3,16,0,1655659803844,1655659804344,1655659805858,3
1,2.045746571,0.163039432,15,5000,15,50,1655659513816,1655654513816,2.5,3,16,0,1655659818845,1655659819344,1655659820875,4
1,2.184371952,0.213008655,15,5000,15,60,1655659528816,1655654528816,2.5,3,16,0,1655659833847,1655659834347,1655659836013,5
1,2.205213506,0.278974813,15,5000,15,70,1655659543816,1655654543816,2.5,3,16,0,1655659848846,1655659849346,1655659851034,6
1,2.3323151760000003,0.25040104199999996,15,5000,15,80,1655659558816,1655654558816,2.5,3,16,0,1655659863848,1655659864348,1655659866161,7
1,1.294332604,0.28558036800000003,15,5000,15,90,1655659573816,1655654573816,2.5,3,16,0,1655659878850,1655659879350,1655659880124,8
1,2.392712684,0.319370583,15,5000,15,100,1655659588816,1655654588816,2.5,3,16,0,1655659893851,1655659894352,1655659896223,9
1,2.130905061,0.439422551,15,5000,15,110,1655659603816,1655654603816,2.5,3,16,0,1655659908875,1655659909375,1655659910962,10
1,8.932101198,0.517082714,15,5000,15,120,1655659618816,1655654618816,2.5,3,16,5,1655659924114,1655659927119,1655659932763,11
1,10.283494949,0.599987666,15,5000,15,130,1655659633816,1655654633816,2.5,3,16,10,1655659939540,1655659945041,1655659949114,12
1,3.2199081420000004,0.457129312,15,5000,15,130,1655659648816,1655654648816,2.5,3,16,0,1655659953856,1655659954355,1655659957051,13
1,2.651580598,0.51387905,15,5000,15,150,1655659678816,1655654678816,2.5,3,16,0,1655659983859,1655659984359,1655659986483,15
1,2.754064746,0.621021244,15,5000,15,170,1655659708816,1655654708816,2.5,3,16,0,1655660013866,1655660014367,1655660016586,17
1,3.636319513,0.71603799,15,5000,15,190,1655659738816,1655654738816,2.5,3,16,0,1655660043893,1655660044393,1655660047469,19
1,5.013800282999999,1.1344142609999999,15,5000,15,210,1655659768816,1655654768816,2.5,3,16,0,1655660074228,1655660074728,1655660078847,21
1,7.809174304,1.2882126550000002,15,5000,15,230,1655659798816,1655654798816,2.5,3,16,0,1655660103929,1655660104430,1655660111643,23
