RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.4117899106,0.220561495,5,30,5,80,1658741772278,1658741742278,3,3.2,2,0,1805,100297766,1658741785243,26,4
1,2.4114975608,0.220313019,5,30,5,80,1658741777278,1658741747278,3,3.2,2,0,1810,76635685,1658741790239,27,4
1,2.4131802248,0.21829115799999999,5,30,5,80,1658741782278,1658741752278,3,3.2,2,0,1815,73668116,1658741795228,28,4
1,2.4057718892,0.216616178,5,30,5,80,1658741787278,1658741757278,3,3.2,2,0,1820,70858362,1658741800229,29,4
1,2.4053583524,0.221793318,5,30,5,80,1658741792278,1658741762278,3,3.2,2,0,1825,75578857,1658741805225,30,4
1,2.4072275874,0.22076068499999998,5,30,5,80,1658741797278,1658741767278,3,3.2,2,0,1830,76101386,1658741810228,31,4
1,2.4049265708000003,0.215656543,5,30,5,80,1658741802278,1658741772278,3,3.2,2,0,1835,77392720,1658741815228,32,4
1,2.409167493,0.217706451,5,30,5,80,1658741807278,1658741777278,3,3.2,2,0,1840,97625164,1658741820273,33,4
1,2.4157090624,0.2151171,5,30,5,80,1658741812278,1658741782278,3,3.2,2,0,1845,71748688,1658741825263,34,4
1,2.4165977740000004,0.227146971,5,30,5,80,1658741817278,1658741787278,3,3.2,2,0,1850,90162485,1658741830244,35,4
1,2.4149327184000002,0.214989178,5,30,5,80,1658741822278,1658741792278,3,3.2,2,0,1855,70662400,1658741835214,36,4
1,2.426730214,0.233733228,5,30,5,80,1658741827278,1658741797278,3,3.2,2,0,1860,131179447,1658741840341,37,4
1,2.4371237532000003,0.246663287,5,30,5,80,1658741832278,1658741802278,3,3.2,2,0,1865,79098508,1658741845307,38,4
1,2.4278018258000005,0.216716664,5,30,5,80,1658741837278,1658741807278,3,3.2,2,0,1870,78980499,1658741850223,39,4
1,2.4264646670000003,0.215740357,5,30,5,80,1658741842278,1658741812278,3,3.2,2,0,1875,98397589,1658741855245,40,4
1,2.4262420724,0.220701006,5,30,5,80,1658741847278,1658741817278,3,3.2,2,0,1880,75417231,1658741860218,41,4
1,2.4462366072000004,0.21841804099999998,5,30,5,80,1658741852278,1658741822278,3,3.2,2,0,1885,79411835,1658741865389,42,4
1,2.4289748429999998,0.21578428600000002,5,30,5,80,1658741857278,1658741827278,3,3.2,2,0,1890,101843312,1658741870243,43,4
1,2.4325657442,0.223296825,5,30,5,80,1658741862278,1658741832278,3,3.2,2,0,1895,81544819,1658741875244,44,4
1,2.4357485576,0.215113757,5,30,5,80,1658741867278,1658741837278,3,3.2,2,0,1900,78951546,1658741880242,45,4
1,2.4383940376,0.22096740299999998,5,30,5,80,1658741872278,1658741842278,3,3.2,2,0,1905,81222011,1658741885237,46,4
1,2.4101110476,0.216801516,5,30,5,80,1658741877278,1658741847278,3,3.2,2,0,1910,86281896,1658741890255,47,4
1,2.4129764837999996,0.219041064,5,30,5,80,1658741882278,1658741852278,3,3.2,2,0,1915,83085781,1658741895238,48,4
1,2.4130272564,0.21742109199999998,5,30,5,80,1658741887278,1658741857278,3,3.2,2,0,1920,75957469,1658741900239,49,4
1,2.4091348233999996,0.220336446,5,30,5,80,1658741892278,1658741862278,3,3.2,2,0,1925,93924991,1658741905237,50,4
1,2.4104846512,0.229169643,5,30,5,80,1658741897278,1658741867278,3,3.2,2,0,1930,87795534,1658741910250,51,4
1,2.4181800862,0.22019660200000002,5,30,5,80,1658741902278,1658741872278,3,3.2,2,0,1935,124565744,1658741915332,52,4
1,2.4194205,0.216104817,5,30,5,80,1658741907278,1658741877278,3,3.2,2,0,1940,81259483,1658741920243,53,4
1,2.4220068594,0.219818233,5,30,5,80,1658741912278,1658741882278,3,3.2,2,0,1945,76954513,1658741925252,54,4
1,2.4317206681999997,0.22446226200000002,5,30,5,80,1658741917278,1658741887278,3,3.2,2,0,1950,129200554,1658741930321,55,4
1,2.4290591061999995,0.217334025,5,30,5,80,1658741922278,1658741892278,3,3.2,2,0,1955,78556952,1658741935228,56,4
1,2.4181401906,0.21964146099999998,5,30,5,80,1658741927278,1658741897278,3,3.2,2,0,1960,102521788,1658741940255,57,4
1,2.4159638342000003,0.21681655,5,30,5,80,1658741932278,1658741902278,3,3.2,2,0,1965,84108787,1658741945235,58,4
1,2.419765108,0.21451808,5,30,5,80,1658741937278,1658741907278,3,3.2,2,0,1970,160269811,1658741950355,59,4
1,2.4143281838,0.224409951,5,30,5,80,1658741942278,1658741912278,3,3.2,2,0,1975,86394980,1658741955251,60,4
1,2.4163902834,0.218182086,5,30,5,80,1658741947278,1658741917278,3,3.2,2,0,1980,86056550,1658741960246,61,4
1,2.4164889848,0.216353582,5,30,5,80,1658741952278,1658741922278,3,3.2,2,0,1985,95018369,1658741965248,62,4
1,2.4139911466,0.215792076,5,30,5,80,1658741957278,1658741927278,3,3.2,2,0,1990,105464757,1658741970244,63,4
1,2.4084363855999995,0.214557658,5,30,5,80,1658741962278,1658741932278,3,3.2,2,0,1995,240572359,1658741975407,64,4
1,2.4119833434,0.216101956,5,30,5,80,1658741967278,1658741937278,3,3.2,2,0,2000,89253022,1658741980272,65,4
1,2.4105353870000004,0.21400745499999999,5,30,5,80,1658741972278,1658741942278,3,3.2,2,0,2005,115700704,1658741985268,66,4
1,2.4111113362,0.215861001,5,30,5,80,1658741977278,1658741947278,3,3.2,2,0,2010,96951135,1658741990253,67,4
1,2.412304874,0.21752231,5,30,5,80,1658741982278,1658741952278,3,3.2,2,0,2015,124327775,1658741995269,68,4
1,2.4123708532,0.212588656,5,30,5,80,1658741987278,1658741957278,3,3.2,2,0,2020,90412570,1658742000257,69,4
1,2.407610549,0.213158255,5,30,5,80,1658741992278,1658741962278,3,3.2,2,0,2025,95134945,1658742005254,70,4
1,2.4111450816,0.230280226,5,30,5,80,1658741997278,1658741967278,3,3.2,2,0,2030,108636227,1658742010279,71,4
1,2.4133039198,0.22615357900000002,5,30,5,80,1658742002278,1658741972278,3,3.2,2,0,2035,106383665,1658742015273,72,4
1,2.4152361376,0.218873793,5,30,5,80,1658742007278,1658741977278,3,3.2,2,0,2040,101299087,1658742020255,73,4
1,2.4119499196,0.219250388,5,30,5,80,1658742012278,1658741982278,3,3.2,2,0,2045,128643346,1658742025279,74,4
1,2.4127579792,0.217180828,5,30,5,80,1658742017278,1658741987278,3,3.2,2,0,2050,91854484,1658742030254,75,4
1,2.409388112,0.220041331,5,30,5,80,1658742022278,1658741992278,3,3.2,2,0,2055,105033225,1658742035258,76,4
1,2.4060828198000004,0.22001648399999998,5,30,5,80,1658742027278,1658741997278,3,3.2,2,0,2060,131202686,1658742040281,77,4
1,2.4096857851999998,0.217963082,5,30,5,80,1658742032278,1658742002278,3,3.2,2,0,2065,111344475,1658742045283,78,4
1,2.4117035852,0.217884768,5,30,5,80,1658742037278,1658742007278,3,3.2,2,0,2070,97675056,1658742050258,79,4
1,2.4151937524,0.222517612,5,30,5,80,1658742042278,1658742012278,3,3.2,2,0,2075,207194824,1658742055387,80,4
1,2.4184312366,0.223667932,5,30,5,80,1658742047278,1658742017278,3,3.2,2,0,2080,97915243,1658742060267,81,4
1,2.4197446466,0.220178623,5,30,5,80,1658742052278,1658742022278,3,3.2,2,0,2085,95696606,1658742065252,82,4
1,2.4163943522,0.221625866,5,30,5,80,1658742057278,1658742027278,3,3.2,2,0,2090,100631837,1658742070256,83,4
1,2.4187287058,0.217856458,5,30,5,80,1658742062278,1658742032278,3,3.2,2,0,2095,166088364,1658742075338,84,4
1,2.415443402,0.218070017,5,30,5,80,1658742067278,1658742037278,3,3.2,2,0,2100,104131930,1658742080268,85,4
1,2.4183681968000004,0.220359385,5,30,5,80,1658742072278,1658742042278,3,3.2,2,0,2105,146110104,1658742085330,86,4
1,2.4228802816,0.240858365,5,30,5,80,1658742077278,1658742047278,3,3.2,2,0,2110,105065474,1658742090284,87,4
1,2.4228514260000003,0.216571919,5,30,5,80,1658742082278,1658742052278,3,3.2,2,2,2116,346174035,1658742096501,88,4
1,2.4210189713999997,0.233358284,5,30,5,80,1658742087278,1658742057278,3,3.2,2,0,2120,102338324,1658742100266,89,4
1,2.419848389,0.218875597,5,30,5,80,1658742092278,1658742062278,3,3.2,2,0,2125,126976970,1658742105285,90,4
1,2.4150436444,0.220491735,5,30,5,80,1658742097278,1658742067278,3,3.2,2,0,2130,108326114,1658742110268,91,4
1,2.4096708264,0.22809248,5,30,5,80,1658742102278,1658742072278,3,3.2,2,0,2135,106394878,1658742115259,92,4
1,2.4082327212,0.217207742,5,30,5,80,1658742107278,1658742077278,3,3.2,2,0,2140,127496696,1658742120275,93,4
1,2.4061423809999996,0.216872209,5,30,5,80,1658742112278,1658742082278,3,3.2,2,0,2145,105081458,1658742125258,94,4
1,2.4061815369999997,0.214261788,5,30,5,80,1658742117278,1658742087278,3,3.2,2,0,2150,114171938,1658742130272,95,4
1,2.4080375044,0.220130879,5,30,5,80,1658742122278,1658742092278,3,3.2,2,0,2155,103891592,1658742135273,96,4
1,2.411798709,0.218069782,5,30,5,80,1658742127278,1658742097278,3,3.2,2,0,2160,107910094,1658742140279,97,4
1,2.4160695886,0.223524798,5,30,5,80,1658742132278,1658742102278,3,3.2,2,0,2165,103134432,1658742145272,98,4
1,2.4172342334,0.219202154,5,30,5,80,1658742137278,1658742107278,3,3.2,2,0,2170,126286037,1658742150285,99,4
1,2.4199821746000003,0.223627145,5,30,5,80,1658742142278,1658742112278,3,3.2,2,0,2175,106094371,1658742155278,100,4
1,2.4154859316,0.21792989499999998,5,30,5,80,1658742147278,1658742117278,3,3.2,2,0,2180,108233512,1658742160255,101,4
1,2.4135636252,0.216860658,5,30,5,80,1658742152278,1658742122278,3,3.2,2,0,2185,104857855,1658742165266,102,4
1,2.4116563608,0.214299475,5,30,5,80,1658742157278,1658742127278,3,3.2,2,0,2190,106690505,1658742170266,103,4
1,2.4130731236000003,0.217084091,5,30,5,80,1658742162278,1658742132278,3,3.2,2,0,2195,111449758,1658742175277,104,4
1,2.4080525252,0.217990875,5,30,5,80,1658742167278,1658742137278,3,3.2,2,0,2200,130335784,1658742180277,105,4
1,2.4126006124,0.221023209,5,30,5,80,1658742172278,1658742142278,3,3.2,2,0,2205,105352673,1658742185275,106,4
1,2.4147923946,0.221386514,5,30,5,80,1658742177278,1658742147278,3,3.2,2,0,2210,116597733,1658742190289,107,4
1,2.412811476,0.216774519,5,30,5,80,1658742182278,1658742152278,3,3.2,2,0,2215,111825994,1658742195262,108,4
1,2.4136673934,0.22655183099999998,5,30,5,80,1658742187278,1658742157278,3,3.2,2,0,2220,108541161,1658742200278,109,4
1,2.4128311472,0.221100402,5,30,5,80,1658742192278,1658742162278,3,3.2,2,0,2225,136951327,1658742205279,110,4
1,2.4093800770000002,0.21869350299999998,5,30,5,80,1658742197278,1658742167278,3,3.2,2,0,2230,107705984,1658742210260,111,4
1,2.4093953596000004,0.22058631,5,30,5,80,1658742202278,1658742172278,3,3.2,2,0,2235,108421389,1658742215281,112,4
1,2.4101989208,0.218283919,5,30,5,80,1658742207278,1658742177278,3,3.2,2,0,2240,111464557,1658742220265,113,4
1,2.4083291279999997,0.215018512,5,30,5,80,1658742212278,1658742182278,3,3.2,2,0,2245,118164201,1658742225279,114,4
1,2.4097074058,0.223968632,5,30,5,80,1658742217278,1658742187278,3,3.2,2,0,2250,104640053,1658742230254,115,4
1,2.4094655042,0.221383991,5,30,5,80,1658742222278,1658742192278,3,3.2,2,0,2255,109022880,1658742235260,116,4
1,2.4077000812000002,0.220249958,5,30,5,80,1658742227278,1658742197278,3,3.2,2,0,2260,112583641,1658742240276,117,4
