RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.113804729,0.027865262000000002,15,30,15,10,1657915233763,1657915203763,3,3.2,12,0,1657915253789,1657915254289,1657915255892,45,4
1,0.692680612,0.026889846,15,30,15,10,1657915248763,1657915218763,3,3.2,13,0,1657915268789,1657915269289,1657915269471,46,4
1,2.579701768,0.026640294999999998,15,30,15,10,1657915263763,1657915233763,3,3.2,13,0,1657915283790,1657915284290,1657915286358,47,4
1,2.233170755,0.033555892,15,30,15,10,1657915278763,1657915248763,3,3.2,13,0,1657915298790,1657915299290,1657915301012,48,4
1,2.2377535490000002,0.031798936,15,30,15,10,1657915293763,1657915263763,3,3.2,13,0,1657915313790,1657915314290,1657915316016,49,4
1,1.7782910429999998,0.028206847,15,30,15,10,1657915308763,1657915278763,3,3.2,13,0,1657915328790,1657915329291,1657915330557,50,4
1,1.783692948,0.02807289,15,30,15,10,1657915323763,1657915293763,3,3.2,13,0,1657915343789,1657915344290,1657915345562,51,4
1,1.7893541259999999,0.027799984,15,30,15,10,1657915338763,1657915308763,3,3.2,13,0,1657915358789,1657915359289,1657915360568,52,4
1,2.233406424,0.036106031999999996,15,30,15,10,1657915353763,1657915323763,3,3.2,13,0,1657915373794,1657915374293,1657915376016,53,4
1,2.636389587,0.038569389999999995,15,30,15,10,1657915368763,1657915338763,3,3.2,13,0,1657915388796,1657915389296,1657915391419,54,4
1,2.641723639,0.041681130000000004,15,30,15,10,1657915383763,1657915353763,3,3.2,13,0,1657915403797,1657915404297,1657915406425,55,4
1,0.977748976,0.034931477,15,30,15,10,1657915398763,1657915368763,3,3.2,13,0,1657915418797,1657915419297,1657915419761,56,4
1,1.31106821,0.027444515,15,30,15,10,1657915413763,1657915383763,3,3.2,13,0,1657915433797,1657915434298,1657915435095,57,4
1,1.713832974,0.028698921,15,30,15,10,1657915428763,1657915398763,3,3.2,13,0,1657915448795,1657915449296,1657915450499,58,4
1,2.246193453,0.033015354000000004,15,30,15,10,1657915443763,1657915413763,3,3.2,13,0,1657915463796,1657915464296,1657915466032,59,4
1,2.320812912,0.027628259,15,30,15,10,1657915458763,1657915428763,3,3.2,13,0,1657915478798,1657915479297,1657915481107,60,4
1,2.5703540159999996,0.030011671,15,30,15,10,1657915473763,1657915443763,3,3.2,13,0,1657915493797,1657915494297,1657915496357,61,4
1,2.236091579,0.026108916,15,30,15,10,1657915488763,1657915458763,3,3.2,13,0,1657915508799,1657915509299,1657915511023,62,4
1,0.729853582,0.030204249000000002,15,30,15,10,1657915503763,1657915473763,3,3.2,13,0,1657915523798,1657915524298,1657915524516,63,4
1,1.786390989,0.026623213,15,30,15,10,1657915518763,1657915488763,3,3.2,13,0,1657915538798,1657915539298,1657915540573,64,4
1,1.8528257840000002,0.027408808,15,30,15,10,1657915533763,1657915503763,3,3.2,13,0,1657915553797,1657915554296,1657915555639,65,4
1,1.905318673,0.030205774,15,30,15,10,1657915548763,1657915518763,3,3.2,13,0,1657915568796,1657915569296,1657915570692,66,4
