RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,0.921146138,15,6000,16,1,1654635309091,1654629309091,2590,2600,9,0,1654635329110,1654635329610,1654635330021,0
1,1.4167256689999999,15,6000,16,3,1654635324091,1654629324091,2590,2600,9,0,1654635344110,1654635344611,1654635345516,1
1,1.710474706,15,6000,16,4,1654635339091,1654629339091,2590,2600,9,0,1654635359110,1654635359611,1654635360810,2
1,1.7667862239999998,15,6000,16,5,1654635354091,1654629354091,2590,2600,9,1,1654635374114,1654635375115,1654635375867,3
1,1.852561921,15,6000,16,5,1654635369091,1654629369091,2590,2600,9,0,1654635389112,1654635389613,1654635390953,4
1,1.7910080069999998,15,6000,16,6,1654635384091,1654629384091,2590,2600,9,0,1654635404113,1654635404613,1654635405892,5
1,1.14020429,15,6000,16,7,1654635399091,1654629399091,2590,2600,9,0,1654635419113,1654635419614,1654635420242,6
1,1.7731255049999999,15,6000,16,8,1654635414091,1654629414091,2590,2600,10,0,1654635434113,1654635434614,1654635435876,7
1,2.651758439,15,6000,16,9,1654635429091,1654629429091,2590,2600,10,0,1654635449115,1654635449615,1654635451755,8
1,2.852681933,15,6000,16,10,1654635444091,1654629444091,2590,2600,10,0,1654635464294,1654635464793,1654635466956,9
1,1.41914059,15,6000,16,11,1654635459091,1654629459091,2590,2600,10,0,1654635479116,1654635479616,1654635480523,10
1,2.6153068549999996,15,6000,16,12,1654635474091,1654629474091,2590,2600,10,0,1654635494117,1654635494617,1654635496720,11
1,1.401279093,15,6000,16,13,1654635489091,1654629489091,2590,2600,10,0,1654635509115,1654635509615,1654635510505,12
1,2.4008289730000003,15,6000,16,14,1654635504091,1654629504091,2590,2600,10,0,1654635524116,1654635524616,1654635526505,13
1,1.262667902,15,6000,16,15,1654635519091,1654629519091,2590,2600,11,0,1654635539136,1654635539636,1654635540368,14
1,1.542058564,15,6000,16,16,1654635534091,1654629534091,2590,2600,11,0,1654635554136,1654635554636,1654635555647,15
1,1.055471284,15,6000,16,17,1654635549091,1654629549091,2590,2600,11,0,1654635569118,1654635569618,1654635570160,16
1,1.437642386,15,6000,16,18,1654635564091,1654629564091,2590,2600,11,0,1654635584118,1654635584619,1654635585543,17
1,1.936053805,15,6000,16,19,1654635579091,1654629579091,2590,2600,11,0,1654635599122,1654635599623,1654635601042,18
1,0.7780602689999999,15,6000,16,20,1654635594091,1654629594091,2590,2600,11,0,1654635614125,1654635614625,1654635614885,19
