RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,0.892582266,0.07567972299999999,15,30,15,10,1657880984483,1657880954483,3,3.2,16,0,1657881004571,1657881005071,1657881005445,0,4
1,2.4116591159999996,0.234198304,15,30,15,30,1657880999483,1657880969483,3,3.2,16,0,1657881019628,1657881020137,1657881021968,1,4
1,2.879046835,0.459656263,15,30,15,30,1657881014483,1657880984483,3,3.2,16,0,1657881034624,1657881035125,1657881037443,2,4
1,3.020877461,0.319462539,15,30,15,30,1657881029483,1657880999483,3,3.2,16,0,1657881049615,1657881050120,1657881052587,3,4
1,2.8574048550000004,0.32657660099999997,15,30,15,30,1657881044483,1657881014483,3,3.2,16,0,1657881064642,1657881065151,1657881067425,4,4
1,2.973610399,0.255888968,15,30,15,30,1657881059483,1657881029483,3,3.2,16,0,1657881079620,1657881080124,1657881082542,5,4
1,2.5694417979999997,0.216428213,15,30,15,30,1657881074483,1657881044483,3,3.2,16,0,1657881094619,1657881095119,1657881097155,6,4
1,3.073492526,0.419244795,15,30,15,30,1657881089483,1657881059483,3,3.2,16,0,1657881109824,1657881110329,1657881112658,7,4
1,2.765463891,0.246411726,15,30,15,30,1657881104483,1657881074483,3,3.2,16,0,1657881124630,1657881125135,1657881127351,8,4
1,2.90283657,0.35434204599999997,15,30,15,30,1657881119483,1657881089483,3,3.2,16,0,1657881139630,1657881140130,1657881142502,9,4
1,2.5154651009999998,0.224952871,15,30,15,30,1657881134483,1657881104483,3,3.2,16,0,1657881154633,1657881155133,1657881157121,10,4
1,2.777843229,0.306749626,15,30,15,30,1657881149483,1657881119483,3,3.2,16,0,1657881169661,1657881170169,1657881172386,11,4
1,2.915005555,0.406467093,15,30,15,30,1657881164483,1657881134483,3,3.2,16,0,1657881184655,1657881185155,1657881187533,12,4
1,2.5811275350000003,0.271490343,15,30,15,30,1657881179483,1657881149483,3,3.2,16,0,1657881199661,1657881200165,1657881202204,13,4
1,2.817613014,0.349798828,15,30,15,30,1657881194483,1657881164483,3,3.2,16,0,1657881214659,1657881215163,1657881217442,14,4
1,2.8921021380000003,0.332936547,15,30,15,30,1657881209483,1657881179483,3,3.2,16,0,1657881229675,1657881230183,1657881232516,15,4
1,2.835969661,0.2069512,15,30,15,30,1657881224483,1657881194483,3,3.2,16,0,1657881244702,1657881245212,1657881247460,16,4
1,2.754882915,0.338380118,15,30,15,30,1657881239483,1657881209483,3,3.2,16,0,1657881259655,1657881260155,1657881262380,17,4
1,2.8989910660000002,0.32156752699999996,15,30,15,30,1657881254483,1657881224483,3,3.2,16,0,1657881274662,1657881275168,1657881277527,18,4
1,2.896691491,0.281960813,15,30,15,30,1657881269483,1657881239483,3,3.2,16,0,1657881289680,1657881290180,1657881292525,19,4
1,2.900494942,0.32458696099999995,15,30,15,30,1657881284483,1657881254483,3,3.2,16,0,1657881304719,1657881305221,1657881307529,20,4
1,2.975480734,0.26587514,15,30,15,30,1657881299483,1657881269483,3,3.2,16,0,1657881319663,1657881320163,1657881322606,21,4
1,2.8327328429999996,0.391331438,15,30,15,30,1657881314483,1657881284483,3,3.2,16,0,1657881334695,1657881335200,1657881337464,22,4
1,2.989972514,0.261215615,15,30,15,30,1657881329483,1657881299483,3,3.2,16,0,1657881349727,1657881350231,1657881352621,23,4
1,2.554886523,0.246986697,15,30,15,30,1657881344483,1657881314483,3,3.2,16,0,1657881364678,1657881365181,1657881367186,24,4
1,3.010215123,0.32350132400000003,15,30,15,30,1657881359483,1657881329483,3,3.2,16,0,1657881379770,1657881380270,1657881382643,25,4
1,2.82726985,0.126779726,15,30,15,30,1657881374483,1657881344483,3,3.2,16,0,1657881394749,1657881395249,1657881397460,26,4
