TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window
1657395107580,2.685994189,,,,0.048057369,,,,30,,,,
1657395122580,2.821054144,,,,0.13573043,,,,37.5,,,,
1657395137580,2.886443969,,,,0.182021077,,,,46.875,,,,
1657395152580,2.978317201,,,,0.219714557,,,,58.59375,,,,
1657395167580,3.0776483239999997,,,,0.331927968,,,,73.2421875,,,,
1657395182580,3.07630909,,,,0.265010878,,,,73.2421875,,,,
1657395197580,3.067917324,,,,0.284243627,,,,73.2421875,,,,
1657395212580,3.0529601299999998,,,,0.284803097,,,,73.2421875,,,,
1657395227580,3.069984171,,,,0.284330436,,,,73.2421875,,,,
1657395242580,3.060560718,,,,0.268037401,,,,73.2421875,,,,
1657395257580,3.04934562,,,,0.309376592,,,,73.2421875,,,,
1657395272580,3.0721455580000003,,,,0.311346177,,,,73.2421875,,,,
1657395287580,3.038607028,,,,0.276606558,,,,73.2421875,,,,
1657395302580,3.0576649579999997,,,,0.256643956,,,,73.2421875,,,,
1657395317580,3.097430546,,,,0.25149377300000003,,,,73.2421875,,,,
1657395332580,3.0986983340000003,,,,0.30982268199999996,,,,73.2421875,,,,
1657395347580,3.062748107,,,,0.264070014,,,,73.2421875,,,,
1657395362580,3.0747708990000002,,,,0.286256282,,,,73.2421875,,,,
1657395377580,3.050675259,,,,0.250190765,,,,73.2421875,,,,
1657395392580,3.076149567,,,,0.29390297800000004,,,,73.2421875,,,,
1657395407580,3.06339177,,,,0.276579515,,,,73.2421875,,,,
1657395422580,3.0669271979999997,,,,0.296087306,,,,73.2421875,,,,
1657395437580,3.069312843,,,,0.252073427,,,,73.2421875,,,,
1657395452580,3.052359489,,,,0.288965054,,,,73.2421875,,,,
1657395467580,3.04358155,,,,0.27553155700000004,,,,73.2421875,,,,
1657395482580,3.061291557,,,,0.265397738,,,,73.2421875,,,,
1657395497580,3.0499226779999997,,,,0.25977219300000004,,,,73.2421875,,,,
1657395512580,3.065041296,,,,0.28390205700000004,,,,73.2421875,,,,
1657395527580,3.056795208,,,,0.275314554,,,,73.2421875,,,,
1657395542580,3.076372579,,,,0.27769149499999995,,,,73.2421875,,,,
1657395557580,3.097647619,,,,0.315689272,,,,73.2421875,,,,
1657395572580,3.086185964,,,,0.30917715700000004,,,,73.2421875,,,,
1657395587580,3.063816819,,,,0.28074597,,,,73.2421875,,,,
1657395602580,3.0760797080000004,,,,0.308225413,,,,73.2421875,,,,
1657395617580,3.183070604,,,,0.262750887,,,,73.2421875,,,,
1657395632580,3.1048288569999998,,,,0.322456621,,,,73.2421875,,,,
1657395647580,3.068343103,,,,0.31136695099999995,,,,73.2421875,,,,
1657395662580,3.176995841,,,,0.343285666,,,,73.2421875,,,,
