RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.580929119,15,15,16,1,1655115248554,1655115233554,2590,2600,2,0,1655115268578,1655115269078,1655115271144,0
1,2.585019557,15,15,16,2,1655115263554,1655115248554,2590,2600,2,0,1655115283581,1655115284082,1655115286150,1
1,2.5844641929999996,15,15,16,2,1655115278554,1655115263554,2590,2600,2,0,1655115298578,1655115299078,1655115301150,2
1,2.581809945,15,15,16,2,1655115293554,1655115278554,2590,2600,2,0,1655115313580,1655115314080,1655115316148,3
1,1.169017705,15,15,16,2,1655115308554,1655115293554,2590,2600,2,0,1655115328580,1655115329080,1655115329737,4
1,1.8969516960000001,15,15,16,2,1655115323554,1655115308554,2590,2600,3,0,1655115343580,1655115344081,1655115345465,5
1,2.585580163,15,15,16,2,1655115338554,1655115323554,2590,2600,3,0,1655115358582,1655115359083,1655115361158,6
1,2.5998459499999997,15,15,16,2,1655115353554,1655115338554,2590,2600,3,0,1655115373584,1655115374085,1655115376174,7
1,2.586949708,15,15,16,2,1655115368554,1655115353554,2590,2600,3,0,1655115388586,1655115389087,1655115391161,8
1,2.585339276,15,15,16,2,1655115383554,1655115368554,2590,2600,3,0,1655115403586,1655115404085,1655115406160,9
1,2.580666078,15,15,16,2,1655115398554,1655115383554,2590,2600,4,0,1655115418586,1655115419087,1655115421156,10
1,0.647187051,15,15,16,2,1655115413554,1655115398554,2590,2600,4,0,1655115433587,1655115434088,1655115434224,11
1,0.649635406,15,15,16,2,1655115428554,1655115413554,2590,2600,4,0,1655115448589,1655115449090,1655115449228,12
1,1.1574677260000001,15,15,16,2,1655115443554,1655115428554,2590,2600,4,0,1655115463590,1655115464091,1655115464737,13
1,2.582942852,15,15,16,2,1655115458554,1655115443554,2590,2600,3,0,1655115478592,1655115479093,1655115481165,14
1,2.580555245,15,15,16,2,1655115473554,1655115458554,2590,2600,3,0,1655115493594,1655115494094,1655115496163,15
1,2.590309006,15,15,16,2,1655115488554,1655115473554,2590,2600,2,0,1655115508593,1655115509094,1655115511173,16
1,2.582062488,15,15,16,2,1655115503554,1655115488554,2590,2600,2,0,1655115523595,1655115524096,1655115526167,17
