RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.775320582,0.065221592,15,30,15,10,1657542371138,1657542341138,3,3.2,16,0,1657542391378,1657542391880,1657542394140,0,4
1,3.240014542,0.413842998,15,30,15,30,1657542386138,1657542356138,3,3.2,16,0,1657542406379,1657542406880,1657542409605,1,4
1,1.417062026,0.502879534,15,30,15,30,1657542401138,1657542371138,3,3.2,16,0,1657542421401,1657542421901,1657542422784,2,4
1,3.293084574,0.5128438569999999,15,30,15,30,1657542416138,1657542386138,3,3.2,16,0,1657542436408,1657542436912,1657542439660,3,4
1,1.346917717,0.416792728,15,30,15,30,1657542431138,1657542401138,3,3.2,16,0,1657542451419,1657542451931,1657542452717,4,4
1,3.314583812,0.601587618,15,30,15,30,1657542446138,1657542416138,3,3.2,16,0,1657542466395,1657542466895,1657542469686,5,4
1,1.432068064,0.5456826969999999,15,30,15,30,1657542461138,1657542431138,3,3.2,16,0,1657542481403,1657542481903,1657542482803,6,4
1,1.367186682,0.196230392,15,30,15,30,1657542476138,1657542446138,3,3.2,16,0,1657542496450,1657542496949,1657542497739,7,4
1,1.356738309,0.516750101,15,30,15,30,1657542491138,1657542461138,3,3.2,16,0,1657542511403,1657542511904,1657542512729,8,4
1,3.3116291,0.619356977,15,30,15,30,1657542506138,1657542476138,3,3.2,16,0,1657542526416,1657542526916,1657542529685,9,4
1,1.407820767,0.574298592,15,30,15,30,1657542521138,1657542491138,3,3.2,16,0,1657542541399,1657542541912,1657542542781,10,4
1,3.316836286,0.618924785,15,30,15,30,1657542536138,1657542506138,3,3.2,16,0,1657542556415,1657542556918,1657542559692,11,4
1,1.3503194840000001,0.435576663,15,30,15,30,1657542551138,1657542521138,3,3.2,16,0,1657542571426,1657542571933,1657542572728,12,4
1,1.362797412,0.486675902,15,30,15,30,1657542566138,1657542536138,3,3.2,16,0,1657542586410,1657542586910,1657542587741,13,4
1,3.333631712,0.555355857,15,30,15,30,1657542581138,1657542551138,3,3.2,16,0,1657542601417,1657542601930,1657542604712,14,4
1,3.3295615450000002,0.635516934,15,30,15,30,1657542596138,1657542566138,3,3.2,16,0,1657542616412,1657542616915,1657542619712,15,4
1,3.2695830139999997,0.436165899,15,30,15,30,1657542611138,1657542581138,3,3.2,16,0,1657542631523,1657542632024,1657542634652,16,4
1,3.317012916,0.455047985,15,30,15,30,1657542626138,1657542596138,3,3.2,16,0,1657542646514,1657542647019,1657542649699,17,4
1,1.4056389870000001,0.374217809,15,30,15,30,1657542641138,1657542611138,3,3.2,16,0,1657542661435,1657542661947,1657542662788,18,4
1,3.314052656,0.427219615,15,30,15,30,1657542656138,1657542626138,3,3.2,16,0,1657542676522,1657542677022,1657542679706,19,4
1,1.392896077,0.5062286149999999,15,30,15,30,1657542671138,1657542641138,3,3.2,16,0,1657542691428,1657542691948,1657542692786,20,4
1,3.3221508789999996,0.63399476,15,30,15,30,1657542686138,1657542656138,3,3.2,16,0,1657542706428,1657542706929,1657542709716,21,4
1,1.3380344849999999,0.361810874,15,30,15,30,1657542701138,1657542671138,3,3.2,16,0,1657542721466,1657542721988,1657542722731,22,4
1,3.339510484,0.31301739199999995,15,30,15,30,1657542716138,1657542686138,3,3.2,16,0,1657542736442,1657542736950,1657542739733,23,4
1,1.380380002,0.341330792,15,30,15,30,1657542731138,1657542701138,3,3.2,16,0,1657542751430,1657542751930,1657542752773,24,4
1,1.373311146,0.42671001799999997,15,30,15,30,1657542746138,1657542716138,3,3.2,16,0,1657542766458,1657542766969,1657542767768,25,4
1,1.254340722,0.224245918,15,30,15,30,1657542761138,1657542731138,3,3.2,16,0,1657542781472,1657542781972,1657542782648,26,4
1,3.381656636,0.506685689,15,30,15,30,1657542776138,1657542746138,3,3.2,16,0,1657542796551,1657542797052,1657542799775,27,4
1,3.231651191,0.484328747,15,30,15,30,1657542791138,1657542761138,3,3.2,16,0,1657542811421,1657542811922,1657542814626,28,4
1,1.363851412,0.5204323869999999,15,30,15,30,1657542806138,1657542776138,3,3.2,16,0,1657542826439,1657542826947,1657542827759,29,4
1,3.368344686,0.42877852,15,30,15,30,1657542821138,1657542791138,3,3.2,16,0,1657542841519,1657542842035,1657542844766,30,4
1,3.2474725899999997,0.371251997,15,30,15,30,1657542836138,1657542806138,3,3.2,16,0,1657542856526,1657542857032,1657542859646,31,4
