TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1656952871532,2.612359857,2.612359857,2.612359857,0,30,30,30,0
1656952886532,2.65529226,2.65529226,2.65529226,0,37.5,37.5,37.5,0
1656952901532,2.693686507,2.693686507,2.693686507,0,46.875,46.875,46.875,0
1656952916532,1.083991861,2.7230618079999998,1.9035268344999998,0.8195349734999999,30,58.59375,44.296875,14.296875
1656952931532,1.067306875,2.7618313509999997,1.9145691129999998,0.8472622379999998,37.5,73.2421875,55.37109375,17.87109375
1656952946532,1.100640139,2.7911819110000002,1.945911025,0.8452708860000001,46.875,91.552734375,69.2138671875,22.3388671875
1656952961532,1.1423501169999999,2.841000547,1.991675332,0.8493252150000001,58.59375,114.44091796875,86.517333984375,27.923583984375
1656952976532,1.1910855790000001,2.894828926,2.2569032486666667,0.7585090708923362,30,143.0511474609375,82.0977783203125,46.57579201073781
1656952991532,1.227156886,2.9399488689999997,2.276193361,0.7504421638414734,37.5,178.81393432617188,102.62222290039062,58.21974001342225
1656953006532,1.26426876,2.96405005,2.3071736680000003,0.745688775840974,46.875,223.51741790771484,128.27777862548828,72.77467501677782
1656953021532,1.305632946,2.991267174,2.344543566,0.741933814180845,58.59375,279.39677238464355,160.34722328186035,90.96834377097227
1656953036532,1.355534591,3.025822835,2.2144989027500004,0.7057858257355474,30,349.24596548080444,157.82552182674408,123.06096475332119
1656953051532,1.406577769,3.071638885,2.27466641025,0.694422419566264,37.5,349.24596548080444,175.45402944087982,121.02114267363173
1656953066532,1.50512071,3.122724877,2.3351609315,0.6766223335406826,46.875,349.24596548080444,197.4896639585495,121.77912451674806
1656953081532,1.500545918,3.278928076,2.39460011,0.7244734158753238,58.59375,349.24596548080444,225.0342071056366,127.75050847994864
1656953096532,1.6026131510000001,3.2209608039999997,2.4295325229999998,0.673562263016928,73.2421875,436.55745685100555,237.6370131969452,132.89612751519996
1656953111532,2.030696691,3.1616966779999998,2.60046979175,0.48847068087800427,91.552734375,545.6968210637569,264.30445723235607,169.7737568106994
1656953126532,2.014829153,3.143680977,2.6443369505000005,0.48930556606260217,114.44091796875,682.1210263296962,304.1325544472784,221.89656956311163
1656953141532,1.686510296,3.208494413,2.5271899735,0.6443556105511776,143.0511474609375,852.6512829121202,353.91767596593127,289.3958924917896
1656953156532,1.5213527409999998,3.203298069,2.278309736,0.6009156311196826,147.33814168721437,1065.8141036401503,403.87089939031284,383.13048600772896
1656953171532,1.7775828710000001,3.802324217,2.7118181315000003,0.776764732847761,167.63806343078613,1332.2676295501878,476.8989469994267,494.26428799860895
1656953186532,1.740261771,3.91108338,2.7548237725,0.8265662349687561,125.7285475730896,1665.3345369377348,563.6581335011215,638.4134540321509
1656953201532,2.546046312,3.443967812,3.11837048375,0.34168045315553297,94.2964106798172,2081.6681711721685,677.345806110452,815.9254167990521
1656953216532,1.5962189100000002,3.120967936,2.6185375462500002,0.6027110598769846,70.7223080098629,1561.2511283791264,551.6651002679396,598.9222348032457
1656953231532,1.363388739,3.371424318,2.33274536425,0.8904159349284496,70.7223080098629,1951.563910473908,685.161231084308,752.2328160497949
1656953246532,2.259283353,3.332251229,2.93499814925,0.4041335552187105,53.041731007397175,2439.454888092385,836.8198825547956,954.9587339160545
1656953261532,1.612969663,3.157805548,2.4267052619999996,0.5991242569563658,39.78129825554788,3049.318610115481,985.9707048726074,1215.1620092851583
1656953276532,1.588450568,3.198778231,2.5165258247500004,0.6919261443176244,49.72662281943485,3811.6482626443512,1221.6720132914027,1526.272544437073
1656953291532,1.619435869,3.142253113,2.5163890720000004,0.6542678307574192,49.72662281943485,4764.560328305439,1513.190734888682,1917.7001126639072
1656953306532,1.698301852,3.862618265,2.9584071745,0.7860938582914289,49.72662281943485,5955.700410381798,1877.5891368852813,2407.0846168470525
1656953321532,2.069112724,3.722544304,2.7969569935,0.6752461849963839,37.29496711457614,7444.625512977247,2246.712498607929,3042.931189685609
1656953336532,2.198611024,3.708474227,3.04834425375,0.5421727950844415,27.971225335932104,9305.781891221559,2792.9373845712325,3814.430275488997
1656953351532,2.23623801,3.7585248580000004,2.8889443505,0.6452670157913925,20.978419001949078,11632.227364026949,3372.800551189084,4811.682932105261
1656953366532,2.17993516,3.2912366790000003,2.6648359045,0.4895509500121678,15.733814251461808,14540.284205033686,4191.795651012399,6030.871016956872
1656953381532,2.2064054339999997,3.841164611,2.6977840234999997,0.6704692584629497,15.733814251461808,18175.355256292107,5238.761200374782,7539.269860406481
1656953396532,2.1938663259999998,3.793085016,2.8520879085,0.6416015001265636,15.733814251461808,22719.194070365134,6547.468137077761,9424.768705629525
1656953411532,2.090664718,3.829966292,2.923921694,0.6517010896920447,15.733814251461808,28398.992587956418,8170.705673816614,11790.172101850547
1656953426532,2.164005724,3.793764129,3.2159562182499997,0.6524763475560204,15.733814251461808,35498.740734945524,10199.752594740181,14746.954798906903
1656953441532,1.785471308,3.80515688,2.760539278,0.8101958110729286,15.733814251461808,26624.055551209145,8298.718654026448,10883.060149264233
1656953456532,2.214481384,3.9211095260000004,2.8543894767499998,0.7029147132620619,15.733814251461808,33280.06943901143,10347.122685862603,13623.444296192416
1656953471532,2.218185657,3.681158644,2.78569581925,0.6093278911079533,15.733814251461808,41600.086798764285,12923.435393332633,17037.154744747964
1656953486532,2.178154287,3.004587933,2.6182913290000003,0.38677802721314203,15.733814251461808,52000.10849845536,16143.826277670172,21304.302971049212
1656953501532,2.139531657,3.375299063,2.68607321075,0.5327493853016398,15.733814251461808,65000.1356230692,20169.314883092098,26638.24637726444
