RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2.6103413420000003,15,6000,16,1,1654506669857,1654500669857,2590,2600,5
1,2.614019296,15,6000,16,3,1654506684857,1654500684857,2590,2600,5
1,2.625163426,15,6000,16,4,1654506699857,1654500699857,2590,2600,5
1,2.643769474,15,6000,16,5,1654506714857,1654500714857,2590,2600,5
1,0.840125055,15,6000,16,5,1654506729857,1654500729857,2590,2600,5
1,0.769530327,15,6000,16,6,1654506744857,1654500744857,2590,2600,5
1,0.769530327,15,6000,16,7,1654506759857,1654500759857,2590,2600,5
1,2.643283464,15,6000,16,8,1654506774857,1654500774857,2590,2600,6
1,2.6450843930000003,15,6000,16,9,1654506789857,1654500789857,2590,2600,6
1,2.6442770700000002,15,6000,16,10,1654506804857,1654500804857,2590,2600,6
1,2.640724872,15,6000,16,11,1654506819857,1654500819857,2590,2600,6
1,2.678138907,15,6000,16,12,1654506834857,1654500834857,2590,2600,6
1,2.678138907,15,6000,16,13,1654506849857,1654500849857,2590,2600,6
1,2.663848819,15,6000,16,14,1654506864857,1654500864857,2590,2600,6
1,2.672041858,15,6000,16,15,1654506879857,1654500879857,2590,2600,7
1,1.838558867,15,6000,16,16,1654506894857,1654500894857,2590,2600,7
1,1.8443614,15,6000,16,17,1654506909857,1654500909857,2590,2600,7
1,2.682790405,15,6000,16,18,1654506924857,1654500924857,2590,2600,7
1,1.250217895,15,6000,16,19,1654506939857,1654500939857,2590,2600,7
1,2.144570199,15,6000,16,20,1654506954857,1654500954857,2590,2600,7
1,0.972133718,15,6000,16,20,1654506969857,1654500969857,2590,2600,7
1,0.972133718,15,6000,16,21,1654506984857,1654500984857,2590,2600,7
1,1.9863830599999999,15,6000,16,22,1654506999857,1654500999857,2590,2600,8
1,1.853653283,15,6000,16,23,1654507014857,1654501014857,2590,2600,8
1,1.8615511120000001,15,6000,16,24,1654507029857,1654501029857,2590,2600,8
1,1.869115128,15,6000,16,25,1654507044857,1654501044857,2590,2600,8
1,1.907039809,15,6000,16,26,1654507059857,1654501059857,2590,2600,8
1,2.714805841,15,6000,16,27,1654507074857,1654501074857,2590,2600,8
1,2.725025923,15,6000,16,28,1654507089857,1654501089857,2590,2600,8
1,1.899837301,15,6000,16,29,1654507104857,1654501104857,2590,2600,9
1,1.1055377100000001,15,6000,16,30,1654507119857,1654501119857,2590,2600,9
1,1.109414068,15,6000,16,31,1654507134857,1654501134857,2590,2600,9
1,1.62067434,15,6000,16,32,1654507149857,1654501149857,2590,2600,9
1,1.2658309380000001,15,6000,16,33,1654507164857,1654501164857,2590,2600,9
1,1.609908894,15,6000,16,34,1654507179857,1654501179857,2590,2600,9
1,3.22977187,15,6000,16,35,1654507194857,1654501194857,2590,2600,9
1,3.22977187,15,6000,16,35,1654507209857,1654501209857,2590,2600,10
1,1.0249806410000002,15,6000,16,36,1654507224857,1654501224857,2590,2600,10
1,1.14369626,15,6000,16,37,1654507239857,1654501239857,2590,2600,10
1,1.14369626,15,6000,16,38,1654507254857,1654501254857,2590,2600,10
1,1.15750079,15,6000,16,39,1654507269857,1654501269857,2590,2600,10
1,1.171774963,15,6000,16,40,1654507284857,1654501284857,2590,2600,10
1,1.992216216,15,6000,16,41,1654507299857,1654501299857,2590,2600,10
1,1.992216216,15,6000,16,42,1654507314857,1654501314857,2590,2600,10
1,1.9985260189999998,15,6000,16,43,1654507329857,1654501329857,2590,2600,11
1,2.799800899,15,6000,16,44,1654507344857,1654501344857,2590,2600,11
1,2.802608873,15,6000,16,45,1654507359857,1654501359857,2590,2600,11
1,1.1992152550000001,15,6000,16,46,1654507374857,1654501374857,2590,2600,11
1,2.915779398,15,6000,16,47,1654507389857,1654501389857,2590,2600,11
1,2.2093740750000004,15,6000,16,48,1654507404857,1654501404857,2590,2600,11
1,3.060680927,15,6000,16,49,1654507419857,1654501419857,2590,2600,11
1,4.509888824,15,6000,16,50,1654507434857,1654501434857,2590,2600,11
1,1.98454014,15,6000,16,50,1654507449857,1654501449857,2590,2600,12
1,1.98454014,15,6000,16,51,1654507464857,1654501464857,2590,2600,12
1,1.128844459,15,6000,16,52,1654507479857,1654501479857,2590,2600,12
1,3.07062758,15,6000,16,52,1654507494857,1654501494857,2590,2600,12
1,1.242455653,15,6000,16,54,1654507509857,1654501509857,2590,2600,12
1,2.045550463,15,6000,16,55,1654507524857,1654501524857,2590,2600,12
1,2.0617312240000003,15,6000,16,56,1654507539857,1654501539857,2590,2600,12
1,1.103174538,15,6000,16,57,1654507554857,1654501554857,2590,2600,12
1,2.887109977,15,6000,16,58,1654507569857,1654501569857,2590,2600,13
1,2.87860808,15,6000,16,59,1654507584857,1654501584857,2590,2600,13
1,2.894299981,15,6000,16,60,1654507599857,1654501599857,2590,2600,13
1,2.923548919,15,6000,16,61,1654507614857,1654501614857,2590,2600,13
