RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,1.972919985,0.033695771,5,30,5,10,1658073248610,1658073218610,3,3.2,4,0,1658073259260,1658073259761,1658073261150,0,4
1,3.371021672,0.150040015,5,30,5,40,1658073253610,1658073223610,3,3.2,4,1,1658073264193,1658073265192,1658073267549,1,4
1,3.497685009,0.198475236,5,30,5,50,1658073258610,1658073228610,3,3.2,4,1,1658073269267,1658073270268,1658073272676,2,4
1,1.6210780919999999,0.23254987900000001,5,30,5,60,1658073263610,1658073233610,3,3.2,4,1,1658073274278,1658073275278,1658073275800,3,4
1,3.6731903470000002,0.251509658,5,30,5,70,1658073268610,1658073238610,3,3.2,4,2,1658073279205,1658073280706,1658073282852,4,4
1,4.811543784,0.32437831899999997,5,30,5,80,1658073273610,1658073243610,3,3.2,4,3,1658073284209,1658073286209,1658073288990,5,4
1,1.977407272,0.280720758,5,30,5,80,1658073278610,1658073248610,3,3.2,4,0,1658073289202,1658073289701,1658073291156,6,4
1,3.750859593,0.27989624500000004,5,30,5,80,1658073283610,1658073253610,3,3.2,4,2,1658073294208,1658073295710,1658073297930,7,4
1,4.84797357,0.271254079,5,30,5,80,1658073288610,1658073258610,3,3.2,4,3,1658073299220,1658073301221,1658073304026,8,4
1,1.481252618,0.26054273,5,30,5,80,1658073293610,1658073263610,3,3.2,4,0,1658073304199,1658073304699,1658073305660,9,4
1,3.051663272,0.298455829,5,30,5,80,1658073298610,1658073268610,3,3.2,4,3,1658073309222,1658073311223,1658073312230,10,4
1,4.083320867,0.296968975,5,30,5,80,1658073303610,1658073273610,3,3.2,4,2,1658073314198,1658073315698,1658073318262,11,4
1,3.4244065679999998,0.216260695,5,30,5,80,1658073308610,1658073278610,3,3.2,4,3,1658073319205,1658073321206,1658073322603,12,4
1,3.17985438,0.274155196,5,30,5,80,1658073313610,1658073283610,3,3.2,4,2,1658073324464,1658073325965,1658073327358,13,4
1,2.766867127,0.27176136,5,30,5,80,1658073318610,1658073288610,3,3.2,4,2,1658073329199,1658073330698,1658073331946,14,4
1,4.089437458,0.30352621599999996,5,30,5,80,1658073323610,1658073293610,3,3.2,4,2,1658073334199,1658073335699,1658073338268,15,4
1,5.334064077,0.422623928,5,30,5,80,1658073328610,1658073298610,3,3.2,4,4,1658073339203,1658073341703,1658073344513,16,4
1,1.2589631810000002,0.324148549,5,30,5,80,1658073328610,1658073298610,3,3.2,4,0,1658073344198,1658073344698,1658073345438,17,4
1,1.259091903,0.324148549,5,30,5,80,1658073328610,1658073298610,3,3.2,4,0,1658073344198,1658073344698,1658073345438,undefined,undefined
1,1.83326415,0.33953384799999997,5,30,5,80,1658073338610,1658073308610,3,3.2,4,1,1658073349326,1658073350327,1658073351013,18,4
1,3.411110513,0.261809573,5,30,5,80,1658073343610,1658073313610,3,3.2,4,2,1658073354209,1658073355709,1658073357591,19,4
1,1.780324085,0.330959097,5,30,5,80,1658073348610,1658073318610,3,3.2,4,1,1658073359322,1658073360323,1658073360962,20,4
1,3.290413801,0.28094853599999997,5,30,5,80,1658073353610,1658073323610,3,3.2,4,2,1658073364202,1658073365702,1658073367471,21,4
1,3.408730196,0.36329846099999996,5,30,5,80,1658073358610,1658073328610,3,3.2,4,2,1658073369200,1658073370700,1658073372589,22,4
1,2.9187088610000003,0.313468053,5,30,5,80,1658073363610,1658073333610,3,3.2,4,2,1658073374202,1658073375705,1658073377100,23,4
1,3.735888357,0.283531306,5,30,5,80,1658073368610,1658073338610,3,3.2,4,2,1658073379214,1658073380714,1658073382916,24,4
1,4.786479483,0.332651261,5,30,5,80,1658073373610,1658073343610,3,3.2,4,3,1658073384219,1658073386218,1658073388967,25,4
1,1.457788603,0.272355234,5,30,5,80,1658073378610,1658073348610,3,3.2,4,0,1658073389202,1658073389701,1658073390639,26,4
1,4.796462389999999,0.302073256,5,30,5,80,1658073383610,1658073353610,3,3.2,4,3,1658073394215,1658073396216,1658073398977,27,4
1,1.4736144260000001,0.279684907,5,30,5,80,1658073388610,1658073358610,3,3.2,4,0,1658073399208,1658073399708,1658073400654,28,4
1,4.783007138,0.26978946200000004,5,30,5,80,1658073393610,1658073363610,3,3.2,4,3,1658073404211,1658073406214,1658073408963,29,4
