RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.768458321,15,6000,16,1,1654635871181,1654629871181,2590,2600,14,0,1654635891587,1654635892087,1654635893070,0
1,2.128381197,15,6000,16,3,1654635886181,1654629886181,2590,2600,14,0,1654635906389,1654635906890,1654635908430,1
1,1.208965695,15,6000,16,4,1654635901181,1654629901181,2590,2600,14,0,1654635921313,1654635921813,1654635922510,2
1,4.319554795,15,6000,16,5,1654635916181,1654629916181,2590,2600,14,3,1654635936314,1654635938315,1654635940621,3
1,4.667948663,15,6000,16,6,1654635931181,1654629931181,2590,2600,14,5,1654635951326,1654635954326,1654635955969,4
1,0.726892544,15,6000,16,6,1654635946181,1654629946181,2590,2600,14,0,1654635966328,1654635966829,1654635967030,5
1,0.731532816,15,6000,16,7,1654635961181,1654629961181,2590,2600,14,0,1654635981315,1654635981815,1654635982035,6
1,1.773367573,15,6000,16,8,1654635976181,1654629976181,2590,2600,15,0,1654635996316,1654635996816,1654635998078,7
1,2.811243186,15,6000,16,9,1654635991181,1654629991181,2590,2600,15,0,1654636011317,1654636011817,1654636014117,8
1,2.763264283,15,6000,16,10,1654636006181,1654630006181,2590,2600,15,0,1654636026317,1654636026817,1654636029069,9
1,0.798682756,15,6000,16,11,1654636021181,1654630021181,2590,2600,15,0,1654636041316,1654636041816,1654636042104,10
1,1.290123648,15,6000,16,12,1654636036181,1654630036181,2590,2600,15,0,1654636056319,1654636056819,1654636057596,11
1,2.156194993,15,6000,16,13,1654636051181,1654630051181,2590,2600,15,0,1654636071324,1654636071824,1654636073461,12
1,2.645683786,15,6000,16,14,1654636066181,1654630066181,2590,2600,15,0,1654636086321,1654636086821,1654636088950,13
1,1.539580284,15,6000,16,15,1654636081181,1654630081181,2590,2600,15,0,1654636101319,1654636101822,1654636102845,14
1,2.6327903700000004,15,6000,16,16,1654636096181,1654630096181,2590,2600,16,0,1654636116538,1654636117038,1654636118938,15
1,2.2406550779999996,15,6000,16,17,1654636111181,1654630111181,2590,2600,16,0,1654636131329,1654636131830,1654636133546,16
1,2.732600576,15,6000,16,18,1654636126181,1654630126181,2590,2600,16,0,1654636146864,1654636147365,1654636149037,17
1,2.152063519,15,6000,16,19,1654636141181,1654630141181,2590,2600,16,0,1654636161322,1654636161823,1654636163458,18
1,1.652048207,15,6000,16,20,1654636156181,1654630156181,2590,2600,16,1,1654636176334,1654636177334,1654636177963,19
1,2.942414275,15,6000,16,21,1654636171181,1654630171181,2590,2600,16,3,1654636191619,1654636193619,1654636194255,20
1,1.843468147,15,6000,16,21,1654636186181,1654630186181,2590,2600,16,0,1654636206382,1654636206882,1654636208155,21
1,0.8414478430000001,15,6000,16,22,1654636201181,1654630201181,2590,2600,16,0,1654636221325,1654636221826,1654636222153,22
1,2.16860893,15,6000,16,23,1654636216181,1654630216181,2590,2600,16,0,1654636236326,1654636236826,1654636238481,23
1,2.921606464,15,6000,16,24,1654636231181,1654630231181,2590,2600,16,0,1654636251326,1654636251826,1654636254234,24
1,0.8843865019999999,15,6000,16,25,1654636246181,1654630246181,2590,2600,16,0,1654636266330,1654636266831,1654636267197,25
1,1.3409996839999998,15,6000,16,26,1654636261181,1654630261181,2590,2600,16,0,1654636281326,1654636281826,1654636282653,26
1,1.322406696,15,6000,16,27,1654636276181,1654630276181,2590,2600,16,0,1654636296334,1654636296833,1654636297634,27
1,2.1605388079999996,15,6000,16,28,1654636291181,1654630291181,2590,2600,16,0,1654636311368,1654636311868,1654636313474,28
1,3.045576789,15,6000,16,29,1654636306181,1654630306181,2590,2600,16,0,1654636326383,1654636326885,1654636329359,29
1,2.578690899,15,6000,16,30,1654636321181,1654630321181,2590,2600,16,0,1654636341375,1654636341875,1654636343892,30
1,2.935116361,15,6000,16,31,1654636336181,1654630336181,2590,2600,16,0,1654636356697,1654636357199,1654636359249,31
1,3.772358222,15,6000,16,32,1654636351181,1654630351181,2590,2600,16,0,1654636371729,1654636372228,1654636375087,32
1,2.386799454,15,6000,16,33,1654636366181,1654630366181,2590,2600,16,0,1654636386339,1654636386839,1654636388701,33
1,2.953612144,15,6000,16,34,1654636381181,1654630381181,2590,2600,16,1,1654636401524,1654636402524,1654636404267,34
1,4.071170132,15,6000,16,35,1654636396181,1654630396181,2590,2600,16,4,1654636416328,1654636418832,1654636420386,35
1,5.300300239,15,6000,16,36,1654636411181,1654630411181,2590,2600,16,5,1654636431755,1654636434759,1654636436615,36
1,2.005452995,15,6000,16,36,1654636426181,1654630426181,2590,2600,16,0,1654636446337,1654636446837,1654636448321,37
1,1.315109777,15,6000,16,37,1654636441181,1654630441181,2590,2600,16,0,1654636461335,1654636461835,1654636462631,38
1,2.2683791369999997,15,6000,16,38,1654636456181,1654630456181,2590,2600,16,0,1654636476333,1654636476833,1654636478585,39
1,1.41679911,15,6000,16,39,1654636471181,1654630471181,2590,2600,16,0,1654636491336,1654636491836,1654636492734,40
1,2.745242365,15,6000,16,40,1654636486181,1654630486181,2590,2600,16,0,1654636506341,1654636506840,1654636509063,41
1,1.718130226,15,6000,16,41,1654636501181,1654630501181,2590,2600,16,0,1654636521349,1654636521848,1654636523037,42
1,2.204626796,15,6000,16,42,1654636516181,1654630516181,2590,2600,16,0,1654636536761,1654636537261,1654636538529,43
1,3.166152286,15,6000,16,43,1654636531181,1654630531181,2590,2600,16,0,1654636551560,1654636552062,1654636554492,44
1,4.3376554480000005,15,6000,16,44,1654636546181,1654630546181,2590,2600,16,0,1654636566346,1654636566845,1654636570663,45
1,4.193797598,15,6000,16,45,1654636561181,1654630561181,2590,2600,16,0,1654636581439,1654636581940,1654636585519,46
1,4.291019696999999,15,6000,16,46,1654636576181,1654630576181,2590,2600,16,0,1654636596519,1654636597019,1654636600618,47
1,5.061221821,15,6000,16,47,1654636591181,1654630591181,2590,2600,15,0,1654636611647,1654636612147,1654636616389,48
1,6.0286410009999996,15,6000,16,48,1654636606181,1654630606181,2590,2600,15,2,1654636626351,1654636627869,1654636632356,49
1,7.073548677,15,6000,16,49,1654636621181,1654630621181,2590,2600,15,4,1654636641607,1654636644108,1654636648401,50
1,7.077770982,15,6000,16,50,1654636636181,1654630636181,2590,2600,15,4,1654636656794,1654636659294,1654636663406,51
1,9.725179546,15,6000,16,51,1654636651181,1654630651181,2590,2600,14,9,1654636671589,1654636676591,1654636681053,52
1,3.101323663,15,6000,16,51,1654636666181,1654630666181,2590,2600,14,0,1654636686354,1654636686854,1654636689429,53
1,1.576841692,15,6000,16,52,1654636681181,1654630681181,2590,2600,14,0,1654636701345,1654636701846,1654636702905,54
1,2.30441446,15,6000,16,53,1654636696181,1654630696181,2590,2600,14,0,1654636716346,1654636716847,1654636718633,55
