RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,7.738653003692627,10,60,11,1,1653262392605,1653262332605,12,18,3
1,13.177104000091553,10,75,11,3,1653262402605,1653262327605,12,18,3
1,14.649423999786377,10,75,11,4,1653262412605,1653262337605,12,18,3
1,18.262662002563477,10,75,11,5,1653262422605,1653262347605,12,18,3
1,19.520897998809815,10,56.25,11,6,1653262432605,1653262376355,12,18,4
1,20.322395999908448,10,42.1875,11,6,1653262442605,1653262400417.5,12,18,4
1,19.52801400375366,10,31.640625,11,6,1653262452605,1653262420964.375,12,18,4
1,21.018923000335693,10,23.73046875,11,6,1653262462605,1653262438874.5312,12,18,4
1,8.117046997070313,10,17.7978515625,11,1,1653262472605,1653262454807.1484,12,18,4
1,11.027469001770019,10,22.247314453125,11,2,1653262482605,1653262460357.6855,12,18,4
1,12.139319000244141,10,27.80914306640625,11,3,1653262492605,1653262464795.857,12,18,4
1,15.163300998687744,10,27.80914306640625,11,4,1653262502605,1653262474795.857,12,18,4
1,16.904709999084474,10,27.80914306640625,11,4,1653262512605,1653262484795.857,12,18,4
1,15.647583000183106,10,27.80914306640625,11,4,1653262522605,1653262494795.857,12,18,4
1,14.494328998565674,10,27.80914306640625,11,4,1653262532605,1653262504795.857,12,18,4
1,14.900287002563477,10,27.80914306640625,11,4,1653262542605,1653262514795.857,12,18,4
1,15.815098999023437,10,27.80914306640625,11,4,1653262552605,1653262524795.857,12,18,4
1,16.356201000213623,10,27.80914306640625,11,4,1653262562605,1653262534795.857,12,18,4
1,12.327229999542237,10,27.80914306640625,11,3,1653262572605,1653262544795.857,12,18,4
1,12.78102799987793,10,27.80914306640625,11,3,1653262582605,1653262554795.857,12,18,4
1,12.603407997131347,10,27.80914306640625,11,3,1653262592605,1653262564795.857,12,18,4
1,16.41066899871826,10,27.80914306640625,11,4,1653262602605,1653262574795.857,12,18,4
1,16.80676900100708,10,27.80914306640625,11,4,1653262612605,1653262584795.857,12,18,4
1,14.865235000610351,10,27.80914306640625,11,4,1653262622605,1653262594795.857,12,18,4
1,17.38147200012207,10,27.80914306640625,11,4,1653262632605,1653262604795.857,12,18,4
1,14.996606998443603,10,27.80914306640625,11,4,1653262642605,1653262614795.857,12,18,4
1,15.540423000335693,10,27.80914306640625,11,4,1653262652605,1653262624795.857,12,18,4
1,15.391030002593995,10,27.80914306640625,11,4,1653262662605,1653262634795.857,12,18,4
1,15.280052001953125,10,27.80914306640625,11,4,1653262672605,1653262644795.857,12,18,4
1,15.605041999816894,10,27.80914306640625,11,4,1653262682605,1653262654795.857,12,18,4
1,10.122098999023438,10,27.80914306640625,11,2,1653262692605,1653262664795.857,12,18,4
1,12.542196998596191,10,34.76142883300781,11,3,1653262702605,1653262667843.5713,12,18,4
1,12.518121997833251,10,34.76142883300781,11,3,1653262712605,1653262677843.5713,12,18,4
1,14.480589000701904,10,34.76142883300781,11,4,1653262722605,1653262687843.5713,12,18,4
