RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.54903681,15,6000,16,1,1654628781798,1654622781798,2590,2600,10,0,1654628801884,1654628802385,1654628803421,0
1,2.667084047,15,6000,16,3,1654628796798,1654622796798,2590,2600,10,0,1654628816885,1654628817386,1654628819540,1
1,1.180800992,15,6000,16,4,1654628811798,1654622811798,2590,2600,10,0,1654628831898,1654628832398,1654628833053,2
1,0.852133657,15,6000,16,5,1654628826798,1654622826798,2590,2600,10,0,1654628846887,1654628847387,1654628847725,3
1,1.5905318910000001,15,6000,16,6,1654628841798,1654622841798,2590,2600,10,1,1654628861972,1654628862973,1654628863464,4
1,2.04478901,15,6000,16,6,1654628856798,1654622856798,2590,2600,10,0,1654628876884,1654628877385,1654628878919,5
1,1.6474041910000001,15,6000,16,7,1654628871798,1654622871798,2590,2600,11,0,1654628891886,1654628892386,1654628893523,6
1,2.607603852,15,6000,16,8,1654628886798,1654622886798,2590,2600,11,0,1654628906886,1654628907387,1654628909483,7
1,2.614800305,15,6000,16,9,1654628901798,1654622901798,2590,2600,11,0,1654628921887,1654628922388,1654628924490,8
1,2.6819270609999997,15,6000,16,10,1654628916798,1654622916798,2590,2600,11,0,1654628936888,1654628937389,1654628939558,9
1,2.608973282,15,6000,16,11,1654628931798,1654622931798,2590,2600,11,0,1654628951891,1654628952392,1654628954487,10
1,2.698733623,15,6000,16,12,1654628946798,1654622946798,2590,2600,11,0,1654628966890,1654628967390,1654628969577,11
1,2.689935025,15,6000,16,13,1654628961798,1654622961798,2590,2600,11,0,1654628981895,1654628982395,1654628984570,12
1,2.69669785,15,6000,16,14,1654628976798,1654622976798,2590,2600,11,0,1654628996893,1654628997394,1654628999578,13
1,2.700514569,15,6000,16,15,1654628991798,1654622991798,2590,2600,12,0,1654629011894,1654629012395,1654629014582,14
1,1.583559031,15,6000,16,16,1654629006798,1654623006798,2590,2600,12,0,1654629026896,1654629027397,1654629028466,15
1,1.8993352970000001,15,6000,16,17,1654629021798,1654623021798,2590,2600,12,0,1654629041897,1654629042398,1654629043782,16
1,1.702846915,15,6000,16,18,1654629036798,1654623036798,2590,2600,12,0,1654629057069,1654629057568,1654629058585,17
1,2.8526261319999997,15,6000,16,19,1654629051798,1654623051798,2590,2600,12,0,1654629071933,1654629072433,1654629074736,18
1,2.4960434730000003,15,6000,16,20,1654629066798,1654623066798,2590,2600,12,1,1654629087001,1654629088001,1654629089379,19
1,1.1137979740000001,15,6000,16,20,1654629081798,1654623081798,2590,2600,12,0,1654629101905,1654629102406,1654629102997,20
1,0.88253643,15,6000,16,21,1654629096798,1654623096798,2590,2600,13,0,1654629116895,1654629117395,1654629117765,21
1,1.639544659,15,6000,16,22,1654629111798,1654623111798,2590,2600,13,0,1654629131896,1654629132397,1654629133523,22
1,2.657558903,15,6000,16,23,1654629126798,1654623126798,2590,2600,13,0,1654629146897,1654629147398,1654629149543,23
1,2.735461219,15,6000,16,24,1654629141798,1654623141798,2590,2600,13,0,1654629161900,1654629162401,1654629164622,24
1,2.731687954,15,6000,16,25,1654629156798,1654623156798,2590,2600,13,0,1654629176901,1654629177401,1654629179620,25
1,2.725251996,15,6000,16,26,1654629171798,1654623171798,2590,2600,13,0,1654629191900,1654629192401,1654629194613,26
1,2.746218675,15,6000,16,27,1654629186798,1654623186798,2590,2600,13,0,1654629206901,1654629207402,1654629209635,27
1,2.7497770089999998,15,6000,16,28,1654629201798,1654623201798,2590,2600,13,0,1654629221903,1654629222404,1654629224640,28
1,1.21267666,15,6000,16,29,1654629216798,1654623216798,2590,2600,14,0,1654629236906,1654629237407,1654629238103,29
1,1.368544419,15,6000,16,30,1654629231798,1654623231798,2590,2600,14,0,1654629251906,1654629252406,1654629253261,30
1,2.8252065010000003,15,6000,16,31,1654629246798,1654623246798,2590,2600,14,0,1654629266932,1654629267432,1654629269717,31
1,2.1398321449999997,15,6000,16,32,1654629261798,1654623261798,2590,2600,14,0,1654629281917,1654629282417,1654629284033,32
1,3.226880893,15,6000,16,33,1654629276798,1654623276798,2590,2600,14,0,1654629297014,1654629297515,1654629300120,33
1,5.068510184,15,6000,16,34,1654629291798,1654623291798,2590,2600,14,2,1654629312025,1654629313525,1654629316961,34
1,5.774783208,15,6000,16,35,1654629306798,1654623306798,2590,2600,14,3,1654629327308,1654629329309,1654629332668,35
1,1.174340696,15,6000,16,35,1654629321798,1654623321798,2590,2600,14,0,1654629341920,1654629342421,1654629343067,36
1,2.01382149,15,6000,16,36,1654629336798,1654623336798,2590,2600,15,0,1654629356972,1654629357472,1654629358907,37
1,0.8557980390000001,15,6000,16,37,1654629351798,1654623351798,2590,2600,15,0,1654629371908,1654629372409,1654629372750,38
1,1.895613856,15,6000,16,38,1654629366798,1654623366798,2590,2600,15,0,1654629386910,1654629387411,1654629388791,39
1,2.867838103,15,6000,16,39,1654629381798,1654623381798,2590,2600,15,0,1654629401910,1654629402410,1654629404764,40
1,2.834280898,15,6000,16,40,1654629396798,1654623396798,2590,2600,15,0,1654629416908,1654629417408,1654629419730,41
1,2.815670282,15,6000,16,41,1654629411798,1654623411798,2590,2600,15,0,1654629431914,1654629432414,1654629434713,42
1,2.785796297,15,6000,16,42,1654629426798,1654623426798,2590,2600,15,0,1654629446913,1654629447414,1654629449683,43
1,2.781418829,15,6000,16,43,1654629441798,1654623441798,2590,2600,15,0,1654629461917,1654629462418,1654629464679,44
1,2.79003122,15,6000,16,44,1654629456798,1654623456798,2590,2600,16,0,1654629476915,1654629477415,1654629479688,45
1,2.4400062,15,6000,16,45,1654629471798,1654623471798,2590,2600,16,0,1654629491920,1654629492420,1654629494339,46
1,3.075680614,15,6000,16,46,1654629486798,1654623486798,2590,2600,16,0,1654629507059,1654629507561,1654629509975,47
1,3.4934322229999997,15,6000,16,47,1654629501798,1654623501798,2590,2600,16,0,1654629522197,1654629522696,1654629525393,48
1,4.141245572,15,6000,16,48,1654629516798,1654623516798,2590,2600,16,0,1654629536983,1654629537483,1654629541042,49
1,4.332781713999999,15,6000,16,49,1654629531798,1654623531798,2590,2600,16,1,1654629552279,1654629553281,1654629556234,50
1,6.066882337,15,6000,16,50,1654629546798,1654623546798,2590,2600,16,4,1654629567358,1654629569863,1654629572970,51
1,3.1434888350000003,15,6000,16,50,1654629561798,1654623561798,2590,2600,16,0,1654629581963,1654629582463,1654629585046,52
1,2.579807597,15,6000,16,51,1654629576798,1654623576798,2590,2600,16,0,1654629597008,1654629597508,1654629599483,53
1,0.9428656959999999,15,6000,16,52,1654629591798,1654623591798,2590,2600,16,0,1654629611919,1654629612419,1654629612847,54
1,1.3393865900000002,15,6000,16,53,1654629606798,1654623606798,2590,2600,16,0,1654629626919,1654629627419,1654629628244,55
1,2.334000986,15,6000,16,54,1654629621798,1654623621798,2590,2600,16,0,1654629641919,1654629642420,1654629644238,56
