RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,0.917000565,15,15,16,1,1655116721088,1655116706088,2590,2600,9,0,1655116741112,1655116741613,1655116742019,0
1,0.91319493,15,15,16,2,1655116736088,1655116721088,2590,2600,9,0,1655116756113,1655116756612,1655116757015,1
1,3.089607064,15,15,16,2,1655116751088,1655116736088,2590,2600,9,1,1655116771115,1655116772117,1655116774191,2
1,3.095780316,15,15,16,2,1655116766088,1655116751088,2590,2600,9,1,1655116786113,1655116787113,1655116789198,3
1,0.819481147,15,15,16,2,1655116781088,1655116766088,2590,2600,9,0,1655116801113,1655116801613,1655116801922,4
1,0.902708374,15,15,16,2,1655116796088,1655116781088,2590,2600,9,0,1655116816113,1655116816614,1655116817006,5
1,1.460668756,15,15,16,2,1655116811088,1655116796088,2590,2600,10,0,1655116831116,1655116831616,1655116832564,6
1,2.487460861,15,15,16,2,1655116826088,1655116811088,2590,2600,10,0,1655116846114,1655116846615,1655116848591,7
1,0.9460895930000001,15,15,16,2,1655116841088,1655116826088,2590,2600,10,0,1655116861114,1655116861613,1655116862049,8
1,0.961066962,15,15,16,2,1655116856088,1655116841088,2590,2600,10,0,1655116876115,1655116876614,1655116877065,9
1,0.951090689,15,15,16,2,1655116871088,1655116856088,2590,2600,10,0,1655116891115,1655116891616,1655116892056,10
1,0.944043321,15,15,16,2,1655116886088,1655116871088,2590,2600,10,0,1655116906116,1655116906616,1655116907050,11
1,0.911723082,15,15,16,2,1655116901088,1655116886088,2590,2600,10,0,1655116921118,1655116921618,1655116922018,12
1,0.9095102,15,15,16,2,1655116916088,1655116901088,2590,2600,10,0,1655116936117,1655116936618,1655116937016,13
1,0.908703261,15,15,16,2,1655116931088,1655116916088,2590,2600,11,0,1655116951122,1655116951623,1655116952016,14
1,0.814027655,15,15,16,2,1655116946088,1655116931088,2590,2600,11,0,1655116966118,1655116966619,1655116966922,15
1,0.797609009,15,15,16,2,1655116961088,1655116946088,2590,2600,11,0,1655116981119,1655116981620,1655116981906,16
1,0.922055477,15,15,16,2,1655116976088,1655116961088,2590,2600,11,0,1655116996119,1655116996620,1655116997031,17
1,2.5745396300000003,15,15,16,2,1655116991088,1655116976088,2590,2600,11,0,1655117011119,1655117011620,1655117013684,18
1,3.0912706400000003,15,15,16,2,1655117006088,1655116991088,2590,2600,11,1,1655117026120,1655117027119,1655117029201,19
1,2.223731671,15,15,16,2,1655117021088,1655117006088,2590,2600,11,0,1655117041120,1655117041620,1655117043333,20
1,0.843591937,15,15,16,2,1655117036088,1655117021088,2590,2600,12,0,1655117056120,1655117056621,1655117056953,21
1,1.761599929,15,15,16,2,1655117051088,1655117036088,2590,2600,12,0,1655117071119,1655117071620,1655117072871,22
1,0.994393327,15,15,16,2,1655117066088,1655117051088,2590,2600,12,0,1655117086118,1655117086618,1655117087103,23
1,0.8724644970000001,15,15,16,2,1655117081088,1655117066088,2590,2600,12,0,1655117101118,1655117101619,1655117101982,24
1,0.874931712,15,15,16,2,1655117096088,1655117081088,2590,2600,12,0,1655117116119,1655117116620,1655117116984,25
1,0.8388788779999999,15,15,16,2,1655117111088,1655117096088,2590,2600,12,0,1655117131122,1655117131621,1655117131949,26
1,0.8516388920000001,15,15,16,2,1655117126088,1655117111088,2590,2600,12,0,1655117146120,1655117146620,1655117146962,27
1,0.814442563,15,15,16,2,1655117141088,1655117126088,2590,2600,12,0,1655117161120,1655117161619,1655117161925,28
1,0.921254585,15,15,16,2,1655117156088,1655117141088,2590,2600,13,0,1655117176120,1655117176620,1655117177032,29
1,0.916854933,15,15,16,2,1655117171088,1655117156088,2590,2600,13,0,1655117191119,1655117191618,1655117192027,30
1,0.8106131729999999,15,15,16,2,1655117186088,1655117171088,2590,2600,13,0,1655117206123,1655117206623,1655117206921,31
1,0.817523251,15,15,16,2,1655117201088,1655117186088,2590,2600,13,0,1655117221120,1655117221620,1655117221928,32
1,1.757394519,15,15,16,2,1655117216088,1655117201088,2590,2600,13,0,1655117236120,1655117236619,1655117237868,33
1,2.550591412,15,15,16,2,1655117231088,1655117216088,2590,2600,13,0,1655117251120,1655117251619,1655117253661,34
