RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,7.106175000190735,10,60,3,1,1652039710478,1652039650478,7,8,9
1,6.844734000205993,10,60,5,1,1652039720478,1652039660478,7,8,9
1,9.463978000164031,10,60,5,1,1652039730478,1652039670478,7,8,9
1,8.087262000083923,10,60,6.25,1,1652039740478,1652039680478,7,8,9
1,6.592637000083923,10,60,7.8125,1,1652039750478,1652039690478,7,8,9
1,7.386835000038147,10,60,5.859375,1,1652039760478,1652039700478,7,8,9
1,6.166752000331878,10,60,7.32421875,1,1652039770478,1652039710478,7,8,9
1,6.106343999862671,10,60,5.4931640625,1,1652039780478,1652039720478,7,8,10
1,7.286490000247955,10,60,5,1,1652039790478,1652039730478,7,8,10
1,7.1796550002098085,10,60,6.25,1,1652039800478,1652039740478,7,8,10
1,7.917342000007629,10,60,5,1,1652039810478,1652039750478,7,8,10
1,7.404874000072479,10,60,6.25,1,1652039820478,1652039760478,7,8,10
1,7.76774199962616,10,60,7.8125,1,1652039830478,1652039770478,7,8,10
1,6.835919999599457,10,60,9.765625,1,1652039840478,1652039780478,7,8,10
1,6.517995000362396,10,60,7.32421875,1,1652039850478,1652039790478,7,8,10
1,6.60581800031662,10,60,5.4931640625,1,1652039860478,1652039800478,7,8,11
1,8.662414999961854,10,60,5,1,1652039870478,1652039810478,7,8,11
1,11.686901000022889,10,60,6.25,1,1652039880478,1652039820478,7,8,11
1,10.219342000007629,10,60,7.8125,1,1652039890478,1652039830478,7,8,11
1,10.658361999988555,10,60,9.765625,1,1652039900478,1652039840478,7,8,11
1,6.633296000003814,10,60,12.20703125,1,1652039910478,1652039850478,7,8,11
1,11.782078999996186,10,60,9.1552734375,1,1652039920478,1652039860478,7,8,11
1,9.964333000183105,10,60,11.444091796875,1,1652039930478,1652039870478,7,8,11
1,7.445797999858856,10,60,14.30511474609375,1,1652039940478,1652039880478,7,8,12
1,7.428342000007629,10,60,17.881393432617188,1,1652039950478,1652039890478,7,8,12
1,9.06471799993515,10,60,22.351741790771484,1,1652039960478,1652039900478,7,8,12
1,12.598953999996185,10,60,27.939677238464355,1,1652039970478,1652039910478,7,8,12
1,10.736952000141144,10,60,34.924596548080444,1,1652039980478,1652039920478,7,8,12
1,7.084231999874115,10,60,43.655745685100555,1,1652039990478,1652039930478,7,8,12
1,8.943419000148774,10,60,32.74180926382542,1,1652040000478,1652039940478,7,8,12
1,9.151447999954224,10,60,40.92726157978177,1,1652040010478,1652039950478,7,8,12
1,6.525894999980927,10,60,51.15907697472721,1,1652040020478,1652039960478,7,8,13
1,6.32534299993515,10,60,38.36930773104541,1,1652040030478,1652039970478,7,8,13
1,6.203405000209808,10,60,28.776980798284058,1,1652040040478,1652039980478,7,8,13
1,9.048056000232696,10,60,21.582735598713043,1,1652040050478,1652039990478,7,8,13
1,6.353815999984741,10,60,26.978419498391304,1,1652040060478,1652040000478,7,8,13
1,8.924883999824523,10,60,20.233814623793478,1,1652040070478,1652040010478,7,8,13
1,7.008018000125885,10,60,25.292268279741847,1,1652040080478,1652040020478,7,8,13
1,8.431492000102997,10,60,18.969201209806386,1,1652040090478,1652040030478,7,8,13
1,6.882358000278473,10,60,23.711501512257982,1,1652040100478,1652040040478,7,8,14
1,9.813237999916076,10,60,17.783626134193486,1,1652040110478,1652040050478,7,8,14
1,7.886563000202179,10,60,22.229532667741857,1,1652040120478,1652040060478,7,8,14
1,7.738486000061036,10,60,27.786915834677323,1,1652040130478,1652040070478,7,8,14
1,9.977908999919892,10,60,34.733644793346656,1,1652040140478,1652040080478,7,8,14
1,7.526710999965668,10,60,43.41705599168332,1,1652040150478,1652040090478,7,8,14
1,6.2365710000991825,10,60,54.27131998960415,1,1652040160478,1652040100478,7,8,14
1,6.02796799993515,10,60,40.70348999220312,1,1652040170478,1652040110478,7,8,14
1,6.5085020003318785,10,60,30.527617494152338,1,1652040180478,1652040120478,7,8,15
