TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC1_Window,ESC2_Window,ESC3_Window
1659007320005,2.2260239270000004,,,0.11946956,,,90,,,
1659007350005,2.2346173840000003,,,0.118551413,,,90,,,
1659007380005,2.231227177,,,0.119178095,,,90,,,
1659007410005,2.232546769,,,0.119922324,,,90,,,
1659007440005,2.232562273,,,0.12046209299999999,,,90,,,
1659007470005,2.234425841,,,0.121802256,,,90,,,
1659007500005,2.228574831,,,0.116956247,,,90,,,
1659007530005,2.233449749,,,0.122129555,,,90,,,
1659007560005,2.22830564,,,0.120214082,,,90,,,
1659007590005,2.228498497,,,0.121537471,,,90,,,
1659007620005,2.222420165,,,0.12025037799999999,,,90,,,
1659005515450,,2.1072684159999997,,,0.035191836000000004,,,90,,
1659005545450,,2.1582129709999998,,,0.063473977,,,90,,
1659005575450,,2.188807187,,,0.08889253999999999,,,90,,
1659005605450,,2.2388616619999997,,,0.120164369,,,90,,
1659005635450,,2.23422071,,,0.122563638,,,90,,
1659005665450,,2.23387687,,,0.118159549,,,90,,
1659005695450,,2.228134169,,,0.11908627199999999,,,90,,
1659005725450,,2.226699817,,,0.118500418,,,90,,
1659005755450,,2.225107447,,,0.117868477,,,90,,
1659005785450,,2.242402665,,,0.122057258,,,90,,
1659005815450,,1.186147401,,,0.118824314,,,90,,
1659005845450,,2.227153635,,,0.11900058599999999,,,90,,
1659005875450,,2.22461279,,,0.12062316199999999,,,90,,
1659005905450,,2.2295840119999997,,,0.120398031,,,90,,
1659005935450,,2.2230091339999998,,,0.117900851,,,90,,
1659005965450,,2.245505166,,,0.12567819900000002,,,90,,
1659005995450,,2.237199185,,,0.11484083699999999,,,90,,
1659006025450,,2.229436232,,,0.11997707099999999,,,90,,
1659006055450,,2.2231797259999997,,,0.11569048,,,90,,
1659006085450,,2.2331656320000004,,,0.119103396,,,90,,
1659006115450,,2.234471294,,,0.119742,,,90,,
1659006145450,,2.233775867,,,0.11935841600000001,,,90,,
1659006175450,,2.230172889,,,0.118435727,,,90,,
1659006205450,,2.224922346,,,0.11941227,,,90,,
1659006235450,,2.233195602,,,0.119876862,,,90,,
1659006265450,,2.229124064,,,0.11730085200000001,,,90,,
1659006295450,,2.246706922,,,0.123474312,,,90,,
1659006325450,,2.226960944,,,0.122700899,,,90,,
1659006355450,,2.23131754,,,0.117765858,,,90,,
1659006385450,,2.240264968,,,0.119203591,,,90,,
1659006415450,,2.224764447,,,0.11779317,,,90,,
1659006445450,,2.226425163,,,0.116910208,,,90,,
1659006475450,,2.2289486860000003,,,0.120278787,,,90,,
1659006505450,,2.236496405,,,0.128420374,,,90,,
1659006535450,,2.2303865000000003,,,0.11440288900000001,,,90,,
1659006565450,,2.229018227,,,0.11632054700000001,,,90,,
1659006595450,,2.225969799,,,0.11768380399999999,,,90,,
1659006625450,,2.236237768,,,0.11924881600000001,,,90,,
1659006655450,,2.227608673,,,0.11730996,,,90,,
1659006685450,,2.2235483599999997,,,0.117595691,,,90,,
1659006715450,,2.220340491,,,0.116689569,,,90,,
1659006745450,,2.22197458,,,0.117547761,,,90,,
1659006775450,,2.230173252,,,0.117575824,,,90,,
1659006805450,,2.2302182459999997,,,0.11944314199999999,,,90,,
1659006835450,,2.228381894,,,0.121410883,,,90,,
1659006865450,,2.229123269,,,0.110734965,,,90,,
1659006895450,,2.223070994,,,0.118300239,,,90,,
1659006925450,,2.223230168,,,0.116847619,,,90,,
1659006955450,,2.232359964,,,0.117739601,,,90,,
1659006985450,,2.2254263759999997,,,0.11920315100000001,,,90,,
1659007015450,,2.231570823,,,0.11673760500000001,,,90,,
1659007045450,,2.2338987120000002,,,0.121820963,,,90,,
1659007075450,,2.222874307,,,0.117355624,,,90,,
1659007105450,,2.235408853,,,0.120726077,,,90,,
1659007135450,,2.22415187,,,0.119838809,,,90,,
1659007165450,,2.2222627299999997,,,0.117252714,,,90,,
1659007195450,,2.223897036,,,0.11604627399999999,,,90,,
1659007225450,,2.231923906,,,0.12023054600000001,,,90,,
1659007255450,,2.220227287,,,0.120091342,,,90,,
1659007285450,,2.2316622309999996,,,0.11740687300000001,,,90,,
1659007315450,,2.227648414,,,0.11791289299999999,,,90,,
1659005870054,,,2.119081549,,,0.042259335999999995,,,90,
1659005900054,,,2.149340623,,,0.061873552,,,90,
1659005930054,,,2.187476463,,,0.088990862,,,90,
1659005960054,,,2.2301137050000004,,,0.12249695099999999,,,90,
1659005990054,,,2.2286811440000003,,,0.117965165,,,90,
1659006020054,,,2.238806185,,,0.12155158199999999,,,90,
1659006050054,,,2.2340002,,,0.118821259,,,90,
1659006080054,,,2.224874587,,,0.11985562,,,90,
1659006110054,,,2.227420097,,,0.118603443,,,90,
1659006140054,,,2.2199812299999997,,,0.122910796,,,90,
1659006170054,,,2.228013249,,,0.123560227,,,90,
1659006200054,,,2.220400034,,,0.112795959,,,90,
1659006230054,,,2.21631369,,,0.114949853,,,90,
1659006260054,,,2.225381218,,,0.11181382200000001,,,90,
1659006290054,,,2.23546468,,,0.12949239399999998,,,90,
1659006320054,,,2.231497598,,,0.116187206,,,90,
1659006350054,,,2.2230972550000003,,,0.113973124,,,90,
1659006380054,,,2.218305167,,,0.11383600099999999,,,90,
1659006410054,,,2.213466198,,,0.111752071,,,90,
1659006440054,,,2.220178154,,,0.11807066100000001,,,90,
1659006470054,,,2.209387714,,,0.11257606699999999,,,90,
1659006500054,,,2.2114871849999997,,,0.11427912600000001,,,90,
1659006530054,,,2.2148533969999997,,,0.113697747,,,90,
1659006560054,,,2.226953474,,,0.115393279,,,90,
1659006590054,,,2.226950495,,,0.118159559,,,90,
1659006620054,,,2.223267387,,,0.117287329,,,90,
1659006650054,,,2.211847574,,,0.11320469300000001,,,90,
1659006680054,,,2.215412805,,,0.112121641,,,90,
1659006710054,,,2.2176580290000003,,,0.11295184500000001,,,90,
1659006740054,,,2.220198364,,,0.118152042,,,90,
1659006770054,,,2.2233190009999997,,,0.115270061,,,90,
1659006800054,,,2.219777095,,,0.111769924,,,90,
1659006830054,,,2.210925498,,,0.114701222,,,90,
1659006860054,,,2.224539778,,,0.114980285,,,90,
1659006890054,,,2.219799807,,,0.114086418,,,90,
1659006920054,,,2.2229915719999997,,,0.110366744,,,90,
1659006950054,,,2.222474972,,,0.114486705,,,90,
1659006980054,,,2.220728427,,,0.114025274,,,90,
1659007010054,,,2.2215932929999997,,,0.112791877,,,90,
