RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.5907008040000001,15,15,16,1,1655117275354,1655117260354,2590,2600,14,0,1655117295382,1655117295882,1655117296963,0
1,2.2194018769999997,15,15,16,2,1655117290354,1655117275354,2590,2600,14,0,1655117310381,1655117310882,1655117312591,1
1,1.750085028,15,15,16,2,1655117305354,1655117290354,2590,2600,14,1,1655117325385,1655117326386,1655117327122,2
1,2.7612934140000003,15,15,16,2,1655117320354,1655117305354,2590,2600,14,3,1655117340386,1655117342388,1655117343133,3
1,1.613961456,15,15,16,2,1655117335354,1655117320354,2590,2600,14,0,1655117355383,1655117355883,1655117356985,4
1,1.607814061,15,15,16,2,1655117350354,1655117335354,2590,2600,14,0,1655117370382,1655117370883,1655117371980,5
1,0.8626181279999999,15,15,16,2,1655117365354,1655117350354,2590,2600,14,0,1655117385382,1655117385881,1655117386235,6
1,1.5687142980000002,15,15,16,2,1655117380354,1655117365354,2590,2600,15,0,1655117400386,1655117400886,1655117401941,7
1,1.57411604,15,15,16,2,1655117395354,1655117380354,2590,2600,15,0,1655117415385,1655117415885,1655117416947,8
1,1.657350651,15,15,16,2,1655117410354,1655117395354,2590,2600,15,0,1655117430390,1655117430889,1655117432032,9
1,1.5626714320000001,15,15,16,2,1655117425354,1655117410354,2590,2600,15,0,1655117445384,1655117445885,1655117446937,10
1,1.6428198999999999,15,15,16,2,1655117440354,1655117425354,2590,2600,15,0,1655117460384,1655117460883,1655117462017,11
1,1.682561596,15,15,16,2,1655117455354,1655117440354,2590,2600,15,0,1655117475385,1655117475886,1655117477057,12
1,0.98606961,15,15,16,2,1655117470354,1655117455354,2590,2600,15,0,1655117490385,1655117490885,1655117491361,13
1,1.719379547,15,15,16,2,1655117485354,1655117470354,2590,2600,16,0,1655117505384,1655117505884,1655117507094,14
1,2.654748667,15,15,16,2,1655117500354,1655117485354,2590,2600,16,0,1655117520384,1655117520884,1655117523029,15
1,1.406645665,15,15,16,2,1655117515354,1655117500354,2590,2600,16,0,1655117535386,1655117535886,1655117536781,16
1,1.394842252,15,15,16,2,1655117530354,1655117515354,2590,2600,16,0,1655117550422,1655117550922,1655117551770,17
1,1.044039508,15,15,16,2,1655117545354,1655117530354,2590,2600,16,0,1655117565386,1655117565886,1655117566419,18
1,2.67245978,15,15,16,2,1655117560354,1655117545354,2590,2600,16,2,1655117580386,1655117581887,1655117583048,19
1,1.680351279,15,15,16,2,1655117575354,1655117560354,2590,2600,16,0,1655117595385,1655117595885,1655117597057,20
1,1.370382649,15,15,16,2,1655117590354,1655117575354,2590,2600,16,0,1655117610385,1655117610886,1655117611747,21
1,1.600528403,15,15,16,2,1655117605354,1655117590354,2590,2600,16,0,1655117625387,1655117625886,1655117626977,22
1,1.572988931,15,15,16,2,1655117620354,1655117605354,2590,2600,16,0,1655117640387,1655117640887,1655117641950,23
1,1.5770136829999999,15,15,16,2,1655117635354,1655117620354,2590,2600,16,0,1655117655386,1655117655886,1655117656954,24
1,1.568598852,15,15,16,2,1655117650354,1655117635354,2590,2600,16,0,1655117670387,1655117670888,1655117671946,25
1,1.5765055030000001,15,15,16,2,1655117665354,1655117650354,2590,2600,16,0,1655117685387,1655117685887,1655117686955,26
1,1.580179147,15,15,16,2,1655117680354,1655117665354,2590,2600,16,0,1655117700388,1655117700888,1655117701959,27
1,1.675090477,15,15,16,2,1655117695354,1655117680354,2590,2600,16,0,1655117715388,1655117715888,1655117717055,28
1,0.998275789,15,15,16,2,1655117710354,1655117695354,2590,2600,16,0,1655117730389,1655117730889,1655117731378,29
1,2.3910486150000003,15,15,16,2,1655117725354,1655117710354,2590,2600,16,0,1655117745389,1655117745888,1655117747771,30
1,2.619594598,15,15,16,2,1655117740354,1655117725354,2590,2600,16,0,1655117760389,1655117760888,1655117762999,31
1,1.391105316,15,15,16,2,1655117755354,1655117740354,2590,2600,16,0,1655117775390,1655117775890,1655117776771,32
1,1.366221111,15,15,16,2,1655117770354,1655117755354,2590,2600,16,0,1655117790427,1655117790927,1655117791746,33
1,1.049522984,15,15,16,2,1655117785354,1655117770354,2590,2600,16,0,1655117805388,1655117805888,1655117806429,34
1,2.671922684,15,15,16,2,1655117800354,1655117785354,2590,2600,16,2,1655117820390,1655117821891,1655117823052,35
1,1.681615744,15,15,16,2,1655117815354,1655117800354,2590,2600,16,0,1655117835390,1655117835889,1655117837062,36
1,1.678906702,15,15,16,2,1655117830354,1655117815354,2590,2600,16,0,1655117850392,1655117850892,1655117852059,37
1,1.707291169,15,15,16,2,1655117845354,1655117830354,2590,2600,16,0,1655117865390,1655117865889,1655117867088,38
1,1.670835065,15,15,16,2,1655117860354,1655117845354,2590,2600,16,0,1655117880391,1655117880891,1655117882051,39
1,1.670032475,15,15,16,2,1655117875354,1655117860354,2590,2600,16,0,1655117895390,1655117895890,1655117897051,40
1,1.5897586989999999,15,15,16,2,1655117890354,1655117875354,2590,2600,16,0,1655117910391,1655117910891,1655117911972,41
1,1.6045338329999999,15,15,16,2,1655117905354,1655117890354,2590,2600,16,0,1655117925391,1655117925891,1655117926986,42
1,1.6182694670000002,15,15,16,2,1655117920354,1655117905354,2590,2600,16,0,1655117940392,1655117940893,1655117942001,43
1,1.591065313,15,15,16,2,1655117935354,1655117920354,2590,2600,16,0,1655117955392,1655117955893,1655117956974,44
1,1.002533412,15,15,16,2,1655117950354,1655117935354,2590,2600,16,0,1655117970392,1655117970893,1655117971386,45
1,2.3965444710000003,15,15,16,2,1655117965354,1655117950354,2590,2600,16,0,1655117985393,1655117985893,1655117987780,46
1,2.613891448,15,15,16,2,1655117980354,1655117965354,2590,2600,15,0,1655118000393,1655118000894,1655118002997,47
1,1.6117680600000002,15,15,16,2,1655117995354,1655117980354,2590,2600,15,0,1655118015396,1655118015897,1655118016995,48
1,2.528582493,15,15,16,2,1655118010354,1655117995354,2590,2600,15,0,1655118030393,1655118030892,1655118032913,49
1,1.118556527,15,15,16,2,1655118025354,1655118010354,2590,2600,15,0,1655118045395,1655118045896,1655118046503,50
1,2.752836264,15,15,16,2,1655118040354,1655118025354,2590,2600,14,3,1655118060396,1655118062397,1655118063138,51
1,1.649866337,15,15,16,2,1655118055354,1655118040354,2590,2600,14,0,1655118075398,1655118075898,1655118077035,52
1,1.6294474479999999,15,15,16,2,1655118070354,1655118055354,2590,2600,14,0,1655118090396,1655118090896,1655118092015,53
1,1.699755607,15,15,16,2,1655118085354,1655118070354,2590,2600,14,0,1655118105396,1655118105895,1655118107085,54
