RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.385371628,0.212948723,5,30,5,80,1658741369254,1658741339254,3,3.2,1,0,1402,62141644,1658741382184,16,4
1,2.3737185415999997,0.20791769,5,30,5,80,1658741374254,1658741344254,3,3.2,1,0,1407,67264570,1658741387189,17,4
1,2.3718877134000005,0.21002344299999998,5,30,5,80,1658741379254,1658741349254,3,3.2,1,0,1412,67946715,1658741392188,18,4
1,2.3736591776,0.22205956000000002,5,30,5,80,1658741384254,1658741354254,3,3.2,1,0,1417,62805207,1658741397182,19,4
1,2.3746649756,0.221578283,5,30,5,80,1658741389254,1658741359254,3,3.2,1,0,1422,61874933,1658741402192,20,4
1,2.3731958858,0.227245014,5,30,5,80,1658741394254,1658741364254,3,3.2,1,0,1427,68315048,1658741407183,21,4
1,2.380235552,0.24415305799999998,5,30,5,80,1658741399254,1658741369254,3,3.2,1,0,1432,64843312,1658741412222,22,4
1,2.3878998761999997,0.251134159,5,30,5,80,1658741404254,1658741374254,3,3.2,1,0,1437,68540060,1658741417226,23,4
1,2.3871875865999996,0.215527694,5,30,5,80,1658741409254,1658741379254,3,3.2,1,0,1442,66839832,1658741422183,24,4
1,2.3916731130000004,0.207387865,5,30,5,80,1658741414254,1658741384254,3,3.2,1,0,1447,69516900,1658741427222,25,4
1,2.3933394758,0.216989222,5,30,5,80,1658741419254,1658741389254,3,3.2,1,0,1452,67240225,1658741432190,26,4
1,2.3849410381999996,0.215504098,5,30,5,80,1658741424254,1658741394254,3,3.2,1,0,1457,67644378,1658741437183,27,4
1,2.3876803422,0.266425052,5,30,5,80,1658741429254,1658741399254,3,3.2,1,0,1462,68380609,1658741442240,28,4
1,2.3963433588,0.24631491500000002,5,30,5,80,1658741434254,1658741404254,3,3.2,1,0,1467,70785283,1658741447230,29,4
1,2.3890364966,0.214512397,5,30,5,80,1658741439254,1658741409254,3,3.2,1,0,1472,76020464,1658741452192,30,4
1,2.3882924958,0.219628885,5,30,5,80,1658741444254,1658741414254,3,3.2,1,0,1477,69219501,1658741457189,31,4
1,2.3879592080000003,0.21015414699999999,5,30,5,80,1658741449254,1658741419254,3,3.2,1,0,1482,75517731,1658741462189,32,4
1,2.3740556273999998,0.207793934,5,30,5,80,1658741454254,1658741424254,3,3.2,1,0,1487,71214689,1658741467173,33,4
1,2.3679315792000004,0.228417733,5,30,5,80,1658741459254,1658741429254,3,3.2,1,0,1492,73705969,1658741472202,34,4
1,2.3679283574,0.21306534300000002,5,30,5,80,1658741464254,1658741434254,3,3.2,1,0,1497,78897681,1658741477195,35,4
1,2.3681009453999997,0.209762546,5,30,5,80,1658741469254,1658741439254,3,3.2,1,0,1502,86862976,1658741482207,36,4
1,2.3651321994,0.210826929,5,30,5,80,1658741474254,1658741444254,3,3.2,1,0,1507,81775704,1658741487180,37,4
1,2.3676701616,0.209822607,5,30,5,80,1658741479254,1658741449254,3,3.2,1,0,1512,76852718,1658741492192,38,4
1,2.3621837986000003,0.210570276,5,30,5,80,1658741484254,1658741454254,3,3.2,1,0,1517,81309299,1658741497183,39,4
1,2.3614946996,0.206557741,5,30,5,80,1658741489254,1658741459254,3,3.2,1,0,1522,80285270,1658741502193,40,4
1,2.3598220870000004,0.210355341,5,30,5,80,1658741494254,1658741464254,3,3.2,1,0,1527,93492623,1658741507205,41,4
1,2.3627756198,0.210830455,5,30,5,80,1658741499254,1658741469254,3,3.2,1,0,1532,85731523,1658741512199,42,4
1,2.3609227778,0.212640243,5,30,5,80,1658741504254,1658741474254,3,3.2,1,0,1537,82183883,1658741517188,43,4
1,2.3645676030000002,0.21431414000000001,5,30,5,80,1658741509254,1658741479254,3,3.2,1,0,1542,85672021,1658741522205,44,4
1,2.3623756256,0.204403706,5,30,5,80,1658741514254,1658741484254,3,3.2,1,0,1547,86442637,1658741527188,45,4
1,2.3627949595999995,0.209997131,5,30,5,80,1658741519254,1658741489254,3,3.2,1,0,1552,85384276,1658741532199,46,4
1,2.3619002437999996,0.210301332,5,30,5,80,1658741524254,1658741494254,3,3.2,1,0,1557,85489154,1658741537194,47,4
1,2.3632812086,0.207533817,5,30,5,80,1658741529254,1658741499254,3,3.2,1,0,1562,87083092,1658741542199,48,4
1,2.3594873432,0.20622246000000002,5,30,5,80,1658741534254,1658741504254,3,3.2,1,0,1567,88954546,1658741547190,49,4
1,2.3625854704,0.20377657600000001,5,30,5,80,1658741539254,1658741509254,3,3.2,1,0,1572,87928161,1658741552205,50,4
1,2.3605514901999998,0.208542898,5,30,5,80,1658741544254,1658741514254,3,3.2,1,0,1577,91724630,1658741557196,51,4
1,2.3607691898,0.212330561,5,30,5,80,1658741549254,1658741519254,3,3.2,1,0,1582,93620095,1658741562203,52,4
1,2.3623696975999997,0.212502578,5,30,5,80,1658741554254,1658741524254,3,3.2,1,0,1587,94817273,1658741567215,53,4
1,2.3640642219999997,0.211160248,5,30,5,80,1658741559254,1658741529254,3,3.2,1,0,1592,94689867,1658741572204,54,4
1,2.3618792687999997,0.210817016,5,30,5,80,1658741564254,1658741534254,3,3.2,1,0,1597,98680525,1658741577205,55,4
1,2.3608427642,0.211417848,5,30,5,80,1658741569254,1658741539254,3,3.2,1,0,1602,92484134,1658741582191,56,4
1,2.3619156180000003,0.210164286,5,30,5,80,1658741574254,1658741544254,3,3.2,1,0,1607,96430073,1658741587212,57,4
1,2.361896642,0.219109314,5,30,5,80,1658741579254,1658741549254,3,3.2,1,0,1612,95034155,1658741592215,58,4
1,2.3672459638,0.222324139,5,30,5,80,1658741584254,1658741554254,3,3.2,1,0,1617,96640454,1658741597232,59,4
1,2.3876296877999996,0.260568688,5,30,5,80,1658741589254,1658741559254,3,3.2,1,0,1622,96163314,1658741602304,60,4
1,2.4080429818,0.243455331,5,30,5,80,1658741594254,1658741564254,3,3.2,1,0,1627,100186089,1658741607301,61,4
1,2.4210292983999997,0.26533075300000003,5,30,5,80,1658741599254,1658741569254,3,3.2,1,0,1632,95826969,1658741612276,62,4
1,2.4194335455999996,0.209498373,5,30,5,80,1658741604254,1658741574254,3,3.2,1,0,1637,97579734,1658741617210,63,4
1,2.0835337064,0.214421176,5,30,5,80,1658741609254,1658741579254,3,3.2,1,0,1642,97437302,1658741620554,64,4
1,2.0663026226,0.211153988,5,30,5,80,1658741614254,1658741584254,3,3.2,1,0,1647,100006079,1658741627222,65,4
1,2.0508583352,0.218007919,5,30,5,80,1658741619254,1658741589254,3,3.2,1,0,1652,112481641,1658741632236,66,4
1,1.6951538230000005,0.20891794,5,30,5,80,1658741624254,1658741594254,3,3.2,1,0,1657,101211343,1658741635503,67,4
1,1.550610995,0.213310024,5,30,5,80,1658741629254,1658741599254,3,3.2,1,0,1662,102806837,1658741641492,68,4
1,1.882544665,0.215900631,5,30,5,80,1658741634254,1658741604254,3,3.2,2,0,1667,100996147,1658741647217,69,4
1,1.8815176868,0.21350934000000002,5,30,5,80,1658741639254,1658741609254,3,3.2,2,0,1672,100989415,1658741652218,70,4
1,1.8825601702,0.22492485099999998,5,30,5,80,1658741644254,1658741614254,3,3.2,2,0,1677,103638489,1658741657232,71,4
1,1.9203412748000002,0.217497991,5,30,5,80,1658741649254,1658741619254,3,3.2,2,0,1682,103905696,1658741660694,72,4
1,1.7862781173999998,0.219938697,5,30,5,80,1658741654254,1658741624254,3,3.2,2,0,1687,104285573,1658741665824,73,4
1,1.5046081642,0.21474755099999998,5,30,5,80,1658741659254,1658741629254,3,3.2,2,0,1692,104650866,1658741670812,74,4
1,1.2404555538,0.21692001400000002,5,30,5,80,1658741664254,1658741634254,3,3.2,2,0,1697,103786569,1658741675900,75,4
1,0.9763027823999998,0.214141346,5,30,5,80,1658741669254,1658741639254,3,3.2,2,0,1702,102680372,1658741680911,76,4
1,1.0332325939999998,0.20772080199999998,5,30,5,80,1658741674254,1658741644254,3,3.2,2,0,1707,103008979,1658741685978,77,4
1,1.0540857404,0.214664009,5,30,5,80,1658741679254,1658741649254,3,3.2,2,0,1712,103138917,1658741690927,78,4
1,1.0873370668,0.21019542000000002,5,30,5,80,1658741684254,1658741654254,3,3.2,2,0,1717,103424750,1658741695977,79,4
1,1.1067336341999998,0.221324238,5,30,5,80,1658741689254,1658741659254,3,3.2,2,0,1722,102802507,1658741700996,80,4
1,1.1146848710000001,0.209539435,5,30,5,80,1658741694254,1658741664254,3,3.2,2,0,1727,106311970,1658741705954,81,4
1,1.1153988898000002,0.220012378,5,30,5,80,1658741699254,1658741669254,3,3.2,2,0,1732,105664792,1658741710984,82,4
1,1.1292546516000002,0.216951703,5,30,5,80,1658741704254,1658741674254,3,3.2,2,0,1737,105278643,1658741715998,83,4
1,1.1210652332,0.215625197,5,30,5,80,1658741709254,1658741679254,3,3.2,2,0,1742,116316387,1658741720949,84,4
1,1.1223711578,0.231415419,5,30,5,80,1658741714254,1658741684254,3,3.2,2,0,1747,110119338,1658741726010,85,4
1,0.9908461257999999,0.214050443,5,30,5,80,1658741719254,1658741689254,3,3.2,2,0,1752,104879425,1658741730295,86,4
1,0.9940317006000001,0.220176592,5,30,5,80,1658741724254,1658741694254,3,3.2,2,0,1757,111336213,1658741736006,87,4
1,0.9971634011999999,0.212235364,5,30,5,80,1658741729254,1658741699254,3,3.2,2,0,1762,106349608,1658741741015,88,4
1,0.9981298630000002,0.211762296,5,30,5,80,1658741734254,1658741704254,3,3.2,2,0,1767,107512426,1658741745946,89,4
1,0.990407519,0.22551387399999998,5,30,5,80,1658741739254,1658741709254,3,3.2,2,0,1772,107250140,1658741750968,90,4
1,1.132708848,0.215782975,5,30,5,80,1658741744254,1658741714254,3,3.2,2,0,1777,109169873,1658741756011,91,4
1,1.130683747,0.225811269,5,30,5,80,1658741749254,1658741719254,3,3.2,2,0,1782,112122518,1658741760997,92,4
1,1.1261875974,0.220508241,5,30,5,80,1658741754254,1658741724254,3,3.2,2,0,1787,111123581,1658741765997,93,4
1,1.1492699292000002,0.21727210400000002,5,30,5,80,1658741759254,1658741729254,3,3.2,2,0,1792,108464653,1658741771062,94,4
1,1.0192618913999998,0.22529461,5,30,5,80,1658741764254,1658741734254,3,3.2,2,0,1797,114540946,1658741775326,95,4
1,1.0164680672,0.216061461,5,30,5,80,1658741769254,1658741739254,3,3.2,2,0,1802,110269432,1658741780998,96,4
1,1.0123342398,0.210112266,5,30,5,80,1658741774254,1658741744254,3,3.2,2,0,1807,113111596,1658741785977,97,4
1,1.005442441,0.216141946,5,30,5,80,1658741779254,1658741749254,3,3.2,2,0,1812,111460761,1658741790963,98,4
1,0.9805727792000001,0.216526945,5,30,5,80,1658741784254,1658741754254,3,3.2,2,0,1817,114986050,1658741795944,99,4
1,1.1098141046,0.214608349,5,30,5,80,1658741789254,1658741759254,3,3.2,2,0,1822,111971279,1658741800969,100,4
1,1.1008846503999998,0.21985729499999998,5,30,5,80,1658741794254,1658741764254,3,3.2,2,0,1827,111808652,1658741805955,101,4
1,1.0976261614,0.22603152,5,30,5,80,1658741799254,1658741769254,3,3.2,2,0,1832,113911933,1658741810961,102,4
1,1.1103788286,0.21575524799999998,5,30,5,80,1658741804254,1658741774254,3,3.2,2,0,1837,112846078,1658741816028,103,4
1,1.1126172418,0.220071617,5,30,5,80,1658741809254,1658741779254,3,3.2,2,0,1842,120035515,1658741820960,104,4
1,1.1185679268,0.22198495,5,30,5,80,1658741814254,1658741784254,3,3.2,2,0,1847,120752180,1658741826008,105,4
1,1.1193984181999999,0.224730099,5,30,5,80,1658741819254,1658741789254,3,3.2,2,0,1852,113720617,1658741830961,106,4
1,1.1337264726,0.21603123700000001,5,30,5,80,1658741824254,1658741794254,3,3.2,2,0,1857,115822193,1658741836035,107,4
1,0.9956358794,0.218067387,5,30,5,80,1658741829254,1658741799254,3,3.2,2,0,1862,115408135,1658741840340,108,4
1,1.0033495220000002,0.21896349,5,30,5,80,1658741834254,1658741804254,3,3.2,2,0,1867,120724300,1658741845999,109,4
1,1.0038780544,0.21088774100000002,5,30,5,80,1658741839254,1658741809254,3,3.2,2,0,1872,121486927,1658741851011,110,4
1,1.0062861364,0.21925956400000002,5,30,5,80,1658741844254,1658741814254,3,3.2,2,0,1877,115357721,1658741855975,111,4
1,1.000738171,0.216204046,5,30,5,80,1658741849254,1658741819254,3,3.2,2,0,1882,115855472,1658741861007,112,4
1,1.1414382878000002,0.223331591,5,30,5,80,1658741854254,1658741824254,3,3.2,2,0,1887,116495491,1658741866045,113,4
1,1.1435247546,0.224053471,5,30,5,80,1658741859254,1658741829254,3,3.2,2,0,1892,122312038,1658741871011,114,4
1,1.1385412116,0.21446093300000002,5,30,5,80,1658741864254,1658741834254,3,3.2,2,0,1897,118571462,1658741875983,115,4
1,1.1419118282,0.216849246,5,30,5,80,1658741869254,1658741839254,3,3.2,2,0,1902,121895298,1658741880998,116,4
1,1.133280203,0.225887599,5,30,5,80,1658741874254,1658741844254,3,3.2,2,0,1907,117132129,1658741885965,117,4
1,1.1252353324,0.21285756900000002,5,30,5,80,1658741879254,1658741849254,3,3.2,2,0,1912,121162825,1658741891009,118,4
1,1.11771475,0.219649782,5,30,5,80,1658741884254,1658741854254,3,3.2,2,0,1917,123397959,1658741895975,119,4
1,1.1217781009999999,0.21529652100000002,5,30,5,80,1658741889254,1658741859254,3,3.2,2,0,1922,118729104,1658741901004,120,4
1,1.1218540418,0.215979529,5,30,5,80,1658741894254,1658741864254,3,3.2,2,0,1927,118125682,1658741905995,121,4
1,1.1227682534,0.216112853,5,30,5,80,1658741899254,1658741869254,3,3.2,2,0,1932,119143415,1658741910972,122,4
1,0.987525284,0.20619112,5,30,5,80,1658741904254,1658741874254,3,3.2,2,0,1937,117929335,1658741915330,123,4
1,0.9869353650000001,0.21736265,5,30,5,80,1658741909254,1658741879254,3,3.2,2,0,1942,122669656,1658741920971,124,4
1,0.9918673822,0.218837818,5,30,5,80,1658741914254,1658741884254,3,3.2,2,0,1947,125071708,1658741926035,125,4
1,0.8562566453999999,0.217706199,5,30,5,80,1658741919254,1658741889254,3,3.2,2,0,1952,121777457,1658741930320,126,4
1,0.866115254,0.22292469,5,30,5,80,1658741924254,1658741894254,3,3.2,2,0,1957,127747082,1658741936030,127,4
1,0.9930815443999998,0.21563286199999998,5,30,5,80,1658741929254,1658741899254,3,3.2,2,0,1962,125662148,1658741940972,128,4
1,1.0134813906,0.212943754,5,30,5,80,1658741934254,1658741904254,3,3.2,2,0,1967,122765014,1658741946073,129,4
1,0.8771243244000001,0.21863637700000002,5,30,5,80,1658741939254,1658741909254,3,3.2,2,0,1972,126276737,1658741950354,130,4
1,1.0096236518,0.21301558499999998,5,30,5,80,1658741944254,1658741914254,3,3.2,2,0,1977,121624298,1658741955982,131,4
1,1.0066436282,0.21814936099999999,5,30,5,80,1658741949254,1658741919254,3,3.2,2,0,1982,123286937,1658741961010,132,4
1,1.0156507886,0.215845958,5,30,5,80,1658741954254,1658741924254,3,3.2,2,0,1987,122778896,1658741966015,133,4
1,0.9962612728,0.216601707,5,30,5,80,1658741959254,1658741929254,3,3.2,2,0,1992,124854172,1658741970978,134,4
1,1.0063934028,0.22085374,5,30,5,80,1658741964254,1658741934254,3,3.2,2,0,1997,127588831,1658741975406,135,4
1,1.0109884224,0.220218212,5,30,5,80,1658741969254,1658741939254,3,3.2,2,0,2002,127153871,1658741981011,136,4
1,1.0114809948,0.214050155,5,30,5,80,1658741974254,1658741944254,3,3.2,2,0,2007,130520179,1658741986020,137,4
1,1.0010269842,0.213031913,5,30,5,80,1658741979254,1658741949254,3,3.2,2,0,2012,127887999,1658741990967,138,4
1,1.0003412354,0.21253822400000003,5,30,5,80,1658741984254,1658741954254,3,3.2,2,0,2017,124707996,1658741995975,139,4
1,1.1217329634,0.21445972900000002,5,30,5,80,1658741989254,1658741959254,3,3.2,2,0,2022,129402501,1658742001015,140,4
1,1.122990205,0.21574681699999998,5,30,5,80,1658741994254,1658741964254,3,3.2,2,0,2027,128908593,1658742006019,141,4
1,1.1111968362,0.21573541,5,30,5,80,1658741999254,1658741969254,3,3.2,2,0,2032,129999386,1658742010961,142,4
1,1.1093771512,0.215741573,5,30,5,80,1658742004254,1658741974254,3,3.2,2,0,2037,131071377,1658742015962,143,4
1,1.1222404244,0.210737213,5,30,5,80,1658742009254,1658741979254,3,3.2,2,0,2042,126317312,1658742021041,144,4
1,1.111355117,0.220396675,5,30,5,80,1658742014254,1658741984254,3,3.2,2,0,2047,131980067,1658742025963,145,4
1,1.1079645446000002,0.21979489000000002,5,30,5,80,1658742019254,1658741989254,3,3.2,2,0,2052,133835249,1658742031007,146,4
1,1.117590221,0.21478275600000002,5,30,5,80,1658742024254,1658741994254,3,3.2,2,0,2057,132893383,1658742036012,147,4
1,1.130792427,0.215429883,5,30,5,80,1658742029254,1658741999254,3,3.2,2,0,2062,133546726,1658742041030,148,4
1,1.1247508094,0.24113021499999998,5,30,5,80,1658742034254,1658742004254,3,3.2,2,0,2067,127758405,1658742046012,149,4
1,1.1265437242,0.218278152,5,30,5,80,1658742039254,1658742009254,3,3.2,2,0,2072,133375776,1658742050973,150,4
1,1.0037202889999999,0.209359739,5,30,5,80,1658742044254,1658742014254,3,3.2,2,0,2077,127582812,1658742055387,151,4
1,0.9932711943999999,0.213506488,5,30,5,80,1658742049254,1658742019254,3,3.2,2,0,2082,132815861,1658742060959,152,4
1,0.9810451195999998,0.215920387,5,30,5,80,1658742054254,1658742024254,3,3.2,2,0,2087,132965209,1658742065968,153,4
1,0.9786936078,0.214595689,5,30,5,80,1658742059254,1658742029254,3,3.2,2,0,2092,135117753,1658742071008,154,4
1,0.8508493242,0.219611006,5,30,5,80,1658742064254,1658742034254,3,3.2,2,0,2097,136868506,1658742075338,155,4
1,0.9807740386000001,0.214347699,5,30,5,80,1658742069254,1658742039254,3,3.2,2,0,2102,131358424,1658742081040,156,4
1,0.8534526276,0.221437282,5,30,5,80,1658742074254,1658742044254,3,3.2,2,0,2107,139344180,1658742085329,157,4
1,0.8660729962,0.215002054,5,30,5,80,1658742079254,1658742049254,3,3.2,2,0,2112,134969993,1658742091033,158,4
1,0.9655454903999999,0.215261037,5,30,5,80,1658742084254,1658742054254,3,3.2,2,0,2117,130615173,1658742096500,159,4
1,1.1066347082,0.216801601,5,30,5,80,1658742089254,1658742059254,3,3.2,2,0,2122,133027813,1658742101039,160,4
1,1.0977591344,0.21442499699999998,5,30,5,80,1658742094254,1658742064254,3,3.2,2,0,2127,139687071,1658742106004,161,4
1,1.2324229212,0.216239701,5,30,5,80,1658742099254,1658742069254,3,3.2,2,0,2132,133972663,1658742110997,162,4
1,1.2266145962000001,0.209700167,5,30,5,80,1658742104254,1658742074254,3,3.2,2,0,2137,139840749,1658742116009,163,4
1,1.1202523482,0.22077618000000002,5,30,5,80,1658742109254,1658742079254,3,3.2,2,0,2142,141283026,1658742120979,164,4
1,1.1142632114,0.21665651600000002,5,30,5,80,1658742114254,1658742084254,3,3.2,2,0,2147,140856248,1658742126017,165,4
1,1.107794723,0.214529346,5,30,5,80,1658742119254,1658742089254,3,3.2,2,0,2152,142672459,1658742130975,166,4
1,1.1090338692,0.21279344,5,30,5,80,1658742124254,1658742094254,3,3.2,2,0,2157,140449076,1658742136010,167,4
1,1.1014872112,0.21970072999999998,5,30,5,80,1658742129254,1658742099254,3,3.2,2,0,2162,141974266,1658742140974,168,4
1,1.1113168306,0.211899526,5,30,5,80,1658742134254,1658742104254,3,3.2,2,0,2167,139073679,1658742146026,169,4
1,1.1038096606,0.21837275,5,30,5,80,1658742139254,1658742109254,3,3.2,2,0,2172,143592983,1658742150982,170,4
1,1.1028632316000002,0.223355749,5,30,5,80,1658742144254,1658742114254,3,3.2,2,0,2177,143147192,1658742155970,171,4
1,1.0932360792,0.215250837,5,30,5,80,1658742149254,1658742119254,3,3.2,2,0,2182,142823150,1658742160964,172,4
1,1.1001661224,0.21431724900000002,5,30,5,80,1658742154254,1658742124254,3,3.2,2,0,2187,146679409,1658742166013,173,4
1,1.0955332694,0.21270260600000002,5,30,5,80,1658742159254,1658742129254,3,3.2,2,0,2192,145647605,1658742171010,174,4
1,1.1033838292,0.21577202399999998,5,30,5,80,1658742164254,1658742134254,3,3.2,2,0,2197,140666581,1658742176019,175,4
1,1.1022180082,0.220993679,5,30,5,80,1658742169254,1658742139254,3,3.2,2,0,2202,145482589,1658742180967,176,4
1,1.1182228722,0.219670919,5,30,5,80,1658742174254,1658742144254,3,3.2,2,0,2207,141636203,1658742186043,177,4
1,1.1204272194000002,0.213203716,5,30,5,80,1658742179254,1658742149254,3,3.2,2,0,2212,146961649,1658742191024,178,4
1,1.1151543354,0.218154261,5,30,5,80,1658742184254,1658742154254,3,3.2,2,0,2217,149150145,1658742195987,179,4
1,1.1217374310000001,0.21558485200000002,5,30,5,80,1658742189254,1658742159254,3,3.2,2,0,2222,143278178,1658742201054,180,4
1,1.1225545157999999,0.21446126799999998,5,30,5,80,1658742194254,1658742164254,3,3.2,2,0,2227,147572991,1658742205973,181,4
1,1.1112291627999997,0.218706389,5,30,5,80,1658742199254,1658742169254,3,3.2,2,0,2232,143034778,1658742210988,182,4
1,1.1106668982000003,0.218702327,5,30,5,80,1658742204254,1658742174254,3,3.2,2,0,2237,151033607,1658742216026,183,4
1,1.1184108614000001,0.21723943499999998,5,30,5,80,1658742209254,1658742179254,3,3.2,2,0,2242,149797630,1658742221026,184,4
1,1.1002890103999998,0.21494232500000002,5,30,5,80,1658742214254,1658742184254,3,3.2,2,0,2247,149185014,1658742225970,185,4
1,1.1124117764,0.219799571,5,30,5,80,1658742219254,1658742189254,3,3.2,2,0,2252,142967292,1658742231029,186,4
1,1.1185263942,0.20613977,5,30,5,80,1658742224254,1658742194254,3,3.2,2,0,2257,144471273,1658742236020,187,4
1,1.1081752254,0.24543557000000002,5,30,5,80,1658742229254,1658742199254,3,3.2,2,0,2262,146105700,1658742240969,188,4
1,1.36348732,0.240771021,5,30,5,80,1658742234254,1658742204254,3,3.2,1,0,2267,150036278,1658742247303,189,4
1,1.6267498016000002,0.22384303,5,30,5,80,1658742239254,1658742209254,3,3.2,1,0,2272,147427958,1658742252284,190,4
1,1.8730268986000003,0.21857460599999998,5,30,5,80,1658742244254,1658742214254,3,3.2,1,0,2277,147423020,1658742257265,191,4
1,2.1288581496,0.22802824000000002,5,30,5,80,1658742249254,1658742219254,3,3.2,1,0,2282,146907914,1658742262301,192,4
1,2.3893353782,0.21794666499999998,5,30,5,80,1658742254254,1658742224254,3,3.2,1,0,2287,149762368,1658742267275,193,4
1,2.3834648992,0.222735043,5,30,5,80,1658742259254,1658742229254,3,3.2,1,0,2292,151538343,1658742272275,194,4
1,2.3817292986000007,0.217646854,5,30,5,80,1658742264254,1658742234254,3,3.2,1,0,2297,154978704,1658742277283,195,4
1,2.3882987972,0.220794682,5,30,5,80,1658742269254,1658742239254,3,3.2,1,0,2302,154415015,1658742282305,196,4
1,2.3824683104,0.216049002,5,30,5,80,1658742274254,1658742244254,3,3.2,1,0,2307,156186202,1658742287281,197,4
1,2.3836932760000002,0.220565033,5,30,5,80,1658742279254,1658742249254,3,3.2,1,0,2312,156018103,1658742292287,198,4
1,2.3845599808,0.21342297600000001,5,30,5,80,1658742284254,1658742254254,3,3.2,1,0,2317,151035259,1658742297279,199,4
1,2.3838345162,0.222675883,5,30,5,80,1658742289254,1658742259254,3,3.2,1,0,2322,159770863,1658742302284,200,4
1,2.3820628406,0.222237133,5,30,5,80,1658742294254,1658742264254,3,3.2,1,0,2327,155478358,1658742307297,201,4
1,2.3863439457999993,0.21379300599999998,5,30,5,80,1658742299254,1658742269254,3,3.2,1,0,2332,156584055,1658742312303,202,4
1,2.3885853,0.246865373,5,30,5,80,1658742304254,1658742274254,3,3.2,1,0,2337,160218813,1658742317303,203,4
1,2.3910211246,0.21767325199999998,5,30,5,80,1658742309254,1658742279254,3,3.2,1,0,2342,153702724,1658742322294,204,4
1,2.3938836774000003,0.222531257,5,30,5,80,1658742314254,1658742284254,3,3.2,1,0,2347,151852582,1658742327290,205,4
1,2.3934191902000004,0.216858245,5,30,5,80,1658742319254,1658742289254,3,3.2,1,0,2352,155209785,1658742332294,206,4
1,2.3910046898,0.21832188,5,30,5,80,1658742324254,1658742294254,3,3.2,1,0,2357,159145210,1658742337294,207,4
1,2.3891254574,0.216395977,5,30,5,80,1658742329254,1658742299254,3,3.2,1,0,2362,157827389,1658742342291,208,4
1,2.4026925586,0.27637099,5,30,5,80,1658742334254,1658742304254,3,3.2,1,0,2367,161356877,1658742347369,209,4
1,2.40387047,0.220145855,5,30,5,80,1658742339254,1658742309254,3,3.2,1,0,2372,164310694,1658742352309,210,4
1,2.4019476824000003,0.210399574,5,30,5,80,1658742344254,1658742314254,3,3.2,1,0,2377,158724120,1658742357288,211,4
1,2.4006013301999998,0.217948617,5,30,5,80,1658742349254,1658742319254,3,3.2,1,0,2382,157735354,1658742362286,212,4
1,2.4011702161999997,0.21649582899999997,5,30,5,80,1658742354254,1658742324254,3,3.2,1,0,2387,165523163,1658742367301,213,4
1,2.3889862978000003,0.22060726500000002,5,30,5,80,1658742359254,1658742329254,3,3.2,1,0,2392,164901795,1658742372312,214,4
