NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
32,1239,617.9239250011444,[1.219;1.188;1.313;1.125;1.219;1.156;1.125;1.375;1.375;1.281;1.313;1.406;1.438;1.25;1.063;1.281;1.125;1;1.188;1.25;1.281;1.156;1.188;1.188;1.344;1.188;1;1.125;1.219;1.156;1.188;1],1.21009375,8,32
32,1282,258.5253520011902,[1.219;1.219;1.313;1.25;1.188;1.219;1.219;1.406;1.125;1.219;1.219;1.313;1.5;1.375;1.313;1.344;1.219;1.125;1.25;1.313;1.125;1.031;1.188;1.219;1.375;1.375;1.219;1.344;1.344;1.156;1.25;1.094],1.2521250000000002,8,32
32,1316,249.5447950000763,[1.281;1.344;1.188;1.125;1.25;1.375;1.25;1.25;1.156;1.281;1.313;1.313;1.375;1.219;1.219;1.375;1.344;1.281;1.406;1.344;1.188;1.031;1.25;1.281;1.313;1.156;1.281;1.344;1.344;1.469;1.563;1.219],1.2852500000000002,8,32
32,1286,267.57882299995424,[1.313;1.281;1.125;1.375;1.188;1.344;1.156;1.156;1.156;1.188;1.125;1.219;1.188;1.188;1.281;1.344;1.219;1.188;1.188;1.25;1.375;1.313;1.406;1.25;1.375;1.219;1.219;1.281;1.25;1.219;1.5;1.313],1.256,8,32
32,1306,247.5239130001068,[1.313;1.344;1.188;1.375;1.219;1.5;1.188;1.375;1.313;1.25;1.125;1.219;1.188;1.125;1.219;1.188;1.25;1.313;1.188;1.313;1.219;1.156;1.188;1.313;1.406;1.406;1.344;1.375;1.281;1.219;1.469;1.25],1.2755937499999999,8,32
32,1295,250.96722799873353,[1.438;1.438;1.188;1.25;1.25;1.469;1.031;1.219;1.313;1.344;1.219;1.344;1.219;1.125;1.063;1.219;1.219;1.188;1.188;1.188;1.281;1.344;1.313;1.281;1.313;1.156;1.25;1.281;1.219;1.375;1.469;1.281],1.2648437499999998,8,32
32,1306,554.8109610004425,[1.344;1.375;1.219;1.406;1.375;1.375;1.188;1.406;1.406;1.344;1.031;1.281;1.219;1.375;1.219;1.344;1.125;1.281;1.219;1.156;1.219;1.313;1.25;1.188;1.406;1.313;1.219;1.313;1.156;1.094;1.281;1.375],1.2754687500000004,8,32
32,1273,256.0336030006409,[1.344;1.281;1.188;1.25;1.344;1.219;1.156;1.469;1.281;1.344;1.188;1.344;1.438;1.406;1.031;1.125;1.125;1.438;1.375;1.219;1.125;1.156;1.156;1.031;1.25;1.219;1.313;1.344;1.063;1.219;1.188;1.156],1.2432812500000001,8,32
32,1263,470.71934899902345,[1.375;1.313;1.156;1.375;1.281;1.125;1.219;1.063;1.188;1.344;1.219;1.25;1.344;1.375;1.281;1.406;1.219;1.281;1.188;1.188;1.313;1.344;1.25;0.844;1.281;1.188;1.156;1.156;1.156;1.406;1.125;1.063],1.2334999999999998,8,32
32,1269,252.11273900032043,[1.375;1.313;1.281;1.375;1.156;1.156;1.375;1.219;1.281;1.281;1.094;1.094;1.344;1.344;1.281;1.406;1.188;1.469;1.313;1.25;1.188;1.125;1.188;1.031;1.313;1.25;1.219;1.188;1.125;1.219;1.031;1.188],1.239375,8,32
