NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
16,8,32,108.032952999115,144.47721799850464,130.45597431254387,10.041671481368871,16
32,8,32,132.7999939994812,850.168186000824,342.72313013331103,164.30488808365573,15
48,8,32,215.80780500030517,1035.151544998169,613.8058184288569,250.91487222875685,14
32,8,32,265.8743070030212,1228.793083000183,445.8676176869869,244.03502844430375,16
16,8,32,139.75227600097656,172.4814340019226,153.81757912468908,10.019939768781338,16
