NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
4,0,67.41228900146484,[0;0;0;0],0,1,32
4,0,32.9793929901123,[0;0;0;0],0,1,32
4,10,23.326397994995116,[0.062;0.093;0.093;0.062],0.0775,1,32
4,10,27.28580400085449,[0.062;0.093;0.093;0.062],0.0775,1,32
4,18,25.264791000366213,[0.124;0.155;0.187;0.093],0.13975,1,32
4,18,22.783462997436523,[0.124;0.155;0.187;0.093],0.13975,1,32
4,27,31.062580001831055,[0.186;0.28;0.248;0.124],0.2095,1,32
4,27,30.15749299621582,[0.187;0.28;0.249;0.124],0.21,1,32
4,42,33.67905400085449,[0.404;0.404;0.249;0.249],0.3265,1,32
4,42,31.72807699584961,[0.404;0.404;0.249;0.249],0.3265,1,32
4,53,48.758817993164065,[0.497;0.497;0.373;0.28],0.41175,1,32
4,53,36.295765991210935,[0.497;0.497;0.373;0.28],0.41175,1,32
4,67,46.43809899902344,[0.559;0.622;0.591;0.311],0.52075,1,32
4,67,47.32759399414063,[0.559;0.621;0.59;0.311],0.52025,1,32
4,77,33.85664099121094,[0.684;0.746;0.622;0.342],0.5985,1,32
4,77,43.18719799804688,[0.684;0.746;0.622;0.342],0.5985,1,32
4,89,47.925481002807615,[0.745;0.932;0.683;0.404],0.6910000000000001,1,32
4,89,51.00656900024414,[0.747;0.934;0.685;0.405],0.69275,1,32
4,97,53.195050003051755,[0.777;0.932;0.777;0.528],0.7535000000000001,1,32
4,97,56.589849990844726,[0.777;0.933;0.777;0.529],0.754,1,32
4,106,52.46466101074219,[0.87;1.088;0.777;0.559],0.8235000000000001,1,32
4,106,47.978647994995114,[0.87;1.087;0.777;0.559],0.82325,1,32
4,118,46.835619003295896,[0.994;1.274;0.839;0.559],0.9165,1,32
4,118,51.83631900024414,[0.995;1.275;0.84;0.56],0.9175,1,32
4,133,55.98479800415039,[1.056;1.398;0.932;0.746],1.033,1,32
4,133,61.19493600463867,[1.057;1.4;0.933;0.746],1.0339999999999998,1,32
4,143,59.50186199951172,[1.21;1.49;0.962;0.776],1.1095,1,32
4,143,63.57848399353027,[1.213;1.492;0.964;0.777],1.1115,1,32
4,152,63.20049299621582,[1.243;1.584;1.087;0.808],1.1804999999999999,1,32
4,152,59.79954600524902,[1.244;1.586;1.088;0.808],1.1815,1,32
4,167,62.15197900390625,[1.303;1.707;1.272;0.9],1.2955,1,32
4,167,71.78435200500488,[1.306;1.711;1.275;0.902],1.2985,1,32
4,179,70.70455000305176,[1.367;1.74;1.491;0.963],1.3902500000000002,1,32
4,176,79.49856800842285,[1.368;1.71;1.43;0.964],1.3679999999999999,1,32
4,179,78.89620700073242,[1.337;1.773;1.462;0.995],1.39175,1,32
4,173,80.67384800720215,[1.275;1.71;1.43;0.964],1.34475,1,32
4,185,79.0742269897461,[1.491;1.77;1.429;1.056],1.4365,1,32
4,183,78.34190000915527,[1.462;1.742;1.431;1.057],1.423,1,32
4,187,70.48468800354004,[1.49;1.739;1.459;1.118],1.4515000000000002,1,32
4,180,113.52187901306152,[1.399;1.648;1.461;1.088],1.399,1,32
4,190,80.12532499694824,[1.43;1.74;1.647;1.088],1.47625,1,32
4,186,78.61655700683593,[1.399;1.741;1.555;1.088],1.44575,1,32
4,190,73.73087800598145,[1.459;1.676;1.676;1.086],1.47425,1,32
4,181,67.41813200378418,[1.431;1.617;1.524;1.057],1.40725,1,32
4,188,85.2977680053711,[1.429;1.646;1.553;1.212],1.46,1,32
4,186,79.19432499694824,[1.4;1.618;1.556;1.213],1.44675,1,32
4,189,73.14652899169921,[1.46;1.553;1.615;1.242],1.4675,1,32
4,183,67.2104349975586,[1.428;1.459;1.583;1.211],1.42025,1,32
4,193,82.62220199584961,[1.488;1.488;1.705;1.302],1.4957500000000001,1,32
4,189,88.00098100280762,[1.487;1.487;1.641;1.239],1.4635,1,32
4,194,72.86311799621582,[1.49;1.521;1.738;1.273],1.5055,1,32
4,187,77.54586100769043,[1.426;1.395;1.736;1.24],1.44925,1,32
