NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
8,128,883.2099850158692,[0;0.093;0.372;0.651;0.496;0.713;0.713;0.93],0.49600000000000005,8,32
8,101,793.2369270019532,[0;0.031;0.154;0.462;0.523;0.492;0.708;0.739],0.388625,8,32
8,84,740.0996499938965,[0;0;0.093;0.311;0.528;0.591;0.466;0.622],0.326375,8,32
8,69,757.3890140075683,[0;0;0.031;0.154;0.493;0.524;0.431;0.493],0.26575,8,32
8,55,1006.1984859924316,[0;0;0.031;0.062;0.342;0.497;0.435;0.342],0.213625,8,32
8,45,1103.4137420043946,[0;0;0;0.031;0.093;0.432;0.432;0.401],0.173625,8,32
16,47,259.67866302490233,[0.277;0.092;0.092;0;0.031;0.092;0.154;0.061;0.123;0.061;0.031;0.061;0.092;0.154;0.061;0.061],0.09018749999999998,8,32
16,113,644.1014360046387,[0.491;0.368;0.368;0.184;0.092;0.123;0.215;0.215;0.246;0.153;0.184;0.061;0.153;0.153;0.215;0.246],0.2166875,8,32
16,180,656.149108001709,[0.671;0.61;0.579;0.427;0.305;0.305;0.305;0.274;0.274;0.274;0.305;0.244;0.213;0.213;0.244;0.244],0.3429375,8,32
16,255,613.2746390075683,[0.956;0.74;0.74;0.679;0.525;0.463;0.525;0.463;0.401;0.309;0.339;0.339;0.432;0.339;0.339;0.278],0.49168750000000017,8,32
16,292,780.4436610107422,[0.794;0.978;0.886;0.825;0.703;0.611;0.611;0.519;0.458;0.458;0.428;0.306;0.336;0.306;0.367;0.336],0.5576249999999999,8,32
16,308,1231.9756619873046,[0.707;0.738;0.799;0.953;0.83;0.738;0.707;0.615;0.584;0.492;0.43;0.523;0.43;0.338;0.307;0.277],0.5917499999999998,8,32
16,328,1199.5688630065918,[0.711;0.649;0.68;0.804;0.866;0.773;0.804;0.711;0.649;0.649;0.587;0.526;0.495;0.464;0.433;0.34],0.6338125,8,32
16,340,1353.1152729797363,[0.615;0.707;0.676;0.676;0.707;0.799;0.83;0.737;0.737;0.799;0.676;0.615;0.522;0.553;0.369;0.43],0.6530000000000001,8,32
16,350,1409.4998110046386,[0.583;0.552;0.675;0.737;0.737;0.706;0.675;0.798;0.798;0.706;0.737;0.767;0.706;0.552;0.522;0.491],0.6713749999999999,8,32
16,346,1491.542332977295,[0.548;0.609;0.548;0.518;0.731;0.762;0.701;0.64;0.731;0.792;0.701;0.701;0.701;0.731;0.579;0.548],0.6588124999999999,8,32
16,344,1596.1473160095215,[0.548;0.426;0.579;0.548;0.518;0.7;0.731;0.7;0.731;0.761;0.64;0.731;0.731;0.792;0.67;0.67],0.6547499999999999,8,32
16,319,1448.5863719787599,[0.482;0.452;0.422;0.512;0.542;0.482;0.542;0.693;0.723;0.603;0.723;0.663;0.633;0.633;0.723;0.784],0.6007500000000001,8,32
16,305,1875.017147003174,[0.549;0.488;0.457;0.427;0.427;0.488;0.488;0.488;0.61;0.671;0.732;0.671;0.64;0.732;0.701;0.732],0.5813125,8,32
16,295,1818.4091230163574,[0.67;0.578;0.487;0.487;0.335;0.365;0.426;0.456;0.487;0.548;0.639;0.67;0.7;0.639;0.73;0.761],0.561125,8,32
16,277,2072.3843389892577,[0.613;0.674;0.613;0.521;0.551;0.337;0.306;0.398;0.459;0.398;0.582;0.551;0.613;0.643;0.551;0.674],0.53025,8,32
16,282,2376.114467010498,[0.747;0.657;0.687;0.598;0.598;0.478;0.388;0.299;0.359;0.448;0.359;0.478;0.568;0.568;0.628;0.568],0.5267499999999999,8,32
16,277,2101.244641998291,[0.733;0.794;0.702;0.702;0.641;0.58;0.58;0.397;0.305;0.336;0.336;0.397;0.427;0.488;0.488;0.549],0.5284375,8,32
16,312,2105.077779998779,[0.979;0.918;0.826;0.734;0.857;0.704;0.581;0.52;0.52;0.428;0.459;0.337;0.367;0.428;0.428;0.459],0.5965625,8,32
16,332,2229.657730987549,[0.886;0.947;0.917;0.917;0.764;0.856;0.856;0.55;0.55;0.52;0.428;0.397;0.428;0.306;0.397;0.428],0.6341875000000001,8,32
16,355,2216.037865020752,[0.884;0.853;0.884;0.975;0.853;0.884;0.853;0.884;0.64;0.549;0.549;0.488;0.396;0.396;0.396;0.335],0.6761875000000002,8,32
16,385,2432.975907989502,[0.825;0.825;0.916;0.886;0.886;0.977;0.916;0.825;0.855;0.794;0.672;0.55;0.58;0.458;0.397;0.397],0.7349375000000002,8,32
16,397,2431.452347015381,[0.515;0.666;0.727;0.909;0.818;0.878;0.969;0.969;0.878;0.848;0.788;0.818;0.697;0.576;0.545;0.424],0.7515625,8,32
16,405,2788.951841003418,[0.45;0.54;0.601;0.751;0.871;0.811;0.781;0.901;0.991;0.961;0.871;0.841;0.811;0.781;0.661;0.54],0.7601875,8,32
16,393,2690.5188659973146,[0.209;0.389;0.538;0.568;0.658;0.807;0.777;0.777;0.897;0.957;0.987;0.927;0.897;0.837;0.777;0.747],0.7343124999999999,8,32
16,310,2523.2604679870606,[0.061;0.214;0.275;0.458;0.488;0.61;0.488;0.702;0.61;0.732;0.824;0.885;0.854;0.732;0.763;0.763],0.5911875,8,32
16,293,2866.8291159973146,[0;0.06;0.181;0.272;0.423;0.544;0.635;0.635;0.604;0.635;0.756;0.756;0.695;0.907;0.876;0.876],0.5534375,8,32
16,239,2888.091731018066,[0;0;0.03;0.091;0.182;0.364;0.485;0.637;0.576;0.485;0.576;0.698;0.728;0.698;0.789;0.91],0.45306250000000003,8,32
16,186,2796.131430999756,[0;0;0;0.03;0.09;0.15;0.33;0.45;0.57;0.51;0.42;0.45;0.57;0.66;0.63;0.721],0.34881249999999997,8,32
16,137,2885.2495480041503,[0;0;0;0;0.03;0.091;0.152;0.303;0.455;0.455;0.394;0.364;0.394;0.424;0.546;0.546],0.25962500000000005,8,32
16,119,3522.7591319885255,[0;0;0;0;0;0.03;0.06;0.151;0.302;0.484;0.453;0.484;0.423;0.393;0.363;0.453],0.22475,8,32
16,93,3221.0973390197755,[0;0;0;0;0;0.03;0.03;0.061;0.122;0.335;0.457;0.427;0.396;0.366;0.335;0.274],0.1770625,8,32
