NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,8,1,17.299699993133544792,99.16267399978638,22.483938341050983,3.253323649601338,64
4,8,2,16.304899997711181653,30.388030000686644,21.356000411785356,2.622402203823798,63
4,8,4,18.253429985046386753,174.59046899795533,23.52783949380762,14.682700148864676,64
4,8,8,17.334680023193359366,35.15160300064087,22.266234494242948,3.359565756490928,63
4,8,16,19.263120002746582804,32.67762300109863,24.29807091773538,3.189941861155006,64
4,8,32,18.286700019836425278,35.75963999938965,25.91970688247681,3.167432920752216,63
4,8,64,20.273260002136230346,75.00034400177002,26.791473752908153,5.570901411409384,64
4,8,128,21.306710014343264172,41.0896429977417,33.46842642351039,4.456631661402378,64
4,8,256,20.32914001464845375,54.33421799850464,45.557909376211725,23.80613213837843,64
4,8,1,17.61311199951172,31.9902679977417,22.44507396819099,3.8515488863186813,63
4,8,2,16.061896003723145,32.82489499664307,21.245837270343113,3.1355476497045394,63
4,8,4,18.387809997558595,31.400841995239258,22.09094532811642,3.143363780622378,64
4,8,8,18.25093399810791,34.800481002807615,22.86147876489163,3.619732830334726,64
4,8,16,19.684771995544434,41.33029800415039,23.43478220367431,3.4642017720859624,64
4,8,32,19.759212005615236,36.169952003479004,25.324895015777102,3.9347816941284086,63
4,8,64,20.301970001220702,36.08539599609375,26.583929547071453,2.522417760740617,64
4,8,128,20.202138000488283,44.61980599975586,31.79910484409332,4.594138677152239,64
4,8,256,22.145692001342773,143.16000899505616,43.335754812359816,15.886129971775366,64
4,8,1,17.211523010253906,41.06311999511719,22.308563110113138,4.201235852102704,64
4,8,2,16.645655990600584,34.234432998657226,21.986856698414634,3.597066450008524,63
4,8,4,18.14867999267578,98.01601300048829,23.185831459408718,9.963725155246573,63
4,8,8,17.030649993896485,57.84231799316406,23.70655985780746,5.608053139084356,63
4,8,16,18.077623001098633,154.53277700805663,25.15236139715286,16.81636137863467,63
4,8,32,21.014133010864256,33.42883099365234,25.197142218112933,3.2909597845299277,64
4,8,64,23.106710006713868,39.61776200866699,27.704038158840604,3.2569437007824895,63
4,8,128,20.484720001220705,41.520746002197264,33.13658418750764,4.316569507720013,64
4,8,256,19.278400009155273,433.1317380065918,48.2653187661171,49.49526801064185,64
