NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,1,32,18.05542900085449,578.7478999938965,206.83562084788082,126.04191019399047,256
4,2,32,26.83731300354004,436.38160800170897,150.79557211697104,71.91338406415016,128
4,4,32,53.43569299316406,240.7552319946289,145.7535720005035,50.083794427692666,64
4,8,32,49.61928500366211,222.03751501464845,143.8626866240501,50.23107325685627,32
4,16,32,83.78888600158692,222.5214230041504,142.79917143726345,44.953499221063325,16
4,32,32,103.7195359954834,210.92414500427248,161.98713850021363,41.62347826505157,8
4,64,32,121.43072300720215,218.0573040008545,151.5833917541504,39.01536187023377,4
4,1,32,23.803613998413088,849.9664239959717,179.5332046167253,123.44620132425536,256
4,2,32,26.971951995849608,611.8578279876709,150.81060177361962,82.70238221236444,128
4,4,32,25.67488299560547,520.9426410064697,151.84589371871948,99.21716419972718,64
4,8,32,34.416621994018556,224.7394589996338,145.22939109373095,54.40305583378063,32
4,16,32,60.75036799621582,249.93173400878905,139.78931975078584,53.49217316686799,16
4,32,32,84.55560200500489,214.99188999938966,157.87698962402342,46.75850859185756,8
4,64,32,141.5064359893799,206.3830119934082,178.12086724853515,23.620876800970574,4
