NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,8,600,18.162095001220703,281.9660220031738,70.61677099011294,34.8656805716571,398
