NUMBER_SENSORS,FREQUENCY,TIME_DATA,MIN_TIME,MAX_TIME,AVG_TIME,STD_TIME,SUCCESFUL_CALCULATIONS
4,8,975,21.78216000366211,227.6690760040283,71.8933629020861,18.775619064539473,450
