TIMESTAMP,ESC1_Time,ESC2_Time,ESC1_Time_A,ESC2_Time_A,ESC1_Window,ESC2_Window
1657396666137,2.628813432,,0.034418981,,30,,
1657396681137,2.715279869,,0.084161071,,37.5,,
1657396696137,2.7543628119999997,,0.108848638,,46.875,,
1657396711137,2.7905324620000003,,0.13021186,,58.59375,,
1657396726137,2.84028322,,0.160261286,,73.2421875,,
1657396741137,2.882875699,,0.185690098,,91.552734375,,
1657396756137,2.937974305,,0.220417402,,114.44091796875,,
1657396771137,2.991297008,,0.250278416,,143.0511474609375,,
1657396786137,3.0431869259999997,,0.277650669,,178.81393432617188,,
1657396801137,3.074992274,,0.316454562,,178.81393432617188,,
1657396816137,3.131993051,,0.337186578,,178.81393432617188,,
1657396831137,3.1939577,,0.372936422,,178.81393432617188,,
1657396846137,3.1891992570000003,,0.366384879,,178.81393432617188,,
1657396861137,3.221097764,,0.371037242,,178.81393432617188,,
1657396876137,3.096678124,,0.277516549,,134.1104507446289,,
1657396891137,3.099440417,,0.277507837,,134.1104507446289,,
1657396906137,3.1279286280000003,,0.286033582,,134.1104507446289,,
1657396921137,3.156899442,,0.27547125899999997,,134.1104507446289,,
1657396936137,3.1540965489999997,,0.273038432,,134.1104507446289,,
1657396951137,3.130887393,,0.280208466,,134.1104507446289,,
1657396966137,3.153670935,,0.286680269,,134.1104507446289,,
1657396981137,3.158111568,,0.27200879200000005,,134.1104507446289,,
1657396996137,3.156868268,,0.280504166,,134.1104507446289,,
1657397011137,3.155122161,,0.274858152,,134.1104507446289,,
1657397026137,3.1477905930000003,,0.273404957,,134.1104507446289,,
1657397041137,3.13252382,,0.27668679300000004,,134.1104507446289,,
1657397056137,3.12326743,,0.2791458,,134.1104507446289,,
1657397071137,3.14437908,,0.27787954200000003,,134.1104507446289,,
1657397086137,3.150144497,,0.279483809,,134.1104507446289,,
1657397101137,3.160972793,,0.290401183,,134.1104507446289,,
1657397116137,3.1585804889999998,,0.28060529,,134.1104507446289,,
1657397131137,3.15878762,,0.27891310199999997,,134.1104507446289,,
1657397146137,3.2019902040000003,,0.278408102,,134.1104507446289,,
1657397161137,3.0843124939999997,,0.214441516,,100.58283805847168,,
1657397176137,3.0991846620000003,,0.21811048600000002,,100.58283805847168,,
1657397191137,3.05901398,,0.231374988,,100.58283805847168,,
1657397206137,3.1499143739999997,,0.25519817499999997,,100.58283805847168,,
1657397221137,3.126478801,,0.222506961,,100.58283805847168,,
1657397236137,3.113053474,,0.219217956,,100.58283805847168,,
1657397251137,3.110585564,,0.227147218,,100.58283805847168,,
1657397266137,3.158869526,,0.22208902900000002,,100.58283805847168,,
1657397281137,3.112056967,,0.233661783,,100.58283805847168,,
1657397296137,3.117511493,,0.225372074,,100.58283805847168,,
1657397311137,3.0986078299999997,,0.218698089,,100.58283805847168,,
1657397326137,3.158725085,,0.261743097,,100.58283805847168,,
1657397341137,3.142623704,,0.226071226,,100.58283805847168,,
1657397356137,3.160467455,,0.220674136,,100.58283805847168,,
1657397371137,3.122978313,,0.223974932,,100.58283805847168,,
1657397386137,3.177005056,,0.232486094,,100.58283805847168,,
1657397401137,3.136965467,,0.223665279,,100.58283805847168,,
1657397416137,3.1865025289999998,,0.255117222,,100.58283805847168,,
1657397431137,3.122087042,,0.221862211,,100.58283805847168,,
1657397446137,3.177814978,,0.219614641,,100.58283805847168,,
1657397461137,3.14281607,,0.21981669199999998,,100.58283805847168,,
1657397476137,3.148972195,,0.22595294200000002,,100.58283805847168,,
1657397491137,3.163437843,,0.224104203,,100.58283805847168,,
1657397506137,3.1363804500000003,,0.230701684,,100.58283805847168,,
1657397521137,3.153688259,,0.225462972,,100.58283805847168,,
1657397536137,3.141994677,,0.22476994,,100.58283805847168,,
1657396666302,,2.503601896,,0.034534594,,30,
1657396681302,,2.58221508,,0.084916191,,37.5,
1657396696302,,2.63291363,,0.104068997,,46.875,
1657396711302,,2.66277145,,0.140987716,,58.59375,
1657396726302,,2.71515181,,0.164830206,,73.2421875,
1657396741302,,2.7604262869999996,,0.19616530599999998,,91.552734375,
1657396756302,,2.825153009,,0.23926455200000002,,114.44091796875,
1657396771302,,2.8809842960000003,,0.272834513,,143.0511474609375,
1657396786302,,2.931532795,,0.295411446,,178.81393432617188,
1657396801302,,2.960369754,,0.32866644700000003,,223.51741790771484,
1657396816302,,3.0193548,,0.353861278,,279.39677238464355,
1657396831302,,3.093019987,,0.391020916,,279.39677238464355,
1657396846302,,3.080797212,,0.437011328,,279.39677238464355,
1657396861302,,3.121408223,,0.460388203,,279.39677238464355,
1657396876302,,3.000233335,,0.481989287,,279.39677238464355,
1657396891302,,3.004847753,,0.499712804,,279.39677238464355,
1657396906302,,3.0271544560000003,,0.538976773,,279.39677238464355,
1657396921302,,3.065376096,,0.5720920700000001,,279.39677238464355,
1657396936302,,3.0576456100000002,,0.570865746,,279.39677238464355,
1657396951302,,3.042517723,,0.574284527,,279.39677238464355,
1657396966302,,3.0608242719999996,,0.623957772,,279.39677238464355,
1657396981302,,3.0680833400000003,,0.568473511,,279.39677238464355,
1657396996302,,3.075970305,,0.5700820959999999,,279.39677238464355,
1657397011302,,3.067619671,,0.591785763,,279.39677238464355,
1657397026302,,3.061077971,,0.5801506980000001,,279.39677238464355,
1657397041302,,3.048282486,,0.589949039,,279.39677238464355,
1657397056302,,3.0392161,,0.5809825449999999,,279.39677238464355,
1657397071302,,3.065647547,,0.567845357,,279.39677238464355,
1657397086302,,3.077661087,,0.567297477,,279.39677238464355,
1657397101302,,3.089739719,,0.568694402,,279.39677238464355,
1657397116302,,3.089083376,,0.580127238,,279.39677238464355,
1657397131302,,3.085605231,,0.577564654,,279.39677238464355,
1657397146302,,3.132236643,,0.581211246,,279.39677238464355,
1657397161302,,3.009612006,,0.5756529880000001,,279.39677238464355,
1657397176302,,3.032732251,,0.587041933,,279.39677238464355,
1657397191302,,2.99459246,,0.588251469,,279.39677238464355,
1657397206302,,3.0810765580000004,,0.658412757,,349.24596548080444,
1657397221302,,3.0679866149999997,,0.647052441,,349.24596548080444,
1657397236302,,3.047593563,,0.674467399,,349.24596548080444,
1657397251302,,3.05364593,,0.693317337,,349.24596548080444,
1657397266302,,3.095682564,,0.708972723,,349.24596548080444,
1657397281302,,3.057348677,,0.690654208,,349.24596548080444,
1657397296302,,3.0639376339999997,,0.684594703,,349.24596548080444,
1657397311302,,3.04533929,,0.69444977,,349.24596548080444,
1657397326302,,3.1073460639999997,,0.756904843,,349.24596548080444,
1657397341302,,3.093025858,,0.703227488,,349.24596548080444,
1657397356302,,3.1127965079999997,,0.683734586,,349.24596548080444,
1657397371302,,3.075522844,,0.687462633,,349.24596548080444,
1657397386302,,3.129518949,,0.695139452,,349.24596548080444,
1657397401302,,3.090585367,,0.6944067629999999,,349.24596548080444,
1657397416302,,3.134268121,,0.755296988,,349.24596548080444,
1657397431302,,3.07703629,,0.697345576,,349.24596548080444,
1657397446302,,3.134604524,,0.686061329,,349.24596548080444,
1657397461302,,3.100765333,,0.692380978,,349.24596548080444,
1657397476302,,3.10732546,,0.69532003,,349.24596548080444,
1657397491302,,3.118157655,,0.6949792210000001,,349.24596548080444,
1657397506302,,3.091926934,,0.698193586,,349.24596548080444,
1657397521302,,3.118496669,,0.704711667,,349.24596548080444,
1657397536302,,3.102180948,,0.703758963,,349.24596548080444,
