TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_TIME_A,MAX_TIME_A,MEAN_TIME_A,STDEV_TIME_A,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1657396666137,2.503601896,2.628813432,2.566207664,0.06260576799999984,0.034418981,0.034534594,0.0344767875,0.00005780650000000026,30,30,30,0
1657396681137,2.58221508,2.715279869,2.6487474745000004,0.06653239450000004,0.084161071,0.084916191,0.084538631,0.000377559999999999,37.5,37.5,37.5,0
1657396696137,2.63291363,2.7543628119999997,2.6936382209999996,0.06072459099999983,0.104068997,0.108848638,0.1064588175,0.0023898205000000006,46.875,46.875,46.875,0
1657396711137,2.66277145,2.7905324620000003,2.7266519560000004,0.06388050600000006,0.13021186,0.140987716,0.135599788,0.005387928,58.59375,58.59375,58.59375,0
1657396726137,2.71515181,2.84028322,2.777717515,0.06256570499999992,0.160261286,0.164830206,0.162545746,0.002284460000000002,73.2421875,73.2421875,73.2421875,0
1657396741137,2.7604262869999996,2.882875699,2.8216509929999996,0.061224706000000184,0.185690098,0.19616530599999998,0.19092770199999998,0.005237603999999993,91.552734375,91.552734375,91.552734375,0
1657396756137,2.825153009,2.937974305,2.881563657,0.05641064799999995,0.220417402,0.23926455200000002,0.229840977,0.009423575000000003,114.44091796875,114.44091796875,114.44091796875,0
1657396771137,2.8809842960000003,2.991297008,2.936140652,0.055156355999999906,0.250278416,0.272834513,0.26155646450000003,0.011278048499999999,143.0511474609375,143.0511474609375,143.0511474609375,0
1657396786137,2.931532795,3.0431869259999997,2.9873598605,0.05582706549999994,0.277650669,0.295411446,0.2865310575,0.008880388500000003,178.81393432617188,178.81393432617188,178.81393432617188,0
1657396801137,2.960369754,3.074992274,3.017681014,0.057311260000000086,0.316454562,0.32866644700000003,0.3225605045,0.006105942500000017,178.81393432617188,223.51741790771484,201.16567611694336,22.351741790771484
1657396816137,3.0193548,3.131993051,3.0756739255,0.056319125499999956,0.337186578,0.353861278,0.345523928,0.008337349999999993,178.81393432617188,279.39677238464355,229.10535335540771,50.29141902923584
1657396831137,3.093019987,3.1939577,3.1434888435,0.05046885649999999,0.372936422,0.391020916,0.381978669,0.009042247000000003,178.81393432617188,279.39677238464355,229.10535335540771,50.29141902923584
1657396846137,3.080797212,3.1891992570000003,3.1349982345000003,0.05420102250000025,0.366384879,0.437011328,0.4016981035,0.03531322449999999,178.81393432617188,279.39677238464355,229.10535335540771,50.29141902923584
1657396861137,3.121408223,3.221097764,3.1712529935,0.049844770500000024,0.371037242,0.460388203,0.4157127225,0.0446754805,178.81393432617188,279.39677238464355,229.10535335540771,50.29141902923584
1657396876137,3.000233335,3.096678124,3.0484557294999997,0.04822239449999999,0.277516549,0.481989287,0.379752918,0.102236369,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396891137,3.004847753,3.099440417,3.052144085,0.04729633199999994,0.277507837,0.499712804,0.3886103205,0.11110248350000002,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396906137,3.0271544560000003,3.1279286280000003,3.0775415420000005,0.05038708599999997,0.286033582,0.538976773,0.41250517750000004,0.1264715955,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396921137,3.065376096,3.156899442,3.111137769,0.04576167299999989,0.27547125899999997,0.5720920700000001,0.4237816645,0.14831040550000005,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396936137,3.0576456100000002,3.1540965489999997,3.1058710795,0.04822546949999973,0.273038432,0.570865746,0.421952089,0.14891365699999998,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396951137,3.042517723,3.130887393,3.086702558,0.04418483500000003,0.280208466,0.574284527,0.4272464965,0.1470380305,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396966137,3.0608242719999996,3.153670935,3.1072476035,0.04642333150000022,0.286680269,0.623957772,0.4553190205,0.16863875150000002,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
1657396981137,3.0680833400000003,3.158111568,3.113097454,0.04501411399999977,0.27200879200000005,0.568473511,0.4202411515,0.14823235949999997,134.1104507446289,279.39677238464355,206.75361156463623,72.64316082000732
