RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES,ESC
1,1.100593442,0.034403171,15,30,15,10,1656879209938,1656879179938,3,3.2,16,0,1656879574978,1656879575478,1656879576066,0,4,governifyoti_gc_ans10
1,0.9813717080000001,0.061148065,15,37.5,15,20,1656879224938,1656879187438,3,3.2,16,0,1656879589980,1656879590481,1656879590947,1,4,governifyoti_gc_ans10
1,1.0193780319999999,0.09041482,15,46.875,15,30,1656879239938,1656879193063,3,3.2,16,0,1656879604981,1656879605482,1656879605985,2,4,governifyoti_gc_ans10
1,1.0712131340000002,0.113583676,15,58.59375,15,40,1656879254938,1656879196344.25,3,3.2,16,0,1656879619991,1656879620492,1656879621037,3,4,governifyoti_gc_ans10
1,1.161928064,0.134976351,15,73.2421875,15,50,1656879269938,1656879196695.8125,3,3.2,16,0,1656879634985,1656879635486,1656879636129,4,4,governifyoti_gc_ans10
1,1.1785699939999998,0.162200688,15,91.552734375,15,60,1656879284938,1656879193385.2656,3,3.2,16,0,1656879649985,1656879650485,1656879651145,5,4,governifyoti_gc_ans10
1,1.2905285739999999,0.215922755,15,114.44091796875,15,70,1656879299938,1656879185497.082,3,3.2,16,0,1656879665111,1656879665611,1656879666258,6,4,governifyoti_gc_ans10
1,1.622150753,0.30639921,15,143.0511474609375,15,80,1656879314938,1656879171886.8525,3,3.2,16,0,1656879680011,1656879680511,1656879681591,7,4,governifyoti_gc_ans10
1,1.995613317,0.37492792100000005,15,178.81393432617188,15,90,1656879329938,1656879151124.0657,3,3.2,16,0,1656879694997,1656879695497,1656879696963,8,4,governifyoti_gc_ans10
1,2.6040281839999997,0.49385117900000003,15,223.51741790771484,15,100,1656879344938,1656879121420.582,3,3.2,16,0,1656879710220,1656879710720,1656879712573,9,4,governifyoti_gc_ans10
1,2.714952109,0.360559846,15,279.39677238464355,15,110,1656879359938,1656879080541.2275,3,3.2,16,0,1656879725017,1656879725517,1656879727684,10,4,governifyoti_gc_ans10
1,2.434448455,0.55651294,15,349.24596548080444,15,120,1656879374938,1656879025692.0344,3,3.2,16,0,1656879739999,1656879740500,1656879742403,11,4,governifyoti_gc_ans10
1,2.000781265,0.454440949,15,436.55745685100555,15,130,1656879389938,1656878953380.5432,3,3.2,16,0,1656879755462,1656879755962,1656879756970,12,4,governifyoti_gc_ans10
1,2.036446876,0.5151016270000001,15,545.6968210637569,15,140,1656879404938,1656878859241.179,3,3.2,16,0,1656879770215,1656879770718,1656879772005,13,4,governifyoti_gc_ans10
1,3.932410425,0.624782402,15,682.1210263296962,15,150,1656879419938,1656878737816.9736,3,3.2,16,0,1656879785085,1656879785598,1656879788902,14,4,governifyoti_gc_ans10
1,4.038174925,0.591700712,15,511.59076974727213,15,160,1656879434938,1656878923347.2302,3,3.2,16,0,1656879800363,1656879800864,1656879804007,15,4,governifyoti_gc_ans10
1,2.778889365,0.7413364699999999,15,383.6930773104541,15,170,1656879449938,1656879066244.9226,3,3.2,16,0,1656879815019,1656879815520,1656879817749,16,4,governifyoti_gc_ans10
1,2.553270019,0.614844839,15,479.6163466380676,15,180,1656879464938,1656878985321.6533,3,3.2,16,0,1656879830172,1656879830673,1656879832523,17,4,governifyoti_gc_ans10
1,2.2880575629999997,0.60953196,15,599.5204332975845,15,190,1656879479938,1656878880417.5667,3,3.2,16,0,1656879845111,1656879845612,1656879847258,18,4,governifyoti_gc_ans10
1,2.6019727809999997,0.679863617,15,749.4005416219807,15,200,1656879494938,1656878745537.4585,3,3.2,16,0,1656879860025,1656879860525,1656879862572,19,4,governifyoti_gc_ans10
1,2.689726978,0.889781677,15,936.7506770274758,15,210,1656879509938,1656878573187.323,3,3.2,16,0,1656879875050,1656879875550,1656879877661,20,4,governifyoti_gc_ans10
1,2.7860451549999996,0.733754782,15,1170.9383462843448,15,220,1656879524938,1656878353999.6538,3,3.2,16,0,1656879890142,1656879890646,1656879892760,21,4,governifyoti_gc_ans10
1,3.3436050930000003,0.778288095,15,1463.672932855431,15,230,1656879539938,1656878076265.0671,3,3.2,16,0,1656879905200,1656879905700,1656879908319,22,4,governifyoti_gc_ans10
1,3.664895653,0.800880398,15,1097.7546996415733,15,240,1656879554938,1656878457183.3003,3,3.2,16,0,1656879920088,1656879920588,1656879923639,23,4,governifyoti_gc_ans10
1,2.6501907780000002,0.81497298,15,823.31602473118,15,240,1656879569938,1656878746621.9753,3,3.2,16,0,1656879935022,1656879935523,1656879937624,24,4,governifyoti_gc_ans10
