RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,0,15,6000,16,1,1654507230458,1654501230458,2590,2600,10
1,2.632239486,15,6000,16,3,1654507245458,1654501245458,2590,2600,10
1,1.018444571,15,6000,16,4,1654507260458,1654501260458,2590,2600,10
1,1.018444571,15,6000,16,5,1654507275458,1654501275458,2590,2600,10
1,3.080527509,15,6000,16,5,1654507290458,1654501290458,2590,2600,10
1,3.080527509,15,6000,16,6,1654507305458,1654501305458,2590,2600,10
1,1.786459256,15,6000,16,7,1654507320458,1654501320458,2590,2600,10
1,2.453692109,15,6000,16,8,1654507335458,1654501335458,2590,2600,11
1,2.453692109,15,6000,16,9,1654507350458,1654501350458,2590,2600,11
1,2.647688655,15,6000,16,10,1654507365458,1654501365458,2590,2600,11
1,2.643724675,15,6000,16,11,1654507380458,1654501380458,2590,2600,11
1,2.684372884,15,6000,16,12,1654507395458,1654501395458,2590,2600,11
1,2.656184696,15,6000,16,13,1654507410458,1654501410458,2590,2600,11
1,2.656184696,15,6000,16,14,1654507425458,1654501425458,2590,2600,11
1,1.668623319,15,6000,16,15,1654507440458,1654501440458,2590,2600,12
1,2.670994081,15,6000,16,16,1654507455458,1654501455458,2590,2600,12
1,2.696102693,15,6000,16,17,1654507470458,1654501470458,2590,2600,12
1,2.984743508,15,6000,16,18,1654507485458,1654501485458,2590,2600,12
1,3.509498819,15,6000,16,19,1654507500458,1654501500458,2590,2600,12
1,3.9530424859999997,15,6000,16,20,1654507515458,1654501515458,2590,2600,12
1,3.209366982,15,6000,16,20,1654507530458,1654501530458,2590,2600,12
1,2.409734821,15,6000,16,21,1654507545458,1654501545458,2590,2600,12
1,2.409734821,15,6000,16,22,1654507560458,1654501560458,2590,2600,13
1,2.527388852,15,6000,16,23,1654507575458,1654501575458,2590,2600,13
1,2.70735195,15,6000,16,24,1654507590458,1654501590458,2590,2600,13
1,1.246455616,15,6000,16,25,1654507605458,1654501605458,2590,2600,13
1,2.421367188,15,6000,16,26,1654507620458,1654501620458,2590,2600,13
1,2.746091313,15,6000,16,27,1654507635458,1654501635458,2590,2600,13
1,2.73897534,15,6000,16,28,1654507650458,1654501650458,2590,2600,13
1,2.751946188,15,6000,16,29,1654507665458,1654501665458,2590,2600,13
1,2.736121494,15,6000,16,30,1654507680458,1654501680458,2590,2600,14
1,0.759262201,15,6000,16,31,1654507695458,1654501695458,2590,2600,14
1,1.8332956,15,6000,16,32,1654507710458,1654501710458,2590,2600,14
1,1.8332956,15,6000,16,33,1654507725458,1654501725458,2590,2600,14
1,4.459323328,15,6000,16,34,1654507740458,1654501740458,2590,2600,14
1,5.219905828,15,6000,16,35,1654507755458,1654501755458,2590,2600,14
1,6.320539114,15,6000,16,36,1654507770458,1654501770458,2590,2600,14
