RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,0.874247824,0.040430837,15,30,15,10,1655751519004,1655751489004,3,3.2,16,0,1655751584032,1655751584533,1655751584890,0
1,0.815174297,0.083798516,15,37.5,15,20,1655751534004,1655751496504,3,3.2,16,0,1655751599048,1655751599548,1655751599831,1
1,1.069090823,0.106324192,15,46.875,15,30,1655751549004,1655751502129,3,3.2,16,0,1655751614147,1655751614647,1655751615086,2
1,1.289656369,0.194643766,15,58.59375,15,40,1655751564004,1655751505410.25,3,3.2,16,0,1655751629039,1655751629540,1655751630306,3
1,1.347538147,0.282358118,15,73.2421875,15,50,1655751579004,1655751505761.8125,3,3.2,16,0,1655751644043,1655751644543,1655751645364,4
1,2.517044286,0.319718832,15,91.552734375,15,60,1655751594004,1655751502451.2656,3,3.2,16,0,1655751659061,1655751659562,1655751661535,5
1,2.879776322,0.50032257,15,114.44091796875,15,70,1655751609004,1655751494563.082,3,3.2,16,0,1655751674110,1655751674610,1655751676897,6
1,4.586948158999999,0.49074266499999997,15,143.0511474609375,15,80,1655751624004,1655751480952.8525,3,3.2,16,0,1655751689070,1655751689570,1655751693605,7
1,5.994939523,0.360436188,15,107.28836059570312,15,80,1655751639004,1655751531715.6394,3,3.2,16,0,1655751704716,1655751705217,1655751710013,8
1,4.251843656,0.254943293,15,80.46627044677734,15,60,1655751654004,1655751573537.7295,3,3.2,16,0,1655751719554,1655751720054,1655751723271,9
1,3.6343303810000003,0.249858487,15,60.34970283508301,15,50,1655751669004,1655751608654.297,3,3.2,16,0,1655751734045,1655751734545,1655751737654,10
1,2.24286993,0.156807531,15,45.262277126312256,15,40,1655751684004,1655751638741.723,3,3.2,16,0,1655751749089,1655751749589,1655751751264,11
1,3.6890243540000003,0.257071755,15,56.57784640789032,15,50,1655751699004,1655751642426.1536,3,3.2,16,0,1655751764056,1655751764557,1655751767710,12
1,2.149595588,0.17617488499999998,15,42.43338480591774,15,40,1655751714004,1655751671570.6152,3,3.2,16,0,1655751779043,1655751779543,1655751781171,13
1,3.508009735,0.276312114,15,53.041731007397175,15,50,1655751729004,1655751675962.269,3,3.2,16,0,1655751794049,1655751794549,1655751797530,14
1,2.055110559,0.187333733,15,39.78129825554788,15,40,1655751744004,1655751704222.7017,3,3.2,16,0,1655751809056,1655751809556,1655751811078,15
1,2.157337346,0.210110836,15,49.72662281943485,15,40,1655751759004,1655751709277.3772,3,3.2,16,0,1655751824049,1655751824549,1655751826180,16
1,4.496198477,0.213460105,15,62.158278524293564,15,50,1655751774004,1655751711845.7214,3,3.2,16,0,1655751839464,1655751839964,1655751843520,17
1,4.804516509,0.17970791500000002,15,46.61870889322017,15,40,1655751789004,1655751742385.291,3,3.2,16,0,1655751854433,1655751854933,1655751858827,18
1,4.882569910999999,0.15477648400000002,15,34.96403166991513,15,30,1655751804004,1655751769039.9683,3,3.2,16,0,1655751869419,1655751869919,1655751873906,19
1,2.704302121,0.189985018,15,26.223023752436347,15,30,1655751819004,1655751792780.9763,3,3.2,16,0,1655751884044,1655751884544,1655751886728,20
1,3.6835916269999998,0.167818354,15,32.778779690545434,15,30,1655751834004,1655751801225.2202,3,3.2,16,0,1655751899558,1655751900058,1655751902708,21
1,3.479887554,0.156847901,15,24.584084767909076,15,30,1655751849004,1655751824419.9153,3,3.2,16,0,1655751914352,1655751914852,1655751917506,22
1,2.701739179,0.147807035,15,18.438063575931807,15,20,1655751864004,1655751845565.9365,3,3.2,16,0,1655751929497,1655751929997,1655751931728,23
1,2.767618285,0.141406961,15,23.04757946991476,15,30,1655751879004,1655751855956.4204,3,3.2,16,0,1655751944555,1655751945055,1655751946795,24
1,2.932367205,0.12350003,15,28.809474337393446,15,30,1655751894004,1655751865194.5256,3,3.2,16,0,1655751959601,1655751960101,1655751961959,25
1,3.144470606,0.210069708,15,36.01184292174181,15,40,1655751909004,1655751872992.157,3,3.2,16,0,1655751974568,1655751975074,1655751977172,26
1,2.635165807,0.196345717,15,36.01184292174181,15,40,1655751924004,1655751887992.157,3,3.2,16,0,1655751989489,1655751989989,1655751991662,27
1,2.5781415659999998,0.195666812,15,45.014803652177264,15,40,1655751939004,1655751893989.1963,3,3.2,16,0,1655752004562,1655752005062,1655752006606,28
1,3.1355299580000002,0.284523105,15,56.268504565221576,15,50,1655751954004,1655751897735.4954,3,3.2,16,0,1655752019614,1655752020114,1655752022162,29
