RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,HOOK_DATA_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.1068188180000003,0.033978913,30,90,30,10,1658917940322,1658917850322,3,3.2,1,0,0,9372,903183849,1658917987971,0,4
1,2.1275565015,0.061683715,30,90,30,20,1658917970322,1658917880322,3,3.2,1,0,0,9402,907959651,1658918018017,1,4
1,2.1489477906666665,0.09162192000000001,30,90,30,30,1658918000322,1658917910322,3,3.2,1,0,0,9432,918568398,1658918048071,2,4
1,2.169905689,0.12449334000000001,30,90,30,40,1658918030322,1658917940322,3,3.2,1,0,0,9462,916199011,1658918078110,3,4
