RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,HOOK_DATA_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES_NUMBER,METRICS_VALUES,GUARANTEES_VALUES
1,1.9923504610000002,0.118640828,30,90,30,40,1658997037697,1658996947697,3,3.2,2,0,0,2178,244824726,1658997085530,13,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,1.9889939964,0.121425531,30,90,30,40,1658997067697,1658996977697,3,3.2,2,0,0,2208,243796137,1658997115520,14,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2345844331999998,0.12153442,30,90,30,40,1658997097697,1658997007697,3,3.2,2,0,0,2238,246991719,1658997145531,15,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.234721035,0.123700057,30,90,30,40,1658997127697,1658997037697,3,3.2,2,0,0,2268,251335770,1658997175543,16,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2336754896000004,0.121304344,30,90,30,40,1658997157697,1658997067697,3,3.2,2,0,0,2298,246348644,1658997205521,17,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2338297440000003,0.122926748,30,90,30,40,1658997187697,1658997097697,3,3.2,2,0,0,2328,255413338,1658997235541,18,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2354128342000004,0.12091486500000001,30,90,30,40,1658997217697,1658997127697,3,3.2,2,0,0,2358,259462906,1658997265543,19,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2352718142,0.122820287,30,90,30,40,1658997247697,1658997157697,3,3.2,2,0,0,2388,255992444,1658997295539,20,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2337635976000003,0.121194298,30,90,30,40,1658997277697,1658997187697,3,3.2,2,0,0,2418,257949967,1658997325542,21,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.234451777,0.124070396,30,90,30,40,1658997307697,1658997217697,3,3.2,2,0,0,2448,257225846,1658997355535,22,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2333261646,0.123940275,30,90,30,40,1658997337697,1658997247697,3,3.2,2,0,0,2478,261727880,1658997385542,23,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2343559745999997,0.125756708,30,90,30,40,1658997367697,1658997277697,3,3.2,2,0,0,2508,258485443,1658997415547,24,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2372780114,0.130390129,30,90,30,40,1658997397697,1658997307697,3,3.2,2,0,0,2538,262981934,1658997445561,25,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.235034065,0.119483677,30,90,30,40,1658997427697,1658997337697,3,3.2,2,0,0,2568,263675865,1658997475537,26,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2340092712,0.120030968,30,90,30,40,1658997457697,1658997367697,3,3.2,2,0,0,2598,266964915,1658997505540,27,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2350839012,0.116918718,30,90,30,40,1658997487697,1658997397697,3,3.2,2,0,0,2628,266954300,1658997535552,28,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2318965738,0.117598047,30,90,30,40,1658997517697,1658997427697,3,3.2,2,0,0,2658,269654115,1658997565543,29,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2296334397999997,0.120651706,30,90,30,40,1658997547697,1658997457697,3,3.2,2,0,0,2688,279557564,1658997595566,30,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2311791528000002,0.118266161,30,90,30,40,1658997577697,1658997487697,3,3.2,2,0,0,2718,274897563,1658997625556,31,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2324560794,0.118236757,30,90,30,40,1658997607697,1658997517697,3,3.2,2,0,0,2748,277877452,1658997655557,32,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2321024696,0.11636695600000001,30,90,30,40,1658997637697,1658997547697,3,3.2,2,0,0,2778,285659894,1658997685569,33,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2343718247999997,0.117513252,30,90,30,40,1658997667697,1658997577697,3,3.2,2,0,0,2808,282634073,1658997715567,34,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2330523082,0.11862761399999999,30,90,30,40,1658997697697,1658997607697,3,3.2,2,0,0,2838,284185841,1658997745564,35,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2326024537999998,0.117602293,30,90,30,40,1658997727697,1658997637697,3,3.2,2,0,0,2868,286410299,1658997775565,36,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2333134053999997,0.118139779,30,90,30,40,1658997757697,1658997667697,3,3.2,2,0,0,2898,288212696,1658997805571,37,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2316993458,0.120108352,30,90,30,40,1658997787697,1658997697697,3,3.2,2,0,0,2928,290312268,1658997835566,38,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2300372844000003,0.12021765499999999,30,90,30,40,1658997817697,1658997727697,3,3.2,2,0,0,2958,295740410,1658997865572,39,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.230189581,0.11571267,30,90,30,40,1658997847697,1658997757697,3,3.2,2,0,0,2988,294119749,1658997895575,40,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2293412284,0.116273709,30,90,30,40,1658997877697,1658997787697,3,3.2,2,0,0,3018,293971061,1658997925568,41,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2283928154,0.11899747299999999,30,90,30,40,1658997907697,1658997817697,3,3.2,2,0,0,3048,311085164,1658997955589,42,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.229626832,0.120264099,30,90,30,40,1658997937697,1658997847697,3,3.2,2,0,0,3078,307659309,1658997985589,43,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2329064573999995,0.130424487,30,90,30,40,1658997967697,1658997877697,3,3.2,2,0,0,3108,300923018,1658998015593,44,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2330097094,0.119290497,30,90,30,40,1658997997697,1658997907697,3,3.2,2,0,0,3138,303545703,1658998045584,45,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2344555111999997,0.11935763199999999,30,90,30,40,1658998027697,1658997937697,3,3.2,2,0,0,3168,305906063,1658998075588,46,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.236122756,0.11716989,30,90,30,40,1658998057697,1658997967697,3,3.2,2,0,0,3198,310017634,1658998105597,47,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2350889894000003,0.115564648,30,90,30,40,1658998087697,1658997997697,3,3.2,2,0,0,3228,309757512,1658998135586,48,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2319009202,0.11715683199999999,30,90,30,40,1658998117697,1658998027697,3,3.2,2,0,0,3258,315581853,1658998165592,49,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2310571677999995,0.11873053,30,90,30,40,1658998147697,1658998057697,3,3.2,2,0,0,3288,319725439,1658998195596,50,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2291925618,0.11530265,30,90,30,40,1658998177697,1658998087697,3,3.2,1,0,0,3318,318166343,1658998225591,51,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2287565232,0.12012706,30,90,30,40,1658998207697,1658998117697,3,3.2,1,0,0,3348,328092493,1658998255613,52,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2289338582,0.121403977,30,90,30,40,1658998237697,1658998147697,3,3.2,1,0,0,3378,339882142,1658998285617,53,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2305239162,0.117342067,30,90,30,40,1658998267697,1658998177697,3,3.2,1,0,0,3408,337691784,1658998315622,54,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.232485904,0.128448903,30,90,30,40,1658998297697,1658998207697,3,3.2,1,0,0,3438,335483508,1658998345622,55,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2335382822,0.117638244,30,90,30,40,1658998327697,1658998237697,3,3.2,1,0,0,3468,339557740,1658998375617,56,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2321672355999995,0.120458134,30,90,30,40,1658998357697,1658998267697,3,3.2,1,0,0,3498,350242036,1658998405628,57,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2306247788,0.119516783,30,90,30,40,1658998387697,1658998297697,3,3.2,1,0,0,3528,352312182,1658998435622,58,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2311128338,0.120017097,30,90,30,40,1658998417697,1658998327697,3,3.2,1,0,0,3558,355057424,1658998465642,59,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
1,2.2279570561999997,0.119390576,30,90,30,40,1658998447697,1658998357697,3,3.2,1,0,0,3588,354893659,1658998495626,60,4,{"Tiempo_total_peticion":0}{"Tiempo_hasta_primer_cierre":0}{"Iteraciones_cierre_temporal":100}{"Iteraciones_pendiente_usuario":100},Tiempo_total_peticion: falseTiempo_hasta_primer_cierre: falseIteraciones_cierre_temporal: trueIteraciones_pendiente_usuario: true
