RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,9.647686998,10,60,3,1,1652031496418,1652031436418,7,8,1
1,8.801274,10,60,5,1,1652031506418,1652031446418,7,8,1
1,9.00201,10,60,6.25,1,1652031516418,1652031456418,7,8,1
1,6.947256001,10,60,7.8125,1,1652031526418,1652031466418,7,8,1
1,9.742593,10,60,5.859375,1,1652031536418,1652031476418,7,8,2
1,7.497046,10,60,7.32421875,1,1652031546418,1652031486418,7,8,2
1,7.227660999,10,60,9.155273438,1,1652031556418,1652031496418,7,8,2
1,7.437615,10,60,11.4440918,1,1652031566418,1652031506418,7,8,2
1,7.046283001,10,60,14.30511475,1,1652031576418,1652031516418,7,8,2
1,8.04817,10,60,10.72883606,1,1652031586418,1652031526418,7,8,2
1,8.257093,10,60,13.41104507,1,1652031596418,1652031536418,7,8,2
1,7.037575001,10,60,16.76380634,1,1652031606418,1652031546418,7,8,2
1,7.312174,10,60,12.57285476,1,1652031616418,1652031556418,7,8,2
1,7.484737999,10,60,15.71606845,1,1652031626418,1652031566418,7,8,2
1,11.804513,10,60,19.64508556,1,1652031636418,1652031576418,7,8,2
1,7.357011,10,60,24.55635695,1,1652031646418,1652031586418,7,8,2
1,15.511892,10,60,30.69544618,1,1652031656418,1652031596418,7,8,2
1,8.634389,10,60,38.36930773,1,1652031666418,1652031606418,7,8,2
1,9.153494001,10,60,47.96163466,1,1652031676418,1652031616418,7,8,2
1,7.397179998,10,60,59.95204333,1,1652031686418,1652031626418,7,8,2
1,7.771102999,10,60,60,1,1652031696418,1652031636418,7,8,2
1,7.766162001,10,60,60,1,1652031706418,1652031646418,7,8,2
1,9.385898001,10,60,60,1,1652031716418,1652031656418,7,8,3
1,8.398712999,10,60,60,1,1652031726418,1652031666418,7,8,3
1,7.945029001,10,60,60,1,1652031736418,1652031676418,7,8,3
1,9.555871,10,60,60,1,1652031746418,1652031686418,7,8,3
1,8.314656,10,60,60,1,1652031756418,1652031696418,7,8,3
1,7.380907999,10,60,60,1,1652031766418,1652031706418,7,8,4
