RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,1.5117937529999999,0.035370612,15,30,15,10,1657545975084,1657545945084,3,3.2,13,0,1657545995112,1657545995611,1657545996612,0,4
1,1.512100266,0.115603605,15,30,15,30,1657545990084,1657545960084,3,3.2,13,0,1657546010116,1657546010616,1657546011612,1,4
1,1.530329733,0.11224690200000001,15,30,15,30,1657546005084,1657545975084,3,3.2,13,0,1657546025115,1657546025615,1657546026631,2,4
1,1.531290935,0.11400292199999999,15,30,15,30,1657546020084,1657545990084,3,3.2,13,0,1657546040115,1657546040614,1657546041631,3,4
1,1.559960554,0.133391621,15,30,15,30,1657546035084,1657546005084,3,3.2,13,0,1657546055115,1657546055615,1657546056660,4,4
1,1.559632984,0.119822243,15,30,15,30,1657546050084,1657546020084,3,3.2,13,0,1657546070116,1657546070617,1657546071661,5,4
1,1.525502341,0.11026029200000001,15,30,15,30,1657546065084,1657546035084,3,3.2,13,0,1657546085118,1657546085618,1657546086627,6,4
1,1.531056885,0.11267996100000001,15,30,15,30,1657546080084,1657546050084,3,3.2,14,0,1657546100117,1657546100617,1657546101632,7,4
1,1.5238120510000002,0.110864762,15,30,15,30,1657546095084,1657546065084,3,3.2,14,0,1657546115114,1657546115615,1657546116625,8,4
1,1.54623123,0.127575986,15,30,15,30,1657546110084,1657546080084,3,3.2,14,0,1657546130115,1657546130615,1657546131648,9,4
1,1.530125242,0.127013016,15,30,15,30,1657546125084,1657546095084,3,3.2,14,0,1657546145115,1657546145615,1657546146632,10,4
1,1.589131552,0.154991154,15,30,15,30,1657546140084,1657546110084,3,3.2,14,0,1657546160115,1657546160616,1657546161690,11,4
1,1.651067019,0.14457393500000001,15,30,15,30,1657546155084,1657546125084,3,3.2,14,0,1657546175116,1657546175616,1657546176752,12,4
1,1.546159999,0.128360652,15,30,15,30,1657546170084,1657546140084,3,3.2,14,0,1657546190116,1657546190617,1657546191648,13,4
1,1.5575028990000002,0.127330722,15,30,15,30,1657546185084,1657546155084,3,3.2,14,0,1657546205115,1657546205615,1657546206659,14,4
1,1.543457204,0.128314816,15,30,15,30,1657546200084,1657546170084,3,3.2,15,0,1657546220116,1657546220617,1657546221645,15,4
1,1.536090442,0.125919502,15,30,15,30,1657546215084,1657546185084,3,3.2,15,0,1657546235116,1657546235616,1657546236637,16,4
1,1.536335824,0.125898601,15,30,15,30,1657546230084,1657546200084,3,3.2,15,0,1657546250115,1657546250615,1657546251638,17,4
1,1.537544779,0.130039203,15,30,15,30,1657546245084,1657546215084,3,3.2,15,0,1657546265115,1657546265615,1657546266639,18,4
1,1.659295001,0.146767737,15,30,15,30,1657546260084,1657546230084,3,3.2,15,0,1657546280116,1657546280616,1657546281761,19,4
1,1.557866076,0.145391955,15,30,15,30,1657546275084,1657546245084,3,3.2,15,0,1657546295117,1657546295617,1657546296660,20,4
1,1.5553454979999999,0.13223861099999998,15,30,15,30,1657546290084,1657546260084,3,3.2,15,0,1657546310116,1657546310616,1657546311657,21,4
1,1.5379626960000001,0.127089458,15,30,15,30,1657546305084,1657546275084,3,3.2,16,0,1657546325117,1657546325617,1657546326640,22,4
1,1.586563047,0.128578154,15,30,15,30,1657546320084,1657546290084,3,3.2,16,0,1657546340116,1657546340615,1657546341688,23,4
1,1.554691216,0.13008910299999998,15,30,15,30,1657546335084,1657546305084,3,3.2,16,0,1657546355116,1657546355616,1657546356657,24,4
1,1.55061876,0.126156546,15,30,15,30,1657546350084,1657546320084,3,3.2,16,0,1657546370116,1657546370616,1657546371653,25,4
1,1.565583236,0.121238916,15,30,15,30,1657546365084,1657546335084,3,3.2,16,0,1657546385116,1657546385616,1657546386668,26,4
1,1.5454594130000001,0.12534381,15,30,15,30,1657546380084,1657546350084,3,3.2,16,0,1657546400117,1657546400617,1657546401649,27,4
1,1.560327069,0.123998998,15,30,15,30,1657546395084,1657546365084,3,3.2,16,0,1657546415116,1657546415616,1657546416664,28,4
1,1.6642594590000002,0.121568023,15,30,15,30,1657546410084,1657546380084,3,3.2,16,0,1657546430124,1657546430624,1657546431769,29,4
1,1.525580548,0.116316209,15,30,15,30,1657546425084,1657546395084,3,3.2,16,0,1657546445117,1657546445617,1657546446629,30,4
1,1.560682563,0.120202297,15,30,15,30,1657546440084,1657546410084,3,3.2,16,0,1657546460118,1657546460618,1657546461665,31,4
1,1.533216615,0.12639815199999999,15,30,15,30,1657546455084,1657546425084,3,3.2,16,0,1657546475118,1657546475619,1657546476637,32,4
1,1.592213737,0.11859655100000001,15,30,15,30,1657546470084,1657546440084,3,3.2,16,0,1657546490117,1657546490618,1657546491696,33,4
1,1.556510084,0.124715549,15,30,15,30,1657546485084,1657546455084,3,3.2,16,0,1657546505118,1657546505619,1657546506661,34,4
1,1.5354422859999999,0.12390273,15,30,15,30,1657546500084,1657546470084,3,3.2,16,0,1657546520119,1657546520619,1657546521640,35,4
1,1.544012643,0.128521829,15,30,15,30,1657546515084,1657546485084,3,3.2,16,0,1657546535118,1657546535618,1657546536649,36,4
1,1.664209295,0.119222442,15,30,15,30,1657546530084,1657546500084,3,3.2,16,0,1657546550119,1657546550620,1657546551770,37,4
1,1.569804821,0.116414951,15,30,15,30,1657546545084,1657546515084,3,3.2,16,0,1657546565120,1657546565620,1657546566676,38,4
1,1.545225508,0.119650191,15,30,15,30,1657546560084,1657546530084,3,3.2,16,0,1657546580120,1657546580620,1657546581651,39,4
1,1.545590441,0.12236879,15,30,15,30,1657546575084,1657546545084,3,3.2,16,0,1657546595121,1657546595621,1657546596652,40,4
1,1.525869145,0.131483407,15,30,15,30,1657546590084,1657546560084,3,3.2,16,0,1657546610119,1657546610619,1657546611632,41,4
1,1.554905084,0.12056196500000001,15,30,15,30,1657546605084,1657546575084,3,3.2,16,0,1657546625120,1657546625620,1657546626662,42,4
1,1.5522359060000002,0.12385447399999999,15,30,15,30,1657546620084,1657546590084,3,3.2,16,0,1657546640121,1657546640621,1657546641660,43,4
1,1.5373395410000001,0.11863273599999999,15,30,15,30,1657546635084,1657546605084,3,3.2,16,0,1657546655122,1657546655622,1657546656646,44,4
1,1.548622527,0.126208575,15,30,15,30,1657546650084,1657546620084,3,3.2,16,0,1657546670122,1657546670622,1657546671657,45,4
1,1.550841381,0.121681163,15,30,15,30,1657546665084,1657546635084,3,3.2,16,0,1657546685123,1657546685623,1657546686660,46,4
1,1.553739739,0.12232257799999999,15,30,15,30,1657546680084,1657546650084,3,3.2,16,0,1657546700122,1657546700623,1657546701663,47,4
1,1.539797236,0.12400054,15,30,15,30,1657546695084,1657546665084,3,3.2,16,0,1657546715124,1657546715624,1657546716649,48,4
1,1.5564346869999999,0.121691155,15,30,15,30,1657546710084,1657546680084,3,3.2,16,0,1657546730123,1657546730624,1657546731666,49,4
1,1.5537537319999999,0.1262929,15,30,15,30,1657546725084,1657546695084,3,3.2,16,0,1657546745124,1657546745624,1657546746663,50,4
1,1.549886816,0.12858834300000002,15,30,15,30,1657546740084,1657546710084,3,3.2,16,0,1657546760123,1657546760623,1657546761659,51,4
1,1.551098107,0.118887296,15,30,15,30,1657546755084,1657546725084,3,3.2,16,0,1657546775123,1657546775623,1657546776660,52,4
1,1.550622299,0.127417692,15,30,15,30,1657546770084,1657546740084,3,3.2,16,0,1657546790123,1657546790624,1657546791660,53,4
1,1.5291285600000002,0.117375337,15,30,15,30,1657546785084,1657546755084,3,3.2,16,0,1657546805123,1657546805623,1657546806638,54,4
1,1.5659515309999998,0.125999214,15,30,15,30,1657546800084,1657546770084,3,3.2,16,0,1657546820123,1657546820624,1657546821675,55,4
1,1.567518421,0.123018945,15,30,15,30,1657546815084,1657546785084,3,3.2,16,0,1657546835123,1657546835623,1657546836677,56,4
1,1.555076774,0.125876609,15,30,15,30,1657546830084,1657546800084,3,3.2,16,0,1657546850124,1657546850625,1657546851666,57,4
1,1.5312334760000001,0.123935847,15,30,15,30,1657546845084,1657546815084,3,3.2,16,0,1657546865125,1657546865625,1657546866641,58,4
1,1.565530998,0.124394594,15,30,15,30,1657546860084,1657546830084,3,3.2,16,0,1657546880124,1657546880624,1657546881676,59,4
1,1.546309152,0.126325789,15,30,15,30,1657546875084,1657546845084,3,3.2,16,0,1657546895124,1657546895624,1657546896657,60,4
1,1.643237371,0.145331357,15,30,15,30,1657546890084,1657546860084,3,3.2,16,0,1657546910124,1657546910624,1657546911753,61,4
1,1.55455599,0.127699731,15,30,15,30,1657546905084,1657546875084,3,3.2,16,0,1657546925124,1657546925624,1657546926665,62,4
1,1.549254482,0.124299114,15,30,15,30,1657546920084,1657546890084,3,3.2,16,0,1657546940126,1657546940626,1657546941661,63,4
1,1.656491571,0.12437965599999999,15,30,15,30,1657546935084,1657546905084,3,3.2,16,0,1657546955125,1657546955626,1657546956768,64,4
1,1.572730347,0.125802951,15,30,15,30,1657546950084,1657546920084,3,3.2,16,0,1657546970127,1657546970627,1657546971685,65,4
1,1.607522333,0.12212176300000001,15,30,15,30,1657546965084,1657546935084,3,3.2,16,0,1657546985127,1657546985628,1657546986721,66,4
1,1.527458778,0.11614120900000001,15,30,15,30,1657546980084,1657546950084,3,3.2,16,0,1657547000127,1657547000627,1657547001641,67,4
1,1.5562689889999999,0.12223242399999999,15,30,15,30,1657546995084,1657546965084,3,3.2,16,0,1657547015126,1657547015626,1657547016669,68,4
1,1.54076875,0.121357407,15,30,15,30,1657547010084,1657546980084,3,3.2,16,0,1657547030128,1657547030628,1657547031654,69,4
1,1.540834517,0.12729514,15,30,15,30,1657547025084,1657546995084,3,3.2,16,0,1657547045128,1657547045629,1657547046655,70,4
1,1.552858332,0.122143782,15,30,15,30,1657547040084,1657547010084,3,3.2,16,0,1657547060128,1657547060629,1657547061667,71,4
1,1.5445999529999999,0.128297774,15,30,15,30,1657547055084,1657547025084,3,3.2,16,0,1657547075128,1657547075628,1657547076659,72,4
1,1.553984371,0.127239275,15,30,15,30,1657547070084,1657547040084,3,3.2,16,0,1657547090131,1657547090632,1657547091669,73,4
1,1.540372162,0.12695751,15,30,15,30,1657547085084,1657547055084,3,3.2,16,0,1657547105129,1657547105629,1657547106655,74,4
1,1.633934896,0.121622779,15,30,15,30,1657547100084,1657547070084,3,3.2,16,0,1657547120130,1657547120630,1657547121750,75,4
1,1.5281391690000001,0.13188103899999998,15,30,15,30,1657547115084,1657547085084,3,3.2,16,0,1657547135129,1657547135630,1657547136644,76,4
1,1.533800415,0.127602533,15,30,15,30,1657547130084,1657547100084,3,3.2,16,0,1657547150130,1657547150630,1657547151650,77,4
1,1.623529025,0.126554356,15,30,15,30,1657547145084,1657547115084,3,3.2,16,0,1657547165131,1657547165631,1657547166740,78,4
1,1.6223581630000001,0.124673163,15,30,15,30,1657547160084,1657547130084,3,3.2,16,0,1657547180130,1657547180630,1657547181738,79,4
1,1.612790757,0.125540865,15,30,15,30,1657547175084,1657547145084,3,3.2,16,0,1657547195130,1657547195630,1657547196729,80,4
1,1.573049468,0.124255034,15,30,15,30,1657547190084,1657547160084,3,3.2,16,0,1657547210130,1657547210630,1657547211689,81,4
1,1.613178371,0.128199614,15,30,15,30,1657547205084,1657547175084,3,3.2,16,0,1657547225131,1657547225631,1657547226730,82,4
