RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.6036315570000004,15,6000,16,1,1654628334507,1654622334507,2590,2600,6,0,1654628354565,1654628355065,1654628357156,0
1,0.677125067,15,6000,16,3,1654628349507,1654622349507,2590,2600,6,0,1654628369565,1654628370065,1654628370231,1
1,1.770780516,15,6000,16,4,1654628364507,1654622364507,2590,2600,6,0,1654628384565,1654628385065,1654628386325,2
1,2.845033688,15,6000,16,5,1654628379507,1654622379507,2590,2600,6,0,1654628399697,1654628400196,1654628402400,3
1,0.7893245889999999,15,6000,16,5,1654628394507,1654622394507,2590,2600,6,0,1654628414579,1654628415080,1654628415344,4
1,1.736082541,15,6000,16,6,1654628409507,1654622409507,2590,2600,6,0,1654628429568,1654628430068,1654628431290,5
1,0.767464747,15,6000,16,7,1654628424507,1654622424507,2590,2600,6,0,1654628444565,1654628445065,1654628445322,6
1,1.765580363,15,6000,16,8,1654628439507,1654622439507,2590,2600,7,0,1654628459568,1654628460069,1654628461322,7
1,2.721948401,15,6000,16,9,1654628454507,1654622454507,2590,2600,7,0,1654628474567,1654628475068,1654628477278,8
1,2.623599173,15,6000,16,10,1654628469507,1654622469507,2590,2600,7,0,1654628489568,1654628490068,1654628492180,9
1,2.6433897969999998,15,6000,16,11,1654628484507,1654622484507,2590,2600,7,0,1654628504570,1654628505070,1654628507201,10
1,2.66055043,15,6000,16,12,1654628499507,1654622499507,2590,2600,7,0,1654628519573,1654628520073,1654628522221,11
1,2.668593463,15,6000,16,13,1654628514507,1654622514507,2590,2600,7,0,1654628534572,1654628535073,1654628537230,12
1,2.641136305,15,6000,16,14,1654628529507,1654622529507,2590,2600,7,0,1654628549577,1654628550077,1654628552205,13
1,2.660939572,15,6000,16,15,1654628544507,1654622544507,2590,2600,8,0,1654628564576,1654628565077,1654628567225,14
1,1.975911075,15,6000,16,16,1654628559507,1654622559507,2590,2600,8,0,1654628579577,1654628580078,1654628581540,15
1,1.991552812,15,6000,16,17,1654628574507,1654622574507,2590,2600,8,0,1654628594576,1654628595076,1654628596556,16
1,1.048235981,15,6000,16,18,1654628589507,1654622589507,2590,2600,8,0,1654628609577,1654628610077,1654628610614,17
1,2.049049691,15,6000,16,19,1654628604507,1654622604507,2590,2600,8,0,1654628624667,1654628625167,1654628626614,18
1,1.288576167,15,6000,16,20,1654628619507,1654622619507,2590,2600,8,0,1654628639738,1654628640238,1654628640854,19
1,0.788944781,15,6000,16,20,1654628634507,1654622634507,2590,2600,8,0,1654628654582,1654628655082,1654628655355,20
1,1.814913315,15,6000,16,21,1654628649507,1654622649507,2590,2600,9,0,1654628669748,1654628670248,1654628671381,21
1,0.841691898,15,6000,16,22,1654628664507,1654622664507,2590,2600,9,0,1654628684581,1654628685082,1654628685408,22
1,1.869655563,15,6000,16,23,1654628679507,1654622679507,2590,2600,9,0,1654628699580,1654628700080,1654628701437,23
1,2.0169785019999997,15,6000,16,24,1654628694507,1654622694507,2590,2600,9,0,1654628714579,1654628715079,1654628716584,24
1,2.0103854,15,6000,16,25,1654628709507,1654622709507,2590,2600,9,0,1654628729581,1654628730080,1654628731577,25
1,2.056421264,15,6000,16,26,1654628724507,1654622724507,2590,2600,9,0,1654628744580,1654628745080,1654628746624,26
1,2.0503131199999998,15,6000,16,27,1654628739507,1654622739507,2590,2600,9,0,1654628759579,1654628760079,1654628761617,27
1,2.041381869,15,6000,16,28,1654628754507,1654622754507,2590,2600,9,0,1654628774579,1654628775079,1654628776609,28
1,2.0476182940000003,15,6000,16,29,1654628769507,1654622769507,2590,2600,10,0,1654628789580,1654628790080,1654628791615,29
1,2.059321003,15,6000,16,30,1654628784507,1654622784507,2590,2600,10,0,1654628804581,1654628805081,1654628806627,30
1,2.056585276,15,6000,16,31,1654628799507,1654622799507,2590,2600,10,0,1654628819581,1654628820081,1654628821625,31
1,2.0787151130000003,15,6000,16,32,1654628814507,1654622814507,2590,2600,10,0,1654628834582,1654628835083,1654628836648,32
1,2.110105816,15,6000,16,33,1654628829507,1654622829507,2590,2600,10,0,1654628849744,1654628850244,1654628851681,33
1,2.472730752,15,6000,16,34,1654628844507,1654622844507,2590,2600,10,0,1654628864834,1654628865334,1654628867044,34
