TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1656623926948,1.068062525,1.068062525,1.068062525,0,30,30,30,0
1656623941948,2.3329061,2.3329061,2.3329061,0,37.5,37.5,37.5,0
1656623956948,2.339047096,2.339047096,2.339047096,0,46.875,46.875,46.875,0
1656623971948,2.4982128699999997,2.633158919,2.5656858944999996,0.06747302450000014,30,58.59375,44.296875,14.296875
1656623986948,0.7933106440000001,2.570714961,1.6820128025,0.8887021585000001,37.5,73.2421875,55.37109375,17.87109375
1656624001948,0.841487209,2.626093103,1.733790156,0.892302947,46.875,91.552734375,69.2138671875,22.3388671875
1656624016948,0.9048402449999999,2.736461382,1.8206508135,0.9158105685,58.59375,114.44091796875,86.517333984375,27.923583984375
1656624031948,0.9903222819999999,2.7229924540000003,1.9151073400000003,0.7121730496234887,30,143.0511474609375,82.0977783203125,46.57579201073781
1656624046948,1.219018186,2.892311255,2.268360231333333,0.7464116668777436,37.5,178.81393432617188,102.62222290039062,58.21974001342225
1656624061948,1.3000097860000002,2.902283908,2.315911661,0.7211991710593688,46.875,223.51741790771484,128.27777862548828,72.77467501677782
1656624076948,1.6095101059999999,2.8020683269999997,2.3332720113333334,0.5191688014215444,58.59375,279.39677238464355,160.34722328186035,90.96834377097227
1656624091948,1.2250689769999998,2.880412559,1.9937985745,0.7109017628624009,30,349.24596548080444,157.82552182674408,123.06096475332119
1656624106948,1.1384002880000001,4.473073813,2.715107561,1.2302092556836333,37.5,436.55745685100555,197.2819022834301,153.82620594165147
1656624121948,1.184773958,4.158338251999999,2.84246462425,1.072007421426142,46.875,545.6968210637569,212.94065471738577,196.9084939131486
1656624136948,1.264575612,4.062689971,2.9030454789999998,1.0487406789385199,58.59375,682.1210263296962,239.49901456944644,256.6479987393116
1656624151948,1.312738999,3.711412601,2.3766826476,0.9603129224635235,30,852.6512829121202,223.77088637463748,315.12480509731466
1656624166948,1.372602283,4.414532621999999,2.8904513524,1.2768874971746205,37.5,1065.8141036401503,263.41751182219014,401.61117026732205
1656624181948,1.690620442,5.413235635,2.7614957130000004,1.3716871214474955,38.623809814453125,1332.2676295501878,317.04981766815763,508.31748259795097
1656624196948,1.745599765,3.690120852,2.8699692945999997,0.7276120815725392,28.967857360839844,1665.3345369377348,392.4498911037517,637.5557241197158
1656624211948,1.870265287,4.776773736,3.1314028842,0.960642871365322,21.725893020629883,1665.3345369377348,397.7686349207943,636.006804659733
1656624226948,1.866395863,4.840373766,3.311241441,1.205643802161534,16.294419765472412,1249.000902703301,328.5047506551564,465.3810262404124
1656624241948,2.282780812,5.768741296999999,3.7377693817999997,1.2117042681091383,16.294419765472412,936.7506770274758,262.56438526957027,340.6767548839574
1656624256948,2.0287771439999998,3.8460927050000002,2.9898035458,0.5958959366100587,16.294419765472412,1170.9383462843448,302.8571694400739,436.4440123320646
1656624271948,2.3115134950000003,3.7707098620000004,3.0072704338,0.48634974000082026,20.368024706840515,878.2037597132586,249.36386118135087,319.5112658289156
1656624286948,2.415035985,6.14237813,3.9546125842000004,1.3030617771809987,25.460030883550644,658.652819784944,219.51394654662334,232.06630595110047
1656624301948,3.103330755,12.390328031,5.6004411274,3.4512322820364343,24.584084767909076,493.989614838708,175.03949722164072,170.44108834977595
1656624316948,2.30684911,5.758484165,3.6054953914000003,1.2370798079421572,18.438063575931807,370.49221112903103,132.87087484645244,126.52671848882493
1656624331948,2.348285514,5.689195904999999,3.7241217902000003,1.3043669756625127,18.438063575931807,463.1152639112888,155.69775914017066,162.29150509444602
1656624346948,2.5304565130000003,7.2226170320000005,3.7596549964000006,1.7546229780646134,17.901584214996547,463.1152639112888,168.15765465551942,162.70848054890854
1656624361948,2.3819718699999997,3.9250191180000003,3.1570278025999996,0.49634192584902664,18.438063575931807,463.1152639112888,170.40333349840205,165.5431983561082
1656624376948,2.196273369,4.00393806,3.1679100458,0.6282702275129433,22.376980268745683,347.3364479334666,142.27594781414564,127.49643728527552
1656624391948,0.84700498,4.091997174,2.9369854641666673,1.1228352677830347,17.28568460243607,434.17055991683327,132.0988268183861,145.9496674733537
1656624406948,2.105119749,9.130806647,3.735963699333333,2.515665464204255,17.28568460243607,325.62791993762494,111.5029908276753,107.57188409377567
1656624421948,2.145662163,4.261835169,3.1158238436666665,0.7106328604028582,15.733814251461808,407.0348999220312,136.91030009266353,136.60687652511544
1656624436948,2.2993230440000003,5.20324463,3.5285881900000002,1.0519053745421272,15.733814251461808,407.0348999220312,135.25909300014203,136.28436784769806
1656624451948,0.7967195930000001,5.688715824,3.409440036428571,1.5834259906785713,17.28568460243607,305.2761749415234,123.96635923515042,109.05316365503674
1656624466948,0.8487003099999999,7.444897664,3.270864454571428,1.8836155761952944,17.28568460243607,228.95713120614255,113.76685376198635,84.52357136549797
1656624481948,0.9072938890000001,5.986088663,2.9836584214285717,1.5212225604980596,17.28568460243607,286.1964140076782,127.33938946630826,99.87638688438123
1656624496948,0.989232951,4.830768383,2.518506147,1.0398279453581178,17.28568460243607,357.74551750959773,132.98086439865406,125.131144152944
1656624511948,1.216661646,3.394255251,2.3844850495000003,0.7582555704085066,17.28568460243607,447.18189688699715,165.68590285449147,156.9190873511583
1656624526948,1.312238107,6.937596963,3.0378389813749997,1.650620791588419,17.28568460243607,558.9773711087464,181.8677201823528,169.55502172693002
1656624541948,1.624385603,6.1125221199999995,3.50516995375,1.5724189831635906,17.28568460243607,698.721713885933,208.26986202766332,205.48164186875874
1656624556948,1.376194548,6.676892421,2.8852951118888885,1.4974971707291593,17.28568460243607,873.4021423574163,219.78035772915396,254.9724476755814
1656624571948,1.802375173,5.30009972,3.1977042907777777,1.189398166558241,17.28568460243607,1091.7526779467703,272.6447629037418,320.32423757865
1656624586948,1.545537239,6.155992218000001,3.471766082555556,1.4086149858597607,16.20532931478381,818.8145084600777,266.0548400791913,260.0582012720013
1656624601948,1.914506512,4.437651776,3.2093826664444443,0.8448198422286118,17.28568460243607,682.1210263296962,240.20006953986618,234.50559811279365
1656624616948,1.33993213,6.371912325,3.1412662821,1.4102981055571777,15.192496232609823,852.6512829121202,212.37176546908412,250.4785931898989
1656624631948,0.9428047380000001,4.644385056,2.9226332776,1.1691902643714682,17.28568460243607,1065.8141036401503,225.84072957655658,300.226871098561
1656624646948,1.0757333,5.123821817,2.7436277845,1.2333684501034938,17.28568460243607,1332.2676295501878,263.0412394976799,382.19974928941025
1656624661948,1.632445097,5.411052615,3.5921187735,1.1312930204459641,17.28568460243607,1665.3345369377348,323.3402653541154,480.39337712336
1656624676948,1.1280352660000001,6.5245503010000006,3.439888775545455,1.5156457736214701,17.28568460243607,1249.000902703301,266.31098450146874,363.15975941624873
1656624691948,0.756985502,5.120460831,3.1449712607272726,1.2951102419963574,16.690974864927785,1561.2511283791264,274.71337352133014,430.2830804088414
1656624706948,0.887285356,5.405878093,3.1226883491818183,1.1980051660968885,16.690974864927785,1951.563910473908,297.8982250505902,535.217479640639
1656624721948,0.951006263,6.443559168,3.4971643696363643,1.4450519457292073,16.690974864927785,2439.454888092385,343.6747952890408,673.2435934746851
1656624736948,1.133310255,4.565245097,3.1390786087499998,1.0848430396870354,16.690974864927785,2439.454888092385,310.95699980478497,649.9150670815876
1656624751948,1.227048903,6.142195444,3.3523159590000002,1.326570482417395,16.690974864927785,2439.454888092385,309.60094430586855,651.5669415085682
1656624766948,1.2686854379999999,6.1107724349999994,3.437919037083333,1.5244232170817826,17.28568460243607,1829.5911660692886,261.68082503493775,490.00253128896594
1656624781948,1.4337492669999998,8.179929828,3.518673177083333,1.7444775961355938,17.28568460243607,1372.1933745519664,234.26390074630527,378.87146601135805
1656624796948,0.8455736429999999,5.119057434999999,3.0076982229230773,1.1939177957138756,17.28568460243607,1715.241718189958,265.2062655230692,463.21535179764686
1656624811948,1.036803225,7.223316568,3.5000457374166665,1.6901531803765755,18.438063575931807,2144.0521477374473,318.2563419797529,575.2594271087513
1656624826948,1.1140907340000001,5.930863797,3.277500150916667,1.3053867508472219,16.205329314783818,2680.065184671809,358.11226958169345,716.5023743931798
1656624841948,1.309891509,5.932099356,3.3935161094166664,1.380034100152541,16.205329314783818,2680.065184671809,356.6554731758936,719.3309923430529
1656624856948,1.478167301,4.383439465,3.1253032939999996,0.8773019057591218,16.205329314783818,3350.0814808397618,424.4492091724349,903.8361990890058
1656624871948,0.905984204,4.563878452,3.1465931274166667,1.114118034192178,16.205329314783818,3350.0814808397618,435.5018177060809,900.6509949582006
1656624886948,0.902418411,6.230557234,3.181189804083333,1.358995780429574,16.205329314783818,4187.601851049702,484.85669939160516,1126.7185622033737
1656624901948,1.906594818,6.131196288,3.7943072274999996,1.2008412727695232,16.205329314783818,5234.502313812128,564.8049521570947,1414.2113927440412
1656624916948,0.9169070829999999,5.174070538,3.2934951126666667,1.2258535808195448,16.205329314783818,5234.502313812128,560.7152373126712,1415.6445632561865
1656624931948,2.051707287,5.470248509,3.3498481700833334,1.0724414973305005,16.205329314783818,3925.8767353590956,459.27091012767545,1056.7356282781639
1656624946948,2.095690984,5.440809145999999,3.704049982666667,0.9656776872084345,16.205329314783818,4907.3459191988695,564.863404166748,1324.1885162372018
1656624961948,1.140185877,5.918035048,3.350568785583333,1.5134179280382365,16.205329314783818,6134.182398998587,643.0486311110983,1662.4475890709764
1656624976948,1.860546939,6.263167103,3.2142744370000003,1.0494594466815488,16.205329314783818,7667.727998748233,778.1432037145486,2081.5957218470744
1656624991948,2.449239291,6.822126822,3.753509408583333,1.1457203269068588,16.205329314783818,9584.659998435292,943.8218431718578,2609.115774107877
1656625006948,1.98276704,5.43511539,3.6750624319166665,0.9898042625925865,16.205329314783818,11980.824998044116,1141.56997932164,3271.4497261282627
1656625021948,1.771313299,4.374219708,3.229108816833333,0.7233736600405812,16.205329314783818,14976.031247555145,1376.8464230819816,4102.66582615669
1656625036948,1.8031060399999999,7.369440861,3.781336512583333,1.342305186560994,16.205329314783818,18720.03905944393,1689.6355089217886,5136.699227059466
1656625051948,1.73402819,10.562382046,4.688537542583333,2.1644643006017805,16.205329314783818,18720.03905944393,1673.3663978638742,5140.8213310551255
1656625066948,2.0846290450000002,6.338941987,4.380283781833334,1.365035864654839,16.205329314783818,14040.029294582948,1276.5913282562824,3849.822549765733
1656625081948,1.16554753,5.333887241,3.316758087583333,1.2833710985833267,16.205329314783818,10530.02197093721,978.6234756382595,2882.162883633906
1656625096948,1.330860012,7.137199316,3.6747265382500003,1.5231857415527084,16.205329314783818,7897.516478202908,777.0395216275427,2151.731962256309
1656625111948,1.043852094,6.635700692,3.3815508107499994,1.707963659705682,16.205329314783818,9871.895597753635,937.1727922189506,2696.7280161515723
1656625126948,1.261620917,6.52854741,3.7852105600909094,1.5135208864576908,16.205329314783818,12339.869497192045,1249.565512366202,3509.3040459352474
1656625141948,1.5834630219999999,6.428286136,3.6375473928181816,1.1964445094704563,16.205329314783818,15424.836871490057,1522.7533004376482,4397.799364392213
1656625156948,1.598350567,9.050429451,3.8593606002727268,2.206469309978757,16.205329314783818,11568.627653617543,1173.6918085633833,3289.8583388423863
1656625171948,1.551334397,6.306962558,3.125489115100001,1.33653283798958,16.205329314783818,11568.627653617543,1306.8377538564807,3424.778026556744
1656625186948,0.939163344,4.595070097,3.0300647006,1.2214054200735265,16.205329314783818,11568.627653617543,1340.871923256988,3415.9890494245133
1656625201948,1.10768186,6.012178826,3.28728064,1.3960937582398987,16.205329314783818,8676.470740213157,1089.0029361484728,2543.7409419183555
1656625216948,2.115854818,10.727337732,4.202585856800001,2.3818910053801474,16.205329314783818,10845.588425266447,1304.541500474617,3191.420130003733
1656625231948,2.208874181,5.216613394,3.3346639177,1.0393310130513593,16.205329314783818,13556.98553158306,1543.393475884712,4009.7068998161135
1656625246948,2.5088247729999997,5.506027241,3.4738841973999994,0.9537809030367551,16.205329314783818,16946.231914478823,1878.9968512323808,5025.790582318744
1656625261948,2.327666421,6.220947561,3.8621745236000002,1.3150069607545445,16.205329314783818,21182.78989309853,2315.953006810899,6292.275067727719
