RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.682004769,0.042236511,15,5000,15,10,1655591643716,1655586643716,2.5,3,4,0,1655591753745,1655591754247,1655591756413,0
1,2.331958952,0.059131981,15,5000,15,20,1655591658716,1655586658716,2.5,3,4,0,1655591768762,1655591769262,1655591771064,1
1,2.384129105,0.086258428,15,5000,15,30,1655591673716,1655586673716,2.5,3,4,0,1655591783756,1655591784256,1655591786118,2
1,2.484145226,0.105991834,15,5000,15,40,1655591688716,1655586688716,2.5,3,4,0,1655591798753,1655591799253,1655591801218,3
1,2.516267758,0.128463801,15,5000,15,50,1655591703716,1655586703716,2.5,3,4,0,1655591813759,1655591814260,1655591816253,4
1,2.580893584,0.16327921699999998,15,5000,15,60,1655591718716,1655586718716,2.5,3,4,0,1655591828758,1655591829259,1655591831317,5
1,2.637328882,0.181835182,15,5000,15,70,1655591733716,1655586733716,2.5,3,4,0,1655591843759,1655591844260,1655591846376,6
1,2.70133367,0.211625571,15,5000,15,80,1655591748716,1655586748716,2.5,3,4,0,1655591858779,1655591859280,1655591861446,7
1,2.744762503,0.240638556,15,5000,15,90,1655591763716,1655586763716,2.5,3,4,0,1655591873792,1655591874292,1655591876491,8
1,2.802770255,0.267243306,15,5000,15,100,1655591778716,1655586778716,2.5,3,4,0,1655591888786,1655591889286,1655591891552,9
1,2.8669447690000003,0.29112153,15,5000,15,110,1655591793716,1655586793716,2.5,3,4,0,1655591903785,1655591904285,1655591906618,10
1,2.910442482,0.32764343300000004,15,5000,15,120,1655591808716,1655586808716,2.5,3,4,0,1655591918791,1655591919292,1655591921666,11
1,3.385325688,0.365512905,15,5000,15,130,1655591823716,1655586823716,2.5,3,4,0,1655591933796,1655591934298,1655591937143,12
1,3.424894627,0.39261544600000003,15,5000,15,140,1655591838716,1655586838716,2.5,3,4,0,1655591948798,1655591949298,1655591952186,13
1,3.475273823,0.429840955,15,5000,15,150,1655591853716,1655586853716,2.5,3,4,0,1655591963804,1655591964304,1655591967239,14
1,3.561626137,0.456957245,15,5000,15,160,1655591868716,1655586868716,2.5,3,4,0,1655591978810,1655591979310,1655591982329,15
1,3.66450254,0.499205517,15,5000,15,170,1655591883716,1655586883716,2.5,3,4,0,1655591993806,1655591994306,1655591997433,16
1,3.8594256270000002,0.59692158,15,5000,15,180,1655591898716,1655586898716,2.5,3,4,0,1655592008810,1655592009311,1655592012629,17
1,3.748765104,0.569253028,15,5000,15,190,1655591913716,1655586913716,2.5,3,4,0,1655592023813,1655592024314,1655592027519,18
1,3.772629023,0.6601244900000001,15,5000,15,200,1655591928716,1655586928716,2.5,3,4,0,1655592038814,1655592039314,1655592042544,19
1,3.7526694160000003,0.616571279,15,5000,15,210,1655591943716,1655586943716,2.5,3,4,0,1655592053817,1655592054317,1655592057525,20
1,3.830465467,0.6974158549999999,15,5000,15,220,1655591958716,1655586958716,2.5,3,4,0,1655592068817,1655592069319,1655592072604,21
1,3.91740621,0.849027697,15,5000,15,230,1655591973716,1655586973716,2.5,3,4,0,1655592083821,1655592084322,1655592087691,22
1,3.906529309,0.710624414,15,5000,15,240,1655591988716,1655586988716,2.5,3,4,0,1655592098824,1655592099324,1655592102681,23
1,3.929883802,0.792958618,15,5000,15,240,1655592003716,1655587003716,2.5,3,4,0,1655592113855,1655592114357,1655592117707,24
1,3.955440858,0.7293902950000001,15,5000,15,240,1655592018716,1655587018716,2.5,3,4,0,1655592128824,1655592129324,1655592132732,25
1,3.949930639,0.7395207850000001,15,5000,15,240,1655592033716,1655587033716,2.5,3,4,0,1655592143824,1655592144325,1655592147726,26
1,3.931476258,0.723738289,15,5000,15,240,1655592048716,1655587048716,2.5,3,4,0,1655592158825,1655592159325,1655592162708,27
1,3.931265132,0.7075991279999999,15,5000,15,240,1655592063716,1655587063716,2.5,3,4,0,1655592173823,1655592174325,1655592177708,28
1,3.89687444,0.711810373,15,5000,15,240,1655592078716,1655587078716,2.5,3,4,0,1655592188823,1655592189323,1655592192674,29
1,3.9210251130000002,0.714645041,15,5000,15,240,1655592093716,1655587093716,2.5,3,4,0,1655592203824,1655592204324,1655592207699,30
1,3.969346501,0.7021313,15,5000,15,240,1655592108716,1655587108716,2.5,3,4,0,1655592218826,1655592219326,1655592222748,31
1,3.936862976,0.720947925,15,5000,15,240,1655592123716,1655587123716,2.5,3,4,0,1655592233828,1655592234328,1655592237716,32
1,3.9897743529999996,0.728658016,15,5000,15,240,1655592138716,1655587138716,2.5,3,4,0,1655592248827,1655592249327,1655592252769,33
1,3.968151118,0.703289533,15,5000,15,240,1655592153716,1655587153716,2.5,3,4,0,1655592263828,1655592264329,1655592267749,34
1,3.964547593,0.703687321,15,5000,15,240,1655592168716,1655587168716,2.5,3,4,0,1655592278832,1655592279333,1655592282745,35
1,3.940080102,0.709275397,15,5000,15,240,1655592183716,1655587183716,2.5,3,4,0,1655592293830,1655592294330,1655592297722,36
1,3.998923234,0.7009069480000001,15,5000,15,240,1655592198716,1655587198716,2.5,3,4,0,1655592308829,1655592309330,1655592312781,37
1,3.967624507,0.72530528,15,5000,15,240,1655592213716,1655587213716,2.5,3,4,0,1655592323830,1655592324330,1655592327750,38
1,3.947030307,0.719626258,15,5000,15,240,1655592228716,1655587228716,2.5,3,4,0,1655592338830,1655592339331,1655592342730,39
1,3.90632844,0.707529135,15,5000,15,240,1655592243716,1655587243716,2.5,3,4,0,1655592353831,1655592354331,1655592357690,40
1,3.9200503600000003,0.732919703,15,5000,15,240,1655592258716,1655587258716,2.5,3,4,0,1655592368832,1655592369333,1655592372705,41
1,3.9875938420000003,0.7510474619999999,15,5000,15,240,1655592273716,1655587273716,2.5,3,4,0,1655592383834,1655592384335,1655592387773,42
1,3.9397152369999997,0.705142609,15,5000,15,240,1655592288716,1655587288716,2.5,3,4,0,1655592398837,1655592399337,1655592402726,43
1,3.9318046129999997,0.740890389,15,5000,15,240,1655592303716,1655587303716,2.5,3,4,0,1655592413834,1655592414335,1655592417718,44
1,3.957495501,0.728206978,15,5000,15,240,1655592318716,1655587318716,2.5,3,4,0,1655592428836,1655592429336,1655592432744,45
1,3.924820245,0.718297539,15,5000,15,240,1655592333716,1655587333716,2.5,3,4,0,1655592443838,1655592444339,1655592447713,46
1,3.930081811,0.700112278,15,5000,15,240,1655592348716,1655587348716,2.5,3,4,0,1655592458836,1655592459336,1655592462719,47
1,3.923187312,0.736295924,15,5000,15,240,1655592363716,1655587363716,2.5,3,4,0,1655592473845,1655592474346,1655592477712,48
1,4.004670593,0.7392087749999999,15,5000,15,240,1655592378716,1655587378716,2.5,3,4,0,1655592488840,1655592489341,1655592492794,49
1,3.93239282,0.740036013,15,5000,15,240,1655592393716,1655587393716,2.5,3,4,0,1655592503842,1655592504344,1655592507721,50
1,3.9401482420000002,0.744178009,15,5000,15,240,1655592408716,1655587408716,2.5,3,4,0,1655592518838,1655592519338,1655592522730,51
1,3.9593982569999997,0.7042738239999999,15,5000,15,240,1655592423716,1655587423716,2.5,3,4,0,1655592533839,1655592534340,1655592537750,52
1,3.946439868,0.720335959,15,5000,15,240,1655592438716,1655587438716,2.5,3,4,0,1655592548849,1655592549349,1655592552737,53
1,3.956559644,0.7316685079999999,15,5000,15,240,1655592453716,1655587453716,2.5,3,4,0,1655592563839,1655592564339,1655592567748,54
1,3.971153958,0.7563027499999999,15,5000,15,240,1655592468716,1655587468716,2.5,3,4,0,1655592578847,1655592579348,1655592582764,55
1,3.9316390489999997,0.7362037880000001,15,5000,15,240,1655592483716,1655587483716,2.5,3,4,0,1655592593847,1655592594348,1655592597724,56
1,3.9222263830000004,0.732994864,15,5000,15,240,1655592498716,1655587498716,2.5,3,4,0,1655592608841,1655592609342,1655592612716,57
1,3.990829539,0.727387519,15,5000,15,240,1655592513716,1655587513716,2.5,3,4,0,1655592623845,1655592624346,1655592627785,58
1,3.9500990480000002,0.732332263,15,5000,15,240,1655592528716,1655587528716,2.5,3,4,0,1655592638845,1655592639347,1655592642745,59
1,3.9369188,0.751757962,15,5000,15,240,1655592543716,1655587543716,2.5,3,4,0,1655592653849,1655592654350,1655592657731,60
1,3.9327885289999998,0.764089716,15,5000,15,240,1655592558716,1655587558716,2.5,3,4,0,1655592668843,1655592669344,1655592672727,61
1,3.952385409,0.749928405,15,5000,15,240,1655592573716,1655587573716,2.5,3,4,0,1655592683844,1655592684345,1655592687747,62
1,3.94417374,0.749140775,15,5000,15,240,1655592588716,1655587588716,2.5,3,4,0,1655592698842,1655592699342,1655592702738,63
1,4.00098152,0.702460594,15,5000,15,240,1655592603716,1655587603716,2.5,3,4,0,1655592713843,1655592714344,1655592717795,64
1,3.907177137,0.745767164,15,5000,15,240,1655592618716,1655587618716,2.5,3,4,0,1655592728853,1655592729353,1655592732702,65
1,3.919123055,0.751499477,15,5000,15,240,1655592633716,1655587633716,2.5,3,4,0,1655592743844,1655592744345,1655592747713,66
1,4.000756131,0.741130186,15,5000,15,240,1655592648716,1655587648716,2.5,3,4,0,1655592758848,1655592759348,1655592762796,67
1,3.998079467,0.803146297,15,5000,15,240,1655592663716,1655587663716,2.5,3,4,0,1655592773906,1655592774406,1655592777796,68
1,3.9621050369999997,0.764824912,15,5000,15,240,1655592678716,1655587678716,2.5,3,4,0,1655592788849,1655592789350,1655592792760,69
1,3.937811904,0.731808353,15,5000,15,240,1655592693716,1655587693716,2.5,3,4,0,1655592803849,1655592804351,1655592807735,70
1,3.948313299,0.722988951,15,5000,15,240,1655592708716,1655587708716,2.5,3,4,0,1655592818857,1655592819357,1655592822746,71
1,3.937678635,0.7731749760000001,15,5000,15,240,1655592723716,1655587723716,2.5,3,4,0,1655592833849,1655592834349,1655592837735,72
1,3.965622677,0.724099684,15,5000,15,240,1655592738716,1655587738716,2.5,3,4,0,1655592848846,1655592849346,1655592852764,73
1,4.000959688,0.7109365249999999,15,5000,15,240,1655592753716,1655587753716,2.5,3,4,0,1655592863848,1655592864349,1655592867799,74
1,4.0084315759999996,0.733945338,15,5000,15,240,1655592768716,1655587768716,2.5,3,4,0,1655592878850,1655592879350,1655592882808,75
1,4.003873742000001,0.7186106959999999,15,5000,15,240,1655592783716,1655587783716,2.5,3,4,0,1655592893852,1655592894352,1655592897803,76
1,3.974160319,0.733760498,15,5000,15,240,1655592798716,1655587798716,2.5,3,4,0,1655592908850,1655592909350,1655592912774,77
1,3.9073675349999997,0.7364114660000001,15,5000,15,240,1655592813716,1655587813716,2.5,3,4,0,1655592923852,1655592924352,1655592927707,78
1,3.935502742,0.757333276,15,5000,15,240,1655592828716,1655587828716,2.5,3,4,0,1655592938857,1655592939357,1655592942736,79
