INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659011563194,1659011565437,2243,1659011563303,1659011563309,6,76
1659011593189,1659011593424,235,1659011593234,1659011593248,14,71
1659011623179,1659011623517,338,1659011623255,1659011623275,20,62
1659011653179,1659011653616,437,1659011653284,1659011653309,25,62
1659011683190,1659011683663,473,1659011683328,1659011683354,26,64
1659011713190,1659011713652,462,1659011713317,1659011713348,31,56
1659011743204,1659011743675,471,1659011743341,1659011743373,32,61
1659011773202,1659011773670,468,1659011773335,1659011773363,28,58
1659011803220,1659011803691,471,1659011803354,1659011803381,27,64
1659011833218,1659011833698,480,1659011833356,1659011833394,38,65
1659011863219,1659011863716,497,1659011863351,1659011863379,28,62
1659011893221,1659011893692,471,1659011893354,1659011893382,28,65
1659011923206,1659011923692,486,1659011923341,1659011923368,27,46
1659011953211,1659011953692,481,1659011953344,1659011953381,37,47
1659011983217,1659011983699,482,1659011983354,1659011983383,29,49
1659012013213,1659012013683,470,1659012013345,1659012013373,28,47
1659012043222,1659012043692,470,1659012043351,1659012043380,29,51
1659012073221,1659012073695,474,1659012073351,1659012073380,29,47
1659012103225,1659012103701,476,1659012103351,1659012103380,29,47
1659012133222,1659012133692,470,1659012133352,1659012133379,27,44
1659012163224,1659012163705,481,1659012163354,1659012163382,28,45
1659012193234,1659012193721,487,1659012193369,1659012193399,30,56
1659012223235,1659012223709,474,1659012223366,1659012223400,34,54
1659012253236,1659012253712,476,1659012253365,1659012253395,30,56
1659012283238,1659012283707,469,1659012283367,1659012283398,31,53
1659012313234,1659012313710,476,1659012313363,1659012313390,27,45
1659012343248,1659012343733,485,1659012343380,1659012343412,32,55
1659012373244,1659012373710,466,1659012373370,1659012373398,28,50
1659012403255,1659012403735,480,1659012403386,1659012403417,31,59
1659012433249,1659012433740,491,1659012433379,1659012433409,30,48
1659012463256,1659012463745,489,1659012463386,1659012463415,29,51
1659012493255,1659012493731,476,1659012493387,1659012493417,30,49
1659012523260,1659012523746,486,1659012523388,1659012523416,28,50
1659012553267,1659012553732,465,1659012553396,1659012553424,28,51
1659012583265,1659012583744,479,1659012583396,1659012583426,30,47
1659012613270,1659012613742,472,1659012613399,1659012613427,28,51
1659012643277,1659012643749,472,1659012643408,1659012643435,27,58
1659012673284,1659012673767,483,1659012673421,1659012673448,27,59
1659012703275,1659012703749,474,1659012703404,1659012703433,29,47
1659012733277,1659012733747,470,1659012733407,1659012733444,37,49
1659012763278,1659012763750,472,1659012763407,1659012763440,33,47
1659012793278,1659012793753,475,1659012793405,1659012793433,28,46
1659012823286,1659012823756,470,1659012823411,1659012823438,27,50
1659012853338,1659012853813,475,1659012853468,1659012853496,28,103
1659012883284,1659012883765,481,1659012883415,1659012883442,27,45
1659012913289,1659012913776,487,1659012913422,1659012913451,29,46
1659012943295,1659012943772,477,1659012943423,1659012943454,31,48
1659012973294,1659012973766,472,1659012973420,1659012973449,29,46
1659013003305,1659013003783,478,1659013003435,1659013003462,27,53
1659013033304,1659013033784,480,1659013033432,1659013033460,28,49
1659013063318,1659013063784,466,1659013063446,1659013063475,29,59
1659013093308,1659013093790,482,1659013093437,1659013093466,29,50
1659013123315,1659013123785,470,1659013123442,1659013123470,28,53
1659013153313,1659013153781,468,1659013153442,1659013153470,28,50
1659013183321,1659013183801,480,1659013183447,1659013183481,34,54
1659013213318,1659013213793,475,1659013213449,1659013213477,28,52
1659013243318,1659013243794,476,1659013243449,1659013243480,31,47
1659013273329,1659013273804,475,1659013273457,1659013273485,28,54
1659013303324,1659013303813,489,1659013303454,1659013303489,35,46
1659013333327,1659013333802,475,1659013333455,1659013333483,28,47
1659013363335,1659013363819,484,1659013363465,1659013363501,36,53
1659013393337,1659013393817,480,1659013393465,1659013393493,28,51
1659013423343,1659013423813,470,1659013423471,1659013423500,29,53
1659013453342,1659013453834,492,1659013453475,1659013453506,31,51
1659013483336,1659013483812,476,1659013483468,1659013483496,28,42
1659013513351,1659013513829,478,1659013513483,1659013513511,28,51
1659013543349,1659013543821,472,1659013543481,1659013543510,29,46
1659013573352,1659013573830,478,1659013573482,1659013573513,31,51
1659013603355,1659013603829,474,1659013603481,1659013603510,29,50
1659013633360,1659013633837,477,1659013633490,1659013633520,30,49
1659013663368,1659013663837,469,1659013663495,1659013663525,30,55
1659013693362,1659013693835,473,1659013693491,1659013693521,30,47
1659013723368,1659013723840,472,1659013723497,1659013723525,28,50
1659013753386,1659013753887,501,1659013753518,1659013753546,28,65
1659013783390,1659013783885,495,1659013783527,1659013783554,27,61
1659013813389,1659013813875,486,1659013813523,1659013813551,28,61
1659013843405,1659013843890,485,1659013843541,1659013843568,27,72
1659013873401,1659013873881,480,1659013873538,1659013873566,28,65
1659013903409,1659013903909,500,1659013903552,1659013903580,28,63
1659013933406,1659013933889,483,1659013933542,1659013933571,29,61
1659013963410,1659013963898,488,1659013963545,1659013963572,27,59
1659013993423,1659013993917,494,1659013993557,1659013993587,30,62
1659014023431,1659014023936,505,1659014023565,1659014023593,28,60
