TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1656956901874,2.629136004,2.629136004,2.629136004,0,30,30,30,0
1656956916874,2.672099706,2.672099706,2.672099706,0,37.5,37.5,37.5,0
1656956931874,2.807811937,2.807811937,2.807811937,0,46.875,46.875,46.875,0
1656956946874,2.842406817,2.842406817,2.842406817,0,58.59375,58.59375,58.59375,0
1656956961874,1.872427204,2.868538378,2.370482791,0.4980555870000001,30,73.2421875,51.62109375,21.62109375
1656956976874,1.268726624,2.9005001200000002,2.084613372,0.8158867480000002,37.5,91.552734375,64.5263671875,27.0263671875
1656956991874,1.344954062,2.939220682,2.142087372,0.7971333100000001,46.875,114.44091796875,80.657958984375,33.782958984375
1656957006874,1.4062067219999999,2.9915648740000003,2.198885798,0.7926790760000002,58.59375,143.0511474609375,100.82244873046875,42.22869873046875
1656957021874,1.433753896,3.038118441,2.2948934816666666,0.6602647411661282,30,178.81393432617188,94.01870727539062,62.50410436065484
1656957036874,1.496681439,3.079808478,2.342306609,0.6508152792549661,37.5,178.81393432617188,102.62222290039062,58.21974001342225
1656957051874,1.5697159489999999,3.138011123,2.432989214,0.6499590022736316,46.875,178.81393432617188,113.37661743164062,53.86910153019968
1656957066874,0.7888595350000001,3.154242864,2.05048613425,0.9101709269661963,30,178.81393432617188,102.61470794677734,60.523070580870765
1656957081874,1.6557558879999998,3.231650699,2.5542299005,0.5680885377118493,37.5,178.81393432617188,117.09251403808594,63.00175964438764
1656957096874,1.716591767,3.176214232,2.57103601,0.5309028466856366,46.875,223.51741790771484,124.01390075683594,65.20549742907701
1656957111874,1.271099852,2.8393947280000003,2.15427540475,0.6575228206112208,58.59375,279.39677238464355,146.63547277450562,81.50195267486758
1656957126874,1.325039251,2.880919707,2.3852054112000003,0.5787407391484914,30,349.24596548080444,152.63547277450562,109.83203156605575
1656957141874,1.9669862040000001,3.62687029,2.7340927957999996,0.5628406466170045,37.5,436.55745685100555,190.79434096813202,137.2900394575697
1656957156874,1.375669488,3.157245517,2.3452467209999996,0.6267569837369855,46.875,545.6968210637569,217.53816828131676,173.8529570664446
1656957171874,1.595082226,3.754372938,2.6666355308,0.7547467038069339,58.59375,682.1210263296962,266.20066445320845,220.9798959666932
1656957186874,1.525523324,3.404994816,2.6581488676666667,0.6453186578551934,30,852.6512829121202,265.92145417351276,280.8137617512383
1656957201874,1.4956155100000001,3.41136709,2.6524213165,0.6693867341465399,37.5,1065.8141036401503,308.2027102878783,362.88626440576513
1656957216874,1.5326877669999999,3.466156632,2.6322035833333337,0.6289673800535275,46.875,1332.2676295501878,348.9141632526298,458.93180573953936
1656957231874,1.6136195359999999,3.5249780040000003,2.815860156333333,0.7004572936965405,58.59375,1665.3345369377348,425.88346740558336,579.8130595542505
1656957246874,1.582685611,3.507545929,2.686152439,0.7538189811920033,30,2081.6681711721685,411.4236172177802,692.8218623933649
1656957261874,1.3882235379999999,3.4913264089999996,2.702208296285714,0.7584611417498676,34.96403166991513,2602.0852139652106,477.4051624132166,872.8179343134522
1656957276874,1.4339478079999999,3.510388065,2.765811116142857,0.752382298504652,26.223023752436347,3252.6065174565133,569.1006836847642,1099.3839799654284
1656957291874,1.470116906,3.553881219,2.834475344571429,0.7453218449869703,19.66726781432726,4065.7581468206417,690.6340276071379,1381.9385210433825
1656957306874,0.936901038,3.6025563910000002,2.61526973975,0.8984290558362278,19.095023162662983,5082.197683525802,746.1337458465309,1643.9795755135067
1656957321874,0.999727441,3.566915272,2.6458140450000003,0.8731014555144679,19.095023162662983,6352.747104407253,913.7666772637801,2059.899596873936
1656957336874,1.047228764,3.4678821429999998,2.418532839625,0.8820023726203751,19.095023162662983,7940.933880509066,1119.261078610583,2581.9225182320197
1656957351874,1.0354224529999998,3.501011931,2.4260876436249994,0.9536331921485877,19.66726781432726,9926.167350636331,1356.375611566685,3240.8753511936607
1656957366874,0.991254854,3.495266399,2.473585953625,0.990455650108184,19.66726781432726,12407.709188295414,1661.107524121894,4062.895920362736
1656957381874,1.127203659,3.8842673220000004,2.557960639125,0.9493008436514279,19.66726781432726,15509.636485369267,2039.545325448946,5091.788623309205
1656957396874,1.141673254,3.491584375,2.5471587687500006,0.8758138219757525,19.66726781432726,19387.045606711585,2521.648696503817,6375.012579739888
1656957411874,1.204422961,3.890532038,2.5906555179999997,0.8769762375802922,19.66726781432726,24233.80700838948,3131.069999869448,7976.684644525858
1656957426874,1.292763272,3.5091147190000003,2.5828104355,0.7852429368830652,17.28568460243607,30292.258760486853,3904.4155169163823,9974.457311830158
1656957441874,1.1735017669999999,3.744046045,2.5713074294999996,0.863346031389251,17.28568460243607,37865.323450608565,4873.839436069184,12470.643289449688
1656957456874,1.126776897,3.858953806,2.8390922122499993,0.8236499879598449,17.28568460243607,47331.654313260704,6081.942176432554,15592.269722847617
1656957471874,1.253217308,4.036983919,2.852605735375,0.8323706863492106,17.28568460243607,59164.567891575876,7575.644274921465,19500.45655811687
1656957486874,1.1629092909999998,3.884389966,2.83750181525,0.822786250538612,17.28568460243607,65536,8396.616185746265,21599.081440333804
1656957501874,2.2472260609999997,3.950890739,3.2061382131249996,0.5829429898858668,17.28568460243607,65536,8425.510534606434,21589.663425841238
1656957516874,1.286069019,3.969959206,2.8685982044999996,0.8314126552816399,17.28568460243607,65536,8456.513715529029,21580.350054075494
1656957531874,2.060797077,4.038658397,3.112667293875,0.6225265898755364,17.28568460243607,65536,8511.002876370698,21563.475836382484
1656957546874,1.453884162,4.010185901,2.816560008125,0.7869752001873035,17.28568460243607,65536,8571.264345945561,21546.628425609317
1656957561874,1.028426719,3.541282226,2.4373304591249996,0.8673943656051858,17.28568460243607,65536,8657.07543844026,21523.395860756962
1656957576874,1.06976167,3.492310073,2.444382155875,0.8386357685588917,17.28568460243607,65536,8772.189518287305,21494.153552086176
1656957591874,1.11756265,3.517587873,2.69665602275,0.7748806826755559,17.28568460243607,65536,8904.226367339976,21466.942239765904
1656957606874,1.1179686500000001,3.6071075500000003,2.5748051712500004,0.8380922147003402,17.28568460243607,65536,9057.602511944553,21444.959575351215
1656957621874,1.210565168,3.5206570839999998,2.547485363125,0.936625598275666,17.28568460243607,65536,9263.956547100572,21423.04198546798
1656957636874,1.5285348120000002,3.6862962739999996,2.9313420385,0.7460037271583769,17.28568460243607,65536,9509.569198337049,21418.835700939217
1656957651874,1.404583473,4.365265146,2.823814013875,0.9659723506216102,17.28568460243607,65536,9813.94338089784,21443.20278469925
1656957666874,1.38107108,3.505779784,2.818704458,0.7987112630419834,17.28568460243607,65536,9433.900809023717,21417.494522387176
1656957681874,1.334051999,4.338865878,2.5386087505,1.0257276052227964,17.28568460243607,65536,9712.860614532481,21434.85527619388
1656957696874,1.320842419,3.75917963,2.589174664125,0.7934651692466849,17.28568460243607,65536,9363.020557844971,21418.005584485378
1656957711874,1.372225133,4.636236948,2.6943832807500003,1.0742263494236381,17.28568460243607,65536,9651.198191939271,21415.168320774614
1656957726874,1.488623005,4.763330418,3.0024790144999995,0.9595981347670958,17.28568460243607,65536,9330.804728257443,21405.54888552829
1656957741874,2.1994111050000003,4.629658821,3.295045203625,0.6833662651894532,17.28568460243607,65536,9082.283527742538,21427.087072968698
1656957756874,1.390525563,4.714793839,3.242692606375,0.907704187267676,17.28568460243607,65536,8883.681580358698,21462.27686188709
1656957771874,1.494057744,4.11371356,2.9945044697500003,0.7936993582065844,17.28568460243607,65536,8724.741495947417,21500.23523764965
