RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.364597891,0.20792848900000002,5,30,5,80,1658597722892,1658597692892,3,3.2,1,0,28711,246043235,1658597735826,40,4
1,2.3650259819999997,0.21531618700000002,5,30,5,80,1658597727892,1658597697892,3,3.2,1,0,28716,259752367,1658597740851,41,4
1,2.3648152726,0.214239343,5,30,5,80,1658597732892,1658597702892,3,3.2,1,0,28721,248113592,1658597745831,42,4
1,2.3671499456,0.210486291,5,30,5,80,1658597737892,1658597707892,3,3.2,1,0,28726,254472773,1658597750852,43,4
1,2.367913731,0.213357307,5,30,5,80,1658597742892,1658597712892,3,3.2,1,0,28731,249150957,1658597755840,44,4
1,2.3702867393999996,0.210835266,5,30,5,80,1658597747892,1658597717892,3,3.2,1,0,28736,253623771,1658597760845,45,4
1,2.3682779781999996,0.209518904,5,30,5,80,1658597752892,1658597722892,3,3.2,1,0,28741,253916959,1658597765835,46,4
1,2.3695484733999996,0.21834276,5,30,5,80,1658597757892,1658597727892,3,3.2,1,0,28746,251911285,1658597770842,47,4
1,2.3687831126,0.21766967399999998,5,30,5,80,1658597762892,1658597732892,3,3.2,1,0,28751,262834966,1658597775856,48,4
1,2.3683695362000003,0.21329013,5,30,5,80,1658597767892,1658597737892,3,3.2,1,0,28756,257680724,1658597780847,49,4
1,2.3667922986,0.20986906300000002,5,30,5,80,1658597772892,1658597742892,3,3.2,1,0,28761,271604548,1658597785855,50,4
1,2.3683737482000002,0.22589827199999998,5,30,5,80,1658597777892,1658597747892,3,3.2,1,0,28766,253650955,1658597790843,51,4
1,2.3682973800000005,0.213045627,5,30,5,80,1658597782892,1658597752892,3,3.2,1,0,28771,256799355,1658597795846,52,4
1,2.3689766428000003,0.214742939,5,30,5,80,1658597787892,1658597757892,3,3.2,1,0,28776,257311174,1658597800854,53,4
1,2.3700487006,0.213397097,5,30,5,80,1658597792892,1658597762892,3,3.2,1,0,28781,260793555,1658597805855,54,4
1,2.3725466196,0.215836926,5,30,5,80,1658597797892,1658597767892,3,3.2,1,0,28786,258106924,1658597810854,55,4
1,2.3717683914,0.208096242,5,30,5,80,1658597802892,1658597772892,3,3.2,1,0,28791,260747525,1658597815846,56,4
1,2.3714842466,0.214981379,5,30,5,80,1658597807892,1658597777892,3,3.2,1,0,28796,262963265,1658597820851,57,4
1,2.3766009936,0.253635603,5,30,5,80,1658597812892,1658597782892,3,3.2,1,0,28801,259095340,1658597825881,58,4
1,2.3844630334000003,0.222494264,5,30,5,80,1658597817892,1658597787892,3,3.2,1,0,28806,262402157,1658597830896,59,4
1,2.3880081568000002,0.228464312,5,30,5,80,1658597822892,1658597792892,3,3.2,1,0,28811,262823231,1658597835877,60,4
1,2.3937735011999997,0.224748837,5,30,5,80,1658597827892,1658597797892,3,3.2,1,0,28816,263494439,1658597840878,61,4
1,2.3988875908,0.225077401,5,30,5,80,1658597832892,1658597802892,3,3.2,1,0,28821,274083753,1658597845888,62,4
1,2.393216461,0.216579532,5,30,5,80,1658597837892,1658597807892,3,3.2,1,0,28826,263554520,1658597850857,63,4
1,2.0478767246,0.214183953,5,30,5,80,1658597842892,1658597812892,3,3.2,1,0,28831,264636602,1658597854172,64,4
1,2.0465620834,0.214467192,5,30,5,80,1658597847892,1658597817892,3,3.2,1,0,28836,268327086,1658597860876,65,4
1,2.0424751102000003,0.215381925,5,30,5,80,1658597852892,1658597822892,3,3.2,1,0,28841,265925105,1658597865860,66,4
1,1.6974935608,0.215131567,5,30,5,80,1658597857892,1658597827892,3,3.2,1,0,28846,264555867,1658597869153,67,4
1,1.5655612728,0.222048227,5,30,5,80,1658597862892,1658597832892,3,3.2,1,0,28851,264877291,1658597875199,68,4
1,1.9041942415999997,0.215267805,5,30,5,80,1658597867892,1658597837892,3,3.2,2,0,28856,266036821,1658597880866,69,4
1,1.902532875,0.21788154,5,30,5,80,1658597872892,1658597842892,3,3.2,2,0,28861,268872776,1658597885868,70,4
1,1.5402948202,0.21608384,5,30,5,80,1658597877892,1658597847892,3,3.2,2,0,28866,268055314,1658597889051,71,4
1,1.5918096034,0.22414061799999999,5,30,5,80,1658597882892,1658597852892,3,3.2,2,0,28871,268159200,1658597894414,72,4
1,1.3293916046,0.21765784500000002,5,30,5,80,1658597887892,1658597857892,3,3.2,2,0,28876,267500984,1658597898890,73,4
1,0.937467814,0.21421390099999998,5,30,5,80,1658597892892,1658597862892,3,3.2,2,0,28881,269597109,1658597903910,74,4
1,0.5622130779999999,0.248894554,5,30,5,80,1658597897892,1658597867892,3,3.2,2,0,28886,282002803,1658597909005,75,4
1,0.5531353936000001,0.217672942,5,30,5,80,1658597902892,1658597872892,3,3.2,2,0,28891,269156692,1658597914007,76,4
1,0.476213057,0.212828374,5,30,5,80,1658597907892,1658597877892,3,3.2,2,0,28896,270763483,1658597919032,77,4
1,0.5045857542000001,0.217386414,5,30,5,80,1658597912892,1658597882892,3,3.2,2,0,28901,278373063,1658597924042,78,4
1,0.5292727234,0.21273918800000002,5,30,5,80,1658597917892,1658597887892,3,3.2,2,0,28906,269219603,1658597929033,79,4
1,0.5386280954,0.20910188500000002,5,30,5,80,1658597922892,1658597892892,3,3.2,2,0,28911,275407851,1658597934045,80,4
1,0.5437854924,0.21242796000000003,5,30,5,80,1658597927892,1658597897892,3,3.2,2,0,28916,271493330,1658597939034,81,4
1,0.5449818258000001,0.24288296399999998,5,30,5,80,1658597932892,1658597902892,3,3.2,2,0,28921,272793539,1658597944040,82,4
1,0.5453433794,0.21656395,5,30,5,80,1658597937892,1658597907892,3,3.2,2,0,28926,275865313,1658597949042,83,4
1,0.5472747236,0.216591718,5,30,5,80,1658597942892,1658597912892,3,3.2,2,0,28931,271094544,1658597954045,84,4
1,0.5471660894,0.217312576,5,30,5,80,1658597947892,1658597917892,3,3.2,2,0,28936,271311633,1658597959040,85,4
1,0.5469225676,0.207853586,5,30,5,80,1658597952892,1658597922892,3,3.2,2,0,28941,273387502,1658597964035,86,4
1,0.5533515992,0.24232199399999999,5,30,5,80,1658597957892,1658597927892,3,3.2,2,0,28946,273450460,1658597969073,87,4
1,0.5536476234,0.21191638499999998,5,30,5,80,1658597962892,1658597932892,3,3.2,2,0,28951,271242603,1658597974038,88,4
1,0.5560482446,0.211796224,5,30,5,80,1658597967892,1658597937892,3,3.2,2,0,28956,271995381,1658597979058,89,4
1,0.5552922502000001,0.212994448,5,30,5,80,1658597972892,1658597942892,3,3.2,2,0,28961,272537837,1658597984038,90,4
1,0.5561503884000001,0.21389398,5,30,5,80,1658597977892,1658597947892,3,3.2,2,0,28966,273585084,1658597989040,91,4
1,0.5489854948000001,0.213211265,5,30,5,80,1658597982892,1658597952892,3,3.2,2,0,28971,274314499,1658597994038,92,4
1,0.5477288252000001,0.21392825,5,30,5,80,1658597987892,1658597957892,3,3.2,2,0,28976,276461080,1658597999037,93,4
1,0.5447280418,0.216565689,5,30,5,80,1658597992892,1658597962892,3,3.2,2,0,28981,275904499,1658598004047,94,4
1,0.5448510252000001,0.209478333,5,30,5,80,1658597997892,1658597967892,3,3.2,2,0,28986,278205957,1658598009044,95,4
1,0.5448353086,0.21286528000000002,5,30,5,80,1658598002892,1658597972892,3,3.2,2,0,28991,277241841,1658598014043,96,4
1,0.5453546184,0.20896527499999998,5,30,5,80,1658598007892,1658597977892,3,3.2,2,0,28996,286840488,1658598019053,97,4
1,0.548043725,0.21679331,5,30,5,80,1658598012892,1658597982892,3,3.2,2,0,29001,276986293,1658598024051,98,4
1,0.5496353326000001,0.210516655,5,30,5,80,1658598017892,1658597987892,3,3.2,2,0,29006,278512503,1658598029057,99,4
1,0.5512538102,0.213589986,5,30,5,80,1658598022892,1658597992892,3,3.2,2,0,29011,282784087,1658598034057,100,4
1,0.554478786,0.21252889200000002,5,30,5,80,1658598027892,1658597997892,3,3.2,2,0,29016,286549825,1658598039069,101,4
1,0.5561156688,0.215886676,5,30,5,80,1658598032892,1658598002892,3,3.2,2,0,29021,283506033,1658598044058,102,4
1,0.5554305256000001,0.21325867199999998,5,30,5,80,1658598037892,1658598007892,3,3.2,2,0,29026,285932677,1658598049057,103,4
1,0.5559676678,0.21575858299999998,5,30,5,80,1658598042892,1658598012892,3,3.2,2,0,29031,285907137,1658598054067,104,4
1,0.5547604852,0.207159425,5,30,5,80,1658598047892,1658598017892,3,3.2,2,0,29036,284270167,1658598059052,105,4
1,0.5531784356,0.216105988,5,30,5,80,1658598052892,1658598022892,3,3.2,2,0,29041,285710505,1658598064060,106,4
1,0.5554181914,0.208169433,5,30,5,80,1658598057892,1658598027892,3,3.2,2,0,29046,283496512,1658598069069,107,4
1,0.5579134382,0.217046362,5,30,5,80,1658598062892,1658598032892,3,3.2,2,0,29051,285049082,1658598074068,108,4
1,0.5556915268000001,0.209864328,5,30,5,80,1658598067892,1658598037892,3,3.2,2,0,29056,285086201,1658598079055,109,4
1,0.5585148042,0.218739544,5,30,5,80,1658598072892,1658598042892,3,3.2,2,0,29061,285016457,1658598084067,110,4
1,0.5580244694000001,0.212568317,5,30,5,80,1658598077892,1658598047892,3,3.2,2,0,29066,287499841,1658598089059,111,4
1,0.5573743848,0.215545507,5,30,5,80,1658598082892,1658598052892,3,3.2,2,0,29071,286287190,1658598094069,112,4
1,0.5583284548,0.21287276,5,30,5,80,1658598087892,1658598057892,3,3.2,2,0,29076,288870449,1658598099077,113,4
1,0.5582037088,0.21482093800000002,5,30,5,80,1658598092892,1658598062892,3,3.2,2,0,29081,292130252,1658598104062,114,4
1,0.5595765596000001,0.210563421,5,30,5,80,1658598097892,1658598067892,3,3.2,2,0,29086,285451861,1658598109074,115,4
1,0.5621044277999999,0.212986777,5,30,5,80,1658598102892,1658598072892,3,3.2,2,0,29091,282757402,1658598114067,116,4
1,0.5613761121999999,0.21457224400000002,5,30,5,80,1658598107892,1658598077892,3,3.2,2,0,29096,287547011,1658598119066,117,4
1,0.5635820888,0.217684231,5,30,5,80,1658598112892,1658598082892,3,3.2,2,0,29101,284881275,1658598124084,118,4
1,0.567924077,0.21356128000000002,5,30,5,80,1658598117892,1658598087892,3,3.2,2,0,29106,286628787,1658598129078,119,4
1,0.5677684796,0.222799832,5,30,5,80,1658598122892,1658598092892,3,3.2,2,0,29111,287479956,1658598134076,120,4
1,0.5662820626,0.207576937,5,30,5,80,1658598127892,1658598097892,3,3.2,2,0,29116,284529560,1658598139061,121,4
1,0.5694339469999999,0.208249043,5,30,5,80,1658598132892,1658598102892,3,3.2,2,0,29121,287936608,1658598144083,122,4
1,0.5665953598,0.220010014,5,30,5,80,1658598137892,1658598107892,3,3.2,2,0,29126,284374733,1658598149069,123,4
1,0.5657466600000001,0.219137099,5,30,5,80,1658598142892,1658598112892,3,3.2,2,0,29131,286754413,1658598154074,124,4
1,0.5668950742,0.22329347000000002,5,30,5,80,1658598147892,1658598117892,3,3.2,2,0,29136,287913849,1658598159082,125,4
1,0.5714786264,0.21346305200000001,5,30,5,80,1658598152892,1658598122892,3,3.2,2,0,29141,284057115,1658598164084,126,4
1,0.5702406489999999,0.217144741,5,30,5,80,1658598157892,1658598127892,3,3.2,2,0,29146,289078881,1658598169078,127,4
1,0.570060787,0.211494391,5,30,5,80,1658598162892,1658598132892,3,3.2,2,0,29151,290462517,1658598174075,128,4
1,0.5719603259999999,0.210236346,5,30,5,80,1658598167892,1658598137892,3,3.2,2,0,29156,290971317,1658598179088,129,4
1,0.5716289809999999,0.220358192,5,30,5,80,1658598172892,1658598142892,3,3.2,2,0,29161,291889559,1658598184084,130,4
1,0.5743614779999999,0.213094094,5,30,5,80,1658598177892,1658598147892,3,3.2,2,0,29166,292703848,1658598189106,131,4
1,0.5777484468,0.211146773,5,30,5,80,1658598182892,1658598152892,3,3.2,2,0,29171,294118138,1658598194100,132,4
1,0.5797978346,0.211718295,5,30,5,80,1658598187892,1658598157892,3,3.2,2,0,29176,290765369,1658598199085,133,4
1,0.5773537696,0.219456635,5,30,5,80,1658598192892,1658598162892,3,3.2,2,0,29181,296400331,1658598204081,134,4
1,0.5787173824,0.211143659,5,30,5,80,1658598197892,1658598167892,3,3.2,2,0,29186,288900952,1658598209088,135,4
1,0.5754092604000001,0.210549154,5,30,5,80,1658598202892,1658598172892,3,3.2,2,0,29191,289428155,1658598214086,136,4
1,0.5724584964,0.214172741,5,30,5,80,1658598207892,1658598177892,3,3.2,2,0,29196,291318359,1658598219082,137,4
1,0.5788665196,0.20983392699999998,5,30,5,80,1658598212892,1658598182892,3,3.2,2,0,29201,293971288,1658598224120,138,4
1,0.5811258816,0.221907907,5,30,5,80,1658598217892,1658598187892,3,3.2,2,0,29206,294203506,1658598229090,139,4
1,0.5816023744000001,0.208506975,5,30,5,80,1658598222892,1658598192892,3,3.2,2,0,29211,293907656,1658598234096,140,4
1,0.5817932782,0.21308172,5,30,5,80,1658598227892,1658598197892,3,3.2,2,0,29216,291911881,1658598239090,141,4
1,0.6219829455999999,0.212359468,5,30,5,80,1658598232892,1658598202892,3,3.2,2,0,29221,295601915,1658598244287,142,4
1,0.6152578350000001,0.217026611,5,30,5,80,1658598237892,1658598207892,3,3.2,2,0,29226,295832164,1658598249089,143,4
1,0.6153826738,0.21059108,5,30,5,80,1658598242892,1658598212892,3,3.2,2,0,29231,294541952,1658598254091,144,4
1,0.6165635143999999,0.216307947,5,30,5,80,1658598247892,1658598217892,3,3.2,2,0,29236,295260080,1658598259103,145,4
1,0.617704314,0.208972606,5,30,5,80,1658598252892,1658598222892,3,3.2,2,0,29241,302550955,1658598264106,146,4
1,0.5787163802,0.214419071,5,30,5,80,1658598257892,1658598227892,3,3.2,2,0,29246,292433043,1658598269089,147,4
1,0.5820997136,0.208021115,5,30,5,80,1658598262892,1658598232892,3,3.2,2,0,29251,291493169,1658598274101,148,4
1,0.5838557642,0.21359457699999998,5,30,5,80,1658598267892,1658598237892,3,3.2,2,0,29256,292728042,1658598279098,149,4
1,0.58357781,0.209188815,5,30,5,80,1658598272892,1658598242892,3,3.2,2,0,29261,294058933,1658598284100,150,4
1,0.5870419055999999,0.22642616699999998,5,30,5,80,1658598277892,1658598247892,3,3.2,2,0,29266,294187186,1658598289115,151,4
1,0.5866818296,0.211204899,5,30,5,80,1658598282892,1658598252892,3,3.2,2,0,29271,296186805,1658598294091,152,4
1,0.5886296464,0.21036491599999999,5,30,5,80,1658598287892,1658598257892,3,3.2,2,0,29276,297920606,1658598299117,153,4
1,0.5899227034000001,0.207657328,5,30,5,80,1658598292892,1658598262892,3,3.2,2,0,29281,301782792,1658598304113,154,4
1,0.5894054456,0.210003715,5,30,5,80,1658598297892,1658598267892,3,3.2,2,0,29286,295378407,1658598309099,155,4
1,0.5879035484,0.213221571,5,30,5,80,1658598302892,1658598272892,3,3.2,2,0,29291,294016238,1658598314108,156,4
1,0.5900767346,0.21440851900000002,5,30,5,80,1658598307892,1658598277892,3,3.2,2,0,29296,298898931,1658598319105,157,4
1,0.5875640580000001,0.21399093500000002,5,30,5,80,1658598312892,1658598282892,3,3.2,2,0,29301,298545107,1658598324106,158,4
1,0.5872193166,0.21680740599999998,5,30,5,80,1658598317892,1658598287892,3,3.2,2,0,29306,299655697,1658598329110,159,4
1,0.588117527,0.212642955,5,30,5,80,1658598322892,1658598292892,3,3.2,2,0,29311,300157541,1658598334108,160,4
1,0.58584718,0.209609558,5,30,5,80,1658598327892,1658598297892,3,3.2,2,0,29316,301033123,1658598339103,161,4
1,0.5880745338000001,0.22210016999999999,5,30,5,80,1658598332892,1658598302892,3,3.2,2,0,29321,301038441,1658598344118,162,4
1,0.5883551602,0.21010564299999998,5,30,5,80,1658598337892,1658598307892,3,3.2,2,0,29326,301851741,1658598349110,163,4
1,0.5873251474,0.2116884,5,30,5,80,1658598342892,1658598312892,3,3.2,2,0,29331,302011698,1658598354107,164,4
1,0.5868275514,0.217001904,5,30,5,80,1658598347892,1658598317892,3,3.2,2,0,29336,303031070,1658598359109,165,4
1,0.5889624778,0.20609222600000002,5,30,5,80,1658598352892,1658598322892,3,3.2,2,0,29341,301182022,1658598364114,166,4
1,0.5902198132,0.212432571,5,30,5,80,1658598357892,1658598327892,3,3.2,2,0,29346,299676633,1658598369123,167,4
1,0.5940557425999999,0.213820719,5,30,5,80,1658598362892,1658598332892,3,3.2,2,0,29351,298520168,1658598374126,168,4
1,0.5944177048,0.21901367400000002,5,30,5,80,1658598367892,1658598337892,3,3.2,2,0,29356,299719003,1658598379106,169,4
1,0.5960340174,0.209536506,5,30,5,80,1658598372892,1658598342892,3,3.2,2,0,29361,300866975,1658598384114,170,4
1,0.594645071,0.217773886,5,30,5,80,1658598377892,1658598347892,3,3.2,2,0,29366,302632095,1658598389108,171,4
1,0.593696944,0.211470155,5,30,5,80,1658598382892,1658598352892,3,3.2,2,0,29371,300043173,1658598394118,172,4
1,0.593534342,0.208638373,5,30,5,80,1658598387892,1658598357892,3,3.2,2,0,29376,301550739,1658598399128,173,4
1,0.5936717027999999,0.214810313,5,30,5,80,1658598392892,1658598362892,3,3.2,2,0,29381,301827889,1658598404109,174,4
1,0.5968841918,0.213446683,5,30,5,80,1658598397892,1658598367892,3,3.2,2,0,29386,303306542,1658598409133,175,4
1,0.6002719968,0.210400175,5,30,5,80,1658598402892,1658598372892,3,3.2,2,0,29391,303493849,1658598414126,176,4
1,0.5993309917999999,0.214636445,5,30,5,80,1658598407892,1658598377892,3,3.2,2,0,29396,303240177,1658598419117,177,4
1,0.5989976506,0.203563026,5,30,5,80,1658598412892,1658598382892,3,3.2,2,0,29401,305112842,1658598424130,178,4
1,0.6036188699999999,0.215225023,5,30,5,80,1658598417892,1658598387892,3,3.2,2,0,29406,304790163,1658598429135,179,4
1,0.5995823488,0.211457407,5,30,5,80,1658598422892,1658598392892,3,3.2,2,0,29411,303340180,1658598434113,180,4
1,0.6020636887999999,0.214892754,5,30,5,80,1658598427892,1658598397892,3,3.2,2,0,29416,302752042,1658598439138,181,4
1,0.6035354566,0.208357595,5,30,5,80,1658598432892,1658598402892,3,3.2,2,0,29421,304691844,1658598444126,182,4
1,0.6054938739999999,0.218873297,5,30,5,80,1658598437892,1658598407892,3,3.2,2,0,29426,303641437,1658598449138,183,4
1,0.604376265,0.212072763,5,30,5,80,1658598442892,1658598412892,3,3.2,2,0,29431,304455788,1658598454129,184,4
1,0.6047565425999999,0.213923804,5,30,5,80,1658598447892,1658598417892,3,3.2,2,0,29436,305627798,1658598459117,185,4
1,0.6026844428,0.21174205200000001,5,30,5,80,1658598452892,1658598422892,3,3.2,2,0,29441,305189907,1658598464130,186,4
1,0.602234795,0.207285084,5,30,5,80,1658598457892,1658598427892,3,3.2,2,0,29446,305894585,1658598469125,187,4
1,0.6007415856,0.216574763,5,30,5,80,1658598462892,1658598432892,3,3.2,2,0,29451,304875104,1658598474132,188,4
1,0.9581479313999999,0.229799428,5,30,5,80,1658598467892,1658598437892,3,3.2,1,0,29456,317463252,1658598480929,189,4
1,1.3199817407999999,0.226027932,5,30,5,80,1658598472892,1658598442892,3,3.2,1,0,29461,313968599,1658598485934,190,4
1,1.6773814651999999,0.220311908,5,30,5,80,1658598477892,1658598447892,3,3.2,1,0,29466,313327497,1658598490925,191,4
1,2.0317148094,0.211637207,5,30,5,80,1658598482892,1658598452892,3,3.2,1,0,29471,316137180,1658598495907,192,4
1,2.3859062121999997,0.215575928,5,30,5,80,1658598487892,1658598457892,3,3.2,1,0,29476,316038264,1658598500914,193,4
1,2.382334909,0.211454471,5,30,5,80,1658598492892,1658598462892,3,3.2,1,0,29481,318842296,1658598505913,194,4
1,2.3784725190000002,0.21586884,5,30,5,80,1658598497892,1658598467892,3,3.2,1,0,29486,318289137,1658598510919,195,4
1,2.3756672502000002,0.216731486,5,30,5,80,1658598502892,1658598472892,3,3.2,1,0,29491,316223824,1658598515914,196,4
1,2.3788994208000003,0.21105741900000002,5,30,5,80,1658598507892,1658598477892,3,3.2,1,0,29496,318344215,1658598520925,197,4
1,2.3780665589999996,0.210190762,5,30,5,80,1658598512892,1658598482892,3,3.2,1,0,29501,324703563,1658598525919,198,4
1,2.3795917648,0.218075526,5,30,5,80,1658598517892,1658598487892,3,3.2,1,0,29506,318283136,1658598530920,199,4
1,2.3791907975999997,0.216683408,5,30,5,80,1658598522892,1658598492892,3,3.2,1,0,29511,316549478,1658598535916,200,4
1,2.3789945318,0.214329512,5,30,5,80,1658598527892,1658598497892,3,3.2,1,0,29516,326684221,1658598540924,201,4
1,2.3790663654,0.217712202,5,30,5,80,1658598532892,1658598502892,3,3.2,1,0,29521,317359664,1658598545924,202,4
1,2.3770128794,0.215737265,5,30,5,80,1658598537892,1658598507892,3,3.2,1,0,29526,320946281,1658598550905,203,4
1,2.37612319,0.213407786,5,30,5,80,1658598542892,1658598512892,3,3.2,1,0,29531,323465382,1658598555921,204,4
1,2.3737336166,0.211266614,5,30,5,80,1658598547892,1658598517892,3,3.2,1,0,29536,316636989,1658598560904,205,4
1,2.3713690975999997,0.21298803000000002,5,30,5,80,1658598552892,1658598522892,3,3.2,1,0,29541,316898866,1658598565902,206,4
1,2.366867025,0.212895752,5,30,5,80,1658598557892,1658598527892,3,3.2,1,0,29546,318846136,1658598570903,207,4
1,2.3665944294,0.21866889,5,30,5,80,1658598562892,1658598532892,3,3.2,1,0,29551,316824535,1658598575899,208,4
1,2.3654108346,0.214777519,5,30,5,80,1658598567892,1658598537892,3,3.2,1,0,29556,322721540,1658598580914,209,4
1,2.3688111524,0.219579328,5,30,5,80,1658598572892,1658598542892,3,3.2,1,0,29561,322347116,1658598585927,210,4
1,2.3708868737999995,0.210481228,5,30,5,80,1658598577892,1658598547892,3,3.2,1,0,29566,325531192,1658598590921,211,4
1,2.3706811824,0.212576646,5,30,5,80,1658598582892,1658598552892,3,3.2,1,0,29571,326384146,1658598595910,212,4
1,2.3746289404,0.218096287,5,30,5,80,1658598587892,1658598557892,3,3.2,1,0,29576,325331852,1658598600928,213,4
1,2.373841876,0.211819225,5,30,5,80,1658598592892,1658598562892,3,3.2,1,0,29581,327075492,1658598605914,214,4
