INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659012273203,1659012275368,2165,1659012273241,1659012273247,6,58
1659012303214,1659012303444,230,1659012303259,1659012303273,14,66
1659012333208,1659012333546,338,1659012333283,1659012333305,22,58
1659012363206,1659012363646,440,1659012363311,1659012363337,26,57
1659012393213,1659012393694,481,1659012393342,1659012393372,30,60
1659012423215,1659012423696,481,1659012423350,1659012423381,31,61
1659012453217,1659012453704,487,1659012453351,1659012453378,27,59
1659012483218,1659012483708,490,1659012483352,1659012483382,30,62
1659012513225,1659012513718,493,1659012513359,1659012513387,28,65
1659012543221,1659012543706,485,1659012543354,1659012543382,28,60
1659012573225,1659012573694,469,1659012573358,1659012573385,27,61
1659012603227,1659012603724,497,1659012603360,1659012603389,29,63
1659012633227,1659012633705,478,1659012633364,1659012633394,30,63
1659012663231,1659012663722,491,1659012663364,1659012663396,32,62
1659012693230,1659012693714,484,1659012693361,1659012693392,31,59
1659012723231,1659012723713,482,1659012723366,1659012723393,27,61
1659012753229,1659012753713,484,1659012753370,1659012753399,29,54
1659012783239,1659012783718,479,1659012783373,1659012783401,28,63
1659012813234,1659012813723,489,1659012813365,1659012813393,28,56
1659012843241,1659012843722,481,1659012843372,1659012843403,31,62
1659012873242,1659012873726,484,1659012873371,1659012873399,28,61
1659012903242,1659012903724,482,1659012903374,1659012903403,29,59
1659012933241,1659012933718,477,1659012933370,1659012933401,31,55
1659012963244,1659012963727,483,1659012963377,1659012963409,32,57
1659012993245,1659012993725,480,1659012993375,1659012993408,33,56
1659013023252,1659013023727,475,1659013023381,1659013023410,29,62
1659013053256,1659013053735,479,1659013053388,1659013053416,28,63
1659013083253,1659013083752,499,1659013083385,1659013083411,26,60
1659013113258,1659013113746,488,1659013113388,1659013113418,30,63
1659013143260,1659013143744,484,1659013143394,1659013143423,29,62
1659013173259,1659013173752,493,1659013173393,1659013173422,29,59
1659013203256,1659013203744,488,1659013203396,1659013203423,27,55
1659013233259,1659013233743,484,1659013233391,1659013233419,28,57
1659013263267,1659013263765,498,1659013263399,1659013263433,34,63
1659013293260,1659013293749,489,1659013293392,1659013293421,29,56
1659013323266,1659013323782,516,1659013323396,1659013323425,29,60
1659013353266,1659013353739,473,1659013353400,1659013353427,27,58
1659013383265,1659013383757,492,1659013383399,1659013383430,31,54
1659013413268,1659013413742,474,1659013413400,1659013413432,32,55
