RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.666086864,0.071656542,15,50,15,20,1655417430941,1655417380941,2.5,3,11,0,1655417451096,1655417451600,1655417453748,0
1,2.6699205860000004,0.19203866300000003,15,37.5,15,60,1655417445941,1655417408441,2.5,3,11,0,1655417466101,1655417466602,1655417468752,1
1,2.6809429220000003,0.190043483,15,28.125,15,60,1655417460941,1655417432816,2.5,3,11,0,1655417481101,1655417481602,1655417483764,2
1,2.905927631,0.195639573,15,21.09375,15,60,1655417475941,1655417454847.25,2.5,3,11,0,1655417496100,1655417496603,1655417498988,3
1,2.718308946,0.16543011200000002,15,15.8203125,15,40,1655417490941,1655417475120.6875,2.5,3,11,0,1655417511098,1655417511598,1655417513801,4
1,2.702729421,0.117162079,15,15.8203125,15,40,1655417505941,1655417490120.6875,2.5,3,11,0,1655417526097,1655417526597,1655417528785,5
1,2.686980282,0.12383550800000001,15,15.8203125,15,40,1655417520941,1655417505120.6875,2.5,3,11,0,1655417541098,1655417541598,1655417543770,6
1,2.682374073,0.118594631,15,15.8203125,15,40,1655417535941,1655417520120.6875,2.5,3,12,0,1655417556098,1655417556598,1655417558765,7
1,2.685404108,0.130577339,15,15.8203125,15,40,1655417550941,1655417535120.6875,2.5,3,12,0,1655417571098,1655417571598,1655417573768,8
1,2.6878007040000003,0.12979650699999998,15,15.8203125,15,40,1655417565941,1655417550120.6875,2.5,3,12,0,1655417586097,1655417586596,1655417588770,9
1,2.690128773,0.1263731,15,15.8203125,15,40,1655417580941,1655417565120.6875,2.5,3,12,0,1655417601098,1655417601597,1655417603773,10
1,2.7492205899999997,0.153709065,15,15.8203125,15,40,1655417595941,1655417580120.6875,2.5,3,12,0,1655417616098,1655417616599,1655417618833,11
1,1.5886434939999998,0.11606165,15,15.8203125,15,40,1655417610941,1655417595120.6875,2.5,3,12,0,1655417631099,1655417631599,1655417632673,12
1,2.828969661,0.157408986,15,15.8203125,15,40,1655417625941,1655417610120.6875,2.5,3,12,0,1655417646099,1655417646599,1655417648914,13
1,2.366281675,0.111617706,15,15.8203125,15,40,1655417640941,1655417625120.6875,2.5,3,12,0,1655417661100,1655417661600,1655417663451,14
1,2.691006013,0.12908820499999998,15,15.8203125,15,40,1655417655941,1655417640120.6875,2.5,3,13,0,1655417676100,1655417676601,1655417678777,15
1,2.688071818,0.122790758,15,15.8203125,15,40,1655417670941,1655417655120.6875,2.5,3,13,0,1655417691101,1655417691601,1655417693775,16
1,2.687203501,0.123658035,15,15.8203125,15,40,1655417685941,1655417670120.6875,2.5,3,13,0,1655417706101,1655417706601,1655417708774,17
1,2.7472476080000003,0.117199525,15,15.8203125,15,40,1655417700941,1655417685120.6875,2.5,3,13,0,1655417721102,1655417721603,1655417723833,18
1,2.745259291,0.168715246,15,15.8203125,15,40,1655417715941,1655417700120.6875,2.5,3,13,0,1655417736100,1655417736601,1655417738832,19
1,1.589605047,0.118991107,15,15.8203125,15,40,1655417730941,1655417715120.6875,2.5,3,13,0,1655417751103,1655417751603,1655417752676,20
1,2.6692162870000002,0.134054631,15,15.8203125,15,40,1655417745941,1655417730120.6875,2.5,3,13,0,1655417766102,1655417766602,1655417768756,21
1,1.633475303,0.11669412,15,15.8203125,15,40,1655417760941,1655417745120.6875,2.5,3,13,0,1655417781103,1655417781604,1655417782721,22
1,2.6652398109999997,0.125053536,15,15.8203125,15,40,1655417775941,1655417760120.6875,2.5,3,14,0,1655417796104,1655417796604,1655417798754,23
1,2.8715760369999996,0.12607185699999998,15,15.8203125,15,40,1655417790941,1655417775120.6875,2.5,3,14,0,1655417811102,1655417811602,1655417813960,24
1,2.8766631269999996,0.11778016200000001,15,15.8203125,15,40,1655417805941,1655417790120.6875,2.5,3,14,0,1655417826103,1655417826603,1655417828965,25
1,2.829903229,0.123890388,15,15.8203125,15,40,1655417820941,1655417805120.6875,2.5,3,14,0,1655417841103,1655417841604,1655417843918,26
1,3.000247617,0.155955669,15,15.8203125,15,40,1655417835941,1655417820120.6875,2.5,3,14,0,1655417856104,1655417856605,1655417859089,27
1,2.790958184,0.12757964900000002,15,15.8203125,15,40,1655417850941,1655417835120.6875,2.5,3,14,0,1655417871103,1655417871604,1655417873880,28
1,2.721485971,0.135261903,15,15.8203125,15,40,1655417865941,1655417850120.6875,2.5,3,14,0,1655417886104,1655417886607,1655417888811,29
1,2.800611383,0.134964361,15,15.8203125,15,40,1655417880941,1655417865120.6875,2.5,3,15,0,1655417901105,1655417901605,1655417903891,30
1,2.751140273,0.146084025,15,15.8203125,15,40,1655417895941,1655417880120.6875,2.5,3,15,0,1655417916106,1655417916606,1655417918842,31
1,2.817934162,0.129171459,15,15.8203125,15,40,1655417910941,1655417895120.6875,2.5,3,15,0,1655417931107,1655417931607,1655417933910,32
1,2.885610404,0.147820089,15,15.8203125,15,40,1655417925941,1655417910120.6875,2.5,3,15,0,1655417946107,1655417946607,1655417948978,33
1,3.055868346,0.160170438,15,15.8203125,15,40,1655417940941,1655417925120.6875,2.5,3,15,0,1655417961108,1655417961607,1655417964148,34
1,3.011771028,0.188131835,15,15.8203125,15,40,1655417955941,1655417940120.6875,2.5,3,15,0,1655417976107,1655417976607,1655417979104,35
1,2.765590775,0.113352953,15,15.8203125,15,40,1655417970941,1655417955120.6875,2.5,3,15,0,1655417991109,1655417991609,1655417993859,36
1,2.777771666,0.13240168700000002,15,15.8203125,15,40,1655417985941,1655417970120.6875,2.5,3,15,0,1655418006108,1655418006609,1655418008872,37
1,2.723697102,0.134037982,15,15.8203125,15,40,1655418000941,1655417985120.6875,2.5,3,16,0,1655418021109,1655418021609,1655418023817,38
1,2.8038053439999997,0.132967805,15,15.8203125,15,40,1655418015941,1655418000120.6875,2.5,3,16,0,1655418036108,1655418036609,1655418038897,39
1,2.761222501,0.145077799,15,15.8203125,15,40,1655418030941,1655418015120.6875,2.5,3,16,0,1655418051109,1655418051610,1655418053855,40
1,2.730333987,0.163439798,15,15.8203125,15,40,1655418045941,1655418030120.6875,2.5,3,16,0,1655418066109,1655418066610,1655418068826,41
1,2.813842329,0.153724254,15,15.8203125,15,40,1655418060941,1655418045120.6875,2.5,3,16,0,1655418081112,1655418081612,1655418083910,42
1,2.7894448389999997,0.137208568,15,15.8203125,15,40,1655418075941,1655418060120.6875,2.5,3,16,0,1655418096112,1655418096615,1655418098886,43
1,2.7819541979999998,0.172606228,15,15.8203125,15,40,1655418090941,1655418075120.6875,2.5,3,16,0,1655418111112,1655418111612,1655418113878,44
1,2.759227558,0.14515977000000002,15,15.8203125,15,40,1655418105941,1655418090120.6875,2.5,3,16,0,1655418126112,1655418126612,1655418128856,45
1,2.8231804879999998,0.138635868,15,15.8203125,15,40,1655418120941,1655418105120.6875,2.5,3,16,0,1655418141112,1655418141612,1655418143919,46
1,2.7498199690000003,0.149645206,15,15.8203125,15,40,1655418135941,1655418120120.6875,2.5,3,16,0,1655418156112,1655418156612,1655418158846,47
1,2.7959152130000002,0.141926541,15,15.8203125,15,40,1655418150941,1655418135120.6875,2.5,3,16,0,1655418171113,1655418171613,1655418173893,48
1,2.751366669,0.153216589,15,15.8203125,15,40,1655418165941,1655418150120.6875,2.5,3,16,0,1655418186113,1655418186615,1655418188849,49
1,2.945933836,0.148249899,15,15.8203125,15,40,1655418180941,1655418165120.6875,2.5,3,16,0,1655418201112,1655418201612,1655418204043,50
1,2.936587494,0.145771284,15,15.8203125,15,40,1655418195941,1655418180120.6875,2.5,3,16,0,1655418216113,1655418216614,1655418219035,51
1,2.930961771,0.143218602,15,15.8203125,15,40,1655418210941,1655418195120.6875,2.5,3,16,0,1655418231113,1655418231614,1655418234030,52
1,2.924795857,0.143856799,15,15.8203125,15,40,1655418225941,1655418210120.6875,2.5,3,16,0,1655418246114,1655418246615,1655418249023,53
1,2.9538879259999997,0.14490073,15,15.8203125,15,40,1655418240941,1655418225120.6875,2.5,3,16,0,1655418261114,1655418261614,1655418264053,54
1,2.8987039180000003,0.147629286,15,15.8203125,15,40,1655418255941,1655418240120.6875,2.5,3,16,0,1655418276113,1655418276613,1655418278998,55
1,2.935083828,0.145095255,15,15.8203125,15,40,1655418270941,1655418255120.6875,2.5,3,16,0,1655418291113,1655418291614,1655418294034,56
1,2.940727762,0.139475395,15,15.8203125,15,40,1655418285941,1655418270120.6875,2.5,3,16,0,1655418306113,1655418306613,1655418309040,57
1,2.9165457970000004,0.17738825700000002,15,15.8203125,15,40,1655418300941,1655418285120.6875,2.5,3,16,0,1655418321114,1655418321614,1655418324016,58
1,2.842853956,0.162428832,15,15.8203125,15,40,1655418315941,1655418300120.6875,2.5,3,16,0,1655418336114,1655418336614,1655418338943,59
1,2.925635053,0.14583163500000002,15,15.8203125,15,40,1655418330941,1655418315120.6875,2.5,3,16,0,1655418351116,1655418351616,1655418354027,60
1,2.810394157,0.23820095900000002,15,15.8203125,15,40,1655418345941,1655418330120.6875,2.5,3,16,0,1655418366115,1655418366616,1655418368911,61
1,2.8439827930000003,0.142800599,15,15.8203125,15,40,1655418360941,1655418345120.6875,2.5,3,16,0,1655418381114,1655418381614,1655418383944,62
1,2.922392066,0.150624004,15,15.8203125,15,40,1655418375941,1655418360120.6875,2.5,3,16,0,1655418396117,1655418396618,1655418399024,63
1,2.913833799,0.137264387,15,15.8203125,15,40,1655418390941,1655418375120.6875,2.5,3,16,0,1655418411116,1655418411616,1655418414016,64
1,2.7613952509999997,0.150307679,15,15.8203125,15,40,1655418405941,1655418390120.6875,2.5,3,16,0,1655418426117,1655418426618,1655418428863,65
1,2.925409293,0.157795546,15,15.8203125,15,40,1655418420941,1655418405120.6875,2.5,3,16,0,1655418441118,1655418441619,1655418444028,66
1,2.986597364,0.17566522499999998,15,15.8203125,15,40,1655418435941,1655418420120.6875,2.5,3,16,0,1655418456118,1655418456619,1655418459090,67
1,2.897383753,0.15198857300000002,15,15.8203125,15,40,1655418450941,1655418435120.6875,2.5,3,16,0,1655418471121,1655418471621,1655418474001,68
1,2.95364543,0.148846676,15,15.8203125,15,40,1655418465941,1655418450120.6875,2.5,3,16,0,1655418486119,1655418486619,1655418489058,69
1,2.7939965179999997,0.16188119499999998,15,15.8203125,15,40,1655418480941,1655418465120.6875,2.5,3,16,0,1655418501118,1655418501619,1655418503897,70
1,2.775300577,0.15718270899999998,15,15.8203125,15,40,1655418495941,1655418480120.6875,2.5,3,15,0,1655418516118,1655418516618,1655418518879,71
1,2.8264592950000003,0.16371180100000002,15,15.8203125,15,40,1655418510941,1655418495120.6875,2.5,3,15,0,1655418531118,1655418531620,1655418533930,72
1,2.906241645,0.144341103,15,15.8203125,15,40,1655418525941,1655418510120.6875,2.5,3,15,0,1655418546118,1655418546618,1655418549010,73
1,2.795292418,0.148521265,15,15.8203125,15,40,1655418540941,1655418525120.6875,2.5,3,15,0,1655418561119,1655418561620,1655418563899,74
1,2.836393438,0.13306279699999998,15,15.8203125,15,40,1655418555941,1655418540120.6875,2.5,3,14,0,1655418576118,1655418576620,1655418578940,75
1,2.826001691,0.122504006,15,15.8203125,15,40,1655418570941,1655418555120.6875,2.5,3,14,0,1655418591118,1655418591618,1655418593930,76
1,2.826258104,0.131159222,15,15.8203125,15,40,1655418585941,1655418570120.6875,2.5,3,14,0,1655418606119,1655418606622,1655418608930,77
1,2.7908545979999997,0.131702127,15,15.8203125,15,40,1655418600941,1655418585120.6875,2.5,3,14,0,1655418621118,1655418621618,1655418623895,78
1,2.891527955,0.15423629500000002,15,15.8203125,15,40,1655418615941,1655418600120.6875,2.5,3,13,0,1655418636118,1655418636619,1655418638995,79
1,2.729514283,0.139279937,15,15.8203125,15,40,1655418630941,1655418615120.6875,2.5,3,13,0,1655418651120,1655418651620,1655418653834,80
1,2.7539301700000003,0.132108417,15,15.8203125,15,40,1655418645941,1655418630120.6875,2.5,3,13,0,1655418666121,1655418666621,1655418668859,81
1,2.769178151,0.141821032,15,15.8203125,15,40,1655418660941,1655418645120.6875,2.5,3,13,0,1655418681120,1655418681620,1655418683875,82
1,2.734170862,0.156982121,15,15.8203125,15,40,1655418675941,1655418660120.6875,2.5,3,12,0,1655418696121,1655418696621,1655418698840,83
1,2.728491941,0.123084154,15,15.8203125,15,40,1655418690941,1655418675120.6875,2.5,3,12,0,1655418711121,1655418711623,1655418713834,84
1,2.728490808,0.168456716,15,15.8203125,15,40,1655418705941,1655418690120.6875,2.5,3,12,0,1655418726120,1655418726621,1655418728834,85
1,2.837117224,0.125919582,15,15.8203125,15,40,1655418720941,1655418705120.6875,2.5,3,12,0,1655418741120,1655418741621,1655418743943,86
