RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,8.704585999965667,10,60,3,1,1652349293285,1652349233285,7,8,4
1,7.652470000267029,10,60,5,1,1652349303285,1652349243285,7,8,4
1,8.128229000091553,10,60,6.25,1,1652349313285,1652349253285,7,8,4
1,6.902047000408173,10,60,7.8125,1,1652349323285,1652349263285,7,8,4
1,6.952920000076294,10,60,5.859375,1,1652349333285,1652349273285,7,8,4
1,7.632460000038147,10,60,5,1,1652349343285,1652349283285,7,8,4
1,6.899147999763489,10,60,6.25,1,1652349353285,1652349293285,7,8,4
1,7.852605000019073,10,60,5,1,1652349363285,1652349303285,7,8,4
1,7.737375,10,60,6.25,1,1652349373285,1652349313285,7,8,4
1,7.308098000049591,9,60,7.8125,1,1652349383285,1652349323285,7,8,4
1,8.148295000076294,9,60,9.765625,1,1652349393285,1652349333285,7,8,4
1,7.2995160002708435,9,60,12.20703125,1,1652349402285,1652349342285,7,8,4
1,7.944550000190735,9,60,15.2587890625,1,1652349411285,1652349351285,7,8,4
1,7.7823210000991825,9,60,19.073486328125,1,1652349420285,1652349360285,7,8,4
1,7.369477000236511,9,60,23.84185791015625,1,1652349429285,1652349369285,7,8,4
1,8.029117000579834,9,60,29.802322387695312,1,1652349438285,1652349378285,7,8,4
1,7.058978000640869,9,60,37.25290298461914,1,1652349447285,1652349387285,7,8,4
1,6.829125,9,60,27.939677238464355,1,1652349456285,1652349396285,7,8,4
1,7.192760000228882,9,60,20.954757928848267,1,1652349465285,1652349405285,7,8,4
1,8.713802000045776,8,60,15.7160684466362,1,1652349474285,1652349414285,7,8,4
1,6.000567999839783,8,60,19.64508555829525,1,1652349483285,1652349423285,7,8,4
1,6.565425999641419,8,60,14.733814168721437,1,1652349491285,1652349431285,7,8,4
1,6.820831000328064,8,60,11.050360626541078,1,1652349499285,1652349439285,7,8,4
1,7.193756000518799,8,60,8.287770469905809,1,1652349507285,1652349447285,7,8,4
1,7.379376999855041,8,60,6.215827852429356,1,1652349515285,1652349455285,7,8,4
1,7.637030000686646,8,60,7.7697848155366955,1,1652349523285,1652349463285,7,8,4
1,7.2861990003585815,8,60,9.71223101942087,1,1652349531285,1652349471285,7,8,4
1,7.103701000213623,8,60,12.140288774276087,1,1652349539285,1652349479285,7,8,4
1,7.394378999710083,8,60,9.105216580707065,1,1652349547285,1652349487285,7,8,4
1,7.5237980003356935,7,60,11.381520725883831,1,1652349555285,1652349495285,7,8,4
1,7.887308000564575,7,60,14.22690090735479,1,1652349563285,1652349503285,7,8,4
1,7.58258899974823,7,60,17.783626134193486,1,1652349570285,1652349510285,7,8,4
1,7.633864999771118,7,60,22.229532667741857,1,1652349577285,1652349517285,7,8,4
1,8.386633000373841,7,60,27.786915834677323,1,1652349584285,1652349524285,7,8,4
1,7.5434099998474125,7,60,34.733644793346656,1,1652349591285,1652349531285,7,8,4
1,7.544968999862671,7,60,43.41705599168332,1,1652349598285,1652349538285,7,8,4
1,7.602414999961853,7,60,54.27131998960415,1,1652349605285,1652349545285,7,8,4
1,7.36357200050354,7,60,60,1,1652349612285,1652349552285,7,8,4
1,7.300082000732422,7,60,60,1,1652349619285,1652349559285,7,8,4
1,7.717173999786377,6,60,60,1,1652349626285,1652349566285,7,8,4
1,6.858133999824524,6,60,60,1,1652349633285,1652349573285,7,8,4
1,7.924177000045776,6,60,45,1,1652349639285,1652349579285,7,8,4
1,8.486852000236512,6,60,56.25,1,1652349645285,1652349585285,7,8,4
1,7.187753999710083,6,60,60,1,1652349651285,1652349591285,7,8,4
1,8.204817999839783,6,60,45,1,1652349657285,1652349597285,7,8,4
1,7.138276000022888,6,60,56.25,1,1652349663285,1652349603285,7,8,4
1,7.749394999504089,6,60,42.1875,1,1652349669285,1652349609285,7,8,4
1,7.74085800075531,6,60,52.734375,1,1652349675285,1652349615285,7,8,4
1,8.205968999862671,6,60,60,1,1652349681285,1652349621285,7,8,4
1,7.66789199924469,5,60,60,1,1652349687285,1652349627285,7,8,4
1,7.841632999420166,5,60,60,1,1652349693285,1652349633285,7,8,4
1,7.661730999946594,5,60,60,1,1652349698285,1652349638285,7,8,4
1,7.354686999320984,5,60,60,1,1652349703285,1652349643285,7,8,4
1,7.178107000350952,5,60,60,1,1652349708285,1652349648285,7,8,4
1,7.831609999656677,5,60,45,1,1652349713285,1652349653285,7,8,4
1,7.7284350004196165,5,60,56.25,1,1652349718285,1652349658285,7,8,4
1,7.615660999298096,5,60,60,1,1652349723285,1652349663285,7,8,4
1,7.107923999786377,5,60,60,1,1652349728285,1652349668285,7,8,4
1,8.604112999916076,5,60,45,1,1652349733285,1652349673285,7,8,4
1,7.8151759996414185,4,60,56.25,1,1652349738285,1652349678285,7,8,4
1,7.341171999931335,4,60,60,1,1652349743285,1652349683285,7,8,4
1,6.843571000099182,4,60,60,1,1652349747285,1652349687285,7,8,4
1,7.276946999549866,4,60,45,1,1652349751285,1652349691285,7,8,4
1,6.040769000053405,4,60,56.25,1,1652349755285,1652349695285,7,8,4
1,7.047430000305176,4,60,42.1875,1,1652349759285,1652349699285,7,8,4
1,8.135576000213623,4,60,31.640625,1,1652349763285,1652349703285,7,8,4
1,7.825986000061035,4,60,39.55078125,1,1652349767285,1652349707285,7,8,4
1,7.999914000511169,4,60,49.4384765625,1,1652349771285,1652349711285,7,8,4
1,6.954347999572754,4,60,60,1,1652349775285,1652349715285,7,8,4
1,8.34399199962616,3,60,45,1,1652349779285,1652349719285,7,8,4
