RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2591.398238,10,60,11,1,1653472658217,1653472598217,2590,2600,1
1,2603.179212,10,60,11,3,1653472668217,1653472608217,2590,2600,1
1,2599.30513,10,60,11,4,1653472678217,1653472618217,2590,2600,1
1,2585.215001,10,60,11,5,1653472688217,1653472628217,2590,2600,1
1,2592.363248,10,60,11,5,1653472698217,1653472638217,2590,2600,1
1,3606.989452,10,60,11,5,1653472708217,1653472648217,2590,2600,1
1,0,10,60,11,5,1653472718217,1653472658217,2590,2600,1
1,2598.941798,10,60,11,5,1653472728217,1653472668217,2590,2600,1
1,2597.942183,10,60,11,5,1653472738217,1653472678217,2590,2600,1
1,2595.028344,10,60,11,5,1653472748217,1653472688217,2590,2600,1
1,2607.12384,10,60,11,6,1653472758217,1653472698217,2590,2600,1
1,4106.235189,10,60,11,7,1653472768217,1653472708217,2590,2600,1
1,2606.038002,10,60,11,7,1653472778217,1653472718217,2590,2600,1
1,2602.400911,10,60,11,7,1653472788217,1653472728217,2590,2600,1
1,2601.642286,10,60,11,7,1653472798217,1653472738217,2590,2600,1
1,2602.948431,10,60,11,7,1653472808217,1653472748217,2590,2600,1
1,2602.249346,10,60,11,7,1653472818217,1653472758217,2590,2600,1
1,0,10,60,11,5,1653472828217,1653472768217,2590,2600,1
1,2587.337202,10,60,11,5,1653472838217,1653472778217,2590,2600,1
1,0,10,60,11,5,1653472848217,1653472788217,2590,2600,1
1,2590.305403,10,60,11,5,1653472858217,1653472798217,2590,2600,1
1,2600.683998,10,60,11,5,1653472868217,1653472808217,2590,2600,1
1,2608.512838,10,60,11,6,1653472878217,1653472818217,2590,2600,1
