RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,20,10,60,11,1,1653407474814,1653407414814,12,18,1
1,14,10,75,11,3,1653407484814,1653407409814,12,18,1
1,12,10,75,11,4,1653407494814,1653407419814,12,18,1
1,11,10,75,11,5,1653407504814,1653407429814,12,18,1
1,15,10,75,11,6,1653407514814,1653407439814,12,18,1
1,11,10,56.25,11,6,1653407524814,1653407468564,12,18,1
1,13,10,42.1875,11,6,1653407534814,1653407492626.5,12,18,1
1,12,10,31.640625,11,6,1653407544814,1653407513173.375,12,18,1
1,12,10,23.73046875,11,2,1653407554814,1653407531083.5312,12,18,1
1,11,10,29.6630859375,11,2,1653407564814,1653407535150.914,12,18,1
1,12,10,37.078857421875,11,3,1653407574814,1653407537735.1426,12,18,1
1,11,10,37.078857421875,11,4,1653407584814,1653407547735.1426,12,18,1
1,12,10,37.078857421875,11,5,1653407594814,1653407557735.1426,12,18,1
1,11,10,37.078857421875,11,5,1653407604814,1653407567735.1426,12,18,1
1,13,10,37.078857421875,11,5,1653407614814,1653407577735.1426,12,18,1
1,11,10,37.078857421875,11,5,1653407624814,1653407587735.1426,12,18,1
1,12,10,37.078857421875,11,5,1653407634814,1653407597735.1426,12,18,1
1,12,10,37.078857421875,11,5,1653407644814,1653407607735.1426,12,18,1
1,11,10,37.078857421875,11,5,1653407654814,1653407617735.1426,12,18,1
1,11,10,27.80914306640625,11,2,1653407664814,1653407637004.857,12,18,1
1,11,10,34.76142883300781,11,3,1653407674814,1653407640052.5713,12,18,1
1,10,10,34.76142883300781,11,3,1653407684814,1653407650052.5713,12,18,1
1,11,10,43.451786041259766,11,4,1653407694814,1653407651362.2139,12,18,1
1,11,10,43.451786041259766,11,5,1653407704814,1653407661362.2139,12,18,1
1,10,10,43.451786041259766,11,5,1653407714814,1653407671362.2139,12,18,1
1,11,10,32.588839530944824,11,4,1653407724814,1653407692225.1604,12,18,1
1,11,10,32.588839530944824,11,4,1653407734814,1653407702225.1604,12,18,1
1,10,10,32.588839530944824,11,4,1653407744814,1653407712225.1604,12,18,1
1,11,10,32.588839530944824,11,4,1653407754814,1653407722225.1604,12,18,1
