RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,7.699441999435424,10,60,3,1,1652034503447,1652034443447,7,8,2
1,7.358936000823975,10,60,5,1,1652034513447,1652034453447,7,8,2
1,7.478051000595093,10,60,6.25,1,1652034523447,1652034463447,7,8,2
1,7.189364999771118,10,60,7.8125,1,1652034533447,1652034473447,7,8,2
1,7.733017999649048,10,60,5.859375,1,1652034543447,1652034483447,7,8,2
1,7.243682998657227,10,60,7.32421875,1,1652034553447,1652034493447,7,8,2
1,9.08452799987793,10,60,9.1552734375,1,1652034563447,1652034503447,7,8,2
1,6.769343000411987,10,60,11.444091796875,1,1652034573447,1652034513447,7,8,2
1,7.987298000335693,10,60,8.58306884765625,1,1652034583447,1652034523447,7,8,2
1,7.632538999557495,10,60,10.728836059570312,1,1652034593447,1652034533447,7,8,2
1,7.39792200088501,10,60,13.41104507446289,1,1652034603447,1652034543447,7,8,3
1,6.786073999404907,10,60,16.763806343078613,1,1652034613447,1652034553447,7,8,3
1,7.938281000137329,10,60,12.57285475730896,1,1652034623447,1652034563447,7,8,3
1,7.136477001190186,10,60,15.7160684466362,1,1652034633447,1652034573447,7,8,3
1,7.2051989994049075,10,60,11.78705133497715,1,1652034643447,1652034583447,7,8,3
1,6.818627000808716,10,60,14.733814168721437,1,1652034653447,1652034593447,7,8,3
1,8.119517999649048,10,60,11.050360626541078,1,1652034663447,1652034603447,7,8,3
1,11.77557799911499,10,60,13.812950783176348,1,1652034673447,1652034613447,7,8,3
1,9.208228000640869,10,60,17.266188478970435,1,1652034683447,1652034623447,7,8,3
1,7.463576000213623,10,60,21.582735598713043,1,1652034693447,1652034633447,7,8,3
1,7.930310998916626,10,60,26.978419498391304,1,1652034703447,1652034643447,7,8,3
1,6.545026000976563,10,60,33.72302437298913,1,1652034713447,1652034653447,7,8,3
1,8.27829999923706,10,60,25.292268279741847,1,1652034723447,1652034663447,7,8,4
1,7.494218000411987,10,60,31.61533534967731,1,1652034733447,1652034673447,7,8,4
1,6.820006000518799,10,60,39.51916918709664,1,1652034743447,1652034683447,7,8,4
1,6.696618000030518,10,60,29.639376890322477,1,1652034753447,1652034693447,7,8,4
1,7.927058000564575,10,60,22.229532667741857,1,1652034763447,1652034703447,7,8,4
1,6.95764999961853,10,60,27.786915834677323,1,1652034773447,1652034713447,7,8,4
1,8.73735599899292,10,60,20.84018687600799,1,1652034783447,1652034723447,7,8,4
1,10.317107999801635,10,60,26.05023359500999,1,1652034793447,1652034733447,7,8,4
1,6.519114999771118,10,60,32.56279199376249,1,1652034803447,1652034743447,7,8,4
1,7.618544000625611,10,60,24.422093995321866,1,1652034813447,1652034753447,7,8,4
1,9.140607000350952,10,60,30.52761749415233,1,1652034823447,1652034763447,7,8,4
1,6.8035790004730226,10,60,38.159521867690415,1,1652034833447,1652034773447,7,8,5
1,6.379181001663208,10,60,28.61964140076781,1,1652034843447,1652034783447,7,8,5
1,7.451125999450683,10,60,21.464731050575857,1,1652034853447,1652034793447,7,8,5
1,7.139069000244141,10,60,26.830913813219823,1,1652034863447,1652034803447,7,8,5
1,7.049875,10,60,20.123185359914867,1,1652034873447,1652034813447,7,8,5
1,7.096836000442505,10,60,15.09238901993615,1,1652034883447,1652034823447,7,8,5
1,8.065217000961304,10,60,11.319291764952112,1,1652034893447,1652034833447,7,8,5
1,8.843641000747681,10,60,14.14911470619014,1,1652034903447,1652034843447,7,8,5
1,6.774696001052856,10,60,17.686393382737677,1,1652034913447,1652034853447,7,8,5
1,7.290083999633789,10,60,13.264795037053258,1,1652034923447,1652034863447,7,8,5
1,8.705711000442506,10,60,16.580993796316573,1,1652034933447,1652034873447,7,8,5
1,6.824768999099732,10,60,20.726242245395717,1,1652034943447,1652034883447,7,8,5
1,7.044198999404907,10,60,15.544681684046788,1,1652034953447,1652034893447,7,8,6
1,8.095215000152589,10,60,11.658511263035091,1,1652034963447,1652034903447,7,8,6
1,6.692364000320435,10,60,14.573139078793865,1,1652034973447,1652034913447,7,8,6
1,6.651898000717163,10,60,10.929854309095399,1,1652034983447,1652034923447,7,8,6
1,8.15573399925232,10,60,8.19739073182155,1,1652034993447,1652034933447,7,8,6
1,6.643517999649048,10,60,10.246738414776937,1,1652035003447,1652034943447,7,8,6
1,8.277871000289917,10,60,7.685053811082703,1,1652035013447,1652034953447,7,8,6
1,8.132809000015259,10,60,9.606317263853379,1,1652035023447,1652034963447,7,8,6
1,7.255612998962403,10,60,12.007896579816723,1,1652035033447,1652034973447,7,8,6
1,7.07285000038147,10,60,15.009870724770904,1,1652035043447,1652034983447,7,8,6
1,8.26358399963379,10,60,11.257403043578178,1,1652035053447,1652034993447,7,8,6
1,7.440139999389649,10,60,14.071753804472722,1,1652035063447,1652035003447,7,8,7
1,7.1825109996795655,10,60,17.589692255590904,1,1652035073447,1652035013447,7,8,7
1,6.687412000656128,10,60,13.192269191693178,1,1652035083447,1652035023447,7,8,7
