RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.626071935,0.029231089999999998,15,30,15,10,1657913281645,1657913251645,3,3.2,7,0,1657913301689,1657913302189,1657913304302,9,4
1,2.631351216,0.029692609000000002,15,30,15,10,1657913296645,1657913266645,3,3.2,7,0,1657913316695,1657913317195,1657913319309,10,4
1,2.631058236,0.028968474,15,30,15,10,1657913311645,1657913281645,3,3.2,7,0,1657913331692,1657913332193,1657913334310,11,4
1,2.632846988,0.027887409999999998,15,30,15,10,1657913326645,1657913296645,3,3.2,7,0,1657913346691,1657913347191,1657913349312,12,4
1,2.6416078720000002,0.030466299,15,30,15,10,1657913341645,1657913311645,3,3.2,7,0,1657913361693,1657913362194,1657913364320,13,4
1,2.644145238,0.029538108,15,30,15,10,1657913356645,1657913326645,3,3.2,7,0,1657913376692,1657913377192,1657913379323,14,4
1,2.63307706,0.031597533,15,30,15,10,1657913371645,1657913341645,3,3.2,7,0,1657913391689,1657913392189,1657913394312,15,4
1,0.898479477,0.029072396,15,30,15,10,1657913386645,1657913356645,3,3.2,7,0,1657913406690,1657913407190,1657913407577,16,4
1,1.3120185059999998,0.029170922000000002,15,30,15,10,1657913401645,1657913371645,3,3.2,7,0,1657913421690,1657913422191,1657913422991,17,4
1,1.644624819,0.030697201,15,30,15,10,1657913416645,1657913386645,3,3.2,7,0,1657913436697,1657913437198,1657913438326,18,4
1,2.027498638,0.02930413,15,30,15,10,1657913431645,1657913401645,3,3.2,7,0,1657913451697,1657913452198,1657913453711,19,4
1,1.534463843,0.027438557,15,30,15,10,1657913446645,1657913416645,3,3.2,7,0,1657913466699,1657913467200,1657913468218,20,4
1,2.666123952,0.028203897999999998,15,30,15,10,1657913461645,1657913431645,3,3.2,7,0,1657913481697,1657913482197,1657913484351,21,4
1,1.91011087,0.053510565,15,30,15,20,1657913476645,1657913446645,3,3.2,7,0,1657913496700,1657913497201,1657913498595,22,4
1,2.7151592350000002,0.070706121,15,30,15,30,1657913491645,1657913461645,3,3.2,8,0,1657913511707,1657913512208,1657913514402,23,4
1,2.697115797,0.072921436,15,30,15,30,1657913506645,1657913476645,3,3.2,8,0,1657913526700,1657913527201,1657913529384,24,4
1,2.701773451,0.07727258000000001,15,30,15,30,1657913521645,1657913491645,3,3.2,8,0,1657913541701,1657913542201,1657913544389,25,4
1,2.6750880710000002,0.053006582999999996,15,30,15,20,1657913536645,1657913506645,3,3.2,8,0,1657913556704,1657913557204,1657913559364,26,4
1,2.7140819609999998,0.07588107499999999,15,30,15,30,1657913551645,1657913521645,3,3.2,8,0,1657913571709,1657913572210,1657913574402,27,4
1,2.70511121,0.071171455,15,30,15,30,1657913566645,1657913536645,3,3.2,8,0,1657913586714,1657913587215,1657913589393,28,4
1,2.710064384,0.081583835,15,30,15,30,1657913581645,1657913551645,3,3.2,8,0,1657913601703,1657913602203,1657913604399,29,4
1,0.781240716,0.050014853000000005,15,30,15,20,1657913596645,1657913566645,3,3.2,8,0,1657913616703,1657913617203,1657913617471,30,4
1,1.134195878,0.054578513,15,30,15,20,1657913611645,1657913581645,3,3.2,8,0,1657913631707,1657913632207,1657913632825,31,4
1,1.525485129,0.056553768,15,30,15,20,1657913626645,1657913596645,3,3.2,8,0,1657913646704,1657913647205,1657913648217,32,4
1,1.876300357,0.072571894,15,30,15,30,1657913641645,1657913611645,3,3.2,8,0,1657913661706,1657913662207,1657913663569,33,4
1,2.277886921,0.072620667,15,30,15,30,1657913656645,1657913626645,3,3.2,8,0,1657913676713,1657913677214,1657913678973,34,4
1,2.629339922,0.08102547800000001,15,30,15,30,1657913671645,1657913641645,3,3.2,8,0,1657913691709,1657913692209,1657913694324,35,4
1,2.671807589,0.054405012,15,30,15,20,1657913686645,1657913656645,3,3.2,8,0,1657913706712,1657913707213,1657913709369,36,4
1,2.673301961,0.052906174,15,30,15,20,1657913701645,1657913671645,3,3.2,8,0,1657913721711,1657913722212,1657913724371,37,4
1,2.667947388,0.05355508,15,30,15,20,1657913716645,1657913686645,3,3.2,8,0,1657913736718,1657913737219,1657913739368,38,4
1,2.6641365120000002,0.052175075999999994,15,30,15,20,1657913731645,1657913701645,3,3.2,8,0,1657913751713,1657913752214,1657913754364,39,4
1,2.6681949140000003,0.053270031,15,30,15,20,1657913746645,1657913716645,3,3.2,8,0,1657913766713,1657913767214,1657913769370,40,4
1,2.7552650819999998,0.073841092,15,30,15,30,1657913761645,1657913731645,3,3.2,8,0,1657913781775,1657913782276,1657913784457,41,4
1,2.803608953,0.07214550900000001,15,30,15,30,1657913776645,1657913746645,3,3.2,8,0,1657913796819,1657913797319,1657913799504,42,4
1,2.773446733,0.10263118,15,30,15,30,1657913791645,1657913761645,3,3.2,8,0,1657913811713,1657913812213,1657913814474,43,4
1,0.725978167,0.08388421800000001,15,30,15,30,1657913806645,1657913776645,3,3.2,8,0,1657913826726,1657913827227,1657913827429,44,4
1,1.091891672,0.050635647,15,30,15,20,1657913821645,1657913791645,3,3.2,8,0,1657913841717,1657913842218,1657913842796,45,4
