RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.4102288834,0.222472643,5,30,5,80,1658597941085,1658597911085,3,3.2,2,0,28929,413536012,1658597954044,13,4
1,2.4071980267999997,0.219793413,5,30,5,80,1658597946085,1658597916085,3,3.2,2,0,28934,414384815,1658597959039,14,4
1,2.4066683698,0.210365006,5,30,5,80,1658597951085,1658597921085,3,3.2,2,0,28939,415416642,1658597964036,15,4
1,2.411155693,0.217356462,5,30,5,80,1658597956085,1658597926085,3,3.2,2,0,28944,419974306,1658597969072,16,4
1,2.4090005735999998,0.220716881,5,30,5,80,1658597961085,1658597931085,3,3.2,2,0,28949,417010673,1658597974037,17,4
1,2.4108753821999995,0.218705371,5,30,5,80,1658597966085,1658597936085,3,3.2,2,0,28954,416882340,1658597979057,18,4
1,2.4103479672,0.213983926,5,30,5,80,1658597971085,1658597941085,3,3.2,2,0,28959,414996030,1658597984037,19,4
1,2.4101599782000003,0.214529463,5,30,5,80,1658597976085,1658597946085,3,3.2,2,0,28964,419088597,1658597989039,20,4
1,2.4038205708000002,0.216289297,5,30,5,80,1658597981085,1658597951085,3,3.2,2,0,28969,418689947,1658597994039,21,4
1,2.4031261390000003,0.212868612,5,30,5,80,1658597986085,1658597956085,3,3.2,2,0,28974,419285643,1658597999036,22,4
1,2.4005796772000005,0.216848448,5,30,5,80,1658597991085,1658597961085,3,3.2,2,0,28979,420375785,1658598004047,23,4
1,2.4007984852,0.216809972,5,30,5,80,1658597996085,1658597966085,3,3.2,2,0,28984,421983136,1658598009045,24,4
1,2.4008182944,0.21255577,5,30,5,80,1658598001085,1658597971085,3,3.2,2,0,28989,424438625,1658598014044,25,4
1,2.4023564952000003,0.211545042,5,30,5,80,1658598006085,1658597976085,3,3.2,2,0,28994,426104802,1658598019054,26,4
1,2.4043628834,0.21871037999999998,5,30,5,80,1658598011085,1658597981085,3,3.2,2,0,28999,423604534,1658598024051,27,4
1,2.405061161,0.211942828,5,30,5,80,1658598016085,1658597986085,3,3.2,2,0,29004,425891559,1658598029056,28,4
1,2.4058824724,0.21723948799999998,5,30,5,80,1658598021085,1658597991085,3,3.2,2,0,29009,428330395,1658598034056,29,4
1,2.4094310674,0.21348799,5,30,5,80,1658598026085,1658597996085,3,3.2,2,0,29014,430513206,1658598039068,30,4
1,2.4089692516,0.21500650699999999,5,30,5,80,1658598031085,1658598001085,3,3.2,2,0,29019,430877418,1658598044057,31,4
1,2.4090349272,0.21403169500000002,5,30,5,80,1658598036085,1658598006085,3,3.2,2,0,29024,428698073,1658598049056,32,4
1,2.4101954567999995,0.22711241100000001,5,30,5,80,1658598041085,1658598011085,3,3.2,2,0,29029,429592907,1658598054066,33,4
1,2.4089292616,0.213436865,5,30,5,80,1658598046085,1658598016085,3,3.2,2,0,29034,430418099,1658598059052,34,4
1,2.4072025377999995,0.214344489,5,30,5,80,1658598051085,1658598021085,3,3.2,2,0,29039,430028442,1658598064059,35,4
1,2.4083312433999997,0.21648722,5,30,5,80,1658598056085,1658598026085,3,3.2,2,0,29044,436820697,1658598069068,36,4
1,2.4090246804,0.210495541,5,30,5,80,1658598061085,1658598031085,3,3.2,2,0,29049,436994368,1658598074068,37,4
1,2.4053141174,0.21516645299999998,5,30,5,80,1658598066085,1658598036085,3,3.2,2,0,29054,436915433,1658598079055,38,4
1,2.406690071,0.221589227,5,30,5,80,1658598071085,1658598041085,3,3.2,2,0,29059,438408656,1658598084066,39,4
1,2.4050275705999997,0.21851516,5,30,5,80,1658598076085,1658598046085,3,3.2,2,0,29064,439497121,1658598089060,40,4
1,2.4045511236,0.21184308100000002,5,30,5,80,1658598081085,1658598051085,3,3.2,2,0,29069,438770868,1658598094068,41,4
1,2.4059933744,0.216365695,5,30,5,80,1658598086085,1658598056085,3,3.2,2,0,29074,440080291,1658598099078,42,4
1,2.407155538,0.218405967,5,30,5,80,1658598091085,1658598061085,3,3.2,2,0,29079,439094999,1658598104063,43,4
1,2.408176228,0.21880385000000002,5,30,5,80,1658598096085,1658598066085,3,3.2,2,0,29084,440583714,1658598109074,44,4
1,2.40918572,0.216843121,5,30,5,80,1658598101085,1658598071085,3,3.2,2,0,29089,440473118,1658598114066,45,4
1,2.4086414350000003,0.212722147,5,30,5,80,1658598106085,1658598076085,3,3.2,2,0,29094,441015861,1658598119068,46,4
1,2.4092460444000006,0.220229299,5,30,5,80,1658598111085,1658598081085,3,3.2,2,0,29099,442384908,1658598124083,47,4
1,2.4112007616,0.21886085900000002,5,30,5,80,1658598116085,1658598086085,3,3.2,2,0,29104,443741151,1658598129077,48,4
1,2.4112489210000003,0.216378908,5,30,5,80,1658598121085,1658598091085,3,3.2,2,0,29109,443455327,1658598134077,49,4
1,2.4100721458,0.212448092,5,30,5,80,1658598126085,1658598096085,3,3.2,2,0,29114,440920268,1658598139061,50,4
1,2.4120011937999997,0.21839299,5,30,5,80,1658598131085,1658598101085,3,3.2,2,0,29119,445693760,1658598144082,51,4
1,2.4089066278,0.216163886,5,30,5,80,1658598136085,1658598106085,3,3.2,2,0,29124,445165333,1658598149071,52,4
1,2.4072074792,0.212434112,5,30,5,80,1658598141085,1658598111085,3,3.2,2,0,29129,448322677,1658598154073,53,4
1,2.4073968436,0.22002256399999998,5,30,5,80,1658598146085,1658598116085,3,3.2,2,0,29134,448910250,1658598159083,54,4
1,2.4103250934,0.220041952,5,30,5,80,1658598151085,1658598121085,3,3.2,2,0,29139,450471856,1658598164085,55,4
1,2.4081756996,0.21902148500000002,5,30,5,80,1658598156085,1658598126085,3,3.2,2,0,29144,451189403,1658598169077,56,4
1,2.4076836428,0.21446489,5,30,5,80,1658598161085,1658598131085,3,3.2,2,0,29149,450854069,1658598174074,57,4
1,2.4090576814,0.221328805,5,30,5,80,1658598166085,1658598136085,3,3.2,2,0,29154,456735978,1658598179088,58,4
1,2.4072362097999997,0.216455188,5,30,5,80,1658598171085,1658598141085,3,3.2,2,0,29159,458028199,1658598184083,59,4
1,2.4092520538000004,0.21811041599999997,5,30,5,80,1658598176085,1658598146085,3,3.2,2,0,29164,461190023,1658598189106,60,4
1,2.4115171656000003,0.21421964,5,30,5,80,1658598181085,1658598151085,3,3.2,2,0,29169,461918437,1658598194099,61,4
1,2.41104238,0.208442179,5,30,5,80,1658598186085,1658598156085,3,3.2,2,0,29174,463310546,1658598199084,62,4
1,2.4091900460000004,0.208797252,5,30,5,80,1658598191085,1658598161085,3,3.2,2,0,29179,459393456,1658598204082,63,4
1,2.4084386899999997,0.211541125,5,30,5,80,1658598196085,1658598166085,3,3.2,2,0,29184,465787634,1658598209087,64,4
1,2.4044649662,0.21267097699999998,5,30,5,80,1658598201085,1658598171085,3,3.2,2,0,29189,461023765,1658598214086,65,4
1,2.4014054097999997,0.217319184,5,30,5,80,1658598206085,1658598176085,3,3.2,2,0,29194,459440254,1658598219081,66,4
1,2.4081905141999997,0.217549852,5,30,5,80,1658598211085,1658598181085,3,3.2,2,0,29199,467106873,1658598224122,67,4
1,2.4086736066,0.214470709,5,30,5,80,1658598216085,1658598186085,3,3.2,2,0,29204,465851095,1658598229091,68,4
1,2.4106546196,0.21739698999999998,5,30,5,80,1658598221085,1658598191085,3,3.2,2,0,29209,464936580,1658598234096,69,4
1,2.4104778527999997,0.219317599,5,30,5,80,1658598226085,1658598196085,3,3.2,2,0,29214,464981155,1658598239089,70,4
1,2.4499142256,0.22147292200000002,5,30,5,80,1658598231085,1658598201085,3,3.2,2,0,29219,467845934,1658598244287,71,4
1,2.4440615059999997,0.21729137499999998,5,30,5,80,1658598236085,1658598206085,3,3.2,2,0,29224,463988377,1658598249089,72,4
1,2.4436775024,0.21210533799999998,5,30,5,80,1658598241085,1658598211085,3,3.2,2,0,29229,468876927,1658598254092,73,4
1,2.4438917108,0.219555195,5,30,5,80,1658598246085,1658598216085,3,3.2,2,0,29234,469464862,1658598259102,74,4
1,2.4465995936,0.22590054599999998,5,30,5,80,1658598251085,1658598221085,3,3.2,2,0,29239,469830674,1658598264107,75,4
1,2.4068497704,0.21461471599999998,5,30,5,80,1658598256085,1658598226085,3,3.2,2,0,29244,467910405,1658598269088,76,4
1,2.4087937936,0.21685235,5,30,5,80,1658598261085,1658598231085,3,3.2,2,0,29249,466959708,1658598274102,77,4
1,2.4101597578,0.216695968,5,30,5,80,1658598266085,1658598236085,3,3.2,2,0,29254,467389559,1658598279097,78,4
1,2.4102842183999997,0.21617512300000002,5,30,5,80,1658598271085,1658598241085,3,3.2,2,0,29259,468021308,1658598284101,79,4
1,2.4118311722,0.223829056,5,30,5,80,1658598276085,1658598246085,3,3.2,2,0,29264,469079349,1658598289114,80,4
1,2.4123343298,0.21212754,5,30,5,80,1658598281085,1658598251085,3,3.2,2,0,29269,469585769,1658598294092,81,4
1,2.4137514213999998,0.22523058,5,30,5,80,1658598286085,1658598256085,3,3.2,2,0,29274,474233225,1658598299116,82,4
1,2.4156738871999996,0.222972599,5,30,5,80,1658598291085,1658598261085,3,3.2,2,0,29279,475853444,1658598304115,83,4
1,2.4139075776,0.21207331,5,30,5,80,1658598296085,1658598266085,3,3.2,2,0,29284,475682832,1658598309100,84,4
1,2.4108719923999997,0.222379229,5,30,5,80,1658598301085,1658598271085,3,3.2,2,0,29289,478496346,1658598314108,85,4
1,2.4118213138,0.214527145,5,30,5,80,1658598306085,1658598276085,3,3.2,2,0,29294,476283930,1658598319103,86,4
1,2.4094535556,0.214953106,5,30,5,80,1658598311085,1658598281085,3,3.2,2,0,29299,476296585,1658598324107,87,4
1,2.4073458467999997,0.214480667,5,30,5,80,1658598316085,1658598286085,3,3.2,2,0,29304,481875706,1658598329111,88,4
1,2.4086768744,0.22526423,5,30,5,80,1658598321085,1658598291085,3,3.2,2,0,29309,478090203,1658598334109,89,4
1,2.4073124432,0.21610207399999998,5,30,5,80,1658598326085,1658598296085,3,3.2,2,0,29314,481046744,1658598339104,90,4
1,2.4083548536,0.22400024300000002,5,30,5,80,1658598331085,1658598301085,3,3.2,2,0,29319,486295935,1658598344119,91,4
1,2.407425604,0.21649662,5,30,5,80,1658598336085,1658598306085,3,3.2,2,0,29324,483802737,1658598349110,92,4
1,2.4065073927999996,0.216617794,5,30,5,80,1658598341085,1658598311085,3,3.2,2,0,29329,481725939,1658598354106,93,4
1,2.4060252746,0.218165761,5,30,5,80,1658598346085,1658598316085,3,3.2,2,0,29334,481102867,1658598359109,94,4
1,2.4076248151999997,0.22173826500000002,5,30,5,80,1658598351085,1658598321085,3,3.2,2,0,29339,481937257,1658598364113,95,4
1,2.4092513712,0.220657301,5,30,5,80,1658598356085,1658598326085,3,3.2,2,0,29344,483261374,1658598369124,96,4
1,2.4122906122,0.216862652,5,30,5,80,1658598361085,1658598331085,3,3.2,2,0,29349,483923843,1658598374125,97,4
1,2.4111459955999996,0.216613108,5,30,5,80,1658598366085,1658598336085,3,3.2,2,0,29354,486833934,1658598379105,98,4
1,2.4105475068,0.218370555,5,30,5,80,1658598371085,1658598341085,3,3.2,2,0,29359,487781814,1658598384113,99,4
1,2.4087268328,0.214995296,5,30,5,80,1658598376085,1658598346085,3,3.2,2,0,29364,485754206,1658598389108,100,4
1,2.4063015192000003,0.212653842,5,30,5,80,1658598381085,1658598351085,3,3.2,2,0,29369,489103295,1658598394118,101,4
1,2.4056448317999997,0.21915691799999998,5,30,5,80,1658598386085,1658598356085,3,3.2,2,0,29374,492910860,1658598399130,102,4
1,2.4060051187999996,0.215798835,5,30,5,80,1658598391085,1658598361085,3,3.2,2,0,29379,489797954,1658598404110,103,4
1,2.4083135905999997,0.211819791,5,30,5,80,1658598396085,1658598366085,3,3.2,2,0,29384,496725653,1658598409134,104,4
1,2.4106997989999996,0.215372278,5,30,5,80,1658598401085,1658598371085,3,3.2,2,0,29389,493349904,1658598414127,105,4
1,2.409543464,0.20888897,5,30,5,80,1658598406085,1658598376085,3,3.2,2,0,29394,493560998,1658598419116,106,4
1,2.4099483596,0.215822509,5,30,5,80,1658598411085,1658598381085,3,3.2,2,0,29399,491843371,1658598424131,107,4
1,2.4137691136,0.223503347,5,30,5,80,1658598416085,1658598386085,3,3.2,2,0,29404,496733598,1658598429136,108,4
1,2.4097638708,0.217884737,5,30,5,80,1658598421085,1658598391085,3,3.2,2,0,29409,495143645,1658598434112,109,4
1,2.4100569548,0.217720743,5,30,5,80,1658598426085,1658598396085,3,3.2,2,0,29414,501657956,1658598439137,110,4
1,2.4115176168,0.213564393,5,30,5,80,1658598431085,1658598401085,3,3.2,2,0,29419,497060880,1658598444127,111,4
1,2.4118183858,0.227815251,5,30,5,80,1658598436085,1658598406085,3,3.2,2,0,29424,498141640,1658598449139,112,4
1,2.4095931516,0.218338316,5,30,5,80,1658598441085,1658598411085,3,3.2,2,0,29429,499906751,1658598454128,113,4
1,2.409168385,0.21160427999999998,5,30,5,80,1658598446085,1658598416085,3,3.2,2,0,29434,501437402,1658598459116,114,4
1,2.4083274962,0.217784349,5,30,5,80,1658598451085,1658598421085,3,3.2,2,0,29439,500203670,1658598464131,115,4
1,2.4068615512,0.214087839,5,30,5,80,1658598456085,1658598426085,3,3.2,2,0,29444,501008496,1658598469124,116,4
1,2.4057750849999997,0.226335227,5,30,5,80,1658598461085,1658598431085,3,3.2,2,0,29449,497291511,1658598474133,117,4
