INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659011918611,1659011920776,2165,1659011918645,1659011918651,6,56
1659011948623,1659011948860,237,1659011948666,1659011948680,14,63
1659011978624,1659011978963,339,1659011978698,1659011978720,22,58
1659012008629,1659012009077,448,1659012008734,1659012008758,24,62
1659012038627,1659012039110,483,1659012038760,1659012038788,28,57
1659012068642,1659012069120,478,1659012068773,1659012068803,30,67
1659012098644,1659012099126,482,1659012098771,1659012098800,29,62
1659012128640,1659012129128,488,1659012128769,1659012128804,35,59
1659012158644,1659012159127,483,1659012158774,1659012158805,31,62
1659012188646,1659012189129,483,1659012188775,1659012188810,35,65
1659012218643,1659012219124,481,1659012218780,1659012218809,29,58
1659012248645,1659012249121,476,1659012248778,1659012248806,28,61
1659012278645,1659012279132,487,1659012278785,1659012278815,30,57
1659012308657,1659012309138,481,1659012308794,1659012308822,28,65
1659012338652,1659012339129,477,1659012338784,1659012338813,29,55
1659012368669,1659012369129,460,1659012368798,1659012368825,27,72
1659012398658,1659012399134,476,1659012398787,1659012398817,30,56
1659012428667,1659012429127,460,1659012428796,1659012428825,29,60
1659012458672,1659012459148,476,1659012458801,1659012458830,29,61
1659012488666,1659012489138,472,1659012488799,1659012488827,28,57
1659012518673,1659012519155,482,1659012518804,1659012518834,30,59
1659012548684,1659012549151,467,1659012548817,1659012548844,27,63
1659012578686,1659012579150,464,1659012578818,1659012578847,29,61
1659012608686,1659012609152,466,1659012608814,1659012608844,30,61
1659012638688,1659012639148,460,1659012638816,1659012638843,27,64
1659012668690,1659012669158,468,1659012668817,1659012668844,27,60
1659012698692,1659012699159,467,1659012698824,1659012698851,27,61
1659012728694,1659012729167,473,1659012728825,1659012728854,29,60
1659012758703,1659012759170,467,1659012758837,1659012758865,28,66
1659012788706,1659012789172,466,1659012788833,1659012788860,27,64
1659012818704,1659012819174,470,1659012818834,1659012818861,27,61
1659012848708,1659012849167,459,1659012848837,1659012848865,28,62
1659012878702,1659012879172,470,1659012878837,1659012878865,28,57
1659012908712,1659012909176,464,1659012908847,1659012908875,28,63
1659012938721,1659012939190,469,1659012938855,1659012938883,28,65
1659012968724,1659012969192,468,1659012968851,1659012968880,29,68
1659012998731,1659012999189,458,1659012998861,1659012998889,28,70
1659013028724,1659013029194,470,1659013028851,1659013028879,28,59
1659013058736,1659013059204,468,1659013058864,1659013058895,31,66
1659013088728,1659013089193,465,1659013088857,1659013088885,28,57
1659013118742,1659013119206,464,1659013118869,1659013118897,28,67
1659013148750,1659013149220,470,1659013148881,1659013148909,28,69
1659013178748,1659013179229,481,1659013178874,1659013178903,29,63
1659013208754,1659013209222,468,1659013208885,1659013208913,28,69
1659013238754,1659013239226,472,1659013238881,1659013238910,29,64
1659013268756,1659013269228,472,1659013268884,1659013268912,28,63
1659013298760,1659013299236,476,1659013298890,1659013298917,27,65
1659013328749,1659013329223,474,1659013328878,1659013328910,32,54
1659013358761,1659013359244,483,1659013358891,1659013358918,27,61
1659013388770,1659013389242,472,1659013388903,1659013388930,27,66
1659013418769,1659013419233,464,1659013418899,1659013418928,29,60
1659013448773,1659013449274,501,1659013448914,1659013448942,28,65
1659013478776,1659013479260,484,1659013478907,1659013478939,32,62
1659013508785,1659013509272,487,1659013508916,1659013508944,28,63
1659013538787,1659013539275,488,1659013538916,1659013538946,30,61
1659013568793,1659013569286,493,1659013568925,1659013568951,26,66
1659013598799,1659013599290,491,1659013598931,1659013598962,31,66
1659013628797,1659013629280,483,1659013628932,1659013628965,33,60
1659013658803,1659013659291,488,1659013658936,1659013658964,28,60
1659013688808,1659013689297,489,1659013688939,1659013688972,33,65
1659013718805,1659013719297,492,1659013718942,1659013718974,32,58
