RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.412808108,0.034779207,15,30,15,10,1656957022109,1656956992109,3,3.2,8,0,1656957327143,1656957327643,1656957329544,0,4
1,2.45042991,0.061497068,15,37.5,15,20,1656957037109,1656956999609,3,3.2,8,0,1656957342144,1656957342645,1656957344582,1,4
1,2.59124057,0.087667624,15,46.875,15,30,1656957052109,1656957005234,3,3.2,8,0,1656957357146,1656957357646,1656957359723,2,4
1,2.625002759,0.106834861,15,58.59375,15,40,1656957067109,1656957008515.25,3,3.2,8,0,1656957372147,1656957372647,1656957374757,3,4
1,2.6522746080000004,0.12887572,15,73.2421875,15,50,1656957082109,1656957008866.8125,3,3.2,8,0,1656957387149,1656957387649,1656957389785,4,4
1,2.690723766,0.155750126,15,91.552734375,15,60,1656957097109,1656957005556.2656,3,3.2,8,0,1656957402150,1656957402650,1656957404824,5,4
1,2.733066148,0.20389653000000002,15,114.44091796875,15,70,1656957112109,1656956997668.082,3,3.2,8,0,1656957417151,1656957417651,1656957419867,6,4
1,2.783104846,0.216569414,15,143.0511474609375,15,80,1656957127109,1656956984057.8525,3,3.2,8,0,1656957432153,1656957432653,1656957434917,7,4
1,2.8239476559999996,0.261455486,15,178.81393432617188,15,90,1656957142109,1656956963295.0657,3,3.2,8,0,1656957447153,1656957447654,1656957449957,8,4
1,2.872906713,0.319837648,15,223.51741790771484,15,100,1656957157109,1656956933591.582,3,3.2,8,0,1656957462155,1656957462656,1656957465006,9,4
1,2.9343498500000003,0.29718381,15,279.39677238464355,15,110,1656957172109,1656956892712.2275,3,3.2,8,0,1656957477156,1656957477656,1656957480067,10,4
1,2.949581417,0.373816675,15,349.24596548080444,15,120,1656957187109,1656956837863.0344,3,3.2,8,0,1656957492157,1656957492657,1656957495083,11,4
1,3.026892178,0.431081827,15,436.55745685100555,15,130,1656957202109,1656956765551.5432,3,3.2,8,0,1656957507157,1656957507658,1656957510160,12,4
1,2.961716852,0.41102230100000003,15,436.55745685100555,15,140,1656957217109,1656956780551.5432,3,3.2,8,0,1656957522159,1656957522660,1656957525095,13,4
1,3.5249780040000003,0.46029911900000003,15,545.6968210637569,15,150,1656957232109,1656956686412.179,3,3.2,8,0,1656957537162,1656957537662,1656957540658,14,4
1,3.449695553,0.520749393,15,409.2726157978177,15,160,1656957247109,1656956837836.3843,3,3.2,8,0,1656957552171,1656957552671,1656957555582,15,4
1,3.426679885,0.5546930680000001,15,306.9544618483633,15,170,1656957262109,1656956955154.538,3,3.2,8,0,1656957567205,1656957567714,1656957570560,16,4
