RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.9088030280000001,0.063357022,15,50,15,20,1655417782862,1655417732862,2.5,3,14,0,1655417802895,1655417803396,1655417804783,0
1,1.862698308,0.20070601700000001,15,37.5,15,60,1655417797862,1655417760362,2.5,3,14,0,1655417817904,1655417818403,1655417819739,1
1,1.910399091,0.190415138,15,28.125,15,60,1655417812862,1655417784737,2.5,3,14,0,1655417832905,1655417833405,1655417834789,2
1,1.964738251,0.192502214,15,21.09375,15,60,1655417827862,1655417806768.25,2.5,3,14,0,1655417847908,1655417848409,1655417849844,3
1,1.935212105,0.131438439,15,15.8203125,15,40,1655417842862,1655417827041.6875,2.5,3,14,0,1655417862910,1655417863411,1655417864816,4
1,1.858687622,0.119320233,15,15.8203125,15,40,1655417857862,1655417842041.6875,2.5,3,14,0,1655417877906,1655417878406,1655417879741,5
1,1.885820939,0.121798156,15,15.8203125,15,40,1655417872862,1655417857041.6875,2.5,3,14,0,1655417892907,1655417893407,1655417894769,6
1,1.882321674,0.109788237,15,15.8203125,15,40,1655417887862,1655417872041.6875,2.5,3,15,0,1655417907908,1655417908408,1655417909767,7
1,1.8305143700000002,0.112769276,15,15.8203125,15,40,1655417902862,1655417887041.6875,2.5,3,15,0,1655417922911,1655417923411,1655417924715,8
1,1.832306415,0.118863574,15,15.8203125,15,40,1655417917862,1655417902041.6875,2.5,3,15,0,1655417937911,1655417938411,1655417939719,9
1,1.8955106430000002,0.11031875,15,15.8203125,15,40,1655417932862,1655417917041.6875,2.5,3,15,0,1655417952911,1655417953411,1655417954784,10
1,1.947529409,0.122359134,15,15.8203125,15,40,1655417947862,1655417932041.6875,2.5,3,15,0,1655417967914,1655417968415,1655417969838,11
1,1.908237424,0.112184448,15,15.8203125,15,40,1655417962862,1655417947041.6875,2.5,3,15,0,1655417982914,1655417983414,1655417984799,12
1,1.3457868849999999,0.12665733299999998,15,15.8203125,15,40,1655417977862,1655417962041.6875,2.5,3,15,0,1655417997921,1655417998422,1655417999239,13
1,1.082699826,0.116958174,15,15.8203125,15,40,1655417992862,1655417977041.6875,2.5,3,15,0,1655418012919,1655418013420,1655418013976,14
1,1.832834291,0.127916445,15,15.8203125,15,40,1655418007862,1655417992041.6875,2.5,3,16,0,1655418027919,1655418028420,1655418029727,15
1,1.9024596440000001,0.114128237,15,15.8203125,15,40,1655418022862,1655418007041.6875,2.5,3,16,0,1655418042918,1655418043418,1655418044799,16
1,1.8903238679999999,0.140891551,15,15.8203125,15,40,1655418037862,1655418022041.6875,2.5,3,16,0,1655418057922,1655418058422,1655418059789,17
1,1.874987829,0.112702702,15,15.8203125,15,40,1655418052862,1655418037041.6875,2.5,3,16,0,1655418072923,1655418073423,1655418074775,18
1,1.864398916,0.105899144,15,15.8203125,15,40,1655418067862,1655418052041.6875,2.5,3,16,0,1655418087926,1655418088427,1655418089767,19
1,1.865310883,0.116752735,15,15.8203125,15,40,1655418082862,1655418067041.6875,2.5,3,16,0,1655418102926,1655418103427,1655418104768,20
1,1.894301701,0.12835403,15,15.8203125,15,40,1655418097862,1655418082041.6875,2.5,3,16,0,1655418117932,1655418118434,1655418119799,21
1,1.850757924,0.119121002,15,15.8203125,15,40,1655418112862,1655418097041.6875,2.5,3,16,0,1655418132930,1655418133429,1655418134757,22
1,1.837476404,0.113676935,15,15.8203125,15,40,1655418127862,1655418112041.6875,2.5,3,16,0,1655418147939,1655418148438,1655418149745,23
1,1.84223158,0.122806122,15,15.8203125,15,40,1655418142862,1655418127041.6875,2.5,3,16,0,1655418162931,1655418163432,1655418164751,24
1,1.838666418,0.130400448,15,15.8203125,15,40,1655418157862,1655418142041.6875,2.5,3,16,0,1655418177932,1655418178433,1655418179748,25
1,1.813387785,0.11480416700000001,15,15.8203125,15,40,1655418172862,1655418157041.6875,2.5,3,16,0,1655418192933,1655418193433,1655418194724,26
1,1.8939724610000002,0.113597512,15,15.8203125,15,40,1655418187862,1655418172041.6875,2.5,3,16,0,1655418207935,1655418208436,1655418209806,27
1,1.8804881789999999,0.132119416,15,15.8203125,15,40,1655418202862,1655418187041.6875,2.5,3,16,0,1655418222936,1655418223437,1655418224793,28
1,1.824707595,0.11449076700000001,15,15.8203125,15,40,1655418217862,1655418202041.6875,2.5,3,16,0,1655418237938,1655418238438,1655418239739,29
1,1.835568555,0.117677808,15,15.8203125,15,40,1655418232862,1655418217041.6875,2.5,3,16,0,1655418252939,1655418253439,1655418254752,30
1,1.834320808,0.11985786799999999,15,15.8203125,15,40,1655418247862,1655418232041.6875,2.5,3,16,0,1655418267941,1655418268442,1655418269752,31
1,1.8606698510000002,0.13509181899999997,15,15.8203125,15,40,1655418262862,1655418247041.6875,2.5,3,16,0,1655418282944,1655418283444,1655418284782,32
1,1.866456421,0.12354910200000001,15,15.8203125,15,40,1655418277862,1655418262041.6875,2.5,3,16,0,1655418297944,1655418298444,1655418299789,33
1,1.8883040180000001,0.124275913,15,15.8203125,15,40,1655418292862,1655418277041.6875,2.5,3,16,0,1655418312947,1655418313447,1655418314812,34
1,1.8566245080000001,0.132977102,15,15.8203125,15,40,1655418307862,1655418292041.6875,2.5,3,16,0,1655418327948,1655418328448,1655418329781,35
1,1.832527113,0.121532641,15,15.8203125,15,40,1655418322862,1655418307041.6875,2.5,3,16,0,1655418342947,1655418343448,1655418344757,36
1,1.828895262,0.12228411900000001,15,15.8203125,15,40,1655418337862,1655418322041.6875,2.5,3,16,0,1655418357953,1655418358455,1655418359755,37
1,1.843819699,0.114731374,15,15.8203125,15,40,1655418352862,1655418337041.6875,2.5,3,16,0,1655418372953,1655418373455,1655418374773,38
1,1.951741399,0.134352037,15,15.8203125,15,40,1655418367862,1655418352041.6875,2.5,3,16,0,1655418387956,1655418388455,1655418389883,39
1,1.847355826,0.12422526499999999,15,15.8203125,15,40,1655418382862,1655418367041.6875,2.5,3,16,0,1655418402954,1655418403456,1655418404779,40
1,1.858515034,0.123880224,15,15.8203125,15,40,1655418397862,1655418382041.6875,2.5,3,16,0,1655418417955,1655418418457,1655418419791,41
1,1.850517859,0.12293103999999999,15,15.8203125,15,40,1655418412862,1655418397041.6875,2.5,3,16,0,1655418432959,1655418433459,1655418434784,42
1,1.8306582980000001,0.131753208,15,15.8203125,15,40,1655418427862,1655418412041.6875,2.5,3,16,0,1655418447959,1655418448459,1655418449766,43
1,1.804110099,0.123543927,15,15.8203125,15,40,1655418442862,1655418427041.6875,2.5,3,16,0,1655418462958,1655418463459,1655418464740,44
1,1.8220593710000001,0.120016109,15,15.8203125,15,40,1655418457862,1655418442041.6875,2.5,3,16,0,1655418477960,1655418478461,1655418479759,45
1,1.862046531,0.124737245,15,15.8203125,15,40,1655418472862,1655418457041.6875,2.5,3,16,0,1655418492961,1655418493461,1655418494801,46
1,1.8395086630000002,0.123139219,15,15.8203125,15,40,1655418487862,1655418472041.6875,2.5,3,16,0,1655418507963,1655418508463,1655418509780,47
1,1.8590450699999999,0.124120915,15,15.8203125,15,40,1655418502862,1655418487041.6875,2.5,3,15,0,1655418522964,1655418523465,1655418524800,48
1,1.849676789,0.120613415,15,15.8203125,15,40,1655418517862,1655418502041.6875,2.5,3,15,0,1655418537967,1655418538468,1655418539792,49
1,1.817512877,0.118779853,15,15.8203125,15,40,1655418532862,1655418517041.6875,2.5,3,15,0,1655418552967,1655418553468,1655418554762,50
1,1.932017772,0.132797369,15,15.8203125,15,40,1655418547862,1655418532041.6875,2.5,3,15,0,1655418567968,1655418568467,1655418569877,51
1,1.855498318,0.129401785,15,15.8203125,15,40,1655418562862,1655418547041.6875,2.5,3,14,0,1655418582970,1655418583470,1655418584801,52
1,1.779518463,0.12944012900000001,15,15.8203125,15,40,1655418577862,1655418562041.6875,2.5,3,14,0,1655418597972,1655418598473,1655418599726,53
1,1.8029256089999999,0.123693243,15,15.8203125,15,40,1655418592862,1655418577041.6875,2.5,3,14,0,1655418612970,1655418613470,1655418614751,54
1,1.7836390510000002,0.130337896,15,15.8203125,15,40,1655418607862,1655418592041.6875,2.5,3,14,0,1655418627971,1655418628472,1655418629733,55
