RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES,ESC
1,2.198611024,0.64281431,15,9305.781891221559,15,240,1656953350318,1656944044536.109,3,3.2,4,0,1656953475398,1656953475898,1656953477555,28,4,governifyoti_gc_ans2
1,2.23623801,0.664218176,15,11632.227364026949,15,240,1656953365318,1656941733090.636,3,3.2,4,0,1656953490399,1656953490900,1656953492592,29,4,governifyoti_gc_ans2
1,2.193384792,0.665616946,15,14540.284205033686,15,240,1656953380318,1656938840033.795,3,3.2,4,0,1656953505398,1656953505899,1656953507550,30,4,governifyoti_gc_ans2
1,2.2064054339999997,0.652553299,15,18175.355256292107,15,240,1656953395318,1656935219962.7437,3,3.2,4,0,1656953520398,1656953520899,1656953522563,31,4,governifyoti_gc_ans2
1,2.331294207,0.6627001699999999,15,22719.194070365134,15,240,1656953410318,1656930691123.9297,3,3.2,4,0,1656953535399,1656953535899,1656953537689,32,4,governifyoti_gc_ans2
1,2.090664718,0.6579831850000001,15,28398.992587956418,15,240,1656953425318,1656925026325.412,3,3.2,4,0,1656953550397,1656953550897,1656953552449,33,4,governifyoti_gc_ans2
1,3.726919932,0.765760903,15,35498.740734945524,15,240,1656953440318,1656917941577.2651,3,3.2,4,0,1656953565402,1656953565903,1656953569085,34,4,governifyoti_gc_ans2
1,1.785471308,0.657020979,15,26624.055551209145,15,240,1656953455318,1656926831262.4487,3,3.2,4,0,1656953580401,1656953580901,1656953582144,35,4,governifyoti_gc_ans2
1,2.214481384,0.664597675,15,33280.06943901143,15,240,1656953470318,1656920190248.561,3,3.2,4,0,1656953595401,1656953595902,1656953597574,36,4,governifyoti_gc_ans2
1,2.229658277,0.6720896040000001,15,41600.086798764285,15,240,1656953485318,1656911885231.2012,3,3.2,4,0,1656953610402,1656953610903,1656953612590,37,4,governifyoti_gc_ans2
1,2.28884524,0.661215699,15,52000.10849845536,15,240,1656953500318,1656901500209.5015,3,3.2,4,0,1656953625402,1656953625902,1656953627649,38,4,governifyoti_gc_ans2
1,2.139531657,0.679472394,15,65000.1356230692,15,240,1656953515318,1656888515182.377,3,3.2,4,0,1656953640403,1656953640903,1656953642501,39,4,governifyoti_gc_ans2
1,1.669282381,0.685496358,15,65536,15,240,1656953530318,1656887994318,3,3.2,4,0,1656953655403,1656953655904,1656953657031,40,4,governifyoti_gc_ans2
1,1.678555869,0.6519428380000001,15,65536,15,240,1656953545318,1656888009318,3,3.2,4,0,1656953670407,1656953670907,1656953672041,41,4,governifyoti_gc_ans2
1,1.732881301,0.6709501649999999,15,65536,15,240,1656953560318,1656888024318,3,3.2,4,0,1656953685406,1656953685906,1656953687096,42,4,governifyoti_gc_ans2
1,1.7391748070000002,0.654467997,15,65536,15,240,1656953575318,1656888039318,3,3.2,4,0,1656953700406,1656953700907,1656953702103,43,4,governifyoti_gc_ans2
1,1.721195139,0.6716542090000001,15,65536,15,240,1656953590318,1656888054318,3,3.2,4,0,1656953715408,1656953715909,1656953717085,44,4,governifyoti_gc_ans2
1,1.774057085,0.659339141,15,65536,15,240,1656953605318,1656888069318,3,3.2,4,0,1656953730406,1656953730907,1656953732139,45,4,governifyoti_gc_ans2
1,1.733818596,0.643378982,15,65536,15,240,1656953620318,1656888084318,3,3.2,4,0,1656953745406,1656953745907,1656953747099,46,4,governifyoti_gc_ans2
1,1.678082872,0.671861186,15,65536,15,240,1656953635318,1656888099318,3,3.2,4,0,1656953760407,1656953760908,1656953762044,47,4,governifyoti_gc_ans2
1,1.7235852829999998,0.664304051,15,65536,15,240,1656953650318,1656888114318,3,3.2,4,0,1656953775412,1656953775912,1656953777090,48,4,governifyoti_gc_ans2
1,1.703132897,0.6665346889999999,15,65536,15,240,1656953665318,1656888129318,3,3.2,4,0,1656953790408,1656953790908,1656953792071,49,4,governifyoti_gc_ans2
1,1.763959016,0.677594073,15,65536,15,240,1656953680318,1656888144318,3,3.2,4,0,1656953805410,1656953805911,1656953807132,50,4,governifyoti_gc_ans2
1,1.751626832,0.654970556,15,65536,15,240,1656953695318,1656888159318,3,3.2,4,0,1656953820411,1656953820912,1656953822120,51,4,governifyoti_gc_ans2
1,1.62234054,0.648694408,15,65536,15,240,1656953710318,1656888174318,3,3.2,4,0,1656953835411,1656953835912,1656953836992,52,4,governifyoti_gc_ans2
1,1.702161587,0.666120209,15,65536,15,240,1656953725318,1656888189318,3,3.2,4,0,1656953850411,1656953850911,1656953852072,53,4,governifyoti_gc_ans2
1,1.694834011,0.7451687910000001,15,65536,15,240,1656953740318,1656888204318,3,3.2,4,0,1656953865415,1656953865915,1656953867066,54,4,governifyoti_gc_ans2
1,1.73941906,0.667077501,15,65536,15,240,1656953755318,1656888219318,3,3.2,4,0,1656953880413,1656953880914,1656953882112,55,4,governifyoti_gc_ans2
1,1.728875127,0.680277841,15,65536,15,240,1656953770318,1656888234318,3,3.2,4,0,1656953895414,1656953895915,1656953897102,56,4,governifyoti_gc_ans2
1,1.725259256,0.6573707980000001,15,65536,15,240,1656953785318,1656888249318,3,3.2,4,0,1656953910414,1656953910915,1656953912099,57,4,governifyoti_gc_ans2
1,1.7238305600000001,0.676659395,15,65536,15,240,1656953800318,1656888264318,3,3.2,4,0,1656953925427,1656953925928,1656953927099,58,4,governifyoti_gc_ans2
1,2.153686138,0.657796646,15,65536,15,240,1656953815318,1656888279318,3,3.2,4,0,1656953940416,1656953940917,1656953942530,59,4,governifyoti_gc_ans2
