RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,5.333887241,0.964141639,15,10530.02197093721,15,240,1656625082192,1656614552170.029,3,3.2,16,4,1656625507318,1656625509820,1656625512555,46,4
1,2.707869439,1.023515717,15,7897.516478202908,15,240,1656625097192,1656617199675.5217,3,3.2,16,0,1656625522283,1656625522783,1656625524929,47,4
1,2.651752039,0.978492824,15,9871.895597753635,15,240,1656625112192,1656615240296.4023,3,3.2,16,0,1656625537527,1656625538033,1656625539874,48,4
1,2.756195812,0.917293934,15,12339.869497192045,15,240,1656625127192,1656612787322.503,3,3.2,16,0,1656625552492,1656625552992,1656625554979,49,4
1,4.142959192,1.068206375,15,15424.836871490057,15,240,1656625142192,1656609717355.1284,3,3.2,16,0,1656625568134,1656625568637,1656625571367,50,4
1,3.0198081269999997,1.087698623,15,11568.627653617543,15,240,1656625157192,1656613588564.3464,3,3.2,16,0,1656625582295,1656625582795,1656625585243,51,4
1,3.125625626,1.064706659,15,11568.627653617543,15,240,1656625172192,1656613603564.3464,3,3.2,16,0,1656625597285,1656625597786,1656625600350,52,4
1,3.4439620530000004,0.801731324,15,11568.627653617543,15,240,1656625187192,1656613618564.3464,3,3.2,16,0,1656625612362,1656625612863,1656625615668,53,4
1,2.8643681649999997,0.950066713,15,8676.470740213157,15,240,1656625202192,1656616525721.2598,3,3.2,16,0,1656625627354,1656625627855,1656625630089,54,4
1,2.547299288,0.848075167,15,10845.588425266447,15,240,1656625217192,1656614371603.5747,3,3.2,16,0,1656625642634,1656625643135,1656625644773,55,4
1,2.5557058440000002,0.7795005660000001,15,13556.98553158306,15,240,1656625232192,1656611675206.4685,3,3.2,16,0,1656625657317,1656625657818,1656625659782,56,4
1,2.572053089,0.788727517,15,16946.231914478823,15,240,1656625247192,1656608300960.0854,3,3.2,16,0,1656625672345,1656625672845,1656625674798,57,4
1,2.474552002,0.822926786,15,21182.78989309853,15,240,1656625262192,1656604079402.107,3,3.2,16,0,1656625687328,1656625687828,1656625689702,58,4
1,2.6246240590000003,0.819599854,15,26478.48736637316,15,240,1656625277192,1656598798704.6335,3,3.2,16,0,1656625702375,1656625702876,1656625704852,59,4
1,2.6173171390000003,0.890572001,15,33098.10920796645,15,240,1656625292192,1656592194082.792,3,3.2,16,0,1656625717306,1656625717807,1656625719844,60,4
1,2.6420230580000004,0.887781433,15,41372.636509958065,15,240,1656625307192,1656583934555.49,3,3.2,16,0,1656625732496,1656625732996,1656625734869,61,4
1,2.889788767,0.9004883499999999,15,51715.79563744758,15,240,1656625322192,1656573606396.3625,3,3.2,16,0,1656625748022,1656625748522,1656625750117,62,4
1,4.076125708,1.1224834860000001,15,64644.74454680948,15,240,1656625337192,1656560692447.4531,3,3.2,16,0,1656625762322,1656625762822,1656625766303,63,4
1,4.819793073,0.896625774,15,48483.558410107114,15,240,1656625352192,1656576868633.5898,3,3.2,16,0,1656625777942,1656625778442,1656625782048,64,4
1,4.659632618,0.87590293,15,36362.66880758034,15,240,1656625367192,1656589004523.1924,3,3.2,16,0,1656625792896,1656625793396,1656625796887,65,4
1,3.6656200319999996,0.787032265,15,27272.001605685255,15,240,1656625382192,1656598110190.3943,3,3.2,16,0,1656625807331,1656625807831,1656625810893,66,4
1,2.574503501,0.89728629,15,20454.001204263943,15,240,1656625397192,1656604943190.7957,3,3.2,16,0,1656625822565,1656625823065,1656625824802,67,4
1,2.809804223,0.892064175,15,25567.50150532993,15,240,1656625412192,1656599844690.4946,3,3.2,16,0,1656625837914,1656625838414,1656625840038,68,4
1,2.769181299,0.9477687899999999,15,31959.37688166241,15,240,1656625427192,1656593467815.1184,3,3.2,16,0,1656625852527,1656625853027,1656625854997,69,4
1,2.725353683,0.931552677,15,39949.221102078016,15,240,1656625442192,1656585492970.898,3,3.2,16,0,1656625867610,1656625868119,1656625869954,70,4
1,2.8506017040000002,0.9823555310000001,15,49936.52637759752,15,240,1656625457192,1656575520665.6223,3,3.2,16,0,1656625882809,1656625883310,1656625885080,71,4
1,2.984217755,0.9621478990000001,15,62420.6579719969,15,240,1656625472192,1656563051534.028,3,3.2,16,0,1656625897901,1656625898401,1656625900215,72,4
1,3.08887825,1.154978063,15,65536,15,240,1656625487192,1656559951192,3,3.2,16,1,1656625912282,1656625913283,1656625915321,73,4
1,4.311948583,0.867656887,15,65536,15,240,1656625502192,1656559966192,3,3.2,16,0,1656625927497,1656625927997,1656625931545,74,4
1,5.994398162,1.0238893,15,49152,15,240,1656625517192,1656576365192,3,3.2,16,3,1656625942301,1656625944302,1656625948230,75,4
1,2.668420565,0.9625197910000001,15,36864,15,240,1656625532192,1656588668192,3,3.2,16,0,1656625957332,1656625957833,1656625959905,76,4
1,2.3386218359999997,0.8631766129999999,15,46080,15,240,1656625547192,1656579467192,3,3.2,16,0,1656625972374,1656625972874,1656625974574,77,4
1,2.19362439,0.821876661,15,57600,15,240,1656625562192,1656567962192,3,3.2,16,0,1656625987288,1656625987788,1656625989429,78,4
1,2.280022368,0.807565565,15,65536,15,240,1656625577192,1656560041192,3,3.2,16,0,1656626002336,1656626002836,1656626004517,79,4
1,2.4428546780000002,0.7527678019999999,15,65536,15,240,1656625592192,1656560056192,3,3.2,16,0,1656626017326,1656626017826,1656626019683,80,4
1,2.454723451,0.77515148,15,65536,15,240,1656625607192,1656560071192,3,3.2,16,0,1656626032334,1656626032835,1656626034699,81,4
1,2.743717652,0.818495448,15,65536,15,240,1656625622192,1656560086192,3,3.2,16,0,1656626047320,1656626047820,1656626049988,82,4
1,2.657008921,0.858867067,15,65536,15,240,1656625637192,1656560101192,3,3.2,16,0,1656626062388,1656626062888,1656626064901,83,4
1,2.849938948,0.913600954,15,65536,15,240,1656625652192,1656560116192,3,3.2,16,0,1656626077526,1656626078031,1656626080095,84,4
1,2.9565087180000003,0.917648976,15,65536,15,240,1656625667192,1656560131192,3,3.2,16,0,1656626092538,1656626093038,1656626095202,85,4
1,2.997641071,0.9554370830000001,15,65536,15,240,1656625682192,1656560146192,3,3.2,16,0,1656626107671,1656626108178,1656626110244,86,4
1,3.124715998,0.969591128,15,65536,15,240,1656625697192,1656560161192,3,3.2,16,0,1656626122825,1656626123325,1656626125371,87,4
1,3.130381034,0.966900631,15,65536,15,240,1656625712192,1656560176192,3,3.2,16,0,1656626137768,1656626138268,1656626140377,88,4
1,3.4966189500000002,0.9609323940000001,15,65536,15,240,1656625727192,1656560191192,3,3.2,16,0,1656626152807,1656626153313,1656626155743,89,4
1,3.191032937,0.954651174,15,49152,15,240,1656625742192,1656576590192,3,3.2,16,0,1656626167757,1656626168257,1656626170438,90,4
1,3.321367125,0.847930411,15,49152,15,240,1656625757192,1656576605192,3,3.2,16,0,1656626182378,1656626182879,1656626185568,91,4
1,3.172435461,0.83201437,15,36864,15,240,1656625772192,1656588908192,3,3.2,16,0,1656626197358,1656626197858,1656626200422,92,4
1,3.358965197,0.905331676,15,36864,15,240,1656625787192,1656588923192,3,3.2,16,0,1656626212391,1656626212892,1656626215609,93,4
1,3.49739504,0.950511589,15,27648,15,240,1656625802192,1656598154192,3,3.2,16,0,1656626227542,1656626228042,1656626230748,94,4
1,2.9991537210000003,0.909053111,15,20736,15,240,1656625817192,1656605081192,3,3.2,16,0,1656626242612,1656626243112,1656626245251,95,4
1,3.623248388,0.946607432,15,25920,15,240,1656625832192,1656599912192,3,3.2,16,0,1656626257711,1656626258211,1656626260876,96,4
1,3.4957284509999997,0.93584937,15,19440,15,240,1656625847192,1656606407192,3,3.2,16,0,1656626272669,1656626273169,1656626275749,97,4
1,3.538740971,0.8838604259999999,15,14580,15,240,1656625862192,1656611282192,3,3.2,16,0,1656626287526,1656626288027,1656626290792,98,4
1,3.547936162,0.91190934,15,10935,15,240,1656625877192,1656614942192,3,3.2,16,0,1656626302430,1656626302930,1656626305801,99,4
1,3.694976307,0.901506858,15,8201.25,15,240,1656625892192,1656617690942,3,3.2,16,0,1656626317516,1656626318016,1656626320948,100,4
1,3.769495472,0.8798017640000001,15,6150.9375,15,240,1656625907192,1656619756254.5,3,3.2,16,0,1656626332564,1656626333064,1656626336023,101,4
1,3.803961858,0.865282242,15,4613.203125,15,240,1656625922192,1656621308988.875,3,3.2,16,0,1656626347889,1656626348389,1656626351058,102,4
1,3.76444477,0.805687452,15,3459.90234375,15,240,1656625937192,1656622477289.6562,3,3.2,16,0,1656626362323,1656626362824,1656626366019,103,4
1,3.1453371900000002,0.763922729,15,2594.9267578125,15,240,1656625952192,1656623357265.2422,3,3.2,16,0,1656626377309,1656626377810,1656626380400,104,4
1,1.920794518,0.7543696320000001,15,2594.9267578125,15,240,1656625967192,1656623372265.2422,3,3.2,16,0,1656626392295,1656626392795,1656626394176,105,4
1,3.05572012,0.7683870359999999,15,3243.658447265625,15,240,1656625982192,1656622738533.5527,3,3.2,16,0,1656626407309,1656626407809,1656626410311,106,4
1,1.975369913,0.740771204,15,3243.658447265625,15,240,1656625997192,1656622753533.5527,3,3.2,16,0,1656626422314,1656626422815,1656626424231,107,4
1,1.870999628,0.744852631,15,4054.5730590820312,15,240,1656626012192,1656621957618.941,3,3.2,16,0,1656626437314,1656626437814,1656626439127,108,4
1,1.98803764,0.79065831,15,5068.216323852539,15,240,1656626027192,1656620958975.6763,3,3.2,16,0,1656626452299,1656626452799,1656626454245,109,4
1,3.36517593,0.807130335,15,6335.270404815674,15,240,1656626042192,1656619706921.5952,3,3.2,16,0,1656626467336,1656626467836,1656626470621,110,4
1,3.60795723,1.001370288,15,4751.452803611755,15,240,1656626057192,1656621305739.1963,3,3.2,16,0,1656626482380,1656626482881,1656626485865,111,4
1,2.108248654,0.739849401,15,3563.5896027088165,15,240,1656626072192,1656622508602.3972,3,3.2,16,0,1656626497309,1656626497810,1656626499365,112,4
1,1.8492267930000001,0.7461660299999999,15,4454.487003386021,15,240,1656626087192,1656621632704.9966,3,3.2,16,0,1656626512315,1656626512815,1656626514105,113,4
1,2.008382353,0.7537950680000001,15,5568.108754232526,15,240,1656626102192,1656620534083.2458,3,3.2,16,0,1656626527315,1656626527816,1656626529264,114,4
1,2.0844169659999996,0.770957802,15,6960.135942790657,15,240,1656626117192,1656619157056.0571,3,3.2,16,0,1656626542316,1656626542816,1656626544343,115,4
1,3.064492173,0.898297296,15,8700.169928488322,15,240,1656626132192,1656617432022.0715,3,3.2,16,0,1656626557354,1656626557855,1656626560323,116,4
1,3.116117476,0.8307003519999999,15,8700.169928488322,15,240,1656626147192,1656617447022.0715,3,3.2,16,0,1656626572366,1656626572867,1656626575375,117,4
1,3.24001556,0.7989184890000001,15,8700.169928488322,15,240,1656626162192,1656617462022.0715,3,3.2,16,0,1656626587359,1656626587859,1656626590498,118,4
