TIMESTAMP,ESC1_Time,ESC2_Time,ESC1_Time_A,ESC2_Time_A,ESC1_Window,ESC2_Window
1657223655440,2.622744279,2.630650371,0.033352659,0.03383113,30,30,
1657223670440,0.981651911,2.7125805620000003,0.075460527,0.08829367,37.5,37.5,
1657223685440,1.065018098,2.742365963,0.08708892,0.106565726,46.875,46.875,
1657223700440,1.091356199,2.783541575,0.10552712,0.1359409,58.59375,58.59375,
1657223715440,1.141071543,2.834093358,0.127139276,0.1555358,73.2421875,73.2421875,
1657223730440,1.185549301,2.8747935360000003,0.155129392,0.18134826799999998,91.552734375,91.552734375,
1657223745440,1.2275776550000002,2.9120253039999997,0.182506033,0.214246855,114.44091796875,114.44091796875,
1657223760440,1.269255756,2.9542935750000003,0.214145477,0.2344667,143.0511474609375,143.0511474609375,
1657223775440,1.317160132,2.9853899729999998,0.230079141,0.255815394,178.81393432617188,178.81393432617188,
1657223790440,1.347897951,3.0398672660000003,0.25982014400000003,0.287631531,223.51741790771484,223.51741790771484,
1657223805440,1.403086584,3.107272249,0.295331016,0.323163194,279.39677238464355,279.39677238464355,
1657223820440,1.472398127,3.147789729,0.313749145,0.34670633700000003,349.24596548080444,279.39677238464355,
1657223835440,1.513535137,3.169506582,0.334274383,0.37191459200000004,349.24596548080444,279.39677238464355,
1657223850440,1.5394451770000002,3.220563789,0.398626229,0.404763733,349.24596548080444,279.39677238464355,
1657223865440,1.590135324,3.250141724,0.391115936,0.409620459,349.24596548080444,209.54757928848267,
1657223880440,1.620648275,3.137936495,0.417927193,0.31972047400000003,349.24596548080444,157.160684466362,
1657223895440,1.510313979,3.091972247,0.475867283,0.307478468,261.93447411060333,157.160684466362,
1657223910440,1.464023107,3.124378894,0.36471740599999997,0.316817631,196.4508555829525,157.160684466362,
1657223925440,1.4896176330000002,3.1044443580000003,0.365745659,0.313580341,196.4508555829525,157.160684466362,
1657223940440,1.479907713,3.106488673,0.376599068,0.313014092,196.4508555829525,157.160684466362,
1657223955440,1.474376498,3.111628346,0.366914139,0.31804243000000004,196.4508555829525,157.160684466362,
1657223970440,1.487398316,3.1082914529999996,0.36948983700000004,0.310467865,196.4508555829525,157.160684466362,
1657223985440,1.479095966,3.1036760009999997,0.372552985,0.312097193,196.4508555829525,157.160684466362,
1657224000440,1.474075571,3.11328851,0.37001991900000003,0.30712463,196.4508555829525,157.160684466362,
1657224015440,1.485301137,3.096437078,0.394803464,0.30885035099999997,196.4508555829525,157.160684466362,
1657224030440,1.476621843,3.1099703209999996,0.371623046,0.322455308,196.4508555829525,157.160684466362,
1657224045440,1.482243882,3.130931698,0.36542764299999997,0.317497717,196.4508555829525,157.160684466362,
1657224060440,1.503805491,3.096247805,0.370929529,0.31435932,196.4508555829525,157.160684466362,
1657224075440,1.4741041780000002,3.1123903150000003,0.37357873799999997,0.31762430599999997,196.4508555829525,157.160684466362,
1657224090440,1.486339052,3.112204884,0.365521492,0.30818447099999996,196.4508555829525,157.160684466362,
1657224105440,1.4930431860000002,3.1103960600000002,0.359287328,0.31614242200000003,196.4508555829525,157.160684466362,
1657224120440,1.4864339279999998,3.119057193,0.35917356100000003,0.318872986,196.4508555829525,157.160684466362,
1657224135440,1.501109107,3.119644574,0.369078535,0.308642179,196.4508555829525,157.160684466362,
1657224150440,1.503677252,3.1132886429999997,0.36728466800000004,0.307236581,196.4508555829525,157.160684466362,
1657224165440,1.4880567820000001,3.1211875129999997,0.371425903,0.317437739,196.4508555829525,157.160684466362,
1657224180440,1.5042812019999998,3.106618226,0.362221159,0.315009435,196.4508555829525,157.160684466362,
1657224195440,1.48327509,3.1079420129999997,0.36108935600000003,0.30739184199999997,196.4508555829525,157.160684466362,
1657224210440,1.485492168,3.113157291,0.36087071400000004,0.31019287900000003,196.4508555829525,157.160684466362,
1657224225440,1.4929348279999999,3.087307896,0.366318829,0.31356180499999997,196.4508555829525,157.160684466362,
1657224240440,1.4723683220000001,3.108590478,0.36893712799999995,0.306610146,196.4508555829525,157.160684466362,
1657224255440,1.492279239,3.098690603,0.362270739,0.306871013,196.4508555829525,157.160684466362,
1657224270440,1.48483114,3.0903614819999996,0.37597229099999996,0.30754087700000005,196.4508555829525,157.160684466362,
1657224285440,1.468207558,3.117391463,0.363984893,0.314821803,196.4508555829525,157.160684466362,
1657224300440,1.4992738099999998,3.098104502,0.370434863,0.30625532099999997,196.4508555829525,157.160684466362,
1657224315440,1.4793512949999998,3.108946571,0.368694388,0.31011626200000003,196.4508555829525,157.160684466362,
1657224330440,1.4947565680000001,3.122122942,0.367696905,0.313969678,196.4508555829525,157.160684466362,
1657224345440,1.514112639,3.098465277,0.375413537,0.313495794,196.4508555829525,157.160684466362,
1657224360440,1.490915456,3.119723868,0.37097889500000003,0.30811806999999997,196.4508555829525,157.160684466362,
1657224375440,1.5138163649999998,3.112969699,0.390168006,0.31134293300000004,196.4508555829525,157.160684466362,
1657224390440,1.505800278,3.1055712939999998,0.37186073599999997,0.31839059099999995,196.4508555829525,157.160684466362,
1657224405440,1.491749202,3.116253236,0.372462082,0.316286081,196.4508555829525,157.160684466362,
1657224420440,1.5101755700000001,3.1021801030000002,0.362705224,0.310587673,196.4508555829525,157.160684466362,
1657224435440,1.489528779,3.096736805,0.37052500600000005,0.306085302,196.4508555829525,157.160684466362,
1657224450440,1.485012854,3.111831781,0.372678601,0.316678872,196.4508555829525,157.160684466362,
1657224465440,1.5062133610000001,3.0884949660000003,0.36363501400000003,0.30654101100000003,196.4508555829525,157.160684466362,
1657224480440,1.477171212,3.10547972,0.36802968199999997,0.309720329,196.4508555829525,157.160684466362,
1657224495440,1.49501218,3.131283448,0.373280316,0.317349549,196.4508555829525,157.160684466362,
1657224510440,1.525554924,3.110667339,0.36262743000000003,0.310093769,196.4508555829525,157.160684466362,
1657224525440,1.500378903,3.104267176,0.375132318,0.312580745,196.4508555829525,157.160684466362,
1657224540440, , , , , , ,
