RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.032007284,0.033416403000000004,15,30,15,10,1656624043430,1656624013430,3,3.2,16,0,1656624813539,1656624814039,1656624815559,0,4
1,2.693751253,0.059927126000000004,15,37.5,15,20,1656624058430,1656624020930,3,3.2,16,0,1656624828539,1656624829039,1656624831221,1,4
1,2.745441289,0.089075843,15,46.875,15,30,1656624073430,1656624026555,3,3.2,16,0,1656624843543,1656624844043,1656624846272,2,4
1,2.8020683269999997,0.110799388,15,58.59375,15,40,1656624088430,1656624029836.25,3,3.2,16,0,1656624858543,1656624859043,1656624861330,3,4
1,2.880412559,0.16276411300000002,15,73.2421875,15,50,1656624103430,1656624030187.8125,3,3.2,16,0,1656624873547,1656624874048,1656624876410,4,4
1,3.1044680060000003,0.226883149,15,91.552734375,15,60,1656624118430,1656624026877.2656,3,3.2,16,0,1656624888569,1656624889070,1656624891635,5,4
1,3.185010047,0.234101136,15,91.552734375,15,70,1656624133430,1656624041877.2656,3,3.2,16,0,1656624903737,1656624904240,1656624906716,6,4
1,3.4998321470000002,0.216030348,15,91.552734375,15,70,1656624148430,1656624056877.2656,3,3.2,16,0,1656624918803,1656624919304,1656624922031,7,4
1,3.27566995,0.320348786,15,68.66455078125,15,60,1656624163430,1656624094765.4492,3,3.2,16,0,1656624933568,1656624934068,1656624936807,8,4
1,4.274684292,0.20933122299999998,15,51.4984130859375,15,50,1656624178430,1656624126931.587,3,3.2,16,0,1656624948788,1656624949288,1656624952806,9,4
1,5.413235635,0.194800423,15,38.623809814453125,15,40,1656624193430,1656624154806.1902,3,3.2,16,0,1656624963967,1656624964468,1656624968944,10,4
1,3.4460111390000003,0.208589854,15,28.967857360839844,15,30,1656624208430,1656624179462.1426,3,3.2,16,0,1656624978753,1656624979254,1656624981978,11,4
1,3.42398844,0.185549217,15,21.725893020629883,15,30,1656624223430,1656624201704.107,3,3.2,16,0,1656624993939,1656624994439,1656624996956,12,4
1,3.64784101,0.164267896,15,16.294419765472412,15,20,1656624238430,1656624222135.5803,3,3.2,16,0,1656625008791,1656625009292,1656625012180,13,4
1,4.008085252,0.101623599,15,16.294419765472412,15,20,1656624253430,1656624237135.5803,3,3.2,16,0,1656625023641,1656625024142,1656625027541,14,4
1,2.0287771439999998,0.093042635,15,16.294419765472412,15,20,1656624268430,1656624252135.5803,3,3.2,16,0,1656625038547,1656625039047,1656625040561,15,4
1,2.3115134950000003,0.09951276,15,20.368024706840515,15,20,1656624283430,1656624263061.9753,3,3.2,16,0,1656625053554,1656625054054,1656625055844,16,4
1,2.415035985,0.143813183,15,25.460030883550644,15,30,1656624298430,1656624272969.9692,3,3.2,16,0,1656625068554,1656625069054,1656625070948,17,4
1,3.103330755,0.166867142,15,31.825038604438305,15,30,1656624313430,1656624281604.9614,3,3.2,16,0,1656625084051,1656625084558,1656625086636,18,4
1,5.758484165,0.10944440500000001,15,31.825038604438305,15,30,1656624328430,1656624296604.9614,3,3.2,16,0,1656625099399,1656625099900,1656625104291,19,4
1,5.689195904999999,0.12348889,15,23.86877895332873,15,30,1656624343430,1656624319561.221,3,3.2,16,0,1656625114331,1656625114833,1656625119221,20,4
1,2.6262114139999997,0.096695131,15,17.901584214996547,15,20,1656624358430,1656624340528.4158,3,3.2,16,0,1656625128548,1656625129048,1656625131159,21,4
1,3.069797592,0.139136459,15,22.376980268745683,15,30,1656624373430,1656624351053.0198,3,3.2,16,0,1656625143551,1656625144051,1656625146603,22,4
1,2.9876572689999996,0.112386024,15,22.376980268745683,15,30,1656624388430,1656624366053.0198,3,3.2,16,0,1656625158551,1656625159053,1656625161521,23,4
1,3.927822355,0.178504145,15,27.971225335932104,15,30,1656624403430,1656624375458.7747,3,3.2,16,0,1656625174098,1656625174598,1656625177462,24,4
1,9.130806647,0.12876011199999998,15,20.978419001949078,15,30,1656624418430,1656624397451.581,3,3.2,16,2,1656625189439,1656625190940,1656625197666,25,4
1,4.261835169,0.110399311,15,15.733814251461808,15,20,1656624433430,1656624417696.1858,3,3.2,16,2,1656625203554,1656625205064,1656625207797,26,4
1,2.9561189850000003,0.098583273,15,15.733814251461808,15,20,1656624448430,1656624432696.1858,3,3.2,16,0,1656625218551,1656625219064,1656625221490,27,4
1,3.0675948760000002,0.09490973200000001,15,19.66726781432726,15,20,1656624463430,1656624443762.7322,3,3.2,16,0,1656625233550,1656625234050,1656625236602,28,4
1,3.1335636890000003,0.097781328,15,19.66726781432726,15,20,1656624478430,1656624458762.7322,3,3.2,16,0,1656625248577,1656625249077,1656625251669,29,4
1,3.082355773,0.10230703599999999,15,19.66726781432726,15,20,1656624493430,1656624473762.7322,3,3.2,16,0,1656625263549,1656625264049,1656625266618,30,4
1,2.863443658,0.08600108899999999,15,19.66726781432726,15,20,1656624508430,1656624488762.7322,3,3.2,16,0,1656625278556,1656625279055,1656625281399,31,4
1,1.216661646,0.145378142,15,24.584084767909076,15,30,1656624523430,1656624498845.9153,3,3.2,16,0,1656625293567,1656625294068,1656625294753,32,4
1,1.529568357,0.12987220500000002,15,30.730105959886345,15,30,1656624538430,1656624507699.894,3,3.2,16,0,1656625308556,1656625309057,1656625310067,33,4
