RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.685994189,0.048057369,15,30,15,10,1657395107580,1657395077580,3,3.2,4,0,1657395127649,1657395128156,1657395130306,0,4
1,2.821054144,0.13573043,15,37.5,15,30,1657395122580,1657395085080,3,3.2,4,0,1657395142638,1657395143139,1657395145441,1,4
1,2.886443969,0.182021077,15,46.875,15,40,1657395137580,1657395090705,3,3.2,4,0,1657395157650,1657395158150,1657395160509,2,4
1,2.978317201,0.219714557,15,58.59375,15,50,1657395152580,1657395093986.25,3,3.2,4,0,1657395172649,1657395173150,1657395175602,3,4
1,3.0776483239999997,0.331927968,15,73.2421875,15,60,1657395167580,1657395094337.8125,3,3.2,4,0,1657395187657,1657395188158,1657395190704,4,4
1,3.07630909,0.265010878,15,73.2421875,15,60,1657395182580,1657395109337.8125,3,3.2,4,0,1657395202653,1657395203154,1657395205703,5,4
1,3.067917324,0.284243627,15,73.2421875,15,60,1657395197580,1657395124337.8125,3,3.2,4,0,1657395217656,1657395218157,1657395220697,6,4
1,3.0529601299999998,0.284803097,15,73.2421875,15,60,1657395212580,1657395139337.8125,3,3.2,4,0,1657395232658,1657395233159,1657395235683,7,4
1,3.069984171,0.284330436,15,73.2421875,15,60,1657395227580,1657395154337.8125,3,3.2,4,0,1657395247664,1657395248165,1657395250700,8,4
1,3.060560718,0.268037401,15,73.2421875,15,60,1657395242580,1657395169337.8125,3,3.2,4,0,1657395262660,1657395263161,1657395265691,9,4
1,3.04934562,0.309376592,15,73.2421875,15,60,1657395257580,1657395184337.8125,3,3.2,4,0,1657395277660,1657395278161,1657395280682,10,4
1,3.0721455580000003,0.311346177,15,73.2421875,15,60,1657395272580,1657395199337.8125,3,3.2,4,0,1657395292663,1657395293164,1657395295705,11,4
1,3.038607028,0.276606558,15,73.2421875,15,60,1657395287580,1657395214337.8125,3,3.2,4,0,1657395307662,1657395308162,1657395310675,12,4
1,3.0576649579999997,0.256643956,15,73.2421875,15,60,1657395302580,1657395229337.8125,3,3.2,4,0,1657395322663,1657395323164,1657395325694,13,4
1,3.097430546,0.25149377300000003,15,73.2421875,15,60,1657395317580,1657395244337.8125,3,3.2,4,0,1657395337669,1657395338169,1657395340736,14,4
1,3.0986983340000003,0.30982268199999996,15,73.2421875,15,60,1657395332580,1657395259337.8125,3,3.2,4,0,1657395352671,1657395353172,1657395355738,15,4
1,3.062748107,0.264070014,15,73.2421875,15,60,1657395347580,1657395274337.8125,3,3.2,4,0,1657395367665,1657395368166,1657395370703,16,4
1,3.0747708990000002,0.286256282,15,73.2421875,15,60,1657395362580,1657395289337.8125,3,3.2,4,0,1657395382666,1657395383167,1657395385715,17,4
1,3.050675259,0.250190765,15,73.2421875,15,60,1657395377580,1657395304337.8125,3,3.2,4,0,1657395397674,1657395398174,1657395400693,18,4
1,3.076149567,0.29390297800000004,15,73.2421875,15,60,1657395392580,1657395319337.8125,3,3.2,4,0,1657395412677,1657395413178,1657395415720,19,4
1,3.06339177,0.276579515,15,73.2421875,15,60,1657395407580,1657395334337.8125,3,3.2,4,0,1657395427674,1657395428174,1657395430710,20,4
1,3.0669271979999997,0.296087306,15,73.2421875,15,60,1657395422580,1657395349337.8125,3,3.2,4,0,1657395442677,1657395443178,1657395445714,21,4
1,3.069312843,0.252073427,15,73.2421875,15,60,1657395437580,1657395364337.8125,3,3.2,4,0,1657395457682,1657395458183,1657395460719,22,4
1,3.052359489,0.288965054,15,73.2421875,15,60,1657395452580,1657395379337.8125,3,3.2,4,0,1657395472680,1657395473180,1657395475703,23,4
1,3.04358155,0.27553155700000004,15,73.2421875,15,60,1657395467580,1657395394337.8125,3,3.2,4,0,1657395487679,1657395488179,1657395490695,24,4
1,3.061291557,0.265397738,15,73.2421875,15,60,1657395482580,1657395409337.8125,3,3.2,4,0,1657395502678,1657395503179,1657395505713,25,4
1,3.0499226779999997,0.25977219300000004,15,73.2421875,15,60,1657395497580,1657395424337.8125,3,3.2,4,0,1657395517679,1657395518180,1657395520702,26,4
1,3.065041296,0.28390205700000004,15,73.2421875,15,60,1657395512580,1657395439337.8125,3,3.2,4,0,1657395532681,1657395533181,1657395535718,27,4
1,3.056795208,0.275314554,15,73.2421875,15,60,1657395527580,1657395454337.8125,3,3.2,4,0,1657395547683,1657395548183,1657395550712,28,4
1,3.076372579,0.27769149499999995,15,73.2421875,15,60,1657395542580,1657395469337.8125,3,3.2,4,0,1657395562686,1657395563186,1657395565732,29,4
1,3.097647619,0.315689272,15,73.2421875,15,60,1657395557580,1657395484337.8125,3,3.2,4,0,1657395577684,1657395578184,1657395580755,30,4
1,3.086185964,0.30917715700000004,15,73.2421875,15,60,1657395572580,1657395499337.8125,3,3.2,4,0,1657395592684,1657395593185,1657395595744,31,4
1,3.063816819,0.28074597,15,73.2421875,15,60,1657395587580,1657395514337.8125,3,3.2,4,0,1657395607686,1657395608186,1657395610722,32,4
1,3.0760797080000004,0.308225413,15,73.2421875,15,60,1657395602580,1657395529337.8125,3,3.2,4,0,1657395622685,1657395623186,1657395625735,33,4
1,3.183070604,0.262750887,15,73.2421875,15,60,1657395617580,1657395544337.8125,3,3.2,4,0,1657395637691,1657395638192,1657395640844,34,4
1,3.1048288569999998,0.322456621,15,73.2421875,15,60,1657395632580,1657395559337.8125,3,3.2,4,0,1657395652688,1657395653189,1657395655766,35,4
1,3.068343103,0.31136695099999995,15,73.2421875,15,60,1657395647580,1657395574337.8125,3,3.2,4,0,1657395667698,1657395668202,1657395670732,36,4
1,3.176995841,0.343285666,15,73.2421875,15,60,1657395662580,1657395589337.8125,3,3.2,4,0,1657395682694,1657395683195,1657395685842,37,4
1,3.062577395,0.255275121,15,73.2421875,15,60,1657395677580,1657395604337.8125,3,3.2,4,0,1657395697695,1657395698195,1657395700730,38,4
1,3.074013632,0.293201505,15,73.2421875,15,60,1657395692580,1657395619337.8125,3,3.2,4,0,1657395712695,1657395713195,1657395715741,39,4
1,3.130243958,0.318683985,15,73.2421875,15,60,1657395707580,1657395634337.8125,3,3.2,4,0,1657395727716,1657395728216,1657395730797,40,4
1,3.082444622,0.280325112,15,73.2421875,15,60,1657395722580,1657395649337.8125,3,3.2,4,0,1657395742695,1657395743196,1657395745750,41,4
1,3.079106843,0.306814842,15,73.2421875,15,60,1657395737580,1657395664337.8125,3,3.2,4,0,1657395757697,1657395758198,1657395760749,42,4
1,3.073332415,0.26698420700000003,15,73.2421875,15,60,1657395752580,1657395679337.8125,3,3.2,4,0,1657395772704,1657395773205,1657395775744,43,4
1,3.0632828279999997,0.285291992,15,73.2421875,15,60,1657395767580,1657395694337.8125,3,3.2,4,0,1657395787700,1657395788201,1657395790736,44,4
1,3.082096276,0.272833653,15,73.2421875,15,60,1657395782580,1657395709337.8125,3,3.2,4,0,1657395802701,1657395803201,1657395805756,45,4
1,3.079508234,0.267274448,15,73.2421875,15,60,1657395797580,1657395724337.8125,3,3.2,4,0,1657395817702,1657395818203,1657395820755,46,4
1,3.127686514,0.317827796,15,73.2421875,15,60,1657395812580,1657395739337.8125,3,3.2,4,0,1657395832703,1657395833204,1657395835803,47,4
1,3.1299362179999997,0.33666321,15,73.2421875,15,60,1657395827580,1657395754337.8125,3,3.2,4,0,1657395847703,1657395848203,1657395850805,48,4
1,3.086039859,0.31372182099999996,15,73.2421875,15,60,1657395842580,1657395769337.8125,3,3.2,4,0,1657395862715,1657395863216,1657395865761,49,4
1,3.057553291,0.267565587,15,73.2421875,15,60,1657395857580,1657395784337.8125,3,3.2,4,0,1657395877710,1657395878211,1657395880735,50,4
1,3.046089146,0.28257936100000003,15,73.2421875,15,60,1657395872580,1657395799337.8125,3,3.2,4,0,1657395892705,1657395893206,1657395895724,51,4
1,3.057104753,0.277825845,15,73.2421875,15,60,1657395887580,1657395814337.8125,3,3.2,4,0,1657395907708,1657395908209,1657395910737,52,4
1,3.0639357300000003,0.256763486,15,73.2421875,15,60,1657395902580,1657395829337.8125,3,3.2,4,0,1657395922715,1657395923216,1657395925745,53,4
1,3.054400056,0.27958081,15,73.2421875,15,60,1657395917580,1657395844337.8125,3,3.2,4,0,1657395937718,1657395938219,1657395940737,54,4
1,3.0631422940000004,0.302206949,15,73.2421875,15,60,1657395932580,1657395859337.8125,3,3.2,4,0,1657395952710,1657395953211,1657395955747,55,4
1,3.033597501,0.266420842,15,73.2421875,15,60,1657395947580,1657395874337.8125,3,3.2,4,0,1657395967712,1657395968213,1657395970718,56,4
1,3.0776127200000003,0.26337161099999995,15,73.2421875,15,60,1657395962580,1657395889337.8125,3,3.2,4,0,1657395982723,1657395983224,1657395985762,57,4
1,3.072334603,0.277424778,15,73.2421875,15,60,1657395977580,1657395904337.8125,3,3.2,4,0,1657395997712,1657395998213,1657396000758,58,4
