TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1656873730378,1.807731092,3.079815743,2.4437734175,0.6360423255000001,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873745378,1.811004794,3.105506476,2.458255635,0.647250841,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873760378,1.851784767,3.0697142279999996,2.4607494974999997,0.6089647304999998,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873775378,1.814242084,3.0642129220000003,2.439227503,0.6249854190000002,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873790378,1.8054970909999999,3.1037437100000003,2.4546204005,0.6491233095000002,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873805378,1.833517032,3.065654635,2.4495858335,0.6160688015,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873820378,1.830789695,3.054858511,2.442824103,0.612034408,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873835378,1.9299754359999999,3.08192572,2.505950578,0.5759751420000001,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873850378,1.81343325,3.08557112,2.449502185,0.636068935,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873865378,1.862900607,3.1772336770000003,2.5200671420000003,0.6571665350000001,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873880378,1.804528669,3.0605343130000002,2.432531491,0.6280028220000001,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873895378,1.8427256239999998,3.1099331379999997,2.4763293809999998,0.6336037569999999,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873910378,1.811520778,3.056133477,2.4338271275,0.6223063495,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873925378,1.7834897109999999,3.093860373,2.438675042,0.6551853310000001,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873940378,1.821747452,3.054336042,2.438041747,0.616294295,42.43338480591774,65536,32789.21669240296,32746.78330759704
1656873955378,1.808039234,3.0314148690000002,2.4197270515000002,0.6116878175000001,42.43338480591774,65536,32789.21669240296,32746.78330759704
