RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,3.49270362,0.165096046,15,17.28568460243607,15,20,1656624615383,1656624598097.3154,3,3.2,16,0,1656625445467,1656625445967,1656625448946,42,4
1,4.327915982,0.141713636,15,17.28568460243607,15,20,1656624630383,1656624613097.3154,3,3.2,16,0,1656625460468,1656625460968,1656625464781,43,4
1,4.644385056,0.068881673,15,17.28568460243607,15,20,1656624645383,1656624628097.3154,3,3.2,16,0,1656625475575,1656625476075,1656625480098,44,4
1,4.888009027,0.097409554,15,17.28568460243607,15,20,1656624660383,1656624643097.3154,3,3.2,16,0,1656625490478,1656625490985,1656625495346,45,4
1,4.545809029,0.098164217,15,17.28568460243607,15,20,1656624675383,1656624658097.3154,3,3.2,16,0,1656625505479,1656625505979,1656625510005,46,4
1,3.725002098,0.161141618,15,17.28568460243607,15,20,1656624690383,1656624673097.3154,3,3.2,16,0,1656625520470,1656625520971,1656625524183,47,4
1,3.611373956,0.08054664,15,17.28568460243607,15,20,1656624705383,1656624688097.3154,3,3.2,16,0,1656625536048,1656625536548,1656625539070,48,4
1,3.554730278,0.098512484,15,17.28568460243607,15,20,1656624720383,1656624703097.3154,3,3.2,16,0,1656625550913,1656625551413,1656625554014,49,4
1,4.3948575199999995,0.11249225900000001,15,17.28568460243607,15,20,1656624735383,1656624718097.3154,3,3.2,16,0,1656625566088,1656625566599,1656625569854,50,4
1,4.1353805249999995,0.174762759,15,17.28568460243607,15,20,1656624750383,1656624733097.3154,3,3.2,16,0,1656625580474,1656625580975,1656625584595,51,4
1,4.23570832,0.154391384,15,17.28568460243607,15,20,1656624765383,1656624748097.3154,3,3.2,16,0,1656625595500,1656625596000,1656625599697,52,4
1,5.203094342,0.157195352,15,17.28568460243607,15,20,1656624780383,1656624763097.3154,3,3.2,16,0,1656625610476,1656625610976,1656625615665,53,4
1,4.002668844,0.087789844,15,17.28568460243607,15,20,1656624795383,1656624778097.3154,3,3.2,16,0,1656625625474,1656625625974,1656625629464,54,4
1,2.302840963,0.168527279,15,17.28568460243607,15,20,1656624810383,1656624793097.3154,3,3.2,16,0,1656625640473,1656625640973,1656625642764,55,4
1,3.274396316,0.116670771,15,21.60710575304509,15,30,1656624825383,1656624803775.8943,3,3.2,16,0,1656625655485,1656625655986,1656625658736,56,4
1,4.330860276,0.126104784,15,16.205329314783818,15,20,1656624840383,1656624824177.6707,3,3.2,16,0,1656625671139,1656625671640,1656625674792,57,4
1,4.2443058030000005,0.120960468,15,16.205329314783818,15,20,1656624855383,1656624839177.6707,3,3.2,16,0,1656625685972,1656625686479,1656625689706,58,4
1,4.383439465,0.158365207,15,16.205329314783818,15,20,1656624870383,1656624854177.6707,3,3.2,16,0,1656625701080,1656625701593,1656625704845,59,4
1,3.450818375,0.079693106,15,16.205329314783818,15,20,1656624885383,1656624869177.6707,3,3.2,16,0,1656625715930,1656625716431,1656625718913,60,4
1,3.632391787,0.073054577,15,16.205329314783818,15,20,1656624900383,1656624884177.6707,3,3.2,16,0,1656625731094,1656625731596,1656625734094,61,4
1,4.096393613,0.081215709,15,16.205329314783818,15,20,1656624915383,1656624899177.6707,3,3.2,16,0,1656625745951,1656625746451,1656625749558,62,4
1,4.329182469,0.081524972,15,16.205329314783818,15,20,1656624930383,1656624914177.6707,3,3.2,16,0,1656625760475,1656625760976,1656625764792,63,4
1,5.30662311,0.108658316,15,16.205329314783818,15,20,1656624945383,1656624929177.6707,3,3.2,16,0,1656625775496,1656625775996,1656625780769,64,4
1,5.440809145999999,0.069598145,15,16.205329314783818,15,20,1656624960383,1656624944177.6707,3,3.2,16,0,1656625790648,1656625791148,1656625795903,65,4
1,4.721777207,0.087691871,15,16.205329314783818,15,20,1656624975383,1656624959177.6707,3,3.2,16,0,1656625805483,1656625805983,1656625810190,66,4
1,3.605115605,0.115699288,15,16.205329314783818,15,20,1656624990383,1656624974177.6707,3,3.2,16,0,1656625821098,1656625821598,1656625824074,67,4
1,3.935638526,0.082508079,15,16.205329314783818,15,20,1656625005383,1656624989177.6707,3,3.2,16,0,1656625835941,1656625836449,1656625839404,68,4
1,3.607791463,0.07977351299999999,15,16.205329314783818,15,20,1656625020383,1656625004177.6707,3,3.2,16,0,1656625851012,1656625851513,1656625854076,69,4
1,3.697638811,0.08410177299999999,15,16.205329314783818,15,20,1656625035383,1656625019177.6707,3,3.2,16,0,1656625866081,1656625866583,1656625869166,70,4
1,3.9399683650000004,0.118979876,15,16.205329314783818,15,20,1656625050383,1656625034177.6707,3,3.2,16,0,1656625881141,1656625881641,1656625884408,71,4
1,3.979640909,0.08596042699999999,15,16.205329314783818,15,20,1656625065383,1656625049177.6707,3,3.2,16,0,1656625896252,1656625896752,1656625899448,72,4
1,4.0833141820000005,0.147639092,15,16.205329314783818,15,20,1656625080383,1656625064177.6707,3,3.2,16,0,1656625910482,1656625910982,1656625914552,73,4
1,4.972201089,0.076874051,15,16.205329314783818,15,20,1656625095383,1656625079177.6707,3,3.2,16,0,1656625925493,1656625925993,1656625930440,74,4
1,7.137199316,0.08961806900000001,15,16.205329314783818,15,20,1656625110383,1656625094177.6707,3,3.2,16,2,1656625940816,1656625942322,1656625947606,75,4
1,3.750426295,0.076233685,15,16.205329314783818,15,20,1656625125383,1656625109177.6707,3,3.2,16,0,1656625955486,1656625955986,1656625959219,76,4
1,4.113251548,0.132558118,15,16.205329314783818,15,20,1656625140383,1656625124177.6707,3,3.2,16,0,1656625970481,1656625970981,1656625974583,77,4
1,3.9680715799999997,0.130100866,15,16.205329314783818,15,20,1656625155383,1656625139177.6707,3,3.2,16,0,1656625985484,1656625985984,1656625989439,78,4
1,4.060675924,0.133594726,15,16.205329314783818,15,20,1656625170383,1656625154177.6707,3,3.2,16,0,1656626000490,1656626000997,1656626004532,79,4
1,4.198393958,0.128353583,15,16.205329314783818,15,20,1656625185383,1656625169177.6707,3,3.2,16,0,1656626016056,1656626016557,1656626019669,80,4
1,4.222574783,0.143903929,15,16.205329314783818,15,20,1656625200383,1656625184177.6707,3,3.2,16,0,1656626030956,1656626031460,1656626034694,81,4
1,3.4532494579999997,0.091695824,15,16.205329314783818,15,20,1656625215383,1656625199177.6707,3,3.2,16,0,1656626045956,1656626046456,1656626048925,82,4
1,4.435870748999999,0.165092986,15,16.205329314783818,15,20,1656625230383,1656625214177.6707,3,3.2,16,0,1656626061125,1656626061651,1656626064907,83,4
1,3.6398099000000004,0.10660394,15,16.205329314783818,15,20,1656625245383,1656625229177.6707,3,3.2,16,0,1656626076106,1656626076607,1656626079111,84,4
1,3.590426564,0.08582172,15,16.205329314783818,15,20,1656625260383,1656625244177.6707,3,3.2,16,0,1656626091099,1656626091603,1656626094062,85,4
1,3.752617563,0.086477359,15,16.205329314783818,15,20,1656625275383,1656625259177.6707,3,3.2,16,0,1656626106197,1656626106701,1656626109224,86,4
1,3.935764785,0.104669076,15,16.205329314783818,15,20,1656625290383,1656625274177.6707,3,3.2,16,0,1656626121141,1656626121648,1656626124407,87,4
1,3.82028246,0.080212773,15,16.205329314783818,15,20,1656625305383,1656625289177.6707,3,3.2,16,0,1656626136155,1656626136655,1656626139292,88,4
1,3.896305009,0.082247206,15,16.205329314783818,15,20,1656625320383,1656625304177.6707,3,3.2,16,0,1656626151191,1656626151699,1656626154368,89,4
1,3.829703615,0.087320677,15,16.205329314783818,15,20,1656625335383,1656625319177.6707,3,3.2,16,0,1656626166224,1656626166731,1656626169301,90,4
1,3.553150619,0.084406891,15,16.205329314783818,15,20,1656625350383,1656625334177.6707,3,3.2,16,0,1656626181103,1656626181603,1656626184025,91,4
1,3.5432839130000002,0.086411003,15,16.205329314783818,15,20,1656625365383,1656625349177.6707,3,3.2,16,0,1656626196059,1656626196563,1656626199015,92,4
1,3.552207431,0.108059242,15,16.205329314783818,15,20,1656625380383,1656625364177.6707,3,3.2,16,0,1656626211033,1656626211533,1656626214024,93,4
1,3.726479087,0.083841908,15,16.205329314783818,15,20,1656625395383,1656625379177.6707,3,3.2,16,0,1656626226171,1656626226671,1656626229199,94,4
1,4.7743081400000005,0.066566417,15,16.205329314783818,15,20,1656625410383,1656625394177.6707,3,3.2,16,0,1656626241187,1656626241687,1656626245247,95,4
1,3.7902675869999998,0.083300023,15,16.205329314783818,15,20,1656625425383,1656625409177.6707,3,3.2,16,0,1656626256170,1656626256671,1656626259263,96,4
1,3.761510652,0.083549559,15,16.205329314783818,15,20,1656625440383,1656625424177.6707,3,3.2,16,0,1656626271118,1656626271619,1656626274234,97,4
1,3.629833285,0.094992155,15,16.205329314783818,15,20,1656625455383,1656625439177.6707,3,3.2,16,0,1656626286136,1656626286637,1656626289102,98,4
1,3.5958682730000002,0.082269486,15,16.205329314783818,15,20,1656625470383,1656625454177.6707,3,3.2,16,0,1656626301060,1656626301561,1656626304068,99,4
1,3.515781009,0.077900566,15,16.205329314783818,15,20,1656625485383,1656625469177.6707,3,3.2,16,0,1656626316050,1656626316550,1656626318989,100,4
1,3.580124327,0.080312702,15,16.205329314783818,15,20,1656625500383,1656625484177.6707,3,3.2,16,0,1656626331094,1656626331594,1656626334052,101,4
1,3.890248432,0.08490048,15,16.205329314783818,15,20,1656625515383,1656625499177.6707,3,3.2,16,0,1656626346167,1656626346677,1656626349362,102,4
1,3.2772544910000003,0.084879239,15,16.205329314783818,15,20,1656625530383,1656625514177.6707,3,3.2,16,0,1656626360546,1656626361046,1656626363750,103,4
1,4.9333098159999995,0.14359533500000002,15,16.205329314783818,15,20,1656625545383,1656625529177.6707,3,3.2,16,0,1656626375498,1656626375998,1656626380406,104,4
1,3.697806411,0.164831581,15,16.205329314783818,15,20,1656625560383,1656625544177.6707,3,3.2,16,0,1656626390486,1656626390986,1656626394172,105,4
1,4.831796319,0.146016273,15,16.205329314783818,15,20,1656625575383,1656625559177.6707,3,3.2,16,0,1656626405498,1656626406011,1656626410305,106,4
1,3.751553709,0.154395739,15,16.205329314783818,15,20,1656625590383,1656625574177.6707,3,3.2,16,0,1656626420495,1656626420996,1656626424224,107,4
1,3.6580516779999996,0.165725841,15,16.205329314783818,15,20,1656625605383,1656625589177.6707,3,3.2,16,0,1656626435497,1656626435998,1656626439131,108,4
1,3.779583656,0.12247134800000001,15,16.205329314783818,15,20,1656625620383,1656625604177.6707,3,3.2,16,0,1656626450492,1656626450992,1656626454252,109,4
1,5.168204541,0.140577013,15,16.205329314783818,15,20,1656625635383,1656625619177.6707,3,3.2,16,0,1656626466158,1656626466659,1656626470642,110,4
1,3.609974329,0.082276422,15,16.205329314783818,15,20,1656625650383,1656625634177.6707,3,3.2,16,0,1656626480492,1656626480992,1656626484089,111,4
1,3.881575502,0.123005645,15,16.205329314783818,15,20,1656625665383,1656625649177.6707,3,3.2,16,0,1656626495986,1656626496486,1656626499361,112,4
1,3.629520849,0.171874934,15,16.205329314783818,15,20,1656625680383,1656625664177.6707,3,3.2,16,0,1656626510493,1656626510994,1656626514109,113,4
1,3.777179163,0.137019372,15,16.205329314783818,15,20,1656625695383,1656625679177.6707,3,3.2,16,0,1656626525495,1656626525995,1656626529257,114,4
1,3.866831888,0.13947057899999998,15,16.205329314783818,15,20,1656625710383,1656625694177.6707,3,3.2,16,0,1656626540504,1656626541004,1656626544347,115,4
1,4.840414754,0.147903803,15,16.205329314783818,15,20,1656625725383,1656625709177.6707,3,3.2,16,0,1656626556049,1656626556551,1656626560321,116,4
1,4.8780654640000005,0.13455994899999998,15,16.205329314783818,15,20,1656625740383,1656625724177.6707,3,3.2,16,0,1656626571058,1656626571558,1656626575359,117,4
1,5.024467464000001,0.14202434400000002,15,16.205329314783818,15,20,1656625755383,1656625739177.6707,3,3.2,16,0,1656626586084,1656626586584,1656626590505,118,4
