INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659300402762,1659300404929,2167,1659300402796,1659300402803,7,69
1659300432766,1659300433002,236,1659300432811,1659300432825,14,68
1659300462766,1659300463107,341,1659300462837,1659300462862,25,64
1659300492770,1659300493214,444,1659300492876,1659300492900,24,66
1659300522775,1659300523268,493,1659300522900,1659300522925,25,67
1659300552771,1659300553251,480,1659300552896,1659300552929,33,57
1659300582781,1659300583267,486,1659300582910,1659300582939,29,63
1659300612777,1659300613264,487,1659300612905,1659300612937,32,57
1659300642799,1659300643284,485,1659300642930,1659300642957,27,74
1659300672792,1659300673282,490,1659300672921,1659300672950,29,62
1659300702802,1659300703285,483,1659300702930,1659300702958,28,65
1659300732803,1659300733290,487,1659300732935,1659300732964,29,67
1659300762800,1659300763289,489,1659300762931,1659300762962,31,58
1659300792813,1659300793297,484,1659300792943,1659300792969,26,66
1659300822812,1659300823289,477,1659300822942,1659300822969,27,59
1659300852813,1659300853292,479,1659300852943,1659300852974,31,60
1659300882825,1659300883307,482,1659300882956,1659300882985,29,67
1659300912829,1659300913320,491,1659300912966,1659300912996,30,65
1659300942830,1659300943316,486,1659300942960,1659300942987,27,62
1659300972832,1659300973313,481,1659300972964,1659300972990,26,63
1659301002831,1659301003306,475,1659301002961,1659301002987,26,57
1659301032841,1659301033314,473,1659301032971,1659301032998,27,63
1659301062846,1659301063330,484,1659301062974,1659301063005,31,61
1659301092857,1659301093345,488,1659301092988,1659301093017,29,73
1659301122848,1659301123338,490,1659301122986,1659301123013,27,58
1659301152852,1659301153338,486,1659301152983,1659301153014,31,58
1659301182859,1659301183355,496,1659301182989,1659301183016,27,62
1659301212856,1659301213353,497,1659301212987,1659301213015,28,59
1659301242863,1659301243347,484,1659301242993,1659301243020,27,62
