RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,3.7170557509999997,0.084811654,15,16.205329314783818,15,20,1656625500397,1656625484191.6707,3,3.2,16,0,1656625866083,1656625866586,1656625869163,70,4
1,3.96847795,0.118650533,15,16.205329314783818,15,20,1656625515397,1656625499191.6707,3,3.2,16,0,1656625881146,1656625881647,1656625884415,71,4
1,4.01001364,0.085868126,15,16.205329314783818,15,20,1656625530397,1656625514191.6707,3,3.2,16,0,1656625896253,1656625896764,1656625899457,72,4
1,4.100584960999999,0.14896657500000002,15,16.205329314783818,15,20,1656625545397,1656625529191.6707,3,3.2,16,0,1656625910461,1656625910961,1656625914548,73,4
1,4.997111599,0.08208762900000001,15,16.205329314783818,15,20,1656625560397,1656625544191.6707,3,3.2,16,0,1656625925474,1656625925975,1656625930445,74,4
1,7.1337833879999994,0.08181747900000001,15,16.205329314783818,15,20,1656625575397,1656625559191.6707,3,3.2,16,2,1656625940815,1656625942315,1656625947582,75,4
1,3.7682414840000003,0.067818866,15,16.205329314783818,15,20,1656625590397,1656625574191.6707,3,3.2,16,0,1656625955472,1656625955973,1656625959216,76,4
1,4.1396059990000005,0.06967443,15,16.205329314783818,15,20,1656625605397,1656625589191.6707,3,3.2,16,0,1656625970460,1656625970960,1656625974587,77,4
1,3.993836051,0.142986781,15,16.205329314783818,15,20,1656625620397,1656625604191.6707,3,3.2,16,0,1656625985471,1656625985971,1656625989442,78,4
1,4.085571666,0.130478575,15,16.205329314783818,15,20,1656625635397,1656625619191.6707,3,3.2,16,0,1656626000478,1656626000979,1656626004535,79,4
1,4.231495302,0.116298822,15,16.205329314783818,15,20,1656625650397,1656625634191.6707,3,3.2,16,0,1656626016046,1656626016546,1656626019681,80,4
1,4.246418139,0.127922021,15,16.205329314783818,15,20,1656625665397,1656625649191.6707,3,3.2,16,0,1656626030950,1656626031450,1656626034696,81,4
1,3.4770325,0.13404254399999999,15,16.205329314783818,15,20,1656625680397,1656625664191.6707,3,3.2,16,0,1656626045973,1656626046473,1656626048928,82,4
1,4.46072179,0.14601834,15,16.205329314783818,15,20,1656625695397,1656625679191.6707,3,3.2,16,0,1656626061122,1656626061622,1656626064911,83,4
1,3.670129369,0.11233159999999999,15,16.205329314783818,15,20,1656625710397,1656625694191.6707,3,3.2,16,0,1656626076110,1656626076618,1656626079121,84,4
1,3.6039631290000003,0.089779429,15,16.205329314783818,15,20,1656625725397,1656625709191.6707,3,3.2,16,0,1656626091091,1656626091591,1656626094054,85,4
1,3.777387276,0.085900437,15,16.205329314783818,15,20,1656625740397,1656625724191.6707,3,3.2,16,0,1656626106189,1656626106690,1656626109228,86,4
1,3.949793895,0.112033831,15,16.205329314783818,15,20,1656625755397,1656625739191.6707,3,3.2,16,0,1656626121130,1656626121631,1656626124401,87,4
1,3.8345442370000002,0.093905135,15,16.205329314783818,15,20,1656625770397,1656625754191.6707,3,3.2,16,0,1656626136161,1656626136666,1656626139286,88,4
1,3.923123598,0.08705528900000001,15,16.205329314783818,15,20,1656625785397,1656625769191.6707,3,3.2,16,0,1656626151188,1656626151689,1656626154374,89,4
1,3.8527547020000004,0.091666228,15,16.205329314783818,15,20,1656625800397,1656625784191.6707,3,3.2,16,0,1656626166224,1656626166724,1656626169305,90,4
1,3.566315064,0.076507384,15,16.205329314783818,15,20,1656625815397,1656625799191.6707,3,3.2,16,0,1656626181109,1656626181614,1656626184019,91,4
1,3.555587412,0.10633369100000001,15,16.205329314783818,15,20,1656625830397,1656625814191.6707,3,3.2,16,0,1656626196051,1656626196552,1656626199008,92,4
1,3.58306985,0.106725795,15,16.205329314783818,15,20,1656625845397,1656625829191.6707,3,3.2,16,0,1656626211042,1656626211544,1656626214036,93,4
1,3.739205719,0.089076549,15,16.205329314783818,15,20,1656625860397,1656625844191.6707,3,3.2,16,0,1656626226171,1656626226677,1656626229192,94,4
1,4.811095615,0.06824575799999999,15,16.205329314783818,15,20,1656625875397,1656625859191.6707,3,3.2,16,0,1656626241193,1656626241699,1656626245265,95,4
1,3.803751988,0.093807556,15,16.205329314783818,15,20,1656625890397,1656625874191.6707,3,3.2,16,0,1656626256171,1656626256677,1656626259258,96,4
1,3.775575483,0.08219854,15,16.205329314783818,15,20,1656625905397,1656625889191.6707,3,3.2,16,0,1656626271122,1656626271633,1656626274230,97,4
1,3.652949826,0.08784855600000001,15,16.205329314783818,15,20,1656625920397,1656625904191.6707,3,3.2,16,0,1656626286140,1656626286647,1656626289108,98,4
1,3.606011629,0.119501665,15,16.205329314783818,15,20,1656625935397,1656625919191.6707,3,3.2,16,0,1656626301049,1656626301550,1656626304062,99,4
1,3.5265262739999996,0.101362509,15,16.205329314783818,15,20,1656625950397,1656625934191.6707,3,3.2,16,0,1656626316063,1656626316563,1656626318983,100,4
1,3.582975301,0.090694307,15,16.205329314783818,15,20,1656625965397,1656625949191.6707,3,3.2,16,0,1656626331096,1656626331605,1656626334040,101,4
1,3.9099275120000003,0.08668036100000001,15,16.205329314783818,15,20,1656625980397,1656625964191.6707,3,3.2,16,0,1656626346166,1656626346667,1656626349366,102,4
1,3.283160824,0.08576917199999999,15,16.205329314783818,15,20,1656625995397,1656625979191.6707,3,3.2,16,0,1656626360536,1656626361036,1656626363740,103,4
1,4.952437472,0.12197947499999999,15,16.205329314783818,15,20,1656626010397,1656625994191.6707,3,3.2,16,0,1656626375493,1656626375993,1656626380410,104,4
1,3.7109706740000004,0.158664492,15,16.205329314783818,15,20,1656626025397,1656626009191.6707,3,3.2,16,0,1656626390471,1656626390971,1656626394168,105,4
1,4.8378656,0.14036828199999998,15,16.205329314783818,15,20,1656626040397,1656626024191.6707,3,3.2,16,0,1656626405497,1656626405998,1656626410296,106,4
1,3.776300279,0.12300615399999999,15,16.205329314783818,15,20,1656626055397,1656626039191.6707,3,3.2,16,0,1656626420483,1656626420985,1656626424234,107,4
1,3.681980392,0.154135404,15,16.205329314783818,15,20,1656626070397,1656626054191.6707,3,3.2,16,0,1656626435497,1656626436001,1656626439140,108,4
1,3.790321966,0.11746284,15,16.205329314783818,15,20,1656626085397,1656626069191.6707,3,3.2,16,0,1656626450487,1656626450987,1656626454248,109,4
1,5.181390309999999,0.13205640700000001,15,16.205329314783818,15,20,1656626100397,1656626084191.6707,3,3.2,16,0,1656626466165,1656626466679,1656626470639,110,4
1,3.621397765,0.09559785100000001,15,16.205329314783818,15,20,1656626115397,1656626099191.6707,3,3.2,16,0,1656626480481,1656626480982,1656626484083,111,4
1,3.90778209,0.10996971700000001,15,16.205329314783818,15,20,1656626130397,1656626114191.6707,3,3.2,16,0,1656626496001,1656626496501,1656626499369,112,4
1,3.656391733,0.16959847,15,16.205329314783818,15,20,1656626145397,1656626129191.6707,3,3.2,16,0,1656626510486,1656626510986,1656626514119,113,4
1,3.79836714,0.151694572,15,16.205329314783818,15,20,1656626160397,1656626144191.6707,3,3.2,16,0,1656626525485,1656626525985,1656626529260,114,4
1,3.8942647160000003,0.15220940200000002,15,16.205329314783818,15,20,1656626175397,1656626159191.6707,3,3.2,16,0,1656626540495,1656626540995,1656626544357,115,4
1,4.840534681,0.14509851699999998,15,16.205329314783818,15,20,1656626190397,1656626174191.6707,3,3.2,16,0,1656626556088,1656626556588,1656626560303,116,4
1,4.902066823,0.137814072,15,16.205329314783818,15,20,1656626205397,1656626189191.6707,3,3.2,16,0,1656626571042,1656626571543,1656626575365,117,4
1,5.039304207,0.13312291099999998,15,16.205329314783818,15,20,1656626220397,1656626204191.6707,3,3.2,16,0,1656626586073,1656626586573,1656626590501,118,4
